ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-679-44983-3,"Reunion: The Girls We Used to Be, the Women We Became","Fishel, Elizabeth",Random House,304,3/7/2000,,Hardcover,"In Reunion, Elizabeth Fishel Interweaves The Story Of The Brearley School Class Of 1968 With The History Of A Generation Of American Women Born Into Tradition In The 1950s And Engulfed By Radical Politics And Social Change In The 1960s And 1970s. Beginning At The Twenty-fifth Reunion Of Her Class, Fishel Traces The Lives Of Ten Of Her Classmates Of One Of The Nation's Oldest And Most Renowned Girls' Schools. Nineteen Sixty-eight Was A Watershed Year - A Year Time Magazine Said Shaped A Generation--and Reunion Explores How Each Of That Year's Bright, Privileged, Famously Situated, But Often Emotionally Struggling Graduates Coped With The Social Upheavals Of The Sixties And The Decades Beyond. Reunion Looks At The Contradictions In The Lives Of Young Women Born Into A Traditional World Of Nonworking Mothers And Propelled Into An Environment Of Feminism, Sexual Liberation, And Political Radicalism. Fishel Explores What Happened To Her Classmates, Particularly Behind Closed Doors, To Discover Why So Many Women From Her Class Didn't Fare As Well In Life As Women Who Graduated Only Five Years Later.--jacket. 1. One Flounders, The Other Thrives -- 2. Uncertain Graduates -- 3. Unlearning The Rules Of Nice And Not Nice -- 4. After '68: The Copers -- 5. The Strugglers -- 6. The Youthful Suicides -- 7. Note Takers At The Orgy -- 8. The Untraditional Traditionalist And The Unconventional Career-tracker -- 9. The Seekers' Emotional Education -- 10. Reluctant Mothers -- 11. The Jugglers. Elizabeth Fishel.",en,Stated First Edition,"Height: 9.75 Inches, Length: 6.75 Inches, Weight: 1.2 Pounds, Width: 1.25 Inches",24.95,https://images.isbndb.com/covers/98/36/9780679449836.jpg,Success,133,22.6
0-8070-7243-5,Writing as a Way of Healing: How Telling Our Stories Transforms Our Lives,"Desalvo, Louise",Beacon Press,240,3/17/2000,"Authorship, Psychological Aspects, Diaries",Paperback,"<p>in This Inspiring Book, Based On Her Twenty Years Of Research, Highly Acclaimed Author And Teacher Louise Desalvo Reveals The Healing Power Of Writing. Desalvo Shows How Anyone Can Use Writing As A Way To Heal The Emotional And Physical Wounds That Are An Inevitable Part Of Life. Contrary To What Most Self-help Books Claim, Just Writing Won't Help You; In Fact, There's Abundant Evidence That The Wrong Kind Of Writing Can Be Damaging.</p><p>desalvo's Program Is Based On The Best Available And Most Recent Scientific Studies About The Efficacy Of Using Writing As A Restorative Tool. With Insight And Wit, She Illuminates How Writers, From Virginia Woolf To Henry Miller To Audre Lorde To Isabel Allende, Have Been Transformed By The Writing Process. <i>writing As A Way Of Healing</i> Includes Valuable Advice And Practical Techniques To Guide And Inspire Both Experienced And Beginning Writers.</p>                        <p>drawing On The Notebooks And Works Of A Dozen Well-known And Respected Writers, Desalvo Explains How Writing Can Help A Person To Heal And Offers A Variety Of Techniques To Guide And Inspire.</p>",en,1st Beacon Press ed,"Height: 8.21 Inches, Length: 5.48 Inches, Weight: 0.57540650382 Pounds, Width: 0.63 Inches",13.04,https://images.isbndb.com/covers/24/31/9780807072431.jpg,Success,122,22.6
1-56639-714-6,Critical Race Theory 1st ed,"Delgado, Richard",Temple University Press,304,11/1/1999,"Race discrimination--Law and legislation, Race discrimination--Law and legislation--United States, Race discrimination, Race discrimination--United States, Critical legal studies, Critical legal studies--United States, Racism in language, Race relations--Philosophy, KF4755 .C75 2000x, KF4755 .C75 1999, 305.8",Paperback,"After We're Gone / D.a. Bell Jr ; The Chronicles, My Grandfather's Stories, And Immigration Law / M.a. Olivas ; Pure Politics / G.a. Spann ; A Critique Of Our Constitution Is Color-blind / N. Gotanda ; The Richmond Narratives / T. Ross ; Translating Yonnandio By Precedent And Evidence / G. Torres, K. Milun ; Storytelling For Oppositionists And Others / R. Delgado ; Property Rights In Whiteness / D.a. Bell Jr ; Alchemical Notes / P.j. Williams ; Documents Of Barbarism / R.a. Williams Jr ; Desegregation As A Cold War Imperative / M.l. Dudziak ; Did The First Justice Harlan Have A Black Brother / J.w. Gordon ; Words That Wound / R. Delgado ; Law As Microaggression / P.c. Davis ; Black Innocence And The White Jury / S.l. Johnson ; The Social Construction Of Race / I.f. Haney López ; Race Ipsa Loquitur / J.d. Armour ; Racially Based Jury Nullification / P. Butler ; Race And Self-defense / C.^ Kwei Yung Lee ; Why Do We Tell The Same Stories? ; Images Of The Outsider In American Law And Culture / R. Delgado, J. Stefancic ; Serving Two Masters / D.a. Bell Jr ; Rodrigo's Sixth Chronicle / Richard Delgado ; Race And Essentialism In Feminist Legal Theory / A.p. Harris ; A Hair Piece / P.m. Caldwell ; The Black Community, Its Law Breakers, And A Politics Of Identification / R. Austin ; Traces Of The Master Narrative In The Story Of African American/korean American Conflict / L.c. Ikemoto ; Racial Critiques Of Legal Academia / R.l. Kenney ; Gendered Inequality / E.r. Arriloa ; Out Yet Unseen / D. Lenard Hutchinson ; Sex And Race In Queer Legal Culture / F. Valdes ; The Black/white Binary Paradigm Of Race / J.f. Perea ; Toward An Asian American Legal Scholarship / R.s. Chang ; Race And Erasure / I.f. Haney López ; Mexican Americans And Whiteness / G.a. Martinez ; Rodrigo's Chronicle ; Affirmative Action As A Majoritarian Device / R.^ Delgado ; Bid Whist, Tonk, And United States V. Fordice / A.m. Johnson Jr ; African-american Immersion Schools / K. Brown ; Law As A Eurocentric Enterprise / K.b. Nunn ; Embracing The Tar-baby / L. Espinoza, A.p. Harris ; Beyond Racial Identity Politics / M. Marable ; Rethinking Alliances / E.k. Yamamoto ; The Civil Rights Chronicles / D.a. Bell Jr ; The Imperial Scholar Revisited / R. Delgado ; Autobiography And Legal Scholarship And Teaching / J. Mccristal Culp Jr. ; Stealing Away / M.j. Evan ; Máscaras, Trenzas Y Greñas / M.e. Montoya ; Men, Feminism, And Male Heterosexual Privilege / D.w. Carbado ; Converging Stereo Types In Racialized Sexual Harassment / S.k. Cho ; Race And The New Reproduction / D.e. Roberts ; Racial Critiques Of Legal Academia / R.l. Kenney ; Derrick Bell, Race And Class / A.d. Freeman ; Is The Radical Critique Of Merit Anti-semitic / D.a. Farber And S. Sherry ; The Bloods And The Crits / J. Rosen ; The Work We Know So Little About / G.p.^ López ; Reconstructive Poverty Law Practice / A.v. Alfieri ; Making The Invisible Visible / J.a. Su ; Vampires Anonymous And Critical Race Practice / R.a. Wiliams Jr ; White By Law / I.f. Haney López ; Innocence And Affirmative Action / T. Ross ; Obscuring The Importance Of Race / T. Grillo And S.m. Wildman ; Language And Silence / S.m. Wildman, A.d. Davis. Edited By Richard Delgado And Jean Stefancic. Includes Bibliographical References And Index.",en,2nd,"Height: 10 Inches, Length: 7 Inches, Weight: 3.2 Pounds, Width: 1.7 Inches",43.95,https://images.isbndb.com/covers/71/48/9781566397148.jpg,Success,115,22.6
0-7868-8409-6,"Mollie Katzen's Vegetable Heaven: Over 200 Recipes for Uncommon Soups, Tasty Bites, Side Dishes, and Too Many Desserts","Katzen, Mollie",Hyperion,224,4/26/2000,,Paperback,"For more than two decades, Mollie Katzen has been showing us how to eat elegantly and healthfully. Now she offers a bounty of contemporary, tantalizing, and imaginative new recipes that fit the way we eat and live today.Sampling culinary styles from around the world this enticing cookbook includes such deeply flavorful creations as Persian Eggplant Dip, Jamaican Salsa Salad, and Tunisian Tomato Soup. As beautiful as it is inspiring, Vegetable Heaven is the perfect way to introduce Katzens fans, new and old, to the joys of vegetarian cooking in the new millennium.",en,1,"Height: 10 Inches, Length: 8 Inches, Weight: 1.63362536142 Pounds, Width: 0 Inches",21,https://images.isbndb.com/covers/40/94/9780786884094.jpg,Success,126,22.6
0-609-80511-8,Golf Handbook for Women: The Complete Guide to Improving Your Game,"Saunders, Vivien",Three Rivers Press,224,5/30/2000,"Golf - General & Miscellaneous, Golf Instruction",Paperback,"<p><b>The Golf Handbook for Women</b> takes you through every aspect of golf, whether you are just starting out or want to raise your game to a new level. Movements and shots are carefully detailed, using photographs and illustrations, with helpful suggestions on how to ensure you'll hit your best shot every time.<p>In&#160;&#160;<b>The Golf Handbook for Women</b>, you'll find information on&#58;<br>Choosing and using equipment that's right for you Developing good habits from the start Knowing which shot to play in various situations Judging distance and aiming well Reading greens Correcting common mistakes Getting out of trouble shots Conquering fears and being positive Finding strategies for strokeplay and matchplay Deciding what to do--and not do--on a course Enjoying the game to the fullest!</p>",en,1st American ed,"Height: 8.28 Inches, Length: 5.57 Inches, Weight: 0.875 Pounds, Width: 0.61 Inches",0,https://images.isbndb.com/covers/51/14/9780609805114.jpg,Success,133,22.6
0-8021-3660-5,Daughter of the River: An Autobiography,"Ying, Hong",Grove Press,288,2000-01,,Paperback,"<p><p>Daughter of the River is a memoir of China unlike any other. Born during the Great Famine of the early 1960s and raised in the slums of Chongqing, Hong Ying was constantly aware of hunger and the sacrifices required to survive. As she neared her eighteenth birthday, she became determined to unravel the secrets that left her an outsider in her own family. At the same time, a history teacher at her school began to awaken her sense of justice and her emerging womanhood. Hong Ying's wrenching coming-of-age would teach her the price of taking a stand and show her the toll of totalitarianism, poverty, and estrangement on her family. With raw intensity and fearless honesty, Daughter of the River follows China's trajectory through one woman's life, from the Great Famine through the Cultural Revolution to Tiananmen Square.<p></p> <h3>New York Times - Richard Bernstein</h3> <p>...[R]aw and powerful....evokes a harshness, an everyday brutality about life in China that had largely been concelaed....more private and less overtly political...than other accounts from China....As you read Ms. Hong's lacerating story, you feel that you have entered into the deepest truths of a tormented psyche... </p>",en,Reprint,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.78043640748 Pounds, Width: 1 Inches",14,https://images.isbndb.com/covers/66/02/9780802136602.jpg,Success,120,22.6
0-8021-1656-6,Period,"Cooper, Dennis",Grove Pr,109,2000,"Gay men, Gay men--Fiction, PS3553.O582 P47 2000, 813/.54",Hardcover,Dennis Cooper.,en,First Edition,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 0.58642961692 Pounds, Width: 0.75 Inches",21,https://images.isbndb.com/covers/65/67/9780802116567.jpg,Success,69,22.6
0-385-49609-5,Traveling Mercies: Some Thoughts on Faith,"Lamott, Anne",Anchor,275,2/15/2000,,Paperback,"<p>Anne Lamott claims the two best prayers she knows are: ""Help me, help me, help me"" and ""Thank you, thank you, thank you."" She has a friend whose morning prayer each day is ""Whatever,"" and whose evening prayer is ""Oh, well."" Anne thinks of Jesus as ""Casper the friendly savior"" and describes God as ""one crafty mother.""</p>
<p>Despite—or because of—her irreverence, faith is a natural subject for Anne Lamott. Since <b>Operating Instructions</b> and <b>Bird by Bird</b>, her fans have been waiting for her to write the book that explained how she came to the big-hearted, grateful, generous faith that she so often alluded to in her two earlier nonfiction books. The people in Anne Lamott's real life are like beloved characters in a favorite series for her readers—her friend Pammy, her son, Sam, and the many funny and wise folks who attend her church are all familiar. And <b>Traveling Mercies</b> is a welcome return to those lives, as well as an introduction to new companions Lamott treats with the same candor, insight, and tenderness.</p>
<p>Lamott's faith isn't about easy answers, which is part of what endears her to believers as well as nonbelievers. Against all odds, she came to believe in God and then, even more miraculously, in herself. As she puts it, ""My coming to faith did not start with a leap but rather a series of staggers."" At once tough, personal, affectionate, wise, and very funny, <b>Traveling Mercies</b> tells in exuberant detail how Anne Lamott learned to shine the light of faith on the darkest part of ordinary life, exposing surprising pockets of meaning and hope.</p>",en,"1st Anchor Books Ed, February 2000","Height: 8 Inches, Length: 5.24 Inches, Weight: 0.48 pounds, Width: 0.6 Inches",16,https://images.isbndb.com/covers/60/94/9780385496094.jpg,Success,130,22.6
1-58005-036-0,Bruised Hibiscus: A Novel,"Nunez, Elizabeth",Seal Press,288,4/4/2000,"Women--History, Women--Trinidad and Tobago--History--20th century--Fiction, Friendship, Friendship--Trinidad and Tobago--Fiction, PS3564.U48 B78 2000, 813/.54",Hardcover,Elizabeth Nunez.,en,,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.3007273458 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/03/64/9781580050364.jpg,Success,38,22.6
1-58005-036-0,Bruised Hibiscus: A Novel,"Nunez, Elizabeth",Seal Press,288,4/4/2000,"Women--History, Women--Trinidad and Tobago--History--20th century--Fiction, Friendship, Friendship--Trinidad and Tobago--Fiction, PS3564.U48 B78 2000, 813/.54",Hardcover,Elizabeth Nunez.,en,,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.3007273458 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/03/64/9781580050364.jpg,Success,88,22.6
