PageNumber,Text,ISBNs
1,"Ғетіпівії
Воокзѕіоге
Меууѕ ЕМИ:
Рено, Ѕека АД Ат #32979
ОсѓоЬег 1987 ҮУоате 10 Митрег 3
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"Gift Books for Everywoman
NEW
A Portrait of American Mothers & Daughters
Photographs by Raisa Fastman
Softcover $19.95 ISBN 0-939165-04-X
Hardcover $30 ISBN 0-939165-03-1
128 p. 84 duotone photographs 10 x 10”
Every woman is a daughter. Many women are mothers. For the past 12
years, Raisa Fastman has been photographing mothers and daughters,
exploring the intensities and subtleties created by the emotional and
physical bond of this relationship. Through photographs, and personal
writings by women in the images, this book takes an honest look at mothers
and daughters.
Featured Women: Geraldine Ferraro, Pat Schroeder, Eleanor Smeal, and a
wide range of “Everywoman” from all walks of life, and all stages of
motherhood and daughterhood.
Nominated by the ALA: “Best Books for Young Adults”
Women & Work, Photographs and Personal Writings
Text Ed. Maureen R. Michelson
Photos Ed. Michael Dressler & Maureen Michelson
Softcover $19.95 ISBN 0-939165-01-5
Limited Edition $60.00 ISBN 0-939165-00-7
This album of excellent pictures, and 85 brief texts covers women’s
work in fields old and new ..…the women pictured here often seem to
merge both images of pioneers and role models into one —
courageous, versatile, persistent human beings of whom society can
be proud.” New York Times Book Review
“This book is the clearest, cleanest statement of the power of
women. This is a book to give your daughter and son. It says
volumes.” The Texas Woman’s News
Distributors: Baker & Taylor, Bookpeople, Inland, Quality Books, Bookslinger
NewSage Press
P.O. Box 41029, Pasadena, CA 91104 ° (818) 791-4122
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-939165-04-X', '0-939165-03-1', '0-939165-01-5', '0-939165-00-7']"
3,"FBN
Editor & Publisher
Carol Seajay
Art
Mary Collins DEPARTMENTS
Chris Kovacs Letters
Columnists Writing Wanted 16
Art Books Tee Corinne
Trivia 31
Children's Books KT Homing
Feminist & Small Press Carol Seajay Announcements 33
Gay Men's Literature Donna Szeker They Went That-A-Way 35
M Ma yin sst tr eea rm i e P su b li Ksh aer rs e S nan d i A T xor nki eld sso sn The Classifieds 79
Science Fiction Susanna J. Sturgis
University Press Rose Katz ARTICLES
Young Adult Books Christine Jenkins
Touring Western Canadian
Office Support Feminist Bookstores
Karen Brungardt Press Gang Live at the ABA 17
Proofreading Lose One, Win One 20
Pat Kelso Womanbooks Closes 24
At the Movies 29
Advertising
NYC: Marge Barton 212-666-6992
Elsewhere: Pam McGlasson 415-626-1556
Art Books 37
The Feminist Bookstore News
2120 Market St. Suite 208 Science Fiction 40
PO Box 882554 Mysteries 43
San Francisco CA 94188
415-626-1556 Gay Men's Literature 45
Books for Budding Feminists 49
J tpc b bbT ho uao oom epo o boH ak kk l m in ss sE s sut e.t hu loo b en lr r Le sri e ce rF isc bs rs s a E . r it ba a i i iM no ernF n rn diB a s s I N nt . EN fh s nv ,ee r gI me eS lh waUa iiT n nc oc .hS d il m se .e , t es B naf E n b'o2 usO d ir0 r b 0O osl + iptCt o K uh ea p ,dnef h S iea ei AmdT li sen a u siO fn s tto ai eR crsrs ao t am c E m lhw i a aa e pl e ,n r rl sd lN in N,s e e a eE ft bs w we oW tm oho f kr Z eieS nk em ai rrs l i at eeno n- vmi f iiss di n et a , wicf n l e ei at dmn rn eh sdi rn e is ot f B F Fr res o ot m m S e O tl hule err s SO mw an ll P Pr re es ss se es s 5 5 52 3 8
tht spT N ehi uH mo ao ubvE tu hlee oils r m cd s .F a tE ba ib M e o r ey nI .N . e raI Lr eS Se cT it eg ti in n veB er eO d s dJ, O a K atna rhS ru tT eta i iO crc lyR fl ee, isE s f , t M aeN nenaE dnreW twc hh lsS e , t o tiiMt fes e r a m syp t hu s, a eb r lJa e i n ms u h dl toy e h nd,a e t n hS s n r ei o x ep pu st rpne eomc cne ebm sdie bier nn i, lg t i tsa yn d o! OSU h nn o i r v Pte u r bs Ri lt ia sy v he e sP rr s e s Rse os w 7 76 1 25
ypSU oesaB trS asC g. eR .+IP$6T/IOyNr S f oarr e C $a4n0a d ipaenr pyoesatra/gsei,x a nisdsu e$s1. 2 /$r7 5 f ofro r o vtweroseas Mass Markets 79
Volume 10 Number 3 October 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"The Feminist Bookstore News
Streelekha through somebody visiting India -- several women
67 M. G Road, II Floor from the U.S. visit us. And to whoever pays the
Blumoon Complex postage for sending the books we can send an
Bangalore 560 001 Indian publication with our good wishes
India Until then,
Warm greetings,
Dear Carol: Donna
We at Streelekha study the FBN each time it
comes and we have a two pronged response to
it... one it feels so lifting to read the new
titles that keep pouring into the world of femi-
nist literature, and two, it is so frustrating
because we are unable to a) get them into our
market and b) even if they did, the prices are a The Crazy Ladies Bookstore
deterrent -- we do not want this to be ... We 4112 Hamilton Ave.
want that women have access to the new kind of Cincinnati, Ohio 45223
literature that is now being published so that
feminist consciousness gains momentum and the Dear Carol & FBN,
movement as a whole gets stronger ... Therefore Thanks for all the new book columns, in the
we have now thought up the Streelekha library August issue, as well as those planned for fu-
where books will be available at a small reading ture issues! You're absolutely right about a
fee ... For this we have been collecting second summer sale really helping the cash flow. Lucki-
hand feminist books from friends all over -- we ly our store's birthday is July 28th and this
have just about 200 odd titles and are still on year we had a 2 week sale (in the past it was I|
the job D. o you think it possible, Carol, that, w anee dk ) Lan Pd ' s /so cld a s so ev ter t e $ s4 5 0 o0 f.0 f0 . 1B 0oo %ks .. w Aer ne d 2 0 % sa lo ef sf before
oth urr o u rg eh qu eF sB t N f oa rn d s e co ot nh der h w ana dy s , t i ty lo eu s (c fo iu ctld io n a n an no dunce and af t le 'r v ed i d bn e't e nsl o w t o d o w thn e m Nuc ah t ie oit nh ae lr . Women's Music
non-fiction) which, if it is possible for you, Festival/Writers & Spirituality Conference now
you can send them to us either by sea mail or for 2 years. Even though it's the weekend after
ABA, I recommend it highly. It's great to hear
publishers like Nancy Bereano and Barbara Grier
tell their ""side"" of our business and to get to
Fw meet writers such as Sonia Johnson, Margot Ad-
ler, Diane Stein and many others. It makes for
interesting conversation with customers and is
stree lekka an enlightening experience for the bookseller.
In Sisterhood,
67 M.G Road. Il Floor. Blumoon Complex, Bangalore-560 001 Patty Callaghan
October 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"The Feminist Bookstore News
Choices Books and Music the August 1987 issue. It's great! And thanks
906 Garden St., #1 for printing our article ""Tupperware Watch Out!""
Santa Barbara, CA 93101 Keep up the good work!
Kathy Augustine
Dear Carol and FBN, s
Thank you for another wonderful issue! Rita
and I have to be patient and take turns every 11 Maritta Avenue
time a new issue comes out. Lee, MA 01238
Of particular interest to us was the ""Tup-
perware Watch Out"" article from Womanspirit Dear FBN,
Books. Choices also started out as a mail order 1 was looking for Beyond God the Father or
and ""book party"" business. That was how we Gyn/Ecology for a seminar I was preparing to
raised the money to open up a retail store and lead. The young clerk at the local bookstore
coffeehouse. We already wrote to Womanspirit and shook his head at my inquiry. No, he didn't
will hopefully be exchanging ideas with them. If think he had either one of those titles.
anyone else is interested in how we started, ""Do you have anything by Daly?"" I asked. ""I
they can write, call or visit us. believe she's written some other books, although
We also have our inventory, mailing list I can't think of the titles.""
and bookkeeping computerized if anyone is inte- ""Well, of course,"" brightened the young
rested in information on that. man. ""We have a lot of her other books.""
We have sent along the bestseller list from And he promptly led me around to a rack of
Choices' first three months (April-June 1987). romances -- by Janet Dailey.
Thank you! Laurie Forfa
De & Rita
Womanspirit Books
P.O. Box 09209
Cleveland, Ohio 44109
Dear Carol, Cleis
Thanks for all the information you gave me
over the phone, right before the ABA convention.
I was not able to make it to the convention, but
our collective is meeting with the women from Dear Carol,
Crazy Ladies in Cincinnati so we'll be sharing Thanks so much for the August issue -- it's
ideas and information. wonderful. I'm writing to clarify the info about-
I am so glad FBN exists. lIt is the best the Eastern Airlines system excursion package,
resgourcre foor wus striugnglingg bo)ok.stores (new and which -is> still a good” deal, but not quite as
cheap as reported. So before anyone runs off to
I would like to have a subscription sent to her travel agent, she should read the following:
Geri Braun -- the third woman in our collective. The problem with Eastern is that many of
Could you also please send her a copy of the ticketing agents who answer the phone (and
October 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"The Feminist Bookstore News
even some system excursion agents) don't know
what they're talking about. After being given
NEw several different answers a nd t coon f licvtiangr iseotsu osf "" rqulues,e"" s I t fiinoanllys s,poke
to a supervisor:
RDS The system excursion package costs $449 per
EGEO | — person if two people travel together; $599 for
A WOMENS one person traveling alone. It allows for up to
14 flight segments, not ""stops."" (The most ex-
BOOKSTORE pensive problem I| ran into was that an Eastern
agent originally told me that I could book 14
cities in the US and Canada,* regardless of
connections. This is not true. If, for instance,
a flight from Pittsburgh to Tallahassee connects
in Atlanta, that's two flight segments. I had
overbooked, and had to pay for a couple of
flights separately.) The person traveling may
stop in each city only once (except for connec-
B anmmasa n e S tqiuoanrse ienn t wirhe i cthr i pt h em usstta y b ei s c oumndpelre t e4d hinou r2s1). dTahyes, no
Cambridge MA 02139 major holidays, payment 30 days in advance,
(617)876 -5310 penalty of $50 for any changes once the package
is booked.
This is still a good deal -- the trick is
10:6 Tues Wed Fri -Sat 10:9 Thurs 12:6 Sun stringing together a productive set of cities
with the least number of connections, which on
Eastern Airlines rivals any puzzle, chess game
New Third Volume! ment.. .or logic exercise for hours of obsessive enjoy-
Cheers!
An Almanac of Lesbian Co-Ed Fietlicoe r Newman
Lore and Vision *I don't know about the islands...
Labrys
P.O. Box 174
Tolland, CT 06084
Dear FBN,
ljust received a copy of your 1987 Side-
An Almanac of Lesbian Lore and Vision, lines Catalog issue and found it to be a very
Volumes 1, 2 and 3 interesting and valuable resource. We placed an
Companion sourcebooks in eight seasonal sections. ad in the catalog and had already received a
Ripening $495 Dreaming $4.95 Awakening $6.95. substantial order before the catalog arrived.
40% Discount for 5 or m o-re crop:ies sa Bravo! I w tuo niu tl yd ol i k ree ht o et h ba oon kk ry o mu nf ago er t wh he ho ap vp eor-
t a c t h st o e a r s o
We pay shipping on all pre-paid orders supported Labrys Records.
7 Ò Word Weavers Since starting Labrys Records in 1985 we
Dor Box 8742 have been struggling with distribution. Many
CTL DRea v epris s .M. p it. e MrNes t5e5d40 8 i nwo m hena'ns d mliunsigc d itshtreib u tsomrs a lhla v el e nsobti a bnee-nid ienn-ti-
October 1987 4 Volume 10 Number 3
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"The Feminist Bookstore News
fied label so, in an attempt to offer our pro- Frog In The Well is no longer putting out
ducts to more women, we have done promotional its own individual catalog but has combined
mailings to bookstores. We are currently plan- forces with other feminist & alternative pub-
ning a mailing to send our latest album Sister- lishers in the Pacific Publishers' Cooperative.
Olo pv pe o rt to u n b ito yo k s ft oo rr e s d. i r Y eco tu r a d c va et ra tlo isg i n gg a v ae n d u s i s a n an E sv he on u lw dh e n c o o nr sd uer li tn g t d hir ee c t cly o o f pr o m ca tF ar lo og g, s t fo or res titles &
excellent supplement to our own efforts. Based prices. Terms are the same except Frog offers an
o wn il l t h he e a rr e s fp ro on mse os to h e f r a r s, t o I r e sa .m hopeful that we extra 1 F0 r% o g d i hsc aso u n mt o vo en d i tn ov o Sic anes Fp ra ai nd c in sce ot -1 -5 . 2 years
Enclosed is a subscription to FBN. I can't ago -- some stores (ard a distributor), despite
i sm ta og rin ee rth ee l a tf iu or nth se r w d ie tve hlo op um te n t it .o f W la ib te hl/ b o ao k - clearer o fu ar i l m edan y t o l et t re er as l ia zn ed tca hrd iss . t o A lt lh e c s oa rm re e, s pha ov ne dence,
understanding of the things that a bookstore has orders, payments, etc. should be addressed to
to face, we are better able to present opportu- P.O. Box 170052, San Francisco, CA 94117. The
nities that are compatible with their needs. phone number is (415) 431-2113.
Our major goal is to expand the amount of les- In the last issue of FBN, you stated, ""All
bian-identified music and to gain more exposure the feminist publishers exhibiting at ABA met
f wor a y w o tm he an n a r t ti hst rs o w uh go h p e or ufo rr m b oit o. k W sth oa rt e b se t t wer ith their t nh ois t y ie nar v ia ts e dw e ll t."" o T th his e is m no et e t t ir nu ge. F ar so g w w ea ls l as other
strong tradition of providing for our commu- feminist publishers who were at ABA. Oversight
nity's needs. We truly love ya! Good luck and on part of the organizers but still your state-
prosperity to you all. ment needs to be corrected.
With Sisterlove, Susan Hester
Elena Jordan for
Labrys Records
Frog In The Well
P.O.. Box: 170052
San Francisco, Ca 94117
Dear FBN,
The New Woman's Broken Heart by Andrea
Dworkin and Against Sadomasochism: A Radical EE
Feminist Analysis edited by Linden, Pagano,
Russell & Star are back in stock and can be
ordered through Inland, Bookpeople, Bookslinger, —
the Pacific Publishers' Cooperative or, of
course, from Frog In The Well. Becky Birtha's
For Nights Like This One will be ready the end all
of September. Ariadne is no longer being car-
ried by Bookpeople but it is still in print and
still available from Frog or the Pacific Pu-
blishers' Cooperative.
Cctober 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"The Feminist Bookstore News
TOURING
CANADIA
by Carol Seajay
Photos by Rose Katz
There were some basic parameters. The trip
had to begin in Madison, end in San Francisco,
and Rose had a car. I had three weeks of vaca-
tion. Everything else was possible. We talked
about the practical aspects of all the possible
routes. But in the end, the logic of feminist
bookselling passion won out -- the shortest
distance between any two points, we concluded,
is via the largest number of feminist book- n
stores. If we drove across Canada, we could stop | Pa,“ ET
at seven Canadian feminist bookstores and do a . s | y
f ve ia st iu tr e vo an r iw oe us ste r n f r C iean na ddi sa n w bo eo k s ht aor de ns ' tf o r s e F eB nN , in too i
long, camp in the Canadian Rockies and stop at a : ""
total of fifteen feminist bookstores along the | ABOVE: A Wo man's Place in Calgary. BELOW:
Our first stop in Canada was Winnipeg:
Jahnet Hewsick and Shirley Walker are col-
laborators in creating The Bookwomb, Winnipeg's
feminist book service and mobile bookstore.
Jahnet had come to the Third Women In Print
Conference in Oakland (1985) and meeting her in
Winnipeg was like picking up a conversation and
continuing...
""I've been selling books for two years now.
The Bookwomb was about a year in the making -- I
first sold books at the Canadian Women's Music
Festival in August (1985). The response was very
strong! Women had come from all over to the
Music Festival and couldn't get the books where
they came from. We didn't have a feminist book-
store in Winnipeg then, so there was a tremen-
dous response!""
October 1987 6 Volume 10 Number 3
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"The Feminist Bookstore News
""Bookwomb's main goal is to get the books
out to women. We sell at conferences, meetings,
festivals, readings, women's studies classes --
where ever we're invited (or can get The Book-
womb invited) and wherever we think we can sell
the books. We give away a lot of handouts list-
ing the type of books we specialize in -- cur-
rent feminist literature, women's studies text-
books, lesbian fiction, and children's books --
and telling women how to order books from us
when we don't happen to be at a conference.
""We do a lot of special orders to get
specific books that women want. We also donate
books to various fundraisers as a way of sup-
porting the women's community here and helping
people get to know us. Mostly this business
works through knowing people and because of our
reputation for the books we stock -- i.e., the
schools know we have anti-racist and non-sexist
children's books and that we have books about
Native children.""
""Our real purpose is just to get the books
out. We don't have the overhead a store has, so
we've had quite a lot of flexibility and have
been able sto use all of the income from book
sales to increase our stock. I don't take a
salary -- fortunately I have another job that
covers those needs.""
This fall Jahnet is packing all of her
books into her van and taking them out to women
in the far reaches of Northern Manitoba. Taking
two months off her ""regular job"" she'll go all
the way up to Thompson (which is as far north as
the roads go in Manitoba) and may then take the
train the rest of the way to Churchill in the
Arctic Circle...
Volume 10 ` Number 3 October 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"The Feminist Bookstore News
SSS SSE S N N N N N N N N N N Ny
B@KPEOPLE :
Announces y
Special Holiday
Ordering Hours É:
We will have expanded Toll-free ordering: continental
telephone hours for ordering states (800) 227-1516; California
beginning November 16, Monday- (800) 624-4466. Remember, UPS
Friday, 8am-5pm (PST), and orders called in by noon (PST) are
Saturdays; November 21, December shipped the same day.
5, 12, & 19, 10am-2pm.
Bookpeople will be closed
Thanksgiving, November 26.
""I set this trip up by sending letters to Canadian publishers. Unlike the states, though,
women's centers, status-of-women commissions, there are no major distributors here like Baker
battered women's shelters and other women's and Taylor or Ingram, so it means ordering di-
gathering places throughout Manitoba, saying I rect from each Canadian publisher. It's a lot of
would bring lesbian and feminist books if they paperwork. Someone tried to organize a big na-
would set up a book day or a book party for tional distributor a few years back but. it
women in their area. The response has actually didn't go.
been very slow coming in. I think, in some of ""One of the hassles in ordering books from
these places, it's hard to even imagine a truck the states is that the 800- numbers don't work
full of feminist books."" up here. If we want to order by phone we have to
For a bookservice that doesn't operate out pay for prime-time international phone calls
of a regular store, Bookwomb had an wide ranging ourselves. Even the distributors don't make
stock that includes multiple copies of about 300 toll-free calling available to us, and those can
titles, including a good range of feminist press be long calls if you need a lot of books. Order-
and small press books. About 25% of the books ing by mail means the order takes that much
are Canadian published. She also stocks badges longer to get here.""
(buttons), some definitely feminist crafts and
Canadian women's music. Bold Print
Bold Print is set back from the street but
We asked about the mechanics of ordering a sign on the street featuring a lifesized car-
U.S. published books. toon figure greets passersby: ""We're OPEN. Come
""Most of the large U.S. publishers have co- in and browse."" Women who accept the invitation
publishing or distribution arrangements with enter to find a very modern shop (done up in
Canadian publishers, so we get a lot of the teal green with white shelves and hot pink ac-
books that originated from U.S. publishers from cents) featuring the newest in feminist litera-
October 1987 8 Volume 10 Number 3
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:48 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
