ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
,,,,,,,,,,,,,,Error,,13.4
0-86656-947-2,Homosexuality and Family Relations,"Sussman, Marvin B",The Haworth Press,339.0,1990-03-26,,Hardcover,"<p>The first book of its kind, Homosexuality and Family Relations focuses on the effects of homosexuality and being homosexual on individuals in families and on the family as a group. Edited by Frederick W. Bozett, RN, DNS, and Marvin B. Sussman, PhD, this informative and enlightening volume examines the multiple varieties of family forms in which gay men and lesbians live, addresses the ramifications of homosexuality on family relationships, and explores the countless aspects of parenthood as they are experienced by gay men and lesbians, including adoption and foster care by lesbians and gay men, and the choice of increasing numbers of lesbians to bear children through artificial fertilization. Any professional who is interested in the family--educators, clinicians, academicians, researchers, and students, as well as others interested in families and in human sexuality and men&rsquo;s and women&rsquo;s studies--family science, gay studies, nursing, medicine, law, psychology, sociology, social work--will find this book useful, insightful, and unique.</p> <h3>Booknews</h3> <p>A monograph published simultaneously as Marriage & family review, v.14, nos. 3/4, 1989. Fifteen contributions cover such topics as adoption and foster care by lesbians and gay men, and the choice of increasing numbers of lesbians to bear children through artificial fertilization. No index. Annotation c. Book News, Inc., Portland, OR (booknews.com)</p>",en,1,"Height: 8.75 Inches, Length: 6.25 Inches, Weight: 1.4991433816 Pounds, Width: 1.25 Inches",100.0,https://images.isbndb.com/covers/94/77/9780866569477.jpg,Success,45.0,13.4
44 98 -0 33 3,,,,,,,,,,,,,,Error,54.0,13.4
0-300-04854-8,The Feminist Companion to Literature in English: Woman Writers from the Middle Ages to the Present,"Blain, Professor Virginia, Clements, Professor Patricia, Grundy, Professor Isobel",Yale University Press,1252.0,1990-10-24,"Commonwealth literature (English)--Women authors, Commonwealth literature (English)--Women authors--Dictionaries, Women authors, American, Women authors, American--Biography--Dictionaries, Women authors, English, Women authors, English--Biography--Dictionaries, English literature--Women authors, English literature--Women authors--Dictionaries, American literature--Women authors, American literature--Women authors--Dictionaries, English literature--Women authors--Bio-bibliography, American literature--Women authors--Bio-bibliography, Women authors, Commonwealth--Biography, Women authors, Commonwealth--Biography--Dictionaries, Feminism and literature, Feminism and literature--Dictionaries, PR111 .B57 1990, 820.9/0003 B",Hardcover,"Features Female Literary Figures From Britain, Ireland, And North America, As Well As From The Caribbean, Africa, Asia, Australia, And New Zealand. Includes Poets, Novelists, Dramatists, Diarists, Translators, Autobiographers, And Other Nonfiction Writers. Virginia Blain, Patricia Clements, Isobel Grundy. Includes Bibliographical References (p. [1204]-1208) And Indexes.",en,First Edition,"Height: 10 Inches, Length: 6.75 Inches, Weight: 3.9 Pounds, Width: 2.5 Inches",1.99,https://images.isbndb.com/covers/85/44/9780300048544.jpg,Success,58.0,13.4
0-85345-810-3,Land Before Honor,"Warnock, Kitty",Monthly Review Press,199.0,1990-01-01,"Women, Palestinian Arab--Interviews, Women, Palestinian Arab--West Bank--Interviews, Women, Palestinian Arab--Gaza Strip--Interviews, Arab-Israeli conflict, Arab-Israeli conflict--1973-1993, HQ1728.5.Z8 W478 1990, 305.4/095695/3",Paperback,The History Of Palestine -- Women's Position In Traditional Society -- The Hold Of The Past : Two Personal Stories -- Social Change -- Articulating The New Freedom -- Education -- Agricultural Work -- Industrial Work -- Politics And The National Struggle -- Women's Organisations -- Conclusion : The Impact Of The Intifada. Kitty Warnock. Includes Bibliographical References (p. 192-194) And Index.,en,"First Printing, Highlighting","Height: 8.5 Inches, Length: 5.4 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",16.0,https://images.isbndb.com/covers/81/04/9780853458104.jpg,Success,115.0,13.4
0-87484-937-3,Issues in Feminism: An Introduction to Women's Studies,"Ruth, Shelia","Mayfield Publishing Co ,U.S.",624.0,1990,"Feminism, Feminism--United States, Women's studies, Women's studies--United States, HQ1426 .I853 1990, 305.42/0973",Paperback,[compiled By] Sheila Ruth. Includes Bibliographical References (p. 508-520) And Index.,en,2nd,"Height: 8.42 Inches, Length: 0.55 Inches, Weight: 2 Pounds, Width: 5.42 Inches",0.0,https://images.isbndb.com/covers/93/70/9780874849370.jpg,Success,50.0,13.4
0-292-77638-1,Soldaderas in the Mexican Military: Myth and History,"Salas, Elizabeth",University of Texas Press,201.0,1990-09-01,,Paperback,"Since pre-Columbian times, soldiering has been a traditional life experience for innumerable women in Mexico. Yet the many names given these women warriors--heroines, camp followers, Amazons, coronelas, soldadas, soldaderas, and Adelitas--indicate their ambivalent position within Mexican society. In this original study, Elizabeth Salas explores the changing role of the soldadera, both in reality and as a cultural symbol, from pre-Columbian times up to the present day.
<p>Drawing on military archival data, anthropological studies, and oral history interviews, Salas first explores the real roles played by Mexican women in armed conflicts. She finds that most of the functions performed by women easily equate to those performed by revolutionaries and male soldiers in the quartermaster corps and regular ranks. She then turns her attention to the soldadera as a continuing symbol in Mexican and Chicano culture, examining the image of the soldadera in literature, corridos, art, music, and film.</p>
<p>Challenging many traditional stereotypes, Salas finds that the fundamental realities of war link all Mexican women, regardless of time period, social class, or nom de guerre.<br>
</p>",en,1,"Height: 0.5 Inches, Length: 8.84 Inches, Weight: 1.3999353637 Pounds, Width: 6.14 Inches",19.95,https://images.isbndb.com/covers/63/88/9780292776388.jpg,Success,128.0,13.4
0-87074-288-4,Common Bonds: Stories by and About Modern Texas Women (Southwest Life and Letters),"Comer, Suzanne (editor)",Southern Methodist Univ Pr,340.0,1990,"Short stories, American, Short stories, American--Texas, American fiction--Women authors, Women, Women--Fiction, Women--Texas--Fiction, Social life and customs, PS558.T4 C65 1990, 813/.0108352042",Paperback,"Return Of A Bad-news Man / Diane Payton Gomez -- Roberta / Lisa Fahrenthold -- Federico Y Elfiria / Carmen Tafolla -- The Ride / Alma Stone -- The Ninth Day Of May / Njoki Mcelroy -- Hotter Here Than It Ever Was In New Jersey / Lee Merrill Byrd -- A Spell Without Books / Pat Ellis Taylor -- Tenderhead / Harryette Mullen -- The Summer My Uncle Came Home From The War / Sandra Scofield -- The Apex Man / Carolyn Osborn -- Class / Beverly Lowry -- The Idle Time / S.e. Gilman -- The Hawk / Elizabeth Davis -- Cheers, Everybody! / Carolyn Weathers -- Standing By / Annette Sanford -- Hitchhikers May Be Escaping Inmates / Pat Carr -- Whooping Cranes / Elizabeth Mcbride -- Sabor A Mi/savor Me / Adela Alonso -- Enedina Pascasio / Rocky Gamez -- The Ladies' Room / Sunny Nash -- The Undertow Of Friends / Shelby Hearon -- The Purchase Of Order / Gail Galloway Adams -- A Good-looking Woman / Joyce Meier -- Infections / Karen Gerhardt Britton -- Luz / Mary Gray Hughes -- The Sweetheart Is In / S.l. Wisenberg -- Old Enough / Mary K. Flatten -- The Legacy / Lianne Elizabeth Mercer -- This One's For Linda Joy / Bobbie Louise Hawkins -- Someday My Prince / Hermine Pinson -- The Pact / Jan Epton Seale -- Neighbor Ladies / Lila Havens Edited By Suzanne Comer.",en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.19931470528 Pounds, Width: 1 Inches",10.95,https://images.isbndb.com/covers/28/80/9780870742880.jpg,Success,56.0,13.4
0-939416-41-7,Different Mothers: Sons and Daughters of Lesbians Talk About Their Lives,,Cleis Pr,174.0,1990,"Children of gay parents--Case studies, Children of gay parents--United States--Case studies, Lesbian mothers--Case studies, Lesbian mothers--United States--Case studies, HQ777.8 .D54 1990, 306.874",Paperback,Edited By Louise Rafkin.,en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",9.95,https://images.isbndb.com/covers/64/17/9780939416417.jpg,Success,15.0,13.4
0-915745-11-9,Bring Me a Story,"Benforado, Sally",Floricanto Pr,66.0,1986,"Sephardim, Sephardim--Fiction, Jews, Jews--Turkey--Fiction, Jews--United States--Fiction, Social life and customs, PS3552.E5417 B7 1986, 813/.54 Fic",Paperback,By Sally Benforado.,en,,"Height: 0.5 Inches, Length: 8.5 Inches, Width: 5.5 Inches",9.95,https://images.isbndb.com/covers/51/11/9780915745111.jpg,Success,52.0,13.4
