ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-89608-376-4,"Race, Gender and Work: A Multicultural Economic History or Women in the United States","Amott, Teresa, Matthaei, Julie",South End Pr,433.0,1991,"Women--Economic conditions, Women--United States--Economic conditions, Women--History, Women--United States--History, Women--Employment, Women--Employment--United States, HQ1410 .A46 1991, 305.4/0973",Paperback,"Part I. Race, Gender, And Women's Works -- 1. Introduction -- 2. Race, Class, Gender, And Women's Works: A Conceptual Framework -- Part Ii. Histories Of Women's Works -- 3. I Am The Fire Of Time: American Indian Women -- 4. The Soul Of Tierra Madre: Chicana Women -- 5. Whatever Your Fight, Don't Be Ladylike: European American Women -- 6. We Specialize In The Wholly Impossible: African American Women -- 7. Climbing Gold Mountain: Asian American Women -- 8. Yo Misma Fui Mi Ruta: Puerto Rican Women -- Part Iii. Transforming Women's Works -- 9. The Growth Of Wage Work -- 10. The Transformation Of Women's Wage Work -- 11. Seeking Beyond History. Teresa Amott And Julie Matthaei. Cover Title: Race, Gender & Work. Includes Bibliographical References (p. 357-394) And Index.",en,Underlining,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 1.10010668738 Pounds, Width: 1 Inches",18.0,https://images.isbndb.com/covers/37/69/9780896083769.jpg,Success,97.0,13.6
0-525-48535-X,Stitched from the Soul: Slave Quilts from the Ante-Bellum South,"Fry, Gladys-Marie",Avery,112.0,1990-11-30,"African American quilts--History, African American quilts--Southern States--History--19th century, NK9112 .F79 1990, 746.9/7/08996073075",Paperback,"This Richly Illustrated Book Offers A Glimpse Into The Lives And Creativity Of African-american Quilters During The Era Of Slavery. Originally Published In 1989, This Was The First Book To Examine The History Of Quilting In The Enslaved Community And To Place Slave-made Quilts Into Historical And Cultural Context. Gladys-marie Fry. Includes Bibliographical References (p. 96-101)",en,First Edition,"Height: 11.25 Inches, Length: 8.75 Inches, Weight: 1.05 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/53/53/9780525485353.jpg,Success,57.0,13.6
0-941483-87-8,Calling Rain,"Minns, Karen Marie Christa",Naiad Pr,219.0,1991,,Paperback,Karen Marie Christa Minns.,en,,,9.95,https://images.isbndb.com/covers/38/72/9780941483872.jpg,Success,6.0,13.6
1-879198-00-2,Telling It Like It Is: Reflections of a Not So Radical Feminist,"Clift, Elayne",Knowledge Ideas & Trends,194.0,1991-03,"Feminism, Feminism and literature, HQ1154 .C57 1991",Paperback,By Elayne Clift.,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Width: 0.75 Inches",14.95,https://images.isbndb.com/covers/80/05/9781879198005.jpg,Success,92.0,13.6
1-879198-00-2,Telling It Like It Is: Reflections of a Not So Radical Feminist,"Clift, Elayne",Knowledge Ideas & Trends,194.0,1991-03,"Feminism, Feminism and literature, HQ1154 .C57 1991",Paperback,By Elayne Clift.,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Width: 0.75 Inches",14.95,https://images.isbndb.com/covers/80/05/9781879198005.jpg,Success,103.0,13.6
0-8109-3950-9,Women Photographers,,Harry N. Abrams,263.0,1990,"Photography, Artistic, Women photographers, TR650 .W65 1990, 779/.082",Hardcover,"Assembled From Public And Private Collections The World Over, The Extraordinary Images Presented In This Volume Reflect The Work Of 73 Women Photographers From The Mid-19th Century To The Present. They Range From Such Early Victorian Pioneers As Lady Clementina Hawarden To The Recent Work Of Cindy Sherman, Reconstructing A Virtual Pantheon. As Well As Encompassing The Photographs Of Important Early Figures In The Art--julia Margaret Cameron, Gertrude Kasebier--sullivan ( The Nude ) Pays Considerable Attention To International Modernist Artists (berenice Abbott, Imogen Cunningham, Germaine Krull, Dorothea Lange). Each Photographer Is Represented By Several Examples Of Her Work, Eliciting A Gamut Of Emotions From The Viewer--cerebral Admiration In The Case Of Margaret Bourke-white's Shots Of Technology; Horror In Reponse To Lee Miller's Depiction Of The Liberated Dachau Concentration Camp. Another Service Rendered By The Book Is The Unveiling Of Obscure Practitioners, Such As The Innovative English Portraitist Madame Yevonde. A Perceptive Essay By Art Historian Janis Provides A Provocative Critical Framework For All. Edited By Constance Sullivan ; Essay By Eugenia Parry Janis.",en,First Edition,"Height: 11.25 Inches, Length: 10.25 Inches, Weight: 3.95 Pounds, Width: 1 Inches",65.0,https://images.isbndb.com/covers/95/09/9780810939509.jpg,Success,58.0,13.6
0-89594-464-9,,,,,,,,,,,,,,Error,60.0,13.6
0-907197-41-X,,,,,,,,,,,,,,Error,80.0,13.6
1-55583-146-X,Brother To Brother: New Writings by Black Gay Men,,Alyson Books,274.0,1991,"African Americans - General & Miscellaneous, American Literature Anthologies, Anthologies, Gay & Lesbian Studies",Paperback,"The late black activist and poet Essex Hemphill follows in the footsteps of Joseph Beam with this powerful anthology of fiction, essays, and poetry by black gay men.",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.8377565956 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/14/62/9781555831462.jpg,Success,15.0,13.6
0-312-05288-X,Render Me My Song: African American Women Writers from Slavery to the Present,"Russell, Sandi",St Martins Pr,227.0,1991,"Literary Criticism, African",Hardcover,,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.8 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/28/81/9780312052881.jpg,Success,77.0,13.6
0-293-77649-7,,,,,,,,,,,,,,Error,107.0,13.6
0-88780-116-1,Half-Breed (Goodread Biographies),"Campbell, Maria",Goodread Biography,184.0,1983-01-01,,Paperback,,en,,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.3 Pounds, Width: 0.25 Inches",14.95,https://images.isbndb.com/covers/11/67/9780887801167.jpg,Success,40.0,13.6
1-878533-02-9,Portraits: A Collection of Poems,"Bosch, Teresita",Clothespin Fever Pr,76.0,1991,"Lesbianism, Lesbianism--United States, HQ75.5 .M8 1991",Paperback,"If You Have Opinions On Man-hating, What Causes Heterosexuality, Lesbian Relationships, Or Altar Girls, Match Wits With Marilyn Murphy; She Has Opinions, Too. Even If You Don't Always Agree With Her, The Lesbianic Logic Of Her Essays Will Amaze, Delight And Challenge Your Mind. Some Fun! You'll Know You're Not Traveling Alone.--julia Penelope And Sarah Valentine, Editors Of 'finding The Lesbians'--from Amazon.com. Marilyn Murphy ; With An Introduction By Marilyn Frye. Essays Previously Published In The Lesbian News (canoga Park, Calif.) 1982-1991; Cf. P. [2], 231-232. Includes Bibliographical References And Index.",en,First Edition,235 p. ; 22 cm.,7.95,https://images.isbndb.com/covers/30/29/9781878533029.jpg,Success,12.0,13.6
0-88677-467-5,Shadowkill (Shadith's Quest #3),"Clayton, Jo",DAW,362.0,1991-04-01,,Mass Market Paperback,,en,First Priniting,"Height: 5 Inches, Length: 7 Inches, Weight: 0.41005980732 Pounds, Width: 1 Inches",4.99,https://images.isbndb.com/covers/46/77/9780886774677.jpg,Success,62.0,13.6
0-918273-84-6,Survival,"Lord, Nancy",Coffee House Press,176.0,1991-01-01,,Paperback,"In 15 Stories, Alaska Looms As A Presence That Variously Is Vast And Claustrophobic, Dangerous And Freeing, Exhilarating And Depressing. A Long-time Resident Frets Over And Envies A Newcomer Whose Hunger For Wild And Solitude Defies Common Sense. Elsewhere, An Aging Hippy Tries To Woo His Estranged Daughter With Moosemeat Pizza And Bleached Pelican Skull Knickknacks, But She's A Creature Of Civilization's Comforts, Committed To Walkman Music And Double-scoop Ice-cream Sundaes. Her Husband Is Away Drilling For Oil And A Resentful Wife Must Cope Alone With An Erupting Volcano; A Woman Leaves The Bush For Anchorage And Abandons A Friend In The Process; A Miserly Recluse Wins The Lottery; And A Thief Discovers His Girlfriend Can Kill Without Remorse. The Prose Here Is Pleasantly Understated, The Tenor Of Alaskan Existence Often Is Transmitted (you Don't Live In A Small Alaskan Town For The Job You Can Get; You Do Whatever Job You Can In Order To Be Able To Live In Such A Place.) And Many Descriptions, Such As Shrimp Processing In An Alaskan Cannery, Are Authentically Rendered. But Hampered By Obvious And Trite Plotting, The Collection Doesn't Rise Above Merely Competent. A Commercial Fisherman In Alaska, Lord Wrote The Compass Inside Ourselves.--publisher's Weekly. Survival -- The Winner -- Marks -- The Lady With The Sled Dog -- A Guy Like Me -- Visqueen Winter -- Imitations -- The Bucket Of Mice -- Waiting For The Thaw -- Volcano -- Nature Lessons -- Small Potatoes -- A True Story -- Snowblind -- Why I Live At The Natural History Museum. By Nancy Lord.",en,No Edition Stated,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/38/40/9780918273840.jpg,Success,91.0,13.6
0-88974-029-1,Dream on,Chrystos,Press Gang Pub,151.0,1991,,Paperback,Chrystos. Poems.,en,,"Height: 9.25 Inches, Length: 5.75 Inches, Weight: 1.01 Pounds, Width: 0.75 Inches",11.95,https://images.isbndb.com/covers/02/97/9780889740297.jpg,Success,77.0,13.6
0-89087-608-8,Catswalk: The Growing of a Girl,"Robbins, Trina",Celestial Arts,71.0,1990-12-01,"Fantasy, Fiction",Paperback,"In Ancient Mesopotamia, Girl Embarks On A Journey Of Self-discovery With The Giant Speaking Cat Who Has Raised Her.",en,First Edition,"Height: 10 Inches, Length: 7.75 Inches, Weight: 0.80027801106 Pounds, Width: 0.5 Inches",17.95,https://images.isbndb.com/covers/60/84/9780890876084.jpg,Success,98.0,13.6
0-9311-8840-7,Two Women in One (English and Arabic Edition),"Sadawi, Nawal",Seal Pr,,1986,"PJ7862.A3 I4413 1986, 892/.736",Paperback,Nawal El-saadawi ; Translated By Osman Nusairi And Jana Gough. Translation Of: Imraʾatān Fī Imraʾah. U.s. Edition--t.p. Verso.,en,First and only edition.,Weight: 0.35 Pounds,7.95,https://images.isbndb.com/covers/84/04/9780931188404.jpg,Success,107.0,13.6
0-8306-7681-3,Keep Your Kids Straight: What Parents Need to Know About Drugs and Alcohol,"Main, Ronald C., Zervas, Judy",Tab Books,126.0,1991,,Paperback,,en,First Edition,,7.95,https://images.isbndb.com/covers/68/11/9780830676811.jpg,Success,108.0,13.6
0-671-69781-1,Khyren,Aline Boucher Kaplan,Baen,,1988-10-01,,Paperback,,en,First Edition first Printing,Weight: 0.4 Pounds,3.5,https://images.isbndb.com/covers/78/15/9780671697815.jpg,Success,59.0,13.6
0-8112-1149-5,Three Short Novels: The Crazy Hunter; The Bridegroom's Body; Decision,"Boyle, Kay",New Directions,272.0,1991,,Paperback,,en,Reissue,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.7 Pounds, Width: 0.75 Inches",10.95,https://images.isbndb.com/covers/14/99/9780811211499.jpg,Success,96.0,13.6
1-55583-173-7,Look Back In Joy,"Boyd, Malcolm , 1923-2015",Alyson Books,124.0,1990,"Boyd, Malcolm , 1923-2015, Gay men, Gay men--United States--Biography, Homosexuality, Homosexuality--United States, HQ75.8.B68 A3 1990, 306.76/62/092 B",Paperback,"Text By Malcolm Boyd ; Photographs By Crawford Barton. Originally Published: San Francisco : Gay Sunshine Press, 1981.",en,1,"Height: 11 Inches, Length: 8.5 Inches, Weight: 1.1 Pounds, Width: 0.5 Inches",6.95,https://images.isbndb.com/covers/17/38/9781555831738.jpg,Success,58.0,13.6
0-944072-13-5,White Owl And Blue Mouse,"Joubert, Jean",Zoland Books,62.0,1990,"Owls, Mice, Friendship, Fiction",Hardcover,"The Adventures Of A Blue Mouse Who Outwits Her Natural Enemy, The White Owl.",en,First Edition,"Height: 8.75 Inches, Length: 6.25 inches, Weight: 0.65 Pounds, Width: 0.5 inches",13.95,https://images.isbndb.com/covers/21/34/9780944072134.jpg,Success,38.0,13.6
0-812-50907-2,White Jenna,"Yolen, Jane",Tor Books,288.0,1990,,Paperback,,en,,"Height: 0.75 Inches, Length: 4.13 Inches, Weight: 0.65 Pounds, Width: 6.75 Inches",0.0,https://images.isbndb.com/covers/90/76/9780812509076.jpg,Success,118.0,13.6
0-89594-466-9,Women's Glib: A Collection of Women's Humor,,Crossing Pr,1.0,1991,,Paperback,,en,First Edition Thus,"Height: 9 inches, Length: 6 Inches, Weight: 0.7 Pounds, Width: 0.75 inches",10.95,https://images.isbndb.com/covers/46/65/9780895944665.jpg,Success,60.0,13.6
0-8306-3562-9,Broken Boys/Mending Men: Recovery from Childhood Sexual Abuse,"Gruban-Black, Stephen D.",Human Services Inst,210.0,1990,,Paperback,,en,First Edition,"Height: 8.1 Inches, Length: 0.5 Inches, Weight: 0.4 Pounds, Width: 5.1 Inches",0.0,https://images.isbndb.com/covers/56/27/9780830635627.jpg,Success,108.0,13.6
0-7043-5037-8,A Compass for the Sunflower,Liana Badr,Quartet Books Ltd,130.0,1990,"Palestinian Arabs, Palestinian Arabs--Fiction, Politics and government, PJ7816.A335 B8713 1989, 892/.736",Hardcover,Liana Badr ; Translated From The Arabic By Catherine Cobham.,en,,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 0.73193470984 Pounds, Width: 0.75 Inches",19.95,https://images.isbndb.com/covers/03/73/9780704350373.jpg,Success,85.0,13.6
0-918273-82-X,Through the Arc of the Rain Forest,"Yamashita, Karen Tei",Coffee House Press,212.0,1990-07-01,"Literary Collections, General",Paperback,,en,Sixth Printing,"Height: 8.5 Inches, Length: 5.4 Inches, Weight: 0.62611282408 Pounds, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/38/26/9780918273826.jpg,Success,9.0,13.6
0-89594-341-7,Lesbian Love Stories,,Crossing Pr,323.0,1989,"Lesbianism, Lesbianism--Fiction, Lesbians, Lesbians--Fiction, Lesbians' writings, American, Romance fiction, American, PS648.L47 L44 1989, 813/.085/08353",Paperback,Life Line / Gloria E. Anzaldua -- The Skill Crane Item / Antoinette Azolakov -- In The Life / Becky Birtha -- Humming / Sandy Boucher -- Care In The Holding / Maureen Brady -- An American In Paris / Kim Chernin -- Spring Blossoms / Tee A. Corinne -- The Confrontation / Judy Freespirit -- Flossie's Flashes / Sally Miller -- Gearhart -- Tommy / Elsa Gidlow -- Don't Explain / Jewelle L. Gomez -- My Subway Lover / Wanda Honn -- Vacation Pictures / Melanie Kaye-kantrowitz -- New Year's Eve At A Bar / Lee Lynch -- Out Of The Flying Pan / Harriet Malinowitz -- Trespassing / Valerie Miner -- Silver / Merril Mushroom -- My Woman Poppa / Joan Nestle -- The Dating Game / Leslea Newman -- Tell Me Where The Road Turns / Carol Orlock -- Safe At Home / Shelly Rafferty -- Slumber Party / Louise Rafkin -- A Perfectly Nice Man / Jane Rule -- Sapphire / Canyon Sam -- A Special Evening / Ann Allen Shockley -- Mixing Business With Pleasure / Judith Stein -- Why The Milky Way Is Milky / Kitty Tsui -- Two Willow Chairs / Jess Wells -- We Didn't See It / Barbara Wilson. Edited By Irene Zahava.,en,,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.85 Pounds, Width: 1 Inches",10.95,https://images.isbndb.com/covers/34/15/9780895943415.jpg,Success,61.0,13.6
0-520-06327-9,Veiled Sentiments: Honor and Poetry in a Bedouin Society,"Abu-Lughod, Lila",University of California Press,317.0,1988-02-11,"Bedouins--Social life and customs, Bedouins--Egypt--Social life and customs, Folk poetry, Arabic--History and criticism, Folk poetry, Arabic--Egypt--History and criticism, Bedouins--Folklore, Bedouins--Egypt--Folklore, Honor--Folklore, Sex customs, Sex customs--Egypt, Women, Women--Egypt, Arabic poetry--Bedouin authors--History and criticism, Women, Bedouin, Women, Bedouin--Egypt, DT72.B4 A28 1986, 306/.089927",Paperback,"Lila Abu-lughod Lived With A Community Of Bedouins In The Western Desert Of Egypt For Nearly Two Years, Studying Gender Relations And The Oral Lyric Poetry Through Which Women And Young Men Express Personal Feelings. The Poems Are Haunting, The Evocation Of Emotional Life Vivid. But Her Analysis Also Reveals How Deeply Implicated Poetry And Sentiment Are In The Play Of Power And The Maintenance Of A System Of Social Hierarchy. What Begins As A Puzzle About A Single Poetic Genre Becomes A Reflection On The Politics Of Sentiment And The Relationship Between Ideology And Human Experience. -- Publisher Description. Guest And Daughter : The Community ; Fieldwork ; Poetry And Sentiment -- Part I. The Ideology Of Bedouin Social Life : Identity In Relationship : Aṣl: The Blood Of Ancestry ; Garāba: The Blood Of Relationship ; Maternal Ties And A Common Life ; Identification And Sharing ; Identity In A Changing World -- Honor And The Virtues Of Autonomy : Autonomy And Hierarchy ; The Family Model Of Hierarchy ; Honor: The Moral Basis Of Hierarchy ; Limits On Power ; Hasham: Honor Of The Weak -- Modesty, Gender, And Sexuality : Gender Ideology And Hierarchy ; The Social Value Of Male And Female ; The Natural Bases Of Female Moral Inferiority ; Red Belts And Black Veils: The Symbolism Of Gender And Sexuality ; Sexuality And The Social Order ; Hasham Reconsidered: Deference And The Denial Of Sexuality ; The Meaning Of Veiling -- Part Ii. Discourses In Sentiment : The Poetry Of Personal Life : On Poetry In Context ; The Poetry Of Self And Sentiment -- Honor And Poetic Vulnerability : Discourses On Loss ; Matters Of Pride ; Responding To Death ; The Discourse Of Honor -- Modesty And The Poetry Of Love : Discourses On Love ; Star-crosses Lovers ; An Arranged Marriage ; Marriage, Divorce, And Polygyny -- Ideology And The Politics Of Sentiment : The Social Contexts Of Discourse ; Protective Veils Of Form ; The Meaning Of Poetry ; The Politics Of Sentiment ; Ideology And Experience -- Appendix : Formulas And Themes Of The Ghinnāwa. Lila Abu-lughod. Includes Index. Bibliography: P. 297-307.",en,First Edition,"Height: 5.9055 Inches, Length: 9.0551 Inches, Weight: 1.00089866948 Pounds, Width: 0.59055 Inches",1.99,https://images.isbndb.com/covers/32/73/9780520063273.jpg,Success,107.0,13.6
0-553-28850-4,Transition,"McIntyre, Vonda",Spectra,,1990-12-01,,Mass Market Paperback,,en,1st,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.3 Pounds, Width: 0.75 Inches",5.99,https://images.isbndb.com/covers/85/06/9780553288506.jpg,Success,59.0,13.6
1-878980-03-3,She Changes: A Goddess Myth for Women,"Mark, Teressa",Delphi Pr,232.0,1991,"Social Sciences, General",Paperback,,en,Reprint,"Height: 8.25 Inches, Length: 5.5 Inches, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/00/38/9781878980038.jpg,Success,2.0,13.6
0-940979-04-7,Camille Claudel,"Paris, Reine-Marie",Natl Museum of Women in the Arts,114.0,1988,"Claudel, Camille , 1864-1943, Sculpture, French, Sculpture, French--20th century--Exhibitions, Sculpture, French--19th century--Exhibitions, Sculpture, French--Exhibitions, ND553.C626 A4 1988, 730/.92/4",Paperback,"Reine-marie Paris. Organized By The National Museum Of Women In The Arts, Washington, And The Asahi Shimbun, And Curated By Reine-marie Paris And Meredith Martindale. Exhibition Held At Tokyo Gallery Of Art, Shibuya, Aug. 28-sept. 16, 1987 ... [et Al.] Bibliography: P. 112-114.",en,First Edition,"Height: 10.25 Inches, Length: 8.25 Inches, Weight: 1 Pounds, Width: 0.5 Inches",24.95,https://images.isbndb.com/covers/90/48/9780940979048.jpg,Success,88.0,13.6
0-684-19198-9,Sorrow's Kitchen: The Life and Folklore of Zora Neale Hurston,"Lyons, Mary E.",Atheneum,144.0,1990-10-31,"Hurston, Zora Neale, Novelists, American, Novelists, American--20th century--Biography--Juvenile literature, Folklorists, Folklorists--United States--Biography--Juvenile literature, African Americans, African Americans--Biography--Juvenile literature, Authors, American, Authors, American--20th century--Biography--Juvenile literature, African American authors, African American authors--Biography--Juvenile literature, African Americans--Folklore, Harlem Renaissance, Harlem Renaissance--Juvenile literature, Intellectual life, PS3515.U789 Z78 1990, 813/.52 B 92",Hardcover,"Lyons offers the biography of one of the greatest African-American woman writers, Zora Neale Hurston, who wrote Mules &amp; Men and Their Eyes Were Watching God. ""A necessary enhancement for any collection that wants to present the depth and diversity of black history.""--School Library Journal, starred review.

                        <p>Describes the life and work of the prolific black author who wrote stories, plays, essays, and articles, recorded black folklore, and was involved in the Harlem Renaissance.
</p>",en,"First Edition, Later Printing","Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.7275254646 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/19/80/9780684191980.jpg,Success,96.0,13.6
0-915943-53-1,,,,,,,,,,,,,,Error,102.0,13.6
0-87910-118-0,High Times Hard Times (Limelight),"O'Day, Anita",Limelight,392.0,2004-08-01,,Paperback,"<p>(Limelight). ""...in the tradition of the best jazz autobiographies...a fascinating travelogue through the jazz world, filled with vivid images of Gene Krupa, Stan Kenton, Roy Eldridge and Billie Holiday...Her prose is as hip as her music."" The New York Times Book Review</p>",en,2nd Limelight ed,"Height: 9 Inches, Length: 6.08 Inches, Weight: 1.15963149812 Pounds, Width: 0.84 Inches",13.88,https://images.isbndb.com/covers/11/83/9780879101183.jpg,Success,58.0,13.6
0-8306-3743-5,Learning to Live Again: A Guide for the Recovering Addict,"Smith, Jill, Smith, Brian, Jill S., Brian S.",Tab Books,168.0,1991,,Paperback,,en,First Edition,"Height: 8.2 Inches, Length: 0.5 inches, Weight: 0.3968320716 Pounds, Width: 5.2 Inches",0.0,https://images.isbndb.com/covers/74/30/9780830637430.jpg,Success,108.0,13.6
0-94792-220-2,Gaia's Guide 1990,Horn,Bookpeople,,1990,,Paperback,,en,,,11.95,https://images.isbndb.com/covers/22/07/9780947922207.jpg,Success,71.0,13.6
0-918949-09-2,If I Had a Hammer Women's Work,"Martz, Sandra",Papier-Mache Press,261.0,2010-01-01,,Paperback,"<p><br>Empowerment and self-determination are two words that come to mind when trying to describe this collection. This is not to say that a utopian workplace is portrayed herein. Exploitation has not been eradicated; equal pay is still the goal, not the reality. Work can often be boring and unfulfilling.<p>But women here are not victims. These are strong women -- survivors. They set boundaries, take risks, demand respect, and maintain their self-esteem, with or without the help of management, coworkers, family or friends. And they do it with a sense of humor! In traditional and nontraditional jobs, at home and in the workplace, these women are using their power to take charge of their own lives, challenging each of us to do the same.</p><h3>Publishers Weekly</h3><p>This collection, conceived to broadly address the subject of women's work, focuses mainly on women in dead-end jobs struggling to make ends meet, with little hope of finding fulfilling employment opportunities. In Candida Lawrence's witty tale, ``Spotter,'' for example, Alice labors as a cashier at an amusement park, demeaned by her overzealous boss and the ridiculous uniform she must wear. Nevertheless, several of the stories here are noteworthy for their uncompromising portrayals of women fighting to gain respect and financial security in various work milieus, particularly Karen Loeb's ``Machines,'' Barbara Unger's ``Search Committee'' and Virginia Rudasill Mortenson's ``Hideaway Inn.'' Overall, the poetry tends to be amateurish and cliched. Kate Braid's ``These Hips'' is spoken by a female contractor whose ``strong hips are built for the birth of buildings,'' and Leslea Newman's ``Ode to Secretaries of America'' urges women to ``get up off their chairs and take a walk in the sun.'' The photographs are unexciting representations of women going about their everyday work routines. Martz is editor of Papier-Mache Press. (Aug.)</p>",en,First Edition,"Height: 9.18 Inches, Length: 6.96 Inches, Weight: 1.25 Pounds, Width: 0.71 Inches",11.0,https://images.isbndb.com/covers/90/97/9780918949097.jpg,Success,119.0,13.6
