PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News sivill
July/August 1991 Volume 14 Number 2
Femi Na SeRial am F329738 £ 11419
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"chance
rejected her outright.
choices they can from what life offers.
Zeta Base
by Judith Alguire
As the galaxy celebrates a half-millennium gala, Antiquity,
Earth’s venerable science-philosopher, announces an ominous
finding about the Earth’s sun. But, esteemed though she may
be, her warning is received with skepticism — because her
theories rely entirely on the readings of outmoded instruments.
Antiquity’s three brilliant proteges are reunited: free-spirited
Morgan, daredevil performance artist; gentle Deirdre, nurturer
of Earth’s animals; and Jaffey, master engineer, whose expertise
will prove Antiquity’s findings...or will it?
Morgan and Jaffey rekindle an old rivalry over Deirdre...and
a fierce love triangle deepens amid the intrigue and danger.
Don’t miss this fascinating tale of Earth’s future.
ISBN 0-941483-94-0 $9.95
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-941483-94-0']
3,"Feminist Bookstore News
NOTES
oo000 oO0o0000
Thanks to Sudie Rakusin for the Amazons on the was released. When local newspapers (and then
cover. I'm not sure if that’s a candle or a stick of national wire services) did stories about these whole-
dynamite the woman on the left is holding, but I love some girls who'd invested their life savings into this
their air of doing what is necessary, no matter how shiny-new bookstore, the city licensing department
difficult, and then moving on. If I have an “energy was embarrassed into issuing the license. Outrage is
image” of feminist booksellers, that’s it: doing what is one thing, but outrage by the media leads to redressed
necessary, unafraid to carry a labyris into these times, grievances. It leaves me thinking that we will, more
illuminating a universe with ideas, and ready to blow and more, have to resort to trying our cases in the
up bigotry, ignorance and oppression in all of their media as Bush continues to destroy the court system in
manifestations — with, of course, the support and this country. Details on everything in the News section.
friendship of other women, sisters’ visions, and good
companions on the road.
This image certainly applies to Nancy Helm
whose new bookstore’s windows were bombed out
during the local campaign for a lesbian and gay rights
ordinance. I imagine her replacing windows, rebuild-
ing the frames, and refusing to be intimidated into
closing. And continuing to do the same work for
lesbian/gay rights that she was doing all along. I take
back the image above of “unafraid.” Courage, as I
understand it, is looking the fear straight in the face,
acknowledging it, and then standing behind that
counter day after day, just the same.
News of the bombing was followed by news that
U.S. Customs had impounded a lesbian book, that
South African Customs had halted a shipment of
Naiad titles, that a Canadian Post Office had notified
local papers that issues of a feminist magazine were _ Fall Announcements
“offensive,” that a lesbian-owned lesbian and gay
bookstore had been denied a business license in West September/October Issue
Palm Beach, and by the unpleasant duty of trying to
make sense of the upheaval at the Women’s Press/ U.K. August 10
from an ocean and a continent away. A few extra ama-
zons around the office can make all the difference.
. November/December
Several of these problems have been resolved —
a tn hd e bw ah laa nt c ei s i nin t se er ve es rt ai ln g c a sis e s t h wa at s t th he e p mow ede ir a . t Wha it t h it nip p 2e 4d October 10
hours of Publishers Weekly's call to Customs, the title
July/August 1991
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
annual sales for women-owned, women-oriented several booksellers, none of whom has time to write a
feminist bookstores are now at $30 million. That figure whole article, will call and offer information that we
does not include gay- or gay-and-lesbian stores that can compile into a useful article. The membership
don't identify primarily as feminist bookstores. The article is a prime example of these kinds of phone calls
Feminist Bookstores/Feminist Publishers Banquet paying off.
was a delight and the parties and events full of good Among the things we're looking for are: an up-
friends and camaraderie. All of which was comple- dated Recovery Fiction list (the last one we ran was
mented by a strong feeling of visibility as the Show April 89), Our Problem and How We Solved It stories
Daily came out each day with photos from about anything affecting bookstores, more “great
Lesbian/Gay/Feminist Row, of feminist publishers ideas and best innovations,” and success stories about
getting awards, African-American booksellers, the importing books. We're also fresh out of bookstore
Multi-Cultural Book Exhibit, specialty bookstore profiles. I know you think we fly all over the world to
roundtables and more. develop these articles, but they almost always come
from the booksellers themselves. Send us a profile that
I wish I could tell you that the columnists whose you've written, or that someone in your community
columns are missing from this issue (and we do miss did about your store, and share the good news with
them!) were out on vacation. Would that they'd been your sister-booksellers.
having fun! Penny Goldsmith had emergency surgery. What about dealing with the media? This issue is
She's back on her feet now and will reappear in the full of examples where the right connections with the
next issue. Mary Lowry spent the weeks before dead- media solved major problems. Using the media effec-
line with a respiratory infection and Ed Hermance did tively isn’t a skill generally taught to women. What do
what bookstore owners do when old staff leaves and we, collectively, know about dealing with the media
new staff is hired — create extra hours in the day to that would help other booksellers? What are our
hire (and then train) the new staff, and fill in all the success stories and what seemed like a good idea at
holes in the schedule. Canadian Books, Mysteries, and the time but didn’t work as anticipated?
Gay Lit will be back in the Fall issue. Id also very much like to start a Question and
I also want to thank Kris Hoover for four years of Answer column. I think it would be a current and
her wonderfully knowledgeable, opinionated and timely forum for both practical and theoretical aspects
useful University Press columns. She’s done an amaz- of feminist bookselling. You send in the questions,
ing (and amazonly) job of turning the mountains of we'll publish them, and other booksellers can write in
information into a cogent and useful resource for with their experiences and suggestions. Here’s the
other feminist booksellers. Thanks, too, to Ann Chris- first question, right off of someone’s evaluation form:
topherson of Women and Children First who has How do you (or how did you) set up video sales and
courageously agreed to continue the column. Univer- rental. Do you need a special license? What are the
sity Presses have taken up much of the slack as the best sources for buying videos to resell? to rent? How
mainstream publishers have been devoured by inter- much capital did it take?
national publishing and shifted increasingly to block- The other request we’ve had is for a rotating
buster publishing. University Press books are more publisher's column to give publishers a voice and
important to us now than ever before. address issues of concern to publishers and/or book-
sellers. If you'd like to see a column like this, send us
I want to take a moment to thank everyone who a post card or a note telling us what issue or topic
sends their evaluation/commentary form with their you'd like to address.
renewal year after year. We use your comments and Last, but not least, I want to apologize to Ann
suggestions to shape upcoming issues and articles. Frost for identifying her in the Paradigm Bookstore
We've recently had requests (via your evaluation profile as Ann Fox. I know she knows I can’t believe I
forms) for a number of articles. If you're interested in did that — I've only know her for about ten years!
writing or interested in contributing to any of the YoCurs ain rspreoadinlg th e wSordes!ajay O
following articles, please give us a call. Oftentimes
July/August 1991
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"Feminist Bookstore News
FBN
Editor & Publisher
Carol Seajay ARTICLES
News/Short Stories .9
Columnists
Art Books Tee Corinne Bookstore Bombed • South African ĉustoms . U. S. Cusioms:
GCa an ya d Mia en n 'sC o Ln it te en rt ature D Edon n Ha e r M mu anrr ceay N SL epic i wnen ifs e se x G •r F a Wn rt oe md o e mn• ’ sC a Pn ra e td si s ha /n U e .KP o . s t • B • N o eF w or e k e B r sE itx tip s ohre r s Psi r eo en ss s G Fr o .a r .n m .t .s i n . .g• .17
Mainstream Publishers Sandi Torkildson
Mysteries Mary Lowry Taking Care of Business: Store Security 19
Science Fiction Susanna Sturgis 1991 LAMBDA Literary Awards .....20
YU on uni gv e Ar ds uit lty B oP or ksesses Kris C hH rio so tiv ne e r Jenkins VA InBterAnati on al1 F9em9in1ist B o:o k Fiai2r 9. .3.21
Editorial Assistant
Ann Morse Feminist Bookstores Day • « Ideas/innovations,« Financial
Workshop • Canadian Contingent - ABA Membership Meeting
Cover Art Womensource: Three Years Later . ..33
Sudie Rakusin In Memoriam: Bob Sheldon. . . . . . 35
Proofreading Unafraid of the “F” Word: Nett Hart . . . . 41
Pat Kelso
Advertising/Production DEPARTMENTS
Cill Janeway Advertising Index . ... ; O1
Feminist Bookstore News
456 14th Street Suite 6 BBack e tos tPressse &l lOethrer s G oo d . N ew s4 998
PO Box 882554 Canadian Content . 39
San Francisco CA 94188
415-626-1556 Classified Ads . 92
FEMINIST BOOKSTORE NEWS is the communications Out of Print Books . 91
v FBeh Ni c l re e af co hr e s t h 35e 0 i n ff eo mr im nia sl t n ae nt dw o fr ek m io nf i s tf -e im nci ln inis et d b bo oo ok ks -tores. Subscription Information . 44
s st eor le ls e r in s th ine U . ES. n a gn ld a nC dan ,a d a E a us r w oe pll e ,a s Afe um sin ti rst a lb io ao ,k - New Zealand, FrVIa s: 43
India and Japan. Librarians, women’s studies teachers, They Went That-A- A .45
book reviewers, publishers and feminist bibliophiles
comprise the remainder of the subscribers. Writing Wanted .40
Letters, articles, news items and announcements should
be received the tenth of the month preceding publication.
Sauigtnheodr s .articles and letters are the responsibility of the T AHE r tB :O BOK oS oks = s.. . 51
FEMINIST BOOKSTORE NEWS (ISSN: 0741-6555) is
published bi-monthly in January, March, May, July, On Publishers’ Row . 83
S Ne Ep Wte Sm b ae tr , 4 5a 6n d 1 4 N tho v e Sm trb ee er t b Suy i t eF E M 6, IN SI aS nT FB rO aO ncK iS sT coO ,R E CA Our Own Presses =57
9C4A1.0 3P. O SSeTcMonAdS-TCElRas: s P Pleoasstea g ese npda i da d adtr e sSsa n c hFarnagnecsi s ctoo, Science Fiction s53
FEMINIST BOOKSTORE NEWS, PO Box 882554, San
Francisco, CA 94188-2554. The Small Presses -67
$S 9U /yB r S CC anR adIP ianT I pO oN staS g: e ; $ $16 90 /y/ ry fr o/ r 6 o v ei rs ss eau s e ps o, s t a$ ge1 .15/2 years. Plus University Presses 75
3 July/August 1991
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"Put
Divorce is Not the Answer:
You Can Save Your Marriage
George S. Pransky, Ph.D. Keep Your Kids Straight
Provides realistic alternative to endless What Parents Need to Know about Learning to Live Again
therapy, painful self-analysis, and divorce. Drugs and Alcohol A Guide for the Recovering Addict
Paper $8.95 0-8306-3583-1 Ronald C. Main, Ph.D, and Judy Zervas Jill S. and Brian S.
A practical guide that offers parents in- For addicts who are thinking of starting
Broken Boys/Mending Men: sight into why young people use drugs and or have just started a recovery program,
Recovery From Childhood how the problem can be dealt with at any this book offers a simple yet inspiring look
Sexual Ahuse stage. at what it takes to become and remain
Stephen D. Grubman-Black Paper $7.95 0-8306-7681-3 d Par pu eg r f $r 8e .e 9. 5 0-8306-3743-5
A frank discussion of the unique issues The Diminished Mind
Psm e ax pen u era l f $a a 1c be 2u .9s a e 5s . 0t -h 8e 3y 0 6 -t 3r 5y 6 2 -t 9o deal with childhood TJ whe e e a sn t tr u e e r T nsy t ol re Myr a o sfa s n aon cd e h ufH a sm ea i tr ly tr , s y ,t h e wA T hn y oi lef r a s en o xt f pak eris ienced GB C loo o rr m ian p A u rT el nso si o v n eS p e Sn pd en: d H ino gw to Overcome
B He ec lpom fin org WW oh mol ee n A Sg ua rin vivors of f wri e ir s ts u ht l h t a A n w ld zh h e et n ih m e ea r p 'sfa ai n m D i i sla eyn a d s e m . i es mola bt ei ro n i s t h aa ft f l ic ca an ted wO blf a anf ce t kr s t fo on r e g w e gt o h oo do up t e b y of fo pr r d oec vbr ite d d ii nat n g d c aa r s td ca oy ma d pid n li e c t t t es h e sw elh fo -
Childhood Sexual Abuse Hard $16.95 0-8306-3465-7 help program that readers can employ on
Vera Gallagher, M.A., D.Min their own.
Using group therapy as the primary means Crack! Treating Cocaine Addiction Paper $9.95 0-8306-2155-5
of recovery, the book demonstrates how George Medzerian, Ph.D.
women who were sexually abused as Challanges chemical dependency profes- The Invisible Alcoholics: Women
children can overcome their pain and begin sionals to re-evaluate and broaden their and Alcohol Abuse in America
to lead stable, fulfilling lives. approaches to help the many addicts who Marian Sandmaier
Paper $10.95 0-8306-7657-0 do not fit into the standard treatment The first book to focus exclusively on the
W e! af dr dia cm tede w too r crk ac, k cp oa car int ei .cularly those who are g prr oo bw li en mg , o b fu t w os mtil el n ’l sa r ag le cl oy h o lm i as bu un sd ee .rstood,
Wn Paper $12.95 0-8306-3622-6 Paper $8.95 0-07-054661-4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-8306-3583-1', '0-8306-7681-3', '0-8306-3743-5', '0-8306-3465-7', '0-8306-2155-5', '0-8306-7657-0', '0-8306-3622-6', '0-07-054661-4']"
7,"Feminist Bookstore News
Indiana University Press book is laugh-out-loud funny & doesn’t contain
Tenth & Morton Streets enough humor by women of color. Women’s Glibber,
Bloomington, IN 47405 the second book in what will be a yearly collection of
Dear FBN, feminist humor, already includes twice as much writ-
Your April issue is circulating throughout our ten material by women of color (including Becky
press, and as usual, we always find much that inter- Birtha, Alice Walker, Maya Angelou & June Jordan)
ests us: forthcoming books from our sister presses, but despite all efforts I've been unable to find any
news about books we want to read ourselves, and vital cartoonists who are women of color. Or anybody who
news and information about the feminist publishing can suggest any. Does your reviewer have anybody in
and bookselling scene. particular in mind that she can suggest? Could your
I especially read with interest your feature on readership help me out by suggesting any artists/-
Women in the Arab World in your “From the Univer- cartoonists I may have overlooked? I'd welcome all
sity Presses” section that is so ably covered by Kris input. Thanks!
Hoover. FBN readers readers will be interested to Roz Warren
Editor/ Women’s Glib
rights to the Women’s Press title Both Right and Left 215-668-4252
Handed: Arab Women Talk About Their Lives by
Bouthaina Shaaban. FBN referred to it as ”...[a] won-
derful, feminist collection of feminist perspectives
from Syria, Lebanon, Palestine and Algeria... Femi- Alyson Publications
nist consciousness of many sorts informs all the books 40 Plympton Street
listed here, but lesbians are mentioned nowhere but Boston, MA 02118
briefly in this last title.” Dear FBN,
We will redesign the cover and publish it in Octo- A recent letter from Terry Woodrow of Tough
ber; the price is $12.95 paperback, trade discount. The Doves chronicled the difficulties they've had with
book will be featured at the ABA. Bookcrafters. Terry mentioned in passing that Mc-
With best regards, Naughton & Gunn was better, and for the benefit of
Kathleen Ketterman new publishers who are shopping around for a good
Assistant Director and Marketing Manager printer, I'd like to amplify on that.
About a half-dozen printers, mostly in the mid-
west, print books for most of the country’s various gay
and feminist publishers. In my experience, Mc-
PO Box 259 Naughton and Gunn has by far the best track record
Bala Cynwyd, PA 19004 on customer service, quality, and being open to poten-
Dear FBN, tially controversial material. They may not always
I can only agree 100% with the review of Women's have the absolute lowest price (though they're pretty
Glib that appeared in your March/April issue — the good in that department, too), but as the Tough Doves
Volume 14 Number 2 July/ August 1991
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"Feminist Bookstore News
will tell you, shopping only by price does not pay off women aren't taught and often refuse to learn even
in the long run. when faced with the reality of it, is that their business
Someday, I'd like to poll several dozen publishers in life is their business and ignoring it dooms it to
and circulate some information about which printers failure.
we've found to be best in various capacities. Mean- 3. I do not believe that women are financially
while, I strongly recommend McNaughton & Gunn. inept. One third of the managers in the field of finance
No, they aren't paying me to say this — they've just are women and that number grows daily. We may
consistently done a good job for us. have gotten a slower start but we are, praise be,
With best wishes, shrewder than men by nature and without help can
Sasha Alyson still do better. We simply have to want to.
Barbara Grier
P.S. During the first nine years of Naiad Press’s life, no
Naiad Press salary was paid to Naiad workers (from January, 1973
PO Box 10543 until January, 1982). Not until 1980 were even modest
Tallahass, FL 32302 expenses taken out of the company money (telephone,
Dear FBN, postage and a tiny amount of travel). When Naiad
“Anatomy of a Bankruptcy” by Mary Morel, required full time attention there were brief periods
would be a fine chapter in the someday pamphlet, when Donna (McBride) held down a salary-paying
“How To Open And Operate A Women’s, Lesbian and job while Barbara worked (non-salaried) for Naiad.
Gay or Alternative Bookstore.” Thank you for running We know to this day that this foundation is what built
it. You need, too, to make it available in reprint form. our strength.
I want at least 100 a year from now on for women (and
sometimes men) who call Naiad Press planning to be
a bookstore.
The article, however, fails to address three points. Books Etc
1. C.W. (good old Conventional Wisdom) says 2410 West Avenue N
that 110 money should be taken out of a bookstore for the first San Angelo, TX 76901
three full years of its life. This includes any expenses that Dear FBN,
can be labeled as personal. I routinely tell women to We have been struggling with the decision to
give up the idea unless they are funded well enough close or continue and that caused us to wait until the
to live (pay rent, food, clothing and transportation) for last minute to renew any pending subscriptions.
three years without a cent from the store, AND have After an unprofitable first twelve months, we
sufficient $$$$ to pay the lease at least one year and to were hesitant to quit without being able to compare
stock up to the $10,000 level to open their doors. The performance on a year to year basis. Fortunately we
best scenario is to have your lover and/or partner have a marvelous landlord and he extended our lease
support you while you get off the ground. After all, if through July to give us that opportunity. But, although
the business succeeds you all benefit. sales are up compared to similar periods last year, we
2. Bankruptcy can seldom be accomplished still haven't had a month where gross profits covered
purely by screwing up financially. It almost always the overhead (and our labor is still donated).
has to be accompanied by bad business behavior on But, as it approaches the new deadline to make a
site — stores where the owner/operator(s) aren't in decision, we are still reluctant to throw in the towel.
on weekends when the business is the hottest, stores We have Lesbians and Gay men who drive from more
Where customers- to- be sometimes do not get greeted than 100 miles to patronize our store, the only alterna-
or spoken to at all while on the premises, stores where tive to mail order available to them. The local Gay
the inventory system is not kept up completely. community is very self-oppressed which makes it
Something else that WREMS (White Rich European- hard to reach but it seems like we are finally making
Heritage Males) (wonderful word) are taught that some progress there also.
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
And, we have several ministers and counselors The effect of this is censorship. It creates a vicious
who regularly call on us to supply their professional circle, because lack of script accessibility means lack
needs. So, we keep hoping that sales will reach the of theatres. Script searches go largely by word of
bpreako-evein npointt b.efore we reach our breaking mouth, and most women’s plays seldom achieve dis-
tribution outside a hundred-mile radius. Scarcity re-
And we rely heavily on input from Feminist sults in inconsistent quality. This inconsistency affects
Bookstore News to stock new titles so it is a require- audience identification with and support of women’s
ment for our continued business. theatre. And, finally, this affects our self-esteem. We
Cordially, unconsciously internalize the attitude that lesbians
Jay Moseley don't write good plays and that women’s theatres are
(and Texas FitzGerald) boring and amateurish.
I want to say a word to the women’s presses
about this publishing stigma. I think it derives from
mainstream attitudes about theatre, and I ask the
NTM Productions presses to challenge their commercial prejudice with
PO Box 718 a radical critique: In the mainstream, live theatre has
Ashland, OR 97520 become an elitist and arguably decadent art form.
(503) 535-4363 The popular forms of drama are now television,
Dear FBN, videos, and films. Live theatre is exorbitantly labor
I am a lesbian feminist playwright and I have intensive, and for that reason the ticket prices ($70+
some very serious things to say to the women’s in New York) are out of reach for the average person.
presses about the state of lesbian feminist theatre. Plays are largely from the Anglo-European (all-
First off, the women’s presses will not publish our male) traditional canon — either that, or they are
work in this country. I just returned from the Second lavish, orchestrated spectacles. Mainstream drama
International Women Playwrights Conference last is published almost exclusively by the play publish-
month in Toronto. There were stacks of lesbian and ing services who also provide some of the services of
feminist plays published by Canadian and British an agent to the playwright. These publishers will not
presses. There was one anthology of lesbian plays publish lesbian feminist work. Mainstream plays are
from an American press: New Victoria's collection of also published in “best of” anthologies and other
Sarah Dreher’s work. collections. These works must obviously have a
The women’s presses in this country will not pub- track record of long runs, high box office, or Pulitzer
lish plays. I know, because I have submitted my work Prizes. Again, lesbian feminist work falls victim to
to over twenty women’s presses, and every time I get censorship.
them returned, unread, with the statement that they do
not publish drama. And my workis notamateur.I have
won two writer's fellowships, the highest literary
award in Oregon — for a lesbian play!, and the indi- Which women’s plays are allowed to cross the
vidual artist grant given every two years to only one gender line in mainstream theatre? Plays like ‘Night,
performing artist in the state. I also tour the US and Mother, where the daughter kills herself after a two-
Canada with a one-woman show. My work has been hour fight with her mother. Plays like The Heidi
produced all over the country and has been translated Chronicles, where a career woman bemoans the trag-
for foreign production. Most of my plays have won edy of her childless life. Plays like A, My Name Is
awards or competitions. I name these credentials to Alice, which portrays women athletes as premen-
illustrate that the problem is not quality, but prejudice. strual, feminists as Whiners, and secretaries as long-
The word “drama” is the problem. Drama is not con- ing to be raped. Even though this is advertised as a
sidered literature (a distinction unfortunately adopted feminist musical, nowhere is male domination por-
by the NEA for publishing grants), and drama is also trayed as anything except an excuse for women’s
thought of as something that won’t sell. self-pity.
July/August 1991
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:38 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"Feminist Bookstore News
Lesbian drama is radically different from main- who, in defending a gay man who had murdered a
stream drama. I want the women’s presses to hear this. woman, came to feel compassion and understanding
Our culture is not on television or in the movies — and for him. This caused a rift in her relationship with her
I don't care who kisses who on “LA Law!” Lesbian lover, whose unnatural men-hating attitudes had ob-
drama currently occupies the place that mainstream viously poisoned her mind and detroyed her capacity
live theatre used to before the age of broadcast. It is the for liberalism. The author of this intriguing “lesbian”
only popular dramatic form in our culture. We should play used a first initial, and I strongly suspect it was a
be witnessing a great rebirth of the little theatre move- gay man.
ment in every lesbian community that’s large enough Who is considered the definitive lesbian play-
to hold a potluck. Lesbians should be performing for wright? Holly Hughes, who will identify herself as
other lesbians in living rooms, in basements, in rental “polymorphously perverse” or “queer,” but does not
halls all over the country. Our culture is still in the like the word “lesbian.” In her recent work, World
prve-broiadctast a eral, aind t oury dram.a should reflect that Without End, she depicts contemptuous sex with men
as an act of lesbian rebellion. One step up from the
movie Thelma and Louise, which would have us be-
lieve the ultimate feminist act of resistance is driving
over the edge of a cliff together. That'll really show
But this is not happening — partly because of the the men!
censorship of our work which results from the Aside from Sarah Dreher, who established her
women’s presses refusing to consider our work. It is publishing credentials as a novelist as well as a play-
also not happening because of the phenomenon of wright, lesbians must rely on gay male anthologies to
gay-and-lesbian theatres Which are springing up in include one of two of us. Again, feminist writers need
the major cities. I have a lot to say about this. not apply. Too many lesbian artists, struggling for
I have had my work rejected time and time again access to scripts and resources, have become theatre
by these theatres, because it is considered feminist wives to gay men, and in exchange for the use of the
instead of lesbian. I have been told that my work is house, we must follow their agenda. I recently submit-
“too lesbian” for a gay-and-lesbian theatre. I have ted a set of guidelines for the Purple Circuit, the net-
been told by a New York theatre director, obviously a work for gay-and-lesbian theatres, requesting that
proponent of man-boy love (read “child sexual theatres that call themselves gay-and-lesbian share
abuse”), that my work is ignorantly prejudiced money, production scheduling, and executive power
against the practice of incest, which can be natural and with lesbians. The guidelines were met with over-
beautiful! Wwhelming resistance.
I ask the reader to consider the implications of a
theatre movement that tries to remove feminist con-
tent from lesbian culture. What happens to us when
gay men are allowed to define lesbian issues? One I ask the women’s presses to begin publishing
gay-and-lesbian theatre told me that they had a man- lesbian feminist drama. With increased visibility for
date not to do plays which are “men-bashing.” This playwrights, the demand for our work will increase.
theatre has men get up regularly with enormous fals- Lesbian feminist publishing began as an act of faith.
ies, Wigs, and stilletto heels and sing in falsetto voices Take a chance on us!
in grotesque and hateful caricatures of women. But a SinCcerealy,rolyn Gage O
play which deals with men’s very real violence to-
wards women is taboo in this theatre!
A gay-and-lesbian theatre in Los Angeles spon-
sored a festival with twelve plays last year. Two of
them were “lesbian.” What were these so-called les-
bian plays about? One was about a lesbian with AIDS.
No comment. The other was about a lesbian attorney
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)ffff:ffff:ffff:ffff:ffff:ffff:ffff on Thu, 01 Jan 1976 12:34:56 UTC
All use subject to https://about.jstor.org/terms",[]
