ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-75070-132-3,Aids Facing Second Decade Pb (social Aspects Of Aids),Aggleton E,Falmer Press,215,1993,"Aids (disease), Social Aspects, Congresses",Paperback,"<p>AIDS is not simply a concern for scientists, doctors and medical researchers; it has important social dimensions too. These include cultural, individual and media responses to HIV/AIDS, stigmatization and discrimination, perceptions of risk, and issues to do with counselling, care and health promotion. This new series of books brings together work from many disciplines including psychology, sociology, cultural and media studies, anthropology, education and history. Many of the titles offer insight into contemporary research priorities and identify some of the opportunities open to those involved in care and health promotion. The series will be of interest to the general reader, those involved in education and social research, as well as scientific and medical researchers who want to examine the social aspects of AIDS.</p> <h3>Booknews</h3> <p>Most of the contributions were first presented at the 6th Conference on Social Aspects of AIDS in 1992, in London (most of the contributors are British). Fifteen papers address such issues as young men and safer heterosexual sex; characteristics and sources of casual sexual partners among gay and bisexual men; the use of indigenous interviewers to access hidden populations; responses to drug use; and anthropology and the culture of HIV/AIDS voluntary organizations. Annotation c. Book News, Inc., Portland, OR (booknews.com)</p>",en,1,,34.95,https://images.isbndb.com/covers/13/27/9780750701327.jpg,Success,100,16.6
0-88730-659-4,No More Frogs to Kiss: 99 Ways to Give Economic Power to Girls,"Godfrey, Joline",Harper Business,240,7/20/1995,"Women, Vocational Guidance, Professional Socialization, Career Development, Young Women, Finance, Personal, Economic Conditions, Work, Psychological Aspects, Businesswomen",Paperback,"<p>A practical and inspirational guide for helping the girls of today become the economically empowered women of tomorrow — featuring a foreword by Gloria Steinem.</p>
<p>For Parents, teachers and anyone eager to help girls avoid the traditional paths that lead to economic dependence on men, Joline Godfrey has created <b>No More Frogs to Kiss</b>, the essential handbook for arming the next generation of women with the knowledge and experience they need to ensure their economic independence.</p>
<p>The guide contains 99 entertaining ""action plans"" to teach girls how to become financially empowered. They will learn to find deals in the marketplace, use business vocabulary intelligently, start a small home business more profitable (and fun) than baby-sitting and develop the habit of saving for the future. Accompanying each activity are provocative statistics about women and money, as well as stories of girls and women who have succeeded in their own business ventures. Also included is a resource section that provides suggestions for further reading, a directory of organizations and a glossary of business terms.</p>
<blockquote>""At last! A book of practical, simple and enjoyable activities that will give the girls and young women in your life the opportunity to learn that business is both fun and profitable.""  — Alice Ball, President, Girls Incorporated</blockquote>


                        <p>In a book for parents, teachers, sisters, brothers, and friends of girls everywhere, the author of Our Wildest Dreams, provides an inspirational and practical guide for helping girls achieve economic empowerment. Ninety-nine action plans help readers at home, at work, and in their communities. Illustrations.
</p>",en,First Edition,"Height: 8 Inches, Length: 5 Inches, Weight: 0.4299014109 Pounds, Width: 0.8 Inches",13.99,https://images.isbndb.com/covers/65/94/9780887306594.jpg,Success,124,16.6
0-415-07942-X,Dislocating Masculinity: Comparative Ethnographies (Male Orders),,Routledge,246,1/28/1994,,Paperback,"Offers A Radical Critique Of Much Of The Recent Writing On And By Men, Raising Important Questions About Embodiment, Agency And The Varieties Of Masculinity. Dislocating Masculinity : Gender, Power And Anthropology / A. Cornwall And N. Lindisfarne -- Missing Masculinity? Prostitutes' Clients In Alicante, Spain / A. Hart -- A Broken Mirror : Masculine Sexuality In Greek Ethnography / P. Loizos -- Variant Masculinities, Variant Virginities : Rethinking 'honor And Shame' / N. Lindisfarne -- 'we're Here, We're Queer, And We're Not Going Shopping' : Changing Gay Male Identities In Contemporary Britain / D. Forrest -- Gendered Identities And Gender Ambiguity Among Travestis In Salvador, Brazil / A. Cornwall -- Pandora Unbound : A Feminist Critique Of Foucault's History Of Sexuality / L. Foxhall -- Men Don't Go To The Moon : Language, Space And Masculinities In Zimbabwe / C. Shire -- An Economy Of Affect : Objectivity, Masculinity And The Gendering Of Police Work / B. Mcelhinny -- The 'white Negro' Revisited : Race And Masculinities In South London / L. Back -- 'real True Boys' : Moulding The Cadets Of Imperialism / H. Kanitkar -- The Paradoxes Of Masculinity : Some Thoughts On Segregated Societies / D. Kandiyoti. Edited By Andrea Cornwall And Nancy Lindisfarne. Papers From A Seminar Series Held At The School Of Oriental And African Studies, University Of London In 1991. Includes Bibliographical References And Index.",en,1,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 0.89948602896 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/94/26/9780415079426.jpg,Success,131,16.6
0-8245-1377-0,"Resurrecting The Body: Feminism, Religion, & Psychoanalysis","Goldenberg, Naom",Crossroad,264,1/1/1993,,Paperback,"Naomi R. Goldenberg. Subtitle On Cover: Feminism, Religion, And Psychoanalysis. Originally Published: Returning Words To Flesh. Boston, Mass. : Beacon Press, C1990. Includes Bibliographical References (p. [241]-247) And Index.",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.70988848364 Pounds, Width: 1 Inches",14.95,https://images.isbndb.com/covers/37/71/9780824513771.jpg,Success,101,16.6
0-89281-494-2,Virgin Mother Crone: Myths and Mysteries of the Triple Goddess,"Wilshire, Donna",Inner Traditions,322,11/1/1993,,Paperback,"Counter In Virgin Mother Crone Donna Wilshire Charges Us To Remember The Early Pagan Religion Of The Earth Mother And The Ancient Triple Goddess: The Virgin, Responsible For Herself; Mother, The Nurturing Woman In The Fullness Of Life; And Crone, The Wise, Old Healing Woman. Includes More Than Eighty Original Black-and-white Drawings And Seventeen Watercolor Paintings. Donna Wilshire ; Foreword By Riane Eisler ; Artwork By Jim Ann Howard & June Withington. Includes Bibliographical References (p. 304-305) And Index.",en,Original,"Height: 10 Inches, Length: 8 Inches, Weight: 0.00220462262 Pounds, Width: 0 Inches",19.95,https://images.isbndb.com/covers/49/47/9780892814947.jpg,Success,96,16.6
0-8032-2907-0,Durkheim and Women,"Lehmann, Jennifer M.",University of Nebraska Press,175,5/1/1994,,Hardcover,"The First Book-length Work To Present A Feminist Analysis Of The Theoretical Writings Of Emile Durkheim, Often Viewed As The Father Of Modern Sociology. 1. Durkheim's Milieu. The Structural Context. The Discursive Context. Text And Context -- 2. Descriptions Of Women. The Structures And Functions Of Sexuality. The Structures And Functions Of The Family. The Social Functions Of The Sexual Division Of Labor -- 3. Prescriptions For Women. The Rejection Of Feminism. The Appropriation Of Feminism: Separate But Equal. The Appropriation Of Feminism: Equal But Different -- 4. Contradictions: The Problem Of Women. The Theory Of Organicism. The Theory Of Social Determinism. The Theory Of Liberalism -- 5. Theories Of Race, Class, And Sex. Race And Racism. Class And Socialism. Sex And Feminism -- 6. The Contemporary Milieu. The Structural Context. The Discursive Context. Jennifer M. Lehmann. Includes Bibliographical References (p. [157]-163) And Index.",en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.46827866492 Pounds, Width: 0.5 Inches",50,https://images.isbndb.com/covers/90/75/9780803229075.jpg,Success,116,16.6
1-85224-280-9,Thinking of Skins: New & Selected Poems,Carol Rumens,Bloodaxe Books Ltd,160,4/20/1994,,Paperback,"Carol Rumens Confronts The Personal With The Political In Poems Which Are Remarkable For Their Imaginative Daring And Their Engagement With Other Lives. Often Set Against The Background Of Eastern Europe, Russia Or Her Present Home In Northern Ireland, They Are Filled With A Powerful Sense Of Loss And Exile. She Draws On A Wide Variety Of Characters And Voices To Dramatise The Realities Of Suffering And Persecution, Or To Write Direct, Honest Accounts Of Love, Separation, Death And Displacement.--book Jacket. Thinking Of Skins Includes Poems From Several Books Carol Rumens Has Published During The Past 20 Years, As Well As A Large Selection Of New Work. It Draws On Collections Now Regarded As Landmarks In Modern Poetry, Such As Unplayed Music (1981), Star Whisper (1983), Direct Dialling (1985) And From Berlin To Heaven (1989).--book Jacket. Carol Rumens. Distributor Statement From Label On T.p. Poetry Book Society Special Commendation--cover.",en,1st ed,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.56438339072 Pounds, Width: 0.5 Inches",21.95,https://images.isbndb.com/covers/28/00/9781852242800.jpg,Success,102,16.6
1-56639-135-0,Sexual Cultures and the Construction of Adolescent Identities (Health Society And Policy),"Irvine, Janice",Temple University Press,336,5/12/1994,"Adolescent, Sexual Behavior, Psychology, Adolescent, Teenagers--Sexual behavior, Teenagers--United States--Sexual behavior, Teenagers--Attitudes, Teenagers--United States--Attitudes, Adolescent psychology, Adolescent psychology--United States, Sex (Psychology), Teenagers--Sexual behavior--United States, HQ27 .I78 1994, 1994 G-768, WS 462 S5182 1994, 306.7/0835",Hardcover,"Cultural Differences And Adolescent Sexualities / Janice M. Irvine -- Adolescent Development: Whose Perspective? / Jill Mclean Taylor -- Sexuality Education For Immigrant And Minority Students: Developing A Culturally Appropriate Curriculum / Janie Victroria Ward, Jill Mclean Taylor -- Culture, Context, And Hiv Infection: Research On Risk Taking Among Adolescents / Lee Strunin -- Asian-american Adolescents: Issues In The Expression Of Sexuality / Connie S. Chan -- Aids And Latino Adolescents / Luisa Medrano -- Homophobia, Identity, And The Meanings Of Desire: Reflections On The Cultural Construction Of Gay And Lesbian Adolescent Sexuality / Diane Raymond -- Daughters With Disabilities: Defective Women Or Minority Women? / Harilyn Rousso -- Keeping Adolescents In The Picture: Construction Of Adolescent Sexuality In Textbook Images And Popular Films / Marianne H. Whatley -- Young Women And Their Dream Lovers: Sexuality In Adolescent Fiction / Linda K. Christian-smith -- What Friends Are For: On Girls' Misogyny And Romantic Fusion / Sharon Thompson -- Daring To Desire: Culture And The Bodies Of Adolescent Girls / Deborah L. Tolman -- Speaking Across Cultures Within Your Own Family / Janet R. Kahn -- Teens Talk Sex: Can We Talk Back? / Robert E. Fullilove, Warren Barksdale, Mindy Thompson Fullilove. Edited By Janice M. Irvine. Includes Bibliographical References.",en,,"Height: 9 Inches, Length: 6 Inches, Width: 0.9 Inches",90.5,https://images.isbndb.com/covers/13/51/9781566391351.jpg,Success,66,16.6
0-415-90922-8,Victimized Daughters: Incest and the Development of the Female Self,Janet Liebman Jacobs,Routledge,209,6/29/1994,"Women--psychology, Gender Identity, Personality Development, Incest--psychology, Incest victims--Psychology, Incest victims--United States--Psychology, Personality development, Personality development--United States, Fathers and daughters, Fathers and daughters--United States, Gender identity, Gender identity--United States, HV6570.7 .J33 1994, 1995 E-181, WM 610 J17v 1994, 362.7/64",Paperback,"In <em>Victimized Daughters</em> Janet Liebman Jacobs offers an important contribution to the understanding of sexual trauma. Drawing on interviews with fifty incest survivors from a range of ethnic, racial and socioeconomic backgrounds, she examines the effects of incest on the personality formation of victimized daughters, particularly the role the incestuous father plays in the process.",en,1,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.7936641432 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/92/28/9780415909228.jpg,Success,132,16.6
1-56478-045-7,American Woman in the Chinese Hat (American Literature),"Maso, Carole",Dalkey Archive Press,201,5/1/1994,"Travel, Europe",Hardcover,"<p>Carole Maso's stunning, erotic fourth novel chronicles the dark, irresistible adventures of an American writer named Catherine who has come to France to live. Set into motion by a single act of abandonment-Catherine's lover of ten years has left her-she falls deeper and deeper into an irretrievable madness. With passionate abandon and detachment Catherine pursues her own destruction. Forcing the boundaries of identity and the limits of her eroticism, she enters a series of blinding sexual encounters with a poet, a fascist, a young Arlesian woman, a fireman, and three thieves. Eerily she splits herself in two so that she is both the one who watches and the one who is watched, creator and creation, author and character, as she observes herself from afar And I would like to help her, the one who watches says, but I can't. Finally she meets Lucien, the solitary, cynical, beautiful man with long hair who looks as though he has stepped out of an unmade film by the dead Truffaut, and through this mysterious, doomed, bittersweet liaison Catherine makes one last attempt to halt her decline through the redemptive act of story-telling. She begins to invent the story of their lives, telling it to him half in English, half in French, joining their solitudes for a moment before losing forever her belief that the shapely, hopeful prospects of narrative make sense of expenence. She notices how everything is given up or taken away as she loses the power of the imagination or memory or the body to console, and finally of language to convey meaning. This mesmerizing drama of sex, betrayal, and dissolution with its shattering inevitable conclusion is played out against the dazzling backdrop of the beautiful, indifferent Cote d'Azur in summer. Written in a dwindling lexicon with a simple, warped musicality, The American Woman in the Chinese Hat is a dark, uncompromising, seductive work of art.</p><h3>Publishers Weekly</h3><p>Catherine, 33, beautiful and vibrant, bisexual (though preferring women) and passionately driven as a writer, drifts through the bars and bedrooms of Vence on the French Riviera seeking sexual partners. Maso's ( Ghost Dance ) enchanting fourth novel unfolds in a fragmented, poetic prose that is exciting, delicious and lucid. Jilted by Lola, her American lover, Catherine tries to quell her emotional turmoil with a chain of lovers, finally connecting with Lucien, a sweet longhaired youth she picks up at the village fountain. Under the glaring Cote d'Azur sun, Catherine feels herself ignited by a manic misery she compulsively funnels into her writing. Language is the shape of her pain and her desire: she continually inscribes her life as she experiences it, reinventing herself in the pages of her notebook. Maso remains in control of her preoccupation with the writerly act, e.g., splitting Catherine's identity into third- and first-person narratives, maintaining one voice that is mischievously aloof. Paradoxically, the author presents the novel as a finished artifact, yet creates an illusion of improvisation as Catherine suffers and scribbles. The fountain forms a recurrent motif, along with images of birds and radiant light, until the novel's striking finale. (May)</p>",en,First Edition,"Height: 8.76 Inches, Length: 5.84 Inches, Weight: 1.02955876354 Pounds, Width: 0.84 Inches",0,https://images.isbndb.com/covers/04/54/9781564780454.jpg,Success,98,16.6
