PageNumber,Text,ISBNs
1,"Feminist Bookstore News
Source: Reveal Digital, 11-01-1995
Contributed by: Carol Seajay; Carroll Leslie; Bebeti Gurgel; Susanna J. Sturgis; Anne Frost;
Mickey Koivisto; Elise Matthesen; Leisa Fearing; Suzanne; Debbie Fraker; Margaret Cox;
Jenn Tust; Ann Dwyer; Pat McAllister; Mary Morell; Helene Vann; Jenn Tust; Jennifer
Einhorn; Tee Corinne; Alexandra Wilson; Nan Cinnater; Dorothy Holland; Mev Miller; Sandi
Torkildson; Laura Zimmerman; Linda Bryant; Mary Ellen Kavanaugh
Stable URL: https://www.jstor.org/stable/community.28036371
Licenses: Creative Commons: Attribution-NonCommercial
JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide
range of content in a trusted digital archive. We use information technology and tools to increase productivity and
facilitate new forms of scholarship. For more information about JSTOR, please contact support@jstor.org.
This item is openly available as part of an Open JSTOR Collection.
For terms of use, please refer to our Terms & Conditions at https://about.jstor.org/terms/#whats-in-jstor
Reveal Digital is collaborating with JSTOR to digitize, preserve and extend access to Reveal Digital
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"Feminist
Bookstore
News Hily:
November/December 1995 Volume 18 Number 4
Femina SORI Am F32478 13/4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"Judith Pierce Rosenberg Janice Goldfrank
Ursula Le Guin, Rita Dove, Dorothy Allison, Faith Incredible true accounts of women who mustered
Ringgold, Linda Vallejo, Joyce Maynard, Kate the courage and resources to do what few men and
Braverman, Rosellen Brown and seventeen other even fewer women ever do: design and build their
remarkable artists and writers illuminate how their own homes. From architects to novices, experi-
challenging and renewing experiences as mothers ences range from building log cabins to adobes to
have shaped their creative work. “. . . a wealth of highrises. Oversized and loaded with photos, this
insights into the creative life and motherhood, as is a unique book about women’s home building.
w ce oll m as b in no e-n o n ts hen ese tad wvi oce . ” t o — wo (m ) e n P use bek liin sg h et ro s Weekly ° ° 1 D0 ir,0 e0 ct0 MFi ar is lt t P o r i Cn ot nin sg u m ° e r N s a t *i o n Ina -l S tW oro er k Ss uh po pp o rT to u Mr aterials
2 I° ° S 8 B 81 1 N 1 0 , - p 5 C a 00 gi -t0 e 9y s 1 , 8F 9 i Ar 7 4us 9 t t -x h 5 o 3P r 9 -r X .i 2 n ,T 5 t ,o i pun a5rg p- ec • r° o ,l o N$ r $1 a 1t3 i 4c, o0 o .0n0 v 0a0 el r , M A a adr cs ik d e & -t f i rn P eg eu b B l piu acd pitg ey ret P2 I° S u5 B 0 bN N . a pt di a 0o ag - tn e 9 ea s 1 :l , 8 9 OA 8 4 c. 9d 5 t-s o2 b x 6 e& - r 2 1 , P 1 1 u , p 9 b 9a5l p 5i -c eci rot ,ly o r $ 2 0c .o 0v 0er, acid-free paper
ISBN 0-918949-54-8, cloth, $25.00
Pub. date: September 1995
Legacy: Gifts from a Grandmother, Elizabeth A. Mikesell, Quotes for daily living by “Grandma.” Compact for easy
cash register selling. 80 pages, 6 x 4.5, 5-color cover, ISBN 0-918949-68-8, paper, $6.00. Pub. date: August 1995
In the Garden of Our Own Making, Barbara Sperber, Focusing on adoption, this poetry gift book is for adult chil-
dren and their parents. 116 pages, 6 x 9, 5-color cover, ISBN 0-918949-69-6, paper, $9.00. Pub. date: October 1995
Co-op Advertising g ® DISTRIBUTED BY INBOOK.
Also available through Baker & Taylor,
1-800- 9A27-5v91a3ilable Mo Bookpeople, Ingram Book Company, and
Pacific Pipeline. 5M03
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-918949-54-8', '0-918949-68-8', '0-918949-69-6']"
4,"Feminist Bookstore News
o
o
O
O
O 0..0 050 O
This fall has been a time of comings and goings. practiced at women’s bookstores (“A Pat on the
It’s been very difficult to watch the closing of Old Back”), then take a stroll on the electronic side (“Put-
Wives’ Tales, the bookstore that I dreamed into exis- ting Your Bookstore on the World Wide Web”) and a
tence and co-founded with Paula Wallace in 1976. (See quick walk on the wild side with a look at the explo-
“They Went That-A-Way.”) During these same sion in lesbian erotic literature.
months I also watched one of my first customers, a gay This issue features Suzanne’s (Two Sisters) first
man who always seemed to have a gut-level under- Sidelines Column, FBN’s new assistant editor Jenn
standing of feminism, lose his fight with AIDS. Both Tust’s first articles, and my own newly expanded
seem to be such unnecessary losses. Both generate “Trivia and Commentary” column. Please alsojoin me
such anger and grief. in welcoming our new administrative assistant,
The only peace I've ever found for that kind of Cathleen Moore, to FBN.
anger is activism; the only relief for grief, vitality and And please see News, That-A-Way, and Trivia &
joy. All of which have been abundant during these Commentary for more anniversaries and birthdays.
months. Work on The Feminist Bookstores’ Fall Cata- Yours in spreading the words,
log, a promotion and survival tool for feminist book- Carol Seajay
stores, satisfies that need for activism. The Catalog
rolled off the presses early in October and I took
myself to Minneapolis to watch it race through that FBN
big web press. I got to hang out with the Amazon gang
and then drove up Highway 17 to Thunder Bay to visit
the Northern Women’s Bookstore and stopped along Deadlines
the way to visit Spinsters Ink, the Duluth Women’s
Building, At Sara’s Table, the Duluth feminist book-
store/cafe, and Norcroft, a women writers’ retreat.
(Next year there will be fewer on-press crises and I'll International Voices (Jan.)
g Ine t t hto e v di is fi ft i c um lto r e m oM min enn te sa p o ol fi s t hfr isi e n fd as ll a In d t a kb eo o k ms yto sr ee lfs! ) back November 10
to the top of Mt. Josephine where I sat with Lake
Superior and the Susie Islands reaching toward one
horizon, the autumn tree covered hills rolling off to- Spring Announcements
ward another, and all of the feminist book institutions
I'd just visited on my mental horizon... January 5
And in keeping with that need for joy, this issue
of FBN celebrates Amazon’s 25th Anniversary with an ABA Issue (May)
article that looks at the store’s history and at some of March 1
the issues and challenges they have addressed over
the years. We also look at the everyday heroics
Volume 18 Number 4 November /December 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"Feminist Bookstore News
Letters
ONE ART
ELIZABETH BISHOP ELIZABETH
Selected and Edited by Robert Giroux
“Remarkable . . . True magic.”
—Richard Locke, The Wall Street Journal
“These letters [are] funny, touching, and occasionally
harrowing . . . Dont miss them.”
— Michael Dirda, 7e Washington Post Book World EBLYE C RTOEBDE RATN D G IERDOIUTEXD
ARISTOCRATS
Caroline, Emily, Louisa, and Sarah Lennox, 1740-1832
STELLA- TILLYARD
“Aristocrats is about Life: theirs, ours, everyone’ . . . a work
of surpassing brilliance.” —John Demos, 7%e Boston Sunday Globe
“An absolutely splendid book and a work of art as
well.” —Jonathan Yardley, 7%e Washington Post Book World
Tillyard A
LOUISA MAY ALCOTT
A Modern Biography
MARTHA SAXTON
“An absorbing, powerful interpretation of a tormented
woman ...” —Patricia Meyer Spacks, 7/Że New York Times Book Review
«C
[A] cutting-edge probe of female creativity and family dynamics.”
—Louise Berkinow, author of Among Women
Now in paperback from
THE NOONDAY PRESS
A Division of Farrar Straus Giroux
November/December 1995 2 Volume 18 Number 4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"Feminist Bookstore News
Editor & Publisher P
Carol Seajay ARTICLES
Assistant Editor Amazon Turns 25 a. er s A A 24
genn Tusi Putting Your Bookstore on the Web ....... 31
Adv ear Nn EvroVdivceHrOnR a nHeer l aan d : N A Pat.On the. Back... se 42
Art B C ov oo l uk: m sT nr e iTs n td. es s e BiO n C O oLeK rs ibS niaI nnO e P ro re Sn Oo g SNr a pE NhWy S W .S... S. .. .. U 1 3 59
Canadian Books Alexandra Wilson LENers i R EA e i 5
Gay Men’s Literature Richard Labonte News/Short Stories. =.. 2 9
Humor Roz Warren Feminist Bookstores Make Prime Time • Loan Fund for Women •
My s;t e rnieasi N:a n N Ceiwnn aVteirc tFoorribai d dTenu r Pnass s ag2e0s i•n PCaarnaaddai g •m I n BSouoskp/eWnodmsa n PSouubrlcies hSionldg? •© New
SUcnieivnecres i tFyic t Piorne s sSeus S aM eSviu rMgiisl le Lrocation for G/L/F ABA Aisle • Lesbian Poet Granted Asylum
Proofreading DEPARTMENTS
Elaine Blake, Pat Kelso, Carole London Ad Index “2 e e pS t at o at, 95
and Tricia Fallon Announcemenis 20
a Cover Art Back to Press & aOtshseri eGo od SNe w s s . a ..t....r. 5e0
Miriam Greenwald in Feminist Collections Classified Ad 96
Feminist Bookstore News Shori RaV8s ` Sse 43
a Na Subscription Information ....... Pa 30
OX
San Francisco CA 94188 They Went That-A-Way . ... -um 45
415-626-1556 FAX: 415-626-8970 Trivia & Commentary. 555 5: u.. 3 21
e-mail: seajay @ dnai.com Writing Wanted... 95 SS l. 54
Printed in USA THE BOOKS
FvEMeINhISiTc lBeOO K SfTOoRrE N EtWhS eis t hien cfomomrunmicataioln s network of feminist bookstores. Art BOOks = 2 0 eR avn Ri 51
FsBtNor eresa c hiens 5t0h0 e f emUi.nSi.s t a anndd fCemaninaidsta- in aclsin ewd eblolo k a-s feminist book- Canadian BOOKS. -s e 53
sellers in England, Europe, Australia, New Zealand, a :
India, Japan and Kenya. Librarians, women’s studies Multimedia s>. w teser 57
tpeahchielres,s b oocko mrevpierweirsse, p utbhliseh er sr eanmd afeimnidniestr b ibolifo- :the subscribers. Músic NEWS.. 2s 2 a 47
bL Se i e ra get cnet ive eedru d s t h, e a trea nt tr thit c oi lfc e hl tshe es , ma on ntn doh e p w rleces edr t int gi e t prue sbsm l ic ats aio rn. .ea n td h ea n rni eo su p n oc ne sm ibe i| ln it ts y s oh fo u tld h e M Oy us rt e r Oie Ws n 0 .B rt e s sS eE s N a. .. 5 5 e t e 63
FEMINIST BOOKSTORE NEWS (ISSN: 0741-6555) is Publisher SROW 89
published bi-monthly in January, March, May, July, ScienceFiction 7, N 59
SNeptEemWbeSr, aantd N2ov3e5m8be r Mbya rFEkMeINtI ST S BtO.O,K STSOaRnE E Francisco, CA 94114. SIdeliNes. i a i 35
SPecOonSd-TClMassA PSosTtaEgeR p: ai dP alte aSsane F rsanecniscdo, CaAd.dress changes to TheSmall Presses 5N NML i, 69
FFEMrINaISnT c BiOsOcKSoTO,R E C NEAW S, 9PO4 1Bo8x 8 88-225554, 5 S4an. , :Üniversity Presses. . . e A arak 83
Volume 18 Number 4 3 November/December 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"Feminist Bookstore News
WOMEN IN PRISON
AUSCHWITZ
A Doctor's Story
Lucie Adelsberger, M.D.
Foreword by Deborah E. Lipstadt
Historical advice and annotations by Arthur J. Slavin
“A taut, terse Holocaust narrative that is all the more
powerful for its ironic reserve.” — Kirkus Reviews
Now available in English for the first time, this
moving memoir by a physician who survived the
horrors of the Nazi death camp is one of the few
testimonies to give voice to the experience of
women at Auschwitz.
“Doctor Adelsberger, to her magnificent credit, writes
about Auschwitz exactly as it was. I honor her for
honoring the six million with the truth.”
— Isabella Leitner
author of Isabella: From Auschwitz to Freedom
$19.95 cloth
Revised Edition
WOMEN IN PRISON
Inside the Concrete Womb WOMEN IN MUSIC
Kathryn Watterson
Foreword by Meda Chesney-Lind Revised Edition
S ANN This compelling book, which has been thoroughly WOMEN IN MUSIC
INRY updated and revised, gives women prisoners the An Anthology of Source Readings from
SAN rare opportunity to speak for themselves. the Middle Ages to the Present
SIN Praise for the previous edition: E Cd oit med b b iy n iC nar gol N se ou uls r-B ca ete s readings with interpretive essays
SAN NN N w o“rWsto m seexn dpirsicsroinmeirnsa taiorne vinic t itmhes coofu n wtrhyat: cmriamy e b fe o rthe and personal portraits, this illuminating volume
INAN crime, they get heavier sentences, with poorer contributes to the neglected history of women in
NS N chances r e poofrt apbaourto loeu r tphenaanl s ymsteemn .a.s i.t… .a[ftfehctiss w iosm]e n .a” scathing m wu is tic h ib ny p tre hse en t in tg r aa d v itar ii oet ny a lo lf y w o mme an l’s e - e dxp oe mrie in nce as ted field.
— Publishers Weekly It focuses mainly on women as composers and
$45.00 cloth • $16.95 paper performers, and includes documents such as letters,
diaries, autobiographies, poems, novels, and
interviews.
S $40.00 cloth ° $15.95 paper
Ea NORTHEASTERN UNIVERSITY PRESS
ŠN RSAAN S SB o36s0t o Hnu,n t iMngAto n 0 A21ve1n5ue, 416CP
November /December 1995 4
Volume 18 Number 4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"Feminist Bookstore News
Volumes of Pleasure Bookshop I am really sorry for not writing you before, but
1016 Los Osos Valley Road my personal life has been chaos since I last wrote you.
Los Osos CA 93402 Apart from that — the Brazilian economy is crazier
Dear FBN, than ever. Our money changed its name three times in
I'm enclosing a flier for Contract with the American one year!!! Nobody can calculate the inflation any-
Family: A Bold Plan by Christian Coalition to Strengthen more. A normal book, I mean, 120 pages from a
the Family and Restore Common-Sense Values which was Brazilian author (this means no translation), simple
sent to all Ingram customers which is about 99% of all cover, format 13X21 cm. doesn’t run less than $25!!
bookstores in America. Books are very, very expensive in Brazil, much more
I am incensed. “We” need to select the best book than a CD.
we can think of as an antidote to this one and demand So, of course, I don't get a penny from Lilith and
that Ingram send a flier out on it in similar coverage I have to do other things to pay my bills such as
to this one. borrow money from my mother, father and friends...
Perhaps Spong’s book Rescuing the Bible from Fun- Well, in fact, I would like to ask all the feminist
damentalism or Peter McWilliams Ain't Nobody's bookstores, if you can, to send me books you don’t
Business If You Do or a better one if we can come up want anymore (new or used) for my bookstore. I
with one — There are a couple of excellent ones by really don’t have much money to buy foreign books
University Presses exposing the arrogance of Christi- now. Any books about health, lesbians, biographies,
anity but they are expensive and too academic. black women, poetry...in any language, will be very
What do you think? much welcome. Also t-shirts, buttons and so on. I
Carroll Leslie thank you all in advance! (Once I received a very
nice box with books from Charis: Books & More,
which I thank again).
I have some good news too. I wrote (under
Lilith pseudonym — it is a long story) the very first lesbian
Livraria Feminista novel from the country and the book is selling quite a
Rua XV De Novembro lot. It’s been on the bestseller list for two weeks now.
420 Loja 3 Galeria I didn't get my copyright money yet because in Brazil
Schaffer CEP 80020 the publishing house pays 10% of the already sold
Curitiba Paraná Brazil books, every three months! It is the only novel ever
Hello FBN, written about Brazilian lesbians. And it is quite erotic
Guess what? We are still alive... and provocative. (Hello people from Naiad and Fire-
My bookstore still exists, is surviving. It is still brand!!! What about translating a bestseller Brazilian
the only feminist bookstore in the country. In Sep- lesbian novel?!!)
tember it will celebrate four years of Brazilian Besides publishing the novel, I am trying to open,
survival! Can you imagine this? We are all surviving with five other women, the first feminist publishing
in this country. house in Brazil. Of course, we are still very much in
November/December 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
the beginnings, but it is going OK. So far only arrange- ° Orlando (Orlando — romance) by Virginia Woolf.
ments, nothing is concrete yet. But it will work, it will That is it for now. A big hug from me to all my
definitely work well. colleagues — hoping you are making much more
So, the ten books I am selling the most now are: money and are having greater success than I, but that
° Pecados Safados (Sapphic Sins — the only Brazilian you all are also having as much fun as activism, as it
lesbian novel) by Betty Brown. should be.
° Sebastiana Quebra-Galho (Hints from Sebastiana — Bebeti Gurgel
hints for housewives) by D. Nenzinha Silva.
° Anjos Cabalísticos (Cabalistic Angels) by Monica P.S. Anything you want to know about feminist books
Buonfiglio. in Brazil — feel free to contact me. My fax is: 55-41-
° Pele De Gaya (Gaya Skin — testimonies from Brazil- 2330913.
ian lesbians) by Conceiço Couto Neto.
° Manual Do Orgasmo (Orgasm Manual) by Marilene
Vargas.
° A Quem Interessar Possa (To Whom it May Concern — Box 39
feminist romance) by Bebeti Gurgel. West Tisbury MA 02575
o Teatro Essencial (The Essential Theater — thoughts Dear FBN,
about theater) by Denise Stocklos. I just waded line by line through Oren J.
° Paixão Segundo G.H. (The Passion According to G.H. Teicher’s letters in the September/October FBN. I
— romance) by Clarice Lispector. don’t know whether to laugh, cry, or run screaming
o Você Pode Curar Sua Vida (You Can Cure Your Life) by into the night! Writes Mr. Teicher: “To censure — in
Louise Hay. an effort to make a political point — is, in our opin-
ion, the very worst kind of censorship.” Does ABA
have a dictionary?? Censure is comparable to a bad
The Number One Book For review. Censorship is someone in power deciding
Alternative Lifestyle Living t oh that e r won ise e’s a w lloo wrk ed w ai l l c hn ao nt c e b e t o p u rb eali cs hh e d an, r ae uc do ir ed ne cd e, . or
Has Arrived! Would anyone who has experienced both not prefer
the former to the latter?
inally, people with
tctt h“ ioho ngCmwr oo fn Lm u s thg Ou e h n pa S a in st t E !d1a o ie3l p Tt s 3t d e ” i r i o ts Un n oc a . os St c : v. l i oiv e vt re c uh e i te l sl iy dwi uef sph e pcs ea at orbn ny re et l e i cb tvs h r oe o eh mwav s eee a u N spn e ed w ae ktr s I t G a a tic n na d gn ai nr' nt i g c A he v Bo e f Ann o rt —hb e e ag n o i F y rn i o r n ast e nto y eA g l smr oea t ep h np h edl rae m s — ew an i t t “. ch r o niN gs ve hu ei tc t n”h h t e i or ta no . g a Tr hb eled
ABA is no more obligated to extend an invitation to
a pro-censorship speaker than a Catholic diocesan
convention is obliged to invite the president of
In addition to the gay and NARAL. That the ABA did, by whatever process,
loesnbi a n_ p e rpspoepctuivlea, t iinofnor,m actironime, decide to invite Gingrich is a political statement —
hinecalluthdecdar.e, education, etc. are a snd aon ne w ait bh lw yhi ch m aan ky A B A m se um ebe .r s u :nder-
t d t e i s
to LGirveea, t T Ghaèy c iaanl d G Lueidsbe,i a nc a nPlaces To defend a person’s right to speak does not
laelwada y Ys O dUr e taom etdh e o fp! you have require one to give that person a podium or (presum-
YYWOOhUU yY ? o cu na no th a f v leie ev le t o cio n m li v fa oe rp ts laao bcm lee e w wbh hee ienr re ge. ably) a f e “e. Guilt turns to hostility,” a college friend used to
say, quoting I think from The Boys in the Band. It's one
n1 e i g hib 1 or iho owood r bdRoo ek rsYto or ue (r af od rn d$e1a 6r. 9e$5,s 3t o .r 0l O 01A7 9 5 f iBi. o MrRa Rd isLpoAnr GAivAoe.Tr I© U NS.u i t eNSFA i of the most psychologically astute observations I've
a p C 63-00 forDEGUY Memphis, TN 38104 ever heSarud, s anadn itn seaem s Jto .a pp lyS theure.rgis O
November /December 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"Feminist Bookstore News
Dear Book Buyers,
WE URGE YOU TO SUPPORT US BY SUPPORTING INBOOK.
We are sticking with InBook because we think they can continue to offer you
excellent service and a wide array of progressive and independent titles. We know that
the books that we provide through InBook help you create the breadth, depth and
spice that keep customers satisfied and loyal.
As markets and political/cultural space contract, the unique voices and special
niches served by independent, political, and alternative publishers — with the help
of open-minded bookstores and full-service distributors like InBook — become ever
more precious.
Be a supportive member of the independent publishing community. Order our
books with realistic optimism and keep your shelves eclectically healthy.
Please let InBook, or any one of us, know how our books are doing for you. We look
forward to continuing to work with you to keep vibrant the democracy of ideas.
THANKS FOR YOUR SUPPORT!
Arsenal Pulp Press Hysteria Books South End Press
Astarte Shell Press Knowledge, Ideas & Trends III Publishing
Bay Press ` The Mercury Press TSAR Publications
Beach Holme Publishers New Society Publishers Turnstone Press
Belhue Press New Victoria Publishers Véhicule Press
BlackWattle Press Oolichan Books Women’s Press (Canada)
Marion Boyars Publishers The Pamphleteer’s Press Zephyr Press
Cacanadadada/ Papier-Mache Press
Ronsdale Press Plexus
Jon Carpenter Publishing Porcupine’s Quill `
Cassell Press Gang Publishers
CEomCmWon CPourraegse s P r eSssc Qaurarlreyt P rePssress
Exile Editions Second Story Press S
FirGebrandu Boeoks r Sistner Viisiocn Pares s Æ i S u
Gay Men'’s Press
gynergy books/
Ragweed Press
InBook distributes over 100 small, independent and alternative
publishers — all of whom appreciate your support.
ORDERS & INFO: 1-800-243-0138 © FAX 1-800-334-3892 • Electronic 1-800-453-0075
Volume 18 Number 4 7 November/December 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:27:35 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
