PageNumber,Text,ISBNs
1,"Feminist s
Bookstore B
News t
IN THIS ISSUE
FLrome t tthee rDessk to p5 3
ABrsoan c akt T o rotnoto W oPmrenes sBoso sk st9ore 7
New Publishers 9
Persephone Press Closas 11
They Went That-A-Way 14
Economics for Health & Survival 17
Booklist:
Trivia? 27
Women & Drug/Alcohol Abuse 25
From Our Own Presses 29
From the Small Presses 35
Toys & Calendars 39.
From the University Presses í EE
From the Boys on Pub Row E 43Y
Femina SRA Ùm F324
VOLUME 7 NUMBER 1 SEPTEMBER 1983 _
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"NOTES FROM THE DESK TOP
Lots of changes.
Lots of changes.
In May, I resigned from my job at Old Wives Tales bookstore, nearly seven yeara
after starting the store. My decision followed four montha of frustrating and pain-
ful collective mediations. The four of us who remained had reached an impasse.
The only directions left open were arbitration and/or court.
Considering as many aspects of the situation as I could see clearly, I didn't
see that the store could make it financially through cantinued strife. TI didn't
want to watch this community go through another public bookstore war. And--bottom
line--I couldn't see myself going through those battles with the psychic toll they
take and coming out on the other side with enough energy and resilience to get the
bookstore back on her feet and into a healthy place again. The four months of
mediations had more than convinced me that there would be no success in any version
of the four of us continuing to try to work together. Nor could I get any picture
of 'the opposition' leaving any way short of court order. And s0, leaning on what
I had learned ten years earlier riding the infamous trains of India--""If you don't
find yourself at the destination you had in mind, you'll end-up somewhere else, and it
will be an interesting and fascinating place.""--I resigned. Pell resigned at the
same time.
In the months since, Pell, who ran a women-oriented craft store in New England
(Vibrations--New Bedford, Mass) from 1968-1976, has opened a new store--WomanCrafts
West--on Valencia Street. If you know craftswomen looking for a place to sell their
work, tell them to contact her at WomanCrafts West, 1007% Valencia Street, San
Francisco, 940110. It is an elegant and beautiful store, featuring very fine work
from women around the country.
I've spent the summer re-imagining my work. After being quite up in the air,
thinking about applying for work in other stores, wondering how to next focus this
passion of mine to create, promote, and distribute a feminist literature, and even
wondering if I might want to pursue something else entirely,I've come to a fairly
clear vision of wanting to keep publishing FBN, to engage myself in learning the
skills of magazine editing, to expand it's framework to make it a more useful tool
for the women-in-print movement, and to expand it's readership to include bookstores
that care deeply about having a good feminist and/or lesbian section as well as con-
tinuing to serve feminist bookstores. TI continue to see FBN focused on feminist
bookstores. (I do see the world through bookstore-colored glasses.) And I see this
“V” =
Feminist Bookstore News 3 September 1983
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"as an appropriate focus for a women-in-print centered magazine; the bookstores are
heart-centers in their communities as well as being the central places where the
women-in-print energy comes together and goes out into the world. In my wildest
imaginings I think of creating an over-the-counter for-public-consumption magazine
for feminist bibliophiles---but that's next year's fantasy. One reality at a time
is what T can reasonablu expect to pull toaether.
I've also been imagining what it would be like to do FBN as the primary focus of
my work instead of doing it after store hours in my 'spare' time. Maybe it's time in
my life to try doing one thing well. Working on FBN this issue I've been able to
take time to actually answer correspondence, to write for more information, for order-
ing terms, for details, I've been able to take time to read some of the books I annotate.
As well as to pursue and finish the articles that appear in this issue. I'm finding
that I like being able to do a more thorough job. I'm even dreaming of a computer to
keep track of the mailing lists, do word processing, (typesetting?). They even come
with a dictionary program that would reduce my typos by about 90%.
Financially, it all seems possible. The work I did at ABA pursuing ads is paying
off. If FBN doubles it's subscription list, I'll be able to pay myself a reasonable
wage for 20 hours a week. If FBN tripled its subscriptions...well, being attached to
reality I'm applying for part time Ors At the moment I've an application out for a
parttime driver/courier job that pays $l0/hour and has 'jump-seat' free flights as a
benefit. Send me energy for it if you believe in that sort of thing. I'd also like
to do some consulting for bookstores and use this store of knowledge I've accumulated
in that way.
Part of what I've been doing this summer and will continue to do this fall is
ad e v boe ol ọo kp sittn og r e h n e aw ll dien af yo rrem vea rti y o dn a y n e st obv ao kr ik ns go a un pdo tc hh eak n in ne fl oss. tN ho atw t gtooh ea st rinI'm to en Fo B N sl ,o n Ig . e nr e ew d o r tk o i:n gg e t i n the
news, book announcements, trivia, and what-all directly from the sources and via the
A thousand and one other projects pop up: developing a cooperative feminist book
Xmas-type catalogue that could be printed in bulk and distributed to the stores that
want it? create a mail-order catalogue that stores could send out to their own
customers? Do consulting for stores? … For publishers that want to increase their
distribution? Become a publicist for feminist books? Organize a national Women-In-
Print conference? Not to mention settling into my own writing...(Maybe I don't have
time for that part-time job. Now if I could quadruple FBN's subscriptions.... Oh!
It feels good to be able to dream again!)
This is the last issue of the subscription year, so look forward to getting a
renewal form/invoice in the mail about two weeks after this issue arrives. Please
pay it promptly as FBN is broke on its wazoo and needs money to pay for the printing
of the next issue and to pay back the loan that made printing this issue possible.
Enclosed in the envelope will be a questionaire for feedback re: all these ideas and
changes, and a financial survey that several stores have asked for. I think it would
give all of us a boost to know how strong we actually are.
I especially want to thank all the women who shared their dreams and visions with
me in long phone calls, and in conversations at ABA, NWSA, Women and Words,and COSMEP
and in so doing, helped me to rebuild mine.
Continuingly,
Carol Seajay
PS If you're coming to San Francisco, give me a call. I'm almost always up
for a good bookstore or feminist publishing chat. 415-431-2093. It's in the
phone book.
PPS I got the job (Hooray! Wish you'd been here for the party.) TI got it and
started work just a couple days after typing the above: then dove into the four
week 45-50 hour/week training program which slowed FBN production to a dead stop.
Now (6 weeks later) the job is settling down to part time, FBN is almost off to
the press. HOPEFULLY you will receive this September issue while it is still
October. Apologies to all to whom the delay has mattered. Look for the November
issue in early December. Deadline for it will be November 20th.
Feminist Bookstore News 4 September 1983
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"LETTERS To Us/From Us
July, 17, 1983
Dear Carol and FBN,
I have noticed that there is a new edition of Gaia's Guide available at most
feminist bookstores in the northeast. Seeing an '84 edition surprised me, because
I was aware throughout 1982-3 that the publication was involved in litagation with
the printer and typesetter for non-payment for services provided in producing the
1982 Guide. (Nor has the binder or anyone else involved in the actual production
of the guide, right down to the shipper and distributor been paid.) The publisher,
Sandy Horn, was in debt to the tune of $20,000, and made no response to the regular
requests for remittance, until UP Press, (Palo Alto, Ca.) the printer, started liti-
gation in the fall of 1981. The story dragged on until May of 1983, when Sandy Horn
settled out of court with the printers alone for about 3/4 of the actual printing
costs, 1/4 of that sum then had to be paid out in lawyers fees.
An unfortuanate situation, that apparently received little attention over the
year and a half the issue was argued across the ocean with Sandy Horn, who now lives
in London.
I do not support Sandy Horn's profiting from the expenditure of other women's
time, energy, and work. The Guide is immensely popular for obvious reasons. But I
encourage the boycott of Gaia's Guide, and suggest that women make an effort to
accumulate the information therein in other publications, for the benefit of the
women's community and not for the profiteering of one, :
If you wish futher information in this regard, please contact me and I will
refer you to those who were directly involved.
Thank you,
Penny Pollard
163 Neal St. #3
Portland, Me. 04102
Dear Women
As a former member of the Fan The Flames Bookstore in Columbus, Ohio, I always
had access to FBN. Now, having moved to the forsaken hills of Worcester, Massachu-
setts, I am faced with a deep sense of isolation--the closest bookstore really is an
hour away. But more than that, I find the void of no longer working with a store,
knowing what's available and how to get it, is far greater than I imagined. I would
like to continue receiving the newsletter as an individual. Is this possible? I am
also a poor individual. Do you have a sliding scale? Please do let me know.
Best wishes,
Yvonne Lutter
Ed. 's Note: Yes, ex-bookstore workers can subscribe to FRN. Many have done so
in the past for exactly that sense of withdrawal /isolation. FBN does do a sliding
s Ic ta le f jEo ur f te om in ei xst nb so iEo vk es t lo tr oe s ub bu lt hc aE n a' t maf af llo r d t co aId tio t h mat Ef ao zir ei n td oi v i ad fu fa ol dEs u b thac ar ti .bers.
is st o p e p i s s ci r u l o n a g n r
Bookstores, please do tell your ex's that they can subscribe to FRN. Maybe everyone
could piteh in and buy a sub for leaving workers? Rates are 35 for a 6 issue year.
Feminist Bookstore News A 5 September 1983
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"PICAS,
mB s
This is from a letter in the New York Times Review of Books. If you could publish it
in your newsletter and you (stores) could post it where people likely to respond will
see them, that would help a lot. I think there are a lot of women out there who'd be
wwillinag n to t h elp , t anod o nep paosstcasrd ori tlet te r a cran o dou an lodt. .(Y ou Tcanh xaernox kit sif you
Deb Wallwork
''On March 1, 1983, Irina Ratushinskaya a twenty-eight-year-old writer in the USSR,
was convicted of engaging in ""anti-Soviet agitation and propaganda."" Her crime was to
have written poetry and stories for the underground literary magazine Samizdat, and to
have distributed her verse in typescript to other writers.
Her sentence: seven years in prison, five years internal exile.
As writers and teachers, we view the treatment of our Soviet colleague as an
infringement of her basic human rights. We protest the arrest, conviction, and sentenc-
ing of Ms. Ratushinskaya. We wish to register our concern for her physical and mental
well-being while in confinement. We urge the authorities in the USSR to reopen her case
and to secure her immediate release.
We urge readers to express their concern by writing to Ambassador M. A. Dobrynin, |
Ambassador of the USSR, 1125 16th Street NW, Washington, DC 20036.
Signed: Edward lilower, James McConkey, William Kennedy, Kenneth McClane, Jon
Stallworth, Alison Lurie and twenty-five other signatories.
Feminist Bookstore News 6 September 1983
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"ARSON DESTROYS
TORONTO WOMENS BOOKSTORE
Early in the morning of July 29th, an arsonist broke into the Toronto Women's
Bookstore and set a fire. $65,000 of the $75,000 inventory (wholesale) was
wdeosmtreony'se d ,b o oalkosntgo r ew iitnh Caalln atdha e a nfidx t urerpesr.e s eTnotrso n ntoin eW oymeaerns 's o fB o owkosrtko r eo n i s t hteh e p alarrtg eosft founders
It is probably the largest col-
lection of books by, for,
bookstore.
bookstore six weeks earlier.
stairs that lead up to the clinic,
Apparently he didn't bother to notice
Or
didn't care. His strategy nearly worked.
five minutes later, the entire building would have been
destroyed. As it was,
providing services fairly quickly.
TWB founders Patti Kirk and
They knew that the building
months previously, but the first word that
their new owners were to open an abortion The abortion clinic is a part of a
clinic directly above them came from a long and careful strategy to make low-
Canadian Broadcasting Corporation reporter cost abortions available in Canada where
operating on a tip from a Bell Canada free-standing abortion clinics are gener-
employee that an abortion clinic had listed ally considered to be illegal. The two
a phone number at that address. A few clinics that have opened, including this
hours later, the new owner of the building, one have been subject to police raids,
brother of the clinic founder called to arrests, and sizure of equipment. This is
tell them about the clinic opeing upstairs. a time when abortion is a very emotional
The clinic opened two days later. They issue in Canada. Still, everyone thought,
wondered if the clinic would affect their or hoped that no one would go to such ex-
business, if the inevitable demonsrtations tremes and try to burn down a clinic.
would affect people's willingness or even ""We thought that that kind of thing only
their literal ability to come into the happened in the states, that people weren't
store. They, and we all, wondered if their quite so crazy up here. It was our worst
proximity to the clinic would put them in fantasy.""
danger beyond the dangers that they/we all
face operating feminist bookstores. They What wasn't burned iù the fire were
spoke of their commitment to supporting the the files that contained the records of
clinic, of their sense of vulnerability, the inventory and the copies of orders
and their frustration that they hadn't been placed and invoices paid. ""The guts""
told of the coming clinic sooner, that the said Patti, ""from which we can rebuild.""
potential danger to the store hadn't been They were, fortunately, stored in the
considered when the clinic founders bought basement of the building. Some of the
that particular building for their clinic. books that had been ordered to sell in
There seemed to be a need to protect rather classes in the fall were also stored in
than to endanger parallel institutions in the basement. They had ""only"" water dam-
our movement that was being ignored. age.
Feminist BOOkstore News September 1983
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"TWB FIRE CON'D.
....Least you be thinking that you are too
Although insured, they discovered far away, remember that two of Canada's
after the fire that they were under insur- eight feminist bookstores have been total-
ed and so will take a $10,000 loss on the ly destroyed by fires in the last 4 years,
inventory. They do have business interrup- (Vancouver Women's Bookstore was burned in
tion insurance, but because they were un- a non-political arson fire in 1979) and
der insured, they'll receive only 75% of Canadian women may well need some support
the costs of operating while they are with the rebuilding efforts. Insurance
closed, which means that they will loose companies notwithstanding, bookstore lov-
$2000 each month that they are closed in ing women spread throughout the continent
additon to the actual fire damage. They (wor1d?) are probably each other's best
had hoped to re-open before the Christmas support in increasingly reactionary times.
season, but finding storefront in the You might include in your fundraising a
neighborhood they need to stay in (to keep ritual to protect your store from arson &
the university course sales that make up other fires. And maybe an updating of
15-20% of their business) is being more your insurance policy. Insurance and mu-
Wdif hf ili ec u l tt h e t yh a dn o t hh ae vy e h aa nd of fi fr es rt e tx o p e fc it ne ad n. ce t fu oa rl as lu l p p oo fr t u sm ia ny tb he e t eh ige h tk ie ey s.s At no d s u ir tvival
b thu ey i n hg ig ha cb ou si tld s i n og f i rf e a lt h ee sy t a tc ea n a nf din d r e no on ve a, - m bua yy i n gw e l tl h eb e b ut ii lm die n g t so w a ec t u ga el tiz e e vp icla tn eds f fo rr om.
tion are making that seem unlikely. All A part of taking control over our lives.
bo adf ef d o sw r eh t oi c th h t e h ym e ia r wk e i ds ll e b i tbt . e l o ao bk le l tik oe r e ea or pl ey n . '84 Which stor eM e ia sn w h ri el be, u it lh ine g T . o r Fon ut no d rW ao im see rn s's , B io no ck l- ud-
raise T $h 3e 5y ,0 0e 0s t i im n a t oe r d t eh r a t t o t h re ey o p ew ni .l l T h ha ev ire to i 1n 1g a a r o en e p ld aa ny n C eh dr . is t (Pm uas b l ib so hok e r sf ai r c o o un l d D e dc. onate
c t cho anm e ym h u ea lrn pei t y ra as ikh si ea n s g s oa ml ir fe e a o d oty h f e rr t a h i ws ee o d rm e e s$ tn1 .7 ' s , 0 I f0 s t0 o e r aa e cn s hd b o aruo eto k hs t h e laf pto i r n w g t a h y aa .)t l o Ws ta o le wm, ie t ni hf f tt r hh o ee m my . t w Pha aen t tt c i o t m ao n m dh ue nlp ity
oo tt a dhn pof o . eed ini $ nr t 2 w h g0 oge o0 .u u o, r al8 d Sl 0 t . e t h y opa Aw et ru n s o t e dm w s t t e o o Ihn u c e ' ls w otd m h u h s i la b nt dv teo k e r r e w $ y pis 8 t e o0 c 0 c sw ao l0 trou o es l u e td t l o d c h t a r p o i$a r s a1i e bs 6 r a e l, e l e a0 la ry0$ c 0 to1 h f0 ii cn0 lg e and o hM T nin p ah ea s rewer u n dyi r ie n a l won gaa cr c or a ee re t d k i ao wl tl o n o eo oo , o r fk k k a i ai rn nn re g edg s be tt uf hsf t io elo ler e t d r dw t i ni t. a n ua g r g rT .d nhn i I aae n nt tw o g , d t e fhl hpfo ia eoinc nv ia d ni at mn i t ti no eg s eg n a . nr ia neal tl - i m tt h eh ee
p alu rt e a do yut b a e e nd o n da ot ii no gn tc hu ap t. . .s ao nm d e h s at vo er e cs o lh lea cv te ed t skh ee ly e' tr oe n o sp te on ri en g s p u ap ce a a tt e 2m 9p 6 o r Ba rr uy n so wf if ci kc e A a vn ed .
$ f3 u0 n- d$ -4 r0 a i st ih na gt pw aray ty. , O mr/ aa yn bd e c oo nu el d w t ih thr o w a ra affle b# e2 0 a1 b, l e T o tr oo n ht ao v, e M a5 S f i r2 eM 7 s. a l eT h fe or re tt hh ee y d aw mil -l
Hf f(m o rar r ia e ly ne ab m d e f orew fw e i n t mt h w i e npt e a ei kc r k s t t) ie . he(t sI rs n e s wipb n ie r i an e t d hg v e e bs to y t -l w b d ie h ln lei tn a i pr e i asna r,d g t v y a a an b wc oe iu tt h t s ca ahg lale e e id mm a ) ,b n so d o so e k lsts lth i le a( lyt h 'l fge l ee w t gs a e tl t bv h oa e ọtg ih kre e s , c f o p u cm r l olo op c ra ie dnn e isdy nus ar t r ao ene fj c e be c t ot h oe kd e
a la s r t a f wf ele e k eo nf d .d o On ra t e ad bp rr ui nze cs h . a n Od r r aa is re ed ad i$ n1 g0 .0 d rs eoa b l ue a is l db ia t tt h o e f b e s tmn oe rai ef l . i t os r, d e rr e sa ed lli in ngg ,s a na dnd concerts, |
September 1983
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"FEMINIST PUBLISHERS RISING
BACK TO PRESS, issue : H e Ar le o' ns g s o wm ite h g o Ko id tc h n ee nw s T ai bn l e 'st h i bs e g b inle na ik ng
AWARDS, uto ss up eu b tl his ah t b soo mok es , o fa n d thth e e w a on mno eu nn c fe rm omen t I ol was at City
AND OTHER GOOD NEWS BW oo om k e n P' us b lP isr he is ns g w ce or me p f anor ym , i n thg e rt eh e a r A e u tn ht r eL eute
`~ w A S S me t t L fItC to tmh i i orh i m u a tmh t re e ke eb dh r e e re ie i r e n1 e a WWr T cy ts0 a g f eor ul 0 oh r if aa rv m0 ho i2 nd 1 etC e m0 ai 5d e e U dl t s0c n, ,a i fs 0o 0 r o A rp 0 K tg k n A o o0 hy A ope ic l m f t en ' or l r s c o pi pe e f hf l Cy at 1 iN e t p hr 9 o iBn h& n a sB e 8 les r oetr r 2tl e a r r a bo Th c B vc a a Np o a Aak et l cb ar n as i: ai k w ntcv i l td n e sskW die aB g . ots s r lo ni: p o ata d n n A t n am r hc a hg leP ki 7 dir n fe e ro 7 e n ot d Ie b b nW 1i rm , 1ae n t M 0 s c 9t h po t gs 0s k 8w Fe im re, 0o t 3 n e ie li u n med , n e t t W t cn tn o Wh eil i' B noso nio os tum iu p gD mshtt r te e .ec ens- ns Ww Wm T T s e c td t o s hohih hh its uo a m ii ne e eto s sr r ty y gdr h phe d i ' e i aB rV e fh b n dn rea i alf uaa w g n ar y lnvre t lz te o Dm .i ie p oo e o r ao nl n iwd ni la nnt rn d d , n .h o c a ,i o Bmn l eV rs n CDT rt oie o w ee n hC he ohi n g kc io e ip b c. se rs i s bu y2 atr s o k glb t 0o T ma i o i o0rl nc hi s Cbi .1ies ks g e eo a 0 h s y s m o a T.t e . cc k ' a a hrcr oo a n r s l nes rmm ePa td ie iO s r n mi w ws er n , w s i t i ugs Bp flh Gi li n wr et io n r r rci h u xt e og t sf airo e may t e: o ag l d 4 c ll e e y w 3uo b wt nw 1i s oh ah n ' i 8o sn o le i i g 5r ln kt o dr ,ke pn t , b es u i ro en bw Tt -mo l h o i g os eemD ue hC t te ih n . n e g lr at. er
w K SE p b L aC t r mo ad ar ea ih ti t l iu 5s e i l n c ic 0 tie 2 nsn ht na hd e 05 a i et ng 0 , 'n s n so 0 i . ,t gM tr 0 p s 0 l( hT y t o T r-s f o a i n i3 aoC tr b n x0 gl B ou ld t, W emar 0 it . nc d ahr 0 )o k o wgei 0 e rc u dK . C aku t u i h ui d bi l tt Hc nu ea e o ec tt nm d ogp doh ih m b t e k e i on l ss n2 W aee sA t d0 n : o i , ow s tn r GT d0 p m hS ea 0 g oa ir t or s rb0 n e oi ld l nn l a o r soe . it ' gg i , c n s ni e o y. o T sw p Bn Ih tT J i ni ase wh oli h r usls s f e t b i e n c li a lt a etB i rfa nn un r a k u st e wi t ne ed wp a idg t r r -ie c h ti t /n ot w A Rw o T h aT c nuf h oh uroo dl w l see mr t e syi wk u - nr ie ' t h ari r A o enn o ne eem c /c sg r a o , Zs se O c Jim u t in ni oc mor eaa l fm t wn rv a me t ys d i ii rB vrs st c . ee o a a h m o rs d wo ll o t I m,ok ie n er ot wrn s d a i mi p, g nt o o to ni e m'i h s n liws na ini es t as l o l i nn a y m c i f s oi t n a n pi vo le g o c rd n e n tr t i le a t ipo n hn o nh u u o gni tai dep rfb e b h,i dd l r o et i s u s mo hb o h tf wa i4 e tci oci y r0 in n o c g a a' a'4 ros eg l 1r cn ls r 1 a k d s i p aw a : t t n n eh yh p o olc ad yl d uem fo le y, ebu s c e r b5 lsnlwn ai la i0 i s yt ssao s h rs nr. no ie, sk e asf , s zs . i a n ind
out Nw ai it ah d Pa r e7 s5 s0 0 s e npr di sn t n er wu sn . that Curious s Co hu it ch aner a.n L C atal ei rf o r thn ii sa fas as li ls t (e sd e e b fy r o a m p or ueg rn a on wt n
W d s C t8o h0a Wli t 0 adn e t0 e i aw s i cn n w o/ d fpne ayn o m5 1 wt 5 3 o s0 0 u eb 0 0 3 sca / oc c 4 nk c to 'o d e sp p l et i ie poo pes f s hr i o p no no tr f tu h ee i, ts e n s g s t aa w .h l1 t e e a 4 B s y w d a 8 rd i o5 s bta mt0 hy ar0 rr as i a n b o up u a g Gr tf soi ht arn re y it sr e s. i rt ,r 'p suu nb R Bp n a tn hr e ees re g d eps k os o t e4e fn i ls 0a o es) 't yr i sib ,nt i a ah l gi C n e t ady y np . ' orl l v 5o 9f e 0 c 4o lp 'e 7r s su . 0 s a b 3 bSl T . ei of hs x uoh eu tr ya l ' a rgi a t e r y m o j. o w a o tu in T r n o h n Pgg e a O r y l a u' rp p Bbeh y o : x li e n aT s 3ba 6ik t l a 3ehi ns 0n e h ,g a in n
""Curious Wine is selling even better than
Faultline and I don't even have access to
a Watts line these days."" Naiad also
reports that the combined shipment of
Toothpick House and Madame Aurora was
their largestshipment of books to date.
Asked what is causing this success (tele-
phone sales? pre-publication publicity?)
Barbara said, ""Each of the authors has her
particular following. Well, we did send
out that lovely poster for Toothpick House.
Mostly, I think it's sheer growth. Fault-
line got us -into a lot of new stores and
we've kept them. We basically can't run
fewer than 8000 copies of a book these
days. And that's a delipghi.""
Feminist Bookstore News September 1983
©
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"Available Available Available
Alyson/CP BookPeople Inland New Publisher--Date
Feminist Tarot 1976 x x x Alyson (probably)
14th Witch 1977
The Wanderground 1979 Alyson (probably)
Coming Out Stories 1980 x x x
Claiming An Identity x x
Choices Alyson (probably)
Women, Church & State x
Lesbian Poetry 1981 x x
Lesbian Fiction
This Bridge Kitchen Table--Fall
Lifetime Guarantee x Alyson (no date yet)
Nice Jewish Girls 1982 x Crossing Press 4/84
*also available from Womanbooks
Z seea 'Fmrom Ouir O wn PCressesr' ossing Press
ready now
Keeper of Accounts x x x
Home Girls Kitchen Table--Aug.
Law of Return Alyson--late Sept..
Abeng Crossing Press 1/84
September 1983
10
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:10 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
