PageNumber,Text,ISBNs
1,"IN THIS ISSUE
Letters
ABA, WIP NWSA Updates
Spinsters Books & Webbery
Bobbeh Meiseh's Press N O
Lesbian Nuns in Forum Magazine
They Went Thataway!
New Science Fiction œ A
Computer Chips 25
The Lammas Guide to Computer Purchase 26
F F LIn r r amv o om me mn t a o O t sr hu y e 1r 9 8St O 4o mw an BD ll ei s s Pk tPr sr ee e ls s ls ese e rs s s 2 3 39 1 4
Magazines 40
Toys 42
From the University Presses
Classified Ads 48
|
Volume 7 Number 6
A
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"THE FEMINIST BOOKSTORE NEWS is published six times a year, layout and paste-up services available at a nominal fee.
on or about the first of January, March, May, July, Contact FBN at P.O. Box 882554, San Francisco, California
September, and November. Deadline for articles, copy, 94188 or (415) 431-2093 during regular office hours,
letters, ads, etc., is the fifteenth of the preceding month Pacific Standard Time.
unless other arrangements are made. Signed articles are BOOKSFOR REVIEW AND BOOK ANNOUNCEMENTS may be sent to FBN
the responsibility of the authors; no editing is done on at P.O. Box 882554, San Francisco, California 94188.
such work. FBN is compiled and published by Carol Seajay. Feminist publishers are invited to write their own (short!)
Subscriptions are $35.00 per year. (Sliding scale blurbs for listings. FBN believes that you know more
available to feminist bookstores.) Make checks payable to clearly than we do why you choose to publish a particular
FEMINIST BOOKSTORE NEWS. Send susbscriptions, book. Books published by the feminist press are listed in
correspondence, news, letters, ads and articles to FBN, FBN only when FBN hears about them, so DO remember to send
P.O. Box 882554, San Francisco, California 94188. may be announcements. Pre-publication announcements facilitate
reached by telephone during regular office hours (Pacific early orders. All publishers should include bookstore
Standard Time) at (415) 431-2093. terms. Please also include distributors who (will) carry
the title for the benefit of small stores that order
THE FEMINIST BOOKSTORE NEWS is a communications vehicle for primarily from distributors. If you prefer that bookstores
the informal network of feminist bookstores. It reaches order directly from you, please include that information as
110 stores in the U.S. and Canada, as well as a number of well.
libraries, women's studies departments, and feminist
bookstores in Great Britain, Europe, Australia, and New FBN welcomes letters, articles, announcements and trivia
Zealand. from publishers as well as bookstores. We are the left and
right hands of the same goal.
ADVERTISING RATES are $200 per full page, $125 per half c 1985 Feminist Bookstore News
page. Inside back cover is $225. Camera ready copy or ISSN No. 0741-6555
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"NOIES FROM
THE
o0000
It's subscription renewal time for about 80% of FBN's the eighties?) Seems that some customs Official was
subscribers If you have a renewal notice stapled inside offended by something in an Inland shipment to Glad Day and
this issue, please take the moment to fili it out, attach a up and destroyed the whole shipment. It's beginning to
check and pop it in the mail. It would help in the paper feel like time to organize the appropriate institutions
work department if you can get it back to FBN by the end of into lodging some formal-type government-to-government type
May Otherwise look for reminders to come in the June protests about destroying and/or holding indefinitely the
mail. unpaid-for property of the citizens and businesses of the
US of A, etc..
Look for a review of IBID, the Mercedes Benz of
Zli inventory programs in the next issue. This issue includes
Susanna Sturgis on Lamma's experience with their Radio
Good news: Even though Susanna Sturgis seems to be Shack computer and takes a look at the Regis/B&T inventory
leaving the feminist bookstore world for a writer's exile
on a quiet island she's agreed to continue to write the
FBN science fiction column. FBN would be sadly grieved if
Susanna moved away and kept her opinions to herself.
Karen Axness of A Room of One s Own, Madison has Zil:
agreed to take on the mass market column ***, also of
ARO? -will be writing a remainders column, starting in the What does a full-time FBN editor do? I'm still
next issue. Speaking of columns, is there a bookseller in finding out. It turns out that all those little projects
the crowd who likes and reads poetry? FBN would like to do that kept being ignored for lack of time really do take a
something to dispel the (likely true) rumor that all lot of time Small projects like learning the spreadsheet
feminist booksellers hate poetry and hide it in the least program and doing all of 1984's tax accounting can use up a
accessible parts of the bookstore. So FBN is looking for a couple weeks easily. Then there was the flier for the FBN
bookseller to write a short column sorting the wheat from Sidelines issue. Conceptualizing designing, writing a
the chaff. Literary criticism isn't what is needed here, flier, developing a mailing list, signing-sealing-and-
rather a bookseller's opinion on what will be wanted in the addressing it (And then opening-inserting-and-resealing
bookstores. fofr thle i inefo rthat. )wa s inaAdvertnentlyd lef t offa thle s firost
Exploring the bulk mail regulations.
No news from Gay's the Word re their court battles continued work and excitement in the development of an ad
with Her Majesty's Custom's and Excise Glad Day books in rate card and packet. (Which may actually be printed by
Toronto got hit by Canadian Customs (is this an epidemic in the time you read this.) Throw in a couple mini-vacations
Volume 7 Number 6 March/April 1985
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"The Feminist Bookstore News
OOo0000
and a few friends from out of town and it's a model But where does the money go? Here's a rough break-
picture of the easy life of a feminist-print-worker. Of down :
course there's this one small hitch -- finances. Read on. Income _ 1984 Expenditures
Subs $4832 Printing $1712
Ads 1488 Postage 774
Mailing Lists 285 Suppl ies 1277
Sarple Copies 54 Xerox 294
Advertising 104
$6659 Banking 200
Dues & Subs 195
Ed. & Training 119
Insurance 223
Phone 541
Professional Fees 130
FO Box Rental 45
Word Processing 1053
Maintenance 126
Auto 250
The joy of taxes, besides learning new computer $7043
programs to use to compile the data, is really looking to
see how much money there is and isn't The good news is Canputer+Printer 4500
that FBN came awfully close to breaking even in 1984. If $11543
you don't include the computer, that is. The computer plus
printer purchase makes for about a $5000 business 10ss. Thanks, thanks and thanks again to Mary Collins for
That's the bad news. For FBN. however the computer turned her graphic design work and commitment to budget. And also
out to be a straight deduction which could be taken against to Pat Kelso for proof-reading this issue in the midst of
my income from driving Federal Express trucks all year. moving. And to Barbara who traded a Wordstar lesson for
The tax savings more than made up for FBN's small operating typing several articles for this issue.
loss. It also does a token something (about 50¢ an hour)
toward making up for my working for no salary again in But still, for all the ups and downs, and new books,
1984. How is this magazine that's barely breaking even ideas, and even learning new computer programs, the most
going to support me in 1985? Well the strategy is the perplexing question of the issue has been this one: How do
same: ""Increase subscriptions, darlin, and sell that you review a fortune cookie? For flavor, freshness and
advertising space. Keep the faith. There's also joy in form? On the basis of the quality of the literary aspects?
perversity and in surviving and flourishing against the Content? Politic? (See Toys for The Answer)
odds. But then, that's the nature and requirement of Yours 'til the cookie crumbles,
feminist booking. Carol Seajay
March/April 1985 Volume 7 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"The Feminist Bookstore News
Women's Book, Gift, & Music Center Alaska Women's Bookstore
Cnr Gladstone Rd. & Dorchester St. 111 West 9th
Highgate Hill, QLD 4101 Anchorage AK 99501
Australia
Dear Sister Bookstore Owners:
Dear FBN,
Thank you for sending a copy of F. Bookstore News. The Alaska Women's Resource Center is looking for a
I'd like to subscribe; enclosed is $40.00. new director. Recently they joined us to buy an old hotel
Our shop is the first feminist bookstore to open in so that we are housed together in Alaska's first Women's
QLD; it's difficult here in QLD because the government and Building.
general public are ultra-conservative, & oppressive to most
minority groups including aborigines & gay people. How- With this crowning achievement, and after having put
ever, the Women's Movement is gradually gaining in strength together an outstanding program team of 15 or so people,
& is very supportive of our venture, so hopefully our store
will continue to grow. to another phase in her personal life. Needless to say, I
In sisterhood, am very interested in having a good feminist sharing the
Anne Mcguire building with the Bookstore.
The search conmittee has extended the application time
to June 15 and is inviting qualified women from outside
Alaska to apply. Will you help circulate that
informat ion????
I may be stopping by to see you. I will be traveling
across North America in my Volkswagen van from mid-March to
mid-June. I want to make the Alaska Women's Bookstore
serve our state in the best way possible, and I want to
learn what you know about running bookstores that might
help me do that. Hope you will be patient with me when I
N drop by and start asking nosy questions...
64T8-4a Wllesat hTenansessseee Setr,ee t FL 32304 (904) 222-2627 LIn u c iS lli es t e Fr rh eo yod
[ed. note: See Announcements for more job info.
Volume 7 Number 6 March/April 1985
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"The Feminist Bookstore News
Iowa City Women's Press/ alcohol is present or encouraged during the social time we
A Fine Bind effectively exclude non-drinking women from those business
1801 Stevens Dr. opportunities. In our community we have come to understand
Iowa City, IA 52240 that we are all affected by alcohol, women who chose to
February 5, 1985 drink and women who chose not to. We expect that kind of
consciousness to be present at the next WIP conference, and
TO: The Planning Committee, suggest a couple things to help promote this:
""Women in Print Conference 1985"" First, let's establish a tradition of no alcohol at
FROM: Aunt Lute Book Company, conference-planned social events (dinner and/or dance).
Common Lives/Lesbian Lives, The presence of a bar, no matter how unadvertised or
Iowa City Women's Press/A Fine Bind unfrequented, is an unwelcome and unempowering symbol for
Dear Wamen: many women.
We are concerned about the role of alcohol at this Second, let's make available to all women who attend
year's Women in Print Conference. Our concern comes out of the conference, a list of their options for alcohol-free
some disappointments we share about WIP conferences in the space in the Bay Area.
past, and what we've learned from the work that's been done Because we know alcohol to be an issue larger than
in our own community. This makes us hesitant to partici- this conference, and know of other women in other communi-
pate in an event where the issue of alcohol has not been ties whose attendance may be decided by whether or not the
addressed and acted upon. issue of alcohol is aired and addressed, we are sending a
We hope that by airing our concerns and suggestions copy of our letter to others in the women's print movement.
now, we can avoid last minute misunderstandings and disap- We welcome and look forward to your response to the issues
pointments at the conference. At last year's Midwest WIP raised in this letter, and wish you strength and support
conference in Madison, some problems arose around what for the very difficult job you're involved in.
later came to be called ""the surprise bar."" Women who Sincerely,
assumed and expected the conference-sponsored dance to be For Aunt Lute Book Company: Joan Pinkvoss
alcohol-free -- in other words, to include them in their For CL/LL: Tess Catalano, Cindy Cleary, Margie Erhart
choice not to interact in an environment where alcohol was For I. C, Women's Press/A Fine Bind: Lorna Campbell
present -- were effectively isolated at that social event
by the appearance of a portable bar. At that point, it
became clear that we cannot assume any women's event will a Beatitude:
be alcohol-free, and it clarified our need to address Blessed are the risktakers
future planning committees in advance of the event. The Woe un f to or t hth oe sey wsh ha ol l a a rc eq u ai fr re a iw d i s td oo m ta kt eh e c hh aa nr cd e s way.
Madison planning committee also agreed to pass on to future for they shall vegetate.
planning committees the importance of addressing the
alcohol issue.
We all know that business is discussed both during the Eleanor Roosevelt said, ‘It’s up to the women.”
conference itself and during outside ""social"" time, and it “
March/April 1985 Volume 7 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"The Feminist Bookstore News
February 28, 1985 regular customers who recently had books published. One
was Luree Miiler, whose On Top of the World: Five vomen
Dear Carol Seajay, Explorers in Tibet was just issued in paperback by The
(This is an excerpt from a longer letter. --ed.) Mountaineers. The other was Rayna Green; I'm not sure if
Meanwhile, let me tell you again how wonderful I think her new anthology That's What She Said: Contemporary Poetry
FBN is. I particularly loved Susanna J. Sturgis's F/sf and Fiction by Native American Women (Indiana University
column and the coverage of the Gay's The Word raid. Press, $12.50 paperback) has been mentioned yet in FBN.
Giovanni's Room handles distribution of Conditions to It's wonderful -- a must for any feminist bookstore! Among
Europe -- a lot of their stock got held up in the customs others, it includes the work of Paula Gunn Allen, Joy
action. T Whreatcnhedk.s for including Susanna and the Harjo, Louise Erdrich, Roberta Whiteman, Wendy Rose, and
bad news, as well as the coverage of new books... Tayna herself.
Dorothy Allison
Condi tions
Lammas Bookstore
321 Seventh St. SE
Washington, DC 20003
March 29, 1985
Dear Carol,
Readings for Women's Programs
Enclosed are two articles, one the science fiction column Don't know if you've heard Sue Fink's album ""Big Promise""
and the other the promised info about our computer (on the Ladyslipper Label). One number would make a fine
experience. Maybe you would like to take the rest of the feminist-bookstore-worker's anthem; the chorus goes ""you
month off?? [""Yes!"" --Carol.] Mary and I are envisioning think I'm crazy 'cause I mumble to myself, you think I'm
a series of ""Lammas Seat-of-the-Pants Guides"" to a number crazy 'cause I mumble to myself . . ."" On a good day
of subjects, including bookkeeping, book buying, around here we have three mumbled monologues going at the
negotiating loans, organizing large events, hosting book same time, and you can usually count on a customer or two
parties and personnel practices. This last springs from to be muttering to herself about the price of books or the
our current occupation, which is recruiting, interviewing, lack of good lesbian erotica. One day we even came up with
and eventually hiring my replacement. Neither of us has a joke: ""Why is paying bills like taking out the garbage?""
ever done anything of the sort beforé, so we are once again ""They both keep the rats off your case."" OK, I'Il stop!
learning by doing and by egging each other on.
Carry on, out there!
We just had a very successful book party for two of our Susanna J. Sturgis
Volume 7 Number 6 March/April 1985
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"The Feminist Bookstore News
J- OUR, —
National Women's Music Festival -- Bloomington Anyone Solution for publishers who can't get there in person. The
going who wants to do a workshop on the interface between WIP exhibit is limited to 20 books, one book per publisher,
the women's bookstore network and women's music? Sounds so as to actually be able to sell/promote the books. (The
like a good idea at a bad time. I don't know why ABA is so exhibit catalogue will list the publishing houses and all
foolish as to schedule the ABA at a time that conflicts the recent titles and prices.) Price is $80. For more
with NWMF! If you'll be there, and are interested, contact info, contact Celeste West, Booklegger Press, 555 29th St.,
Toni Armstrong at Not Just a Stage, 1321 West Rosedale, San Francisco, CA 94131. 415-647-9074.
Chicago, IL 60660. Day Care at the ABA. Brought to you by the ABA and
Women's History Temporary Tot Tending, Inc. Infancy to age 10, $5/hour or
Conference $25 for the convention. Reservations (by April 30) and
more info from TTT, 2217 Delvin Way, South San Francisco,
Just in case you need something additional to do while CA 94080. Phone 415-355-7377. Ask for Ida, Sherry or
you're out here on the west coast: ""A Woman's Place is in Dion.
the Curriculum"" is a conference sponsored by the National
Women's History Project. June 24-26 at the Flamingo Hotel
in Santa Rosa, California. $265. Write NWHP, PO Box 3716, Women In Print
Santa Rosa, CA 95402, (707) 526-5974 for more info.
1f you can't get there, do you want to be in the
NWSA program? One way to communicate with the masses assembled
there. The program will also be circulated to women-in-
1f you can't go, but want your publications to be printers who can't make the conference, so you might want
there, (ever notice how much bigger the travel budget is to advertise even if you are there. As the flier says,
for the books than for the publishers?!), send your books ""Don't miss this chance to make your services and good will
with the NWSA Librarians Task Force. Cost is $5.00 for the known to all the women in the alternative and mainstream
first title, $6.00 for each additional title. You can also print and publishing trades."" Rates range from $100 for
send up to 750 brochures, fliers and/or mail order forms. full page to $50 for a quarter page. Special placement and
Send two copies of each title. Books are for display only, spreads also available. Classified ads are 25¢ Checks
no orders will be taken or written. Books won't be and camera-ready copy to Workshops Cooperative, c/o Celeste
returned, they'll be sent to women in prison after the West, 555 29the St., San Francisco, CA 94131. 415-674-9074
conference. An irresistible offer. For more information between noon and 2pm.
contact Jackie Eubanks, NWSA Librarians Task Force,
Brooklyn College Library, Brooklyn, NY 11210. Make checks
out to NWSA-LTF. Gay at the ABA
This is from a list of events from Sasha Alyson.
ABA He'll be doing and circulating an updated version before
the convention. Send additions to this list to Sasha at 40
The Women in Print Conference committee is also doing Plymbton St., Boston, MA 02118 (617-542-5679) and to FBN.
a combined feminist book exhibit at ABA. This may be The FRIDAY PICNIC: Noon, May 24. A first chance to
March/April 1985 Volume 7 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"The Feminist Bookstore News
ABA» WIP NWSA UPDATE
informally get acquainted or re-acquainted. Followed by will have exhibits next to one another. This year there
sightseeing for those interested. Site to be suggested and are six of us -- more than ever before! We are in even-
announced. numbered booths from 1350-1360. Participants are Alyson
FRIDAY EVENING PARTY: May 24. Last year some 150 Publications, Knight's Press, Cleis Press, Naiad Press,
booksellers, publishers and others got together the evening Firebrand Books, and Spinsters Ink. [This row is
before the convention; we expect a comparable turnout again Information Central for feminist and gay networking at ABA,
this year. Location to be announced. [Ed's note: this Check in for caucus, party, and meeting updates. --Ed.]
may be the same as the party scheduled at Modern Times & PANEL: This year Alyson is co-ordinating a panel with
Old Wive's Tales. See below]. [Late breaking editor's ABA on ""Selling Gay and Lesbian Books in a General Book-
note: It's not the same party: Party Hop!) store."" If you have suggestions on specific issues or
GROUPED EXHIBIT: For the fourth year in a row, concerns that should be addressed by such a panel, contact
publishers with gay, lesbian and/or feminist-themed books Sasha.
DINNER? In past years, some of us have gotten
together for dinner, and often dancing afterward, on
Saturday night. It will probably happen again.
AUTHOR SIGNINGS: Sam Steward, aka Phil Andros, will
be signing copies of his newest book Murder is Murder is
Murder, starring Gertrude Stein and Alice B. Tolkas, whom
he knew in real life. Nancy Manahan and Rosemary Curb will
be signing copies of Lesbian Nuns: Breaking Silence.
Others?
AUTHORS IN TOWN: Most of Alyson's authors will be
around, at least for some of the events like the Friday
evening party. Let us (Alyson Press) know who. That way,
anyone who wants to meet a particular author will know to
look him or her up.
More Events at the ABA
Nancy Bereano of Firebrand Books, Helaine Harris of
Daedalus Books, Carol Horne of Harvard Book Stores, Karen
Umminger of BookWomen Bookstore, and Carol Seajay of FBN
will be doing a workshop on selling feminist books in
general bookstores on Monday, May 27 at 1:30 pm, room 228-
230.
Modern Times and Old Wives Tales are co-hosting a
party for everyone in the progressive book trades on Friday
evening (May 24). The party will be held simultaneously at
Marcia Quackenbush in Menopause, N| both stores, (they are kitty-corner across the street from
Volume 7 Number 6 7 March/April 1985
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"The Feminist Bookstore News
BOOK PEOPLE
Le Grand Tour, con'd.
B@KPEOPLE
one another on Valencia at 21st St. in the Mission
District). A good chance to get together and meet your
friends and allies before you hit the alienation of the BOOKPEOPLE’S DISCOUNT HAS INCREASED
convention floor. The fol loT wO i n 4 g0 % m aA ssC R mOS aS r k eT tH E a n B d O A trR aD d! e publishers,
Modern Times is also proposing that people who wish to formerly 38%, are now 40%:
pursue the idea of a more formal network of progressive Ace Books Houghton-Mifflin
stores set aside Sunday afternoon at 5:00 for a meeting to Avon Books Japan Publications
do that. Modern Times offers their store for the meeting BB aa nll ta an mti n e B o oB ko so k s M aJ cMov ie llan
and will provide munchies. Berkley Publishing Morgan & Morgan
Beacon Press New American
University of Chicago Library
Crown Publishers Pocket Books
Women In Print Dell Books Prentice-Hall
Doubleday & Co. Princeton University
Dover Publications Putnam Publishing
The two questions I'm hearing most in regard to WIP Farrar, Straus & Group
have to do with who's going to this conference/who's H aG rpir ero u &x RR owod a Sl ce h o cP kr eness
invited and what we (whoever ""we"" turn out to be) are going Holt, Rinehart & Scribner’s
to be talking about -- what are this year's issues and hot Winston Warner Books
topics? Bookpeople’s inventory, representing the above
There seems to be massive confusion when it comes to trade publishers and over 800 small press
interpreting the conference committee's statement of publishers includes more than 1500 books by
intention. I.E., are there women-owned national publishing and for women.
houses, etc.? Well, folks, the ""insiders"" may be confused, In California call toll-free:
but if we stop reading our own literature and turn to the 800-624-4466
SF Sunday Chron/Examiner, and the Northern California In the continental U.S. call toll-free:
Booksellers Association Newsletter, and other such sources 800-227-1516
of feminist insight, we learn that all feminist women In Alaska & 4H 1aw 5a -ii 5 4ca 9ll - 3co 0ll 3ec 0t:
working in the book trades are invited. To quote Please have your account number
conference committee member Darlene Pagano in the ready when ordering.
Progressive Bookseller News, ""The conference is for all
feminist women who are involved in the work of bringing COME SEE US AT THE ABA
women's works from the writer to the reader. We're BOOTH NUMBERS 2052/2054
including: publishers, printers, booksellers, distributors, Bookpeople would like to extend an invitation to those
sales reps, editors, reviewers, typesetters, librarians, attending the ABA and Women in Print Conference in
archivists, publicists, agents and anyone else we've S than r o uF gr han c Fi rsc ido a yt o 9 av mis -it 5 p mou r ( e xw ca er pe th o Mus ee m. oO rp iae ln D M ayo )n . d Cay all
overlooked. All segments of the industry are included: for transportation details or assistance.
womenrun operations, mixed work groups, mainstream,
alternative, self-published and free-lance. The one self- BUOKPEOPLE
selecting criterion is -- feminist women."" Got that? The Small Press Book Distributor
EN 2929 FiSfth StreOet. Berkel ey CA 9471D0 A N D N
Volume 7 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:39 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
