ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
,,,,,,,,,,,,,,Error,,16.5
0-394-58025-7,Women Lawyers: Rewriting the Rules,"Harrington, Mona",Knopf,265.0,1994-01-18,Women Lawyers,Hardcover,"The very presence of women in the law — normal as it may seem to us today — signals revolutionary change in a social order that for centuries entrusted control over its rules to men. Mona Harrington examines both the problems women meet when they claim equal authority as rule makers, and the impact of new perspectives and issues that women bring with them into the profession.
<p>On the basis of more than one hundred interviews with women lawyers, judges, law school professors, and law students, and through the stories of their daily experiences, Harrington pinpoints and analyzes the key factors holding women back in a profession still dominated by males — among them the ""men's club"" ambience, the focus on billable hours, sexual harassment and the inequality it perpetuates, lingering unequal division of labor at home, and hostile media images of women in positions of power.</p>
<p>She shows us what life is like for women lawyers in practice today and how their dilemmas reflect the social issues of our time. She gives us the voices of women who have adapted to the cultural codes of corporate law and women who have broken them; women who have successfully balanced their professional and private lives and women who feel trapped by the combination of long hours at the office and full responsibility at home. She introduces us to women in new and alternative firms, on the faculties of small public law schools, in in-house legal departments, in prosecutors' offices and courtrooms — women who are devising new rules and legal theories to bring about change.</p>
<p>Women Lawyers is must reading for every woman in the midst of — or contemplating — a career in the law, and forthe men who work with them.</p>


                        <p>Drawing on more than 100 interviews with women lawyers, judges, law school professors, and law students, Harrington pinpoints the barriers women face when they claim equal professional authority--among them the ""men's club"" ambience, the focus on billable hours, distorted media images, and sexual harassment.
</p>",en,First Edition,"Height: 9.5 Inches, Length: 6.75 Inches, Weight: 1.4 Pounds, Width: 1 Inches",24.0,https://images.isbndb.com/covers/02/58/9780394580258.jpg,Success,99.0,16.5
0-253-20817-3,Menopause: A Midlife Passage,,Indiana University Press,240.0,1993-09-22,,Paperback,"<p>""In Menopause: A Midlife Passage, [questions about menopause] are considered in depth from a dazzling variety of angles. This is just the serious feminist discussion of menopause that I have been longing for.... its exquisite analyses renew us in our struggles to make sense of it all."" —Alice Dan, Women’s Review of Books</p>
<p>""Menopause has become a hot (with or without the flashes) topic in America. That’s because a critical mass of us have reached it and are educated, aggressive, and confident enough to want to know what’s happening to us, and then to talk about it.... Smart, useful, funny, Menopause: A Midlife Passage is a fine addition to the discussion, a healthy companion for this all-important life passage."" —Susan Stamberg, Special Correspondent, National Public Radio</p>
<p>""Editor Callahan takes anything but a trendy approach to a very trendy topic. She’s gathered essays by scholarly women who have thought through society’s position on menopause and menopausal women and don’t like what they see: older women denied positive portrayals in mainstream media, menopause treated by the medical establishment as if it were a disease rather than a natural occurrence, and devaluation of older women. Determined to change people’s minds with their words, these women speak both powerfully and empoweringly. A must for feminist and women’s health collections."" —Booklist</p>
<p>""... a bold attempt to go beyond the standard medical framing of women’s experience, and to contest the notion that the menopause is straightforwardly a hormonal ‘deficiency disease’."" —New Scientist</p>
<p>""... [an] entertaining and informative book that takes a very positive attitude toward the ‘midlife passage’."" —Fertility News</p>
<p>""This book should be required reading for all women’s health care providers and anyone else doing counseling of menopausal women."" —Journal of Women &amp; Aging</p>
<p>Essayists from various walks of life present female-defined perspectives on menopause and the passage to new physical, social, and cultural development.</p>",en,First Trade,"Height: 9.25 Inches, Length: 6.12 Inches, Weight: 0.661386786 Pounds, Width: 0.7 Inches",14.95,https://images.isbndb.com/covers/81/70/9780253208170.jpg,Success,43.0,16.5
0-553-09522-6,The Fifth Sacred Thing,Starhawk,Bantam,486.0,1993-05-01,,Hardcover,"Imagine A World Without Poverty, Hunger, Or Hatred, Where A Rich Culture Honors Its Diverse Mix Of Races, Religions, And Heritages, And The Four Sacred Things That Sustain All Life-earth, Air, Fire, And Water-are Valued Unconditionally. Now Imagine The Opposite: A Nightmare World In Which An Authoritarian Regime Polices An Apartheid State, Access To Food And Water Is Restricted To Those Who Obey The Corrupt Official Religion, Women Are Property Of Their Husbands Or The State, And Children Are Bred For Prostitution And War. The Best And Worst Of Our Possible Futures Are Poised To Clash In Twenty-first-century California, And The Outcome Rests On The Wisdom And Courage Of One Clan Caught In The Conflict. Ninety-eight-year-old Maya Has Helped Shape The Ecumenical Culture Of The North By Reviving And Re-creating An Earth Based Spiritual Tradition. Madrone, The Granddaughter Of Maya's Longtime Lovers, Is A Healer Trying To Thwart Recurring Epidemics That She Suspects Are Biological Warfare Waged By The Tyrannical South. Bird, Maya's Grandson, Returns From Ten Years In A Southern Prison With Warnings Of Impending Invasion And An Urgent Request For Help From The Resistance In The Hills. When Madrone Travels South To Aid The Rebels And Search For A Cure To The Deadly Viruses, She Finds Herself Fighting For Her Own Life Alongside Battle-weary Guerrillas And Beautiful Pirates. Meanwhile, In The North Debates Rage About How To Repel The Invaders. All War Is First Waged In The Imagination, First Conducted To Limit Our Dreams And Visions, Maya Says, And Warns That By Killing Their Enemies, They May Themselves Become Transformed By Violence And Destroy All They Have Built. Bird Champions Her Alternative Vision And Becomes A Leader Of The Faction Calling For Nonviolent Resistance. When He Is Captured And Pressured To Cooperate With The Enemy, The Fate Of The North Hangs In The Balance.--jacket. Starhawk.",en,,"Height: 1.57 Inches, Length: 9.59 Inches, Weight: 1.35 Pounds, Width: 6.41 Inches",0.0,https://images.isbndb.com/covers/52/27/9780553095227.jpg,Success,36.0,16.5
0-85170-404-2,"Dirty Looks: Women, Pornography, Power",,British Film Institute,248.0,1993-09-01,"Pornography, Social Aspects, Feminism, Obscenity (law)",Paperback,"<p>A book about not just the theory but also the practice of pornography, <i>Dirty Looks</i> includes essays by photographer Grace Lau and porn-performer Annie Sprinkle as well as renowned writers Lynne Segal and Linda Williams.</p>",en,First Edition,"Height: 9.25 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 0.5 Inches",18.95,https://images.isbndb.com/covers/40/43/9780851704043.jpg,Success,44.0,16.5
0-520-06985-4,"Bananas, Beaches and Bases: Making Feminist Sense of International Politics","Enloe, Cynthia",University of California Press,244.0,1990-01-11,,Paperback,"Cynthia Enloe. Originally Published: London : Pandora Press, 1989. Includes Bibliographical References (p. 202-238) And Index.",en,New Ed,"Height: 8.2677 Inches, Length: 0.74803 Inches, Weight: 0.13007273458 Pounds, Width: 5.23621 Inches",17.95,https://images.isbndb.com/covers/98/55/9780520069855.jpg,Success,43.0,16.5
0-09-174572-1,LA PASIONARIA,"Low, Robert",London : Hutchinson,,1992,,Hardcover,,en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.25002102554 Pounds, Width: 1 Inches",39.95,https://images.isbndb.com/covers/57/21/9780091745721.jpg,Success,100.0,16.5
0-14-011994-9,The Venetian Empire: A Sea Voyage,"Morris, Jan",Penguin Books,208.0,1990-07-03,,Paperback,,en,4th printing,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.64 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/99/47/9780140119947.jpg,Success,76.0,16.5
0-933377-27-4,Adventures in Good Company: The Complete Guide to Women's Tours and Outdoor Trips,"Zepatos, Thalia",The Eighth Mountain Press,432.0,2000-04-01,,Paperback,,en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.3 Pounds, Width: 0.75 Inches",16.95,https://images.isbndb.com/covers/72/71/9780933377271.jpg,Success,22.0,16.5
1-883061-02-4,Deadly Rendezvous: A Toni Underwood Mystery,Diane Davidson,Rising Tide Pr,191.0,1994,,Paperback,"Set in Palm Springs, this chilling mystery takes many unexpected twists, and finally reveals the dark side of the human mind, as well as the enduring love between two women.",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.65 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/10/29/9781883061029.jpg,Success,4.0,16.5
0-8118-0237-X,Catmas Carols,"Loughlin, Laurie",Chronicle Books,48.0,1993,"Music, General",Hardcover,,en,1st,"Height: 6.1 Inches, Length: 4.4 Inches, Weight: 0.2425084882 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/23/76/9780811802376.jpg,Success,67.0,16.5
1-895618-20-7,Firing The Heather. The Life And Times Of Nellie McClung,"Hallett, Mary;Davis, Marilyn",Fifth House,336.0,1993,,Hardcover,Mary Hallett & Marilyn Davis. Includes Bibliographical References And Index.,en,Canadian First,Weight: 1.63 Pounds,0.0,https://images.isbndb.com/covers/82/04/9781895618204.jpg,Success,61.0,16.5
0-452-27052-9,This Little Light of Mine: The Life of Fannie Lou Hamer,"Mills, Kay",Plume,416.0,1994-02-01,,Paperback,,en,,"Height: 8.94 Inches, Length: 6.32 Inches, Weight: 1.04 Pounds, Width: 0.96 Inches",16.0,https://images.isbndb.com/covers/05/27/9780452270527.jpg,Success,98.0,16.5
0-415-07622-6,Discovering Men (Critical Studies on Men and Masculinities),"Morgan, David H. J.",Routledge,240.0,1992,,Paperback,"Series Editor's Preface / Jeff Hearn -- 1. Men And Feminism -- 2. Problems Of Studying Men -- 3. Rereading Classics -- 4. Danger, Men At Work -- 5. Challenges To Masculinity: (i) Unemployment -- 6. Challenges To Masculinity: (ii) Upsets At The Workplace -- 7. Challenges To Masculinity: (iii) The Suffrage Movement -- 8. Men And Methodologies -- 9. Studying Men In A Patriarchal Society. David H.j. Morgan. Includes Bibliographical References (p. 209-221) And Indexes.",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.7495716908 Pounds, Width: 0.75 Inches",17.95,https://images.isbndb.com/covers/62/27/9780415076227.jpg,Success,77.0,16.5
1-883061-03-2,Warriors of Isis,"Stewart, Jean",Rising Tide Pr,245.0,1994,,Paperback,,en,First Edition,"Height: 5.5 inches, Length: 8.5 inches, Weight: 0.85 Pounds, Width: 1 inches",11.99,https://images.isbndb.com/covers/10/36/9781883061036.jpg,Success,4.0,16.5
0-934257-74-4,The Darker Face Of Earth: A Verse Play,"Dove, Rita (ed.)",Story Line Press,140.0,1994,"Women plantation owners--Drama, Women plantation owners--South Carolina--Drama, Mothers and sons--Drama, Mothers and sons--South Carolina--Drama, African Americans--Drama, African Americans--South Carolina--Drama, Slaves--Drama, Slaves--South Carolina--Drama, Women plantation owners, African Americans, Mothers and sons, Plantation life, Plantation life--Drama, Slaves, History--Drama, PS3554.O884 D68 1994, 812/.54",Paperback,"A Play In Verse About A White Woman Who Has A Black Child By A Slave In Pre-civil War South Carolina. The Author Is A Pulitzer Prize Winner And Is The Present U. S. Poet Laureate. This Verse Play, Based On The Story Of Oedipus & Placed Within The Context Of Slavery, Is Set On A Plantation In Antebellum South Carolina. By Rita Dove.",en,First Edition,Weight: 0.55 Pounds,0.0,https://images.isbndb.com/covers/77/49/9780934257749.jpg,Success,91.0,16.5
0-553-56521-4,"Daggerspell (Deverry Series, Book One)","Kerr, Katharine",Spectra,480.0,1993-11-01,,Mass Market Paperback,"<p>Even as a young girl,&nbsp;&nbsp;Jill was a favorite of the magical, mysterious&nbsp;&nbsp;Wildfolk, who appeared to her from their invisible&nbsp;&nbsp;realm. Little did she know her extraordinary&nbsp;&nbsp;friends represented but a glimpse of a forgotten past&nbsp;&nbsp;and a fateful future. Four hundred years-and many&nbsp;&nbsp;lifetimes-ago, one selfish young lord caused the&nbsp;&nbsp;death of two innocent lovers. Then and there he&nbsp;&nbsp;vowed never to rest until he'd rightened that&nbsp;&nbsp;wrong-and laid the foundation for the lives of Jill&nbsp;&nbsp;and all those whom she would hold dear: her&nbsp;&nbsp;father, the mercenary soldier Cullyn; the exiled&nbsp;&nbsp;berserker Rhodry Maelwaedd; and the ancient and&nbsp;&nbsp;powerful herbman Nevyn, all bound in a struggle against&nbsp;&nbsp;darkness. . . and a quest to fulfill the&nbsp;&nbsp;destinies determined centuries ago. Here in this newly&nbsp;&nbsp;revised edition comes the incredible novel that&nbsp;&nbsp;began one of the best-loved fantasy seers in recent&nbsp;&nbsp;years—a tale of bold adventure and timeless&nbsp;&nbsp;love, perilous battle and pure magic. For&nbsp;&nbsp;long-standing fans of Deverry and those who have yet to&nbsp;&nbsp;experience this exciting series,&nbsp;&nbsp;<i>Daggerspell</i> is a rare and special treat.</p>",en,Reprint,"Height: 6.77 Inches, Length: 4.16 Inches, Weight: 0.53 Pounds, Width: 1.03 Inches",7.99,https://images.isbndb.com/covers/52/18/9780553565218.jpg,Success,65.0,16.5
0-06-109083-2,"Ah, Sweet Mystery","Sibley, Celestine",HarperCollins,272.0,1992,,Paperback,,en,,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.3 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/08/37/9780061090837.jpg,Success,72.0,16.5
1-883557-01-1,Road Magic,Susan Foss,S. Foss,,2002,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/70/10/9781883557010.jpg,Success,85.0,16.5
0-440-21220-0,Snapshot,"Barnes, Linda",Dell,400.0,1994-02-01,,Paperback,,en,1st PAPERBACK,"Height: 7 Inches, Length: 4.5 Inches, Weight: 0.45 Pounds, Width: 1.25 Inches",5.99,https://images.isbndb.com/covers/22/01/9780440212201.jpg,Success,72.0,16.5
0-8298-0957-0,Coming Out to Parents: A Two-Way Survival Guide for Lesbians and Gay Men and Their Parents,"Borhek, Mary V.",Pilgrim Pr,320.0,1993,"Lesbians--Family relationships, Gay men--Family relationships, Parents of gays, Adult children, Coming out (Sexual orientation), HQ75.5 .B68 1993, 306.874",Paperback,Introduction: A Two-way Mirror -- So You Want To Come Out To Your Parents -- Big Decision -- Grief Often Does Not Look Like Grief -- Getting Ready To Make The Big Announcement -- Working Through Grief -- Together -- Other Side -- Letting Go -- Parents Also Come Out -- Religious Issues And A Same-sex Orientation -- Living With Hiv/aids -- Goal And The Reward -- Appendix 1: Coming-out Letter From Rick To His Family -- Appendix 2: How Successful Are Ex-gay Ministries. Mary V. Borhek. Revised And Updated. Includes Bibliographical References (pages 286-299).,en,"Revised, Updated","Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.9 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/95/72/9780829809572.jpg,Success,90.0,16.5
0-394-58497-X,Mary Cassatt: A Life,"Mathews, Nancy Mowell",Villard,383.0,1994-03-01,"Art, European",Hardcover,,en,First Edition,"Height: 9 Inches, Length: 7 Inches, Weight: 1.95 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/49/73/9780394584973.jpg,Success,98.0,16.5
