ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-312-86332-2,The Randolph Legacy,"Charbonneau, Eileen",Forge Books,416,7/15/1997,,Hardcover,,en,First Edition,"Height: 8.48 Inches, Length: 5.84 Inches, Weight: 1.3 Pounds, Width: 1.305 Inches",24.95,https://images.isbndb.com/covers/33/26/9780312863326.jpg,Success,5,20.2
0-06-018757-3,"Emotional Blackmail: When the People in Your Life Use Fear, Obligation and Guilt to Manipulate You","Forward, Susan, Frazier, Donna, Frazier, Susan",HarperCollins,272,1997,,Hardcover,,en,First Edition,"Height: 9.75 Inches, Length: 6.75 Inches, Weight: 1.1 Pounds, Width: 1 inches",23,https://images.isbndb.com/covers/75/76/9780060187576.jpg,Success,128,20.2
1-57344-057-4,"Women Who Run With the Werewolves: Tales of Blood, Lust and Metamorphosis",,Cleis Pr,167,1996,,Paperback,Permafrost / Charlee Jacob -- Boobs / Suzy Mckee Charnas -- Moon Running / Judy Brewer -- A Model Of Transformation / Renée M. Charles -- The Final Truth / Steve Eller -- The Wife's Story / Ursula K. Le Guin -- Teamwork / Paul Allen -- Sisters Of The Weird / Thomas S. Roche -- The Change / Barbara J. Ferrenz -- Euphorbia Helioscopia / Jeremy E. Johnson -- The Hound Of God / Tom Piccirilli -- Visitation / Pamela J. Jessen -- A Wilder Truth / Mari Hersh-tudor -- Breaking The Circle / Michael W. Lucas -- Wilding / Melanie Tem. Edited By Pam Keesey.,en,First Edition,"Height: 8.5 Inches, Length: 6 Inches, Weight: 0.54233716452 Pounds, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/05/78/9781573440578.jpg,Success,31,20.2
0-553-57398-5,Gibbon's Decline and Fall: A Novel,"Tepper, Sheri S.",Spectra,480,6/2/1997,,Paperback,"A wave of fundamentalism is sweeping across the globe as the millennium approaches, and a power-hungry&nbsp;&nbsp;presidential candidate sees his ticket to success in making an example out of a teenage girl who abandoned her infant in a Dumpster. Taking the girl's case is Carolyn Crespin, a former attorney, who left her job for a quiet family life. Now she must call upon five friends from college, who took a vow to always stand together. But their success might depend on the assistance of Sophy, the enigmatic sixth friend, whom they all believed dead.",en,,"Height: 6.87 Inches, Length: 4.18 Inches, Weight: 0.57540650382 Pounds, Width: 1.02 Inches",7.99,https://images.isbndb.com/covers/39/85/9780553573985.jpg,Success,33,20.2
0-425-15898-5,Through a Gold Eagle,"Monfredo, Miriam Grace",Berkley,384,7/1/1997,,Mass Market Paperback,,en,Reprint,"Height: 6.7 Inches, Length: 4.28 Inches, Weight: 0.39903669422 Pounds, Width: 1.02 Inches",6.5,https://images.isbndb.com/covers/89/82/9780425158982.jpg,Success,37,20.2
0-520-20968-0,Mabel McKay: Weaving the Dream (Portraits of American Genius),"Sarris, Greg",University of California Press,178,5/5/1997,,Paperback,"<p><P>""Wonderful, and urgently needed in these days of confusion over Native American identity and spirituality. . . . Vibrant testimony to the survival of American <br>Indians and the power of the old spirits.""&#151;Leslie Marmon Silko<P>""All the lean wit of a Castaneda tale, the lyric spark of the Black Elk translations, <i>Weaving the Dream</i> is a modern-day <br>Indian classic.""&#151;Kenneth Lincoln, author of <i>The Good Red Road</i></p><h3>Library Journal</h3><p>In his endeavor to write about McKay, the celebrated Pomo basket weaver and medicine woman, Sarris (English, UCLA) has been able to find his own identity. Part American Indian, Filipino, and Jewish, he was adopted at birth and is now chief of the Coast Miwok tribe. His bonding with this extraordinary individual and his growth during their relationship is described throughout the book. Sarris's catharsis is reflected on the last page: ""I squatted in front of her and repeated my questions. `Why did you do it for me?' She looked me in the eye and said, plain as day, `Because you kept coming back.""' McKay's life, simple yet spiritual, is as quintessential as the baskets she wove. Her stories are poignantly collected and captured in this biography. Recommended for public libraries.-Vicki L. Toy Smith, Univ. of Nevada, Reno</p>",en,Reprint,"Height: 8 Inches, Length: 5 Inches, Weight: 0.07054792384 Pounds, Width: 0.75 Inches",24.95,https://images.isbndb.com/covers/96/88/9780520209688.jpg,Success,124,20.2
1-887237-08-9,Bloodsong,"Minns, Karen Marie Christa",Odd Girls Pr,224,4/1/1997,,Paperback,,en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/70/86/9781887237086.jpg,Success,32,20.2
0-934971-58-7,Details of Flesh,"Davis, Cortney",Calyx Books,96,1/1/1997,"Caregivers, Caregivers--Poetry, PS3554.A93342 D48 1997, 811/.54",Hardcover,"Staring Into The Point Where The Tracks Merge -- The Smoke We Make Pictures Of -- Blood Clot -- Ritual Bath, 1955 -- On Not Loving Your Children -- Old Men Name The Planets -- What Man Might Kill -- Flashback -- Visiting My Father In The Hospital -- Suffering -- What The Nurse Likes -- Nurse, 7 A.m. -- The Nurse's Task -- This Happened -- Patient In Surgery, 7 A.m. -- The Woman Who Lost Her Breast To Cancer And Said She Didn't Mind -- Duet -- Abortion -- I Hear The Cries Of Women -- Hemorrhage, 3 A.m. -- To The Mother Of The Burned Children -- Tumor Board -- Night Nurse -- Details Of Flesh -- Slow Code -- The Barking Dog -- Old Lady Patient -- Becoming The Patient -- Four Masks -- First Breast -- To The Husband Who Stands At The Sink, Intent On Shaving -- On The Wards -- The Good Nurse -- How I Imagine It -- Doctor, 8 P.m. -- The Body Flute -- Cloudburst. Cortney Davis.",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.75 Pounds, Width: 0.8 Inches",0,https://images.isbndb.com/covers/15/84/9780934971584.jpg,Success,9,20.2
1-56100-947-4,Mothers & Daughters (Nova Audio Books),"Saline, Carol",Nova Audio Books,,5/1/1997,,Audio Cassette,,en,Abridged,"Height: 7 Inches, Length: 4.25 Inches, Width: 0.5 Inches",0,https://images.isbndb.com/covers/94/73/9781561009473.jpg,Success,61,20.2
0-553-56895-7,The Changeling: The Second Book of the Fey,"Rusch, Kristine Kathryn",Spectra,640,5/1/1996,,Paperback,,en,,"Height: 7 Inches, Length: 4.5 Inches, Weight: 0.65 Pounds, Width: 1.25 Inches",5.99,https://images.isbndb.com/covers/89/50/9780553568950.jpg,Success,33,20.2
0-7453-1116-4,Travels in the Skin Trade: Tourism and the Sex Industry,"Seabrook, Jeremy",Pluto Press,192,12/1/1996,,Paperback,"This updated version of Jeremy Seabrook's highly acclaimed book Travels in the Skin Trade contains a new preface, highlighting the current issues surrounding sex tourism in Thailand. Press coverage of the sex trade routinely consists of ill-informed, moralizing and sensationalist denunciations of the ""industry"". Through the words of sex workers and their clients, distinguished journalist and writer Seabrook reconsiders the popular conception of the sex industry and explores the complex relationship between sex and tourism. In so doing he presents an objective, unmoralizing and sensitive view of the industry. Through its examination of the many paradoxes surrounding this controversial subject, ""Travels in the Skin Trade"" also sheds new light on the wider and problematic relationship between the North and the South.<br>
""
<p> It raises questions about the rights of Thai women and children and the expectations of the men who travel to the country for this service. Finally it encourages a more wide-reaching understanding of basic human rights and considers the problematic relationship between north and south."" -- Oxfam Review of Journals""</p>",en,1,"Height: 8.5 Inches, Length: 0.75 Inches, Weight: 0.4960400895 Pounds, Width: 5.5 Inches",20,https://images.isbndb.com/covers/11/66/9780745311166.jpg,Success,99,20.2
0-910383-19-7,"Esta Puente, Mi Espalda: Voces De Mujeres Tercermundistas En Los Estados Unidos","Morago, Cherrie, Castillo, Ana, Moraga, Cherrie",Ism Pr,281,1988,,Paperback,"The Spanish translation and adaptation of <i>This Bridge Called My Back: Writings by Radical Women of Color</i>, rendered by Norma Alarcon and Ana Castillo. Adapted for a Latina readership, <i>Esta puente, mi espalda</i> contains personal narratives, essays, and poems by radical women of color in the U.S. including Barbara Smith, Gloria Anzaldua, Chrystos, Nellie Wong, Aurora Levins Morales, and many more. 
<p>The term 'women of color' includes those of Asian, African, Latin American and Native American descent, who distinguish themselves politically from the dominant culture. They expose and analyze, from a feminist standpoint, the racism that exists in U.S. society, including feminist groups dominated by white women, and the sexism that pervades life..."" writes the Mexican women's monthly fem.</p>
<p>This is an enriching book. Through reading it, we Latin American feminist women can identify the racism pervading our societies as well, which try as we may to conceal it does affect our personal and political relationships. Likewise, classism... undermines our solidarity, as does homophobia which hurts lesbians, and sexism, from which many women have not yet freed themselves.</p>
<p>The Chicana editors of <i>Esta puente, mi espalda</i> have rekindled the feminine form of puente (bridge) that existed poetically in old Spanish.</p>",es,Revised,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.8 Pounds, Width: 1 Inches",10,https://images.isbndb.com/covers/31/96/9780910383196.jpg,Success,111,20.2
1-885948-19-0,Hot! International Lesbian,"David Appell, Paul Balido",Babelcom Inc,320,1819,,Paperback,,en,,"Height: 5.75 Inches, Length: 4.25 Inches, Weight: 0.4188782978 Pounds, Width: 0.75 Inches",12.95,https://images.isbndb.com/covers/81/99/9781885948199.jpg,Success,98,20.2
0-7043-4940-X,Through Thick and Thin: Young Women Talk Relationships,,Womens Pr Ltd,118,1996,"Children's Non-Fiction, Social Situations",Paperback,,en,Reprint,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 0.25132697868 Pounds, Width: 0.5 Inches",10,https://images.isbndb.com/covers/94/07/9780704349407.jpg,Success,110,20.2
0-679-41603-X,Promiscuities : The Secret Struggle for Womanhood,"Wolf, Naomi",Random House,286,5/27/1997,"Sexual behavior, Teenage girls, Social conditions, Women, Young women, Sexualité, Conditions sociales, Identité, Éducation sexuelle des filles, Féminité, Femmes, Adolescentes, Seksualiteit, Psychology, Vrouwen, Sexual Behavior, Mass media, Influence, New York Times reviewed, Adolescent girls, Women, sexual behavior, United states, social conditions, 1960-",Hardcover,"Promiscuities Follows A Group Of Adolescent Girls As They Gradually Become Aware Of Themselves As Sexual Beings And Discover What Our Culture Tells Them Being Female Means. Drawing On Her Own Experiences As Well Those Of Her Contemporaries, Naomi Wolf Reveals The Secrets Of Our Coming Of Age: The Sexual Games, Forbidden Crushes, Losses Of Virginity, And Rites Of Initiation. She Also Uncompromisingly Examines The Darker Territories Of Abortion, The Influences Of The Sex Industry, And Sexual Violence That Underlie Contemporary Girl's Struggle For Womanhood. By Bringing Into Light Our Relationship To The Shadow Slut That Conditions Our Sexual Development, Promiscuities Explores How The Sexual Experiences Of The Adolescent Years Determine Women's Sense Of Their Own Value As Adults, And Envisions How We Could Better Guide Girls Through The Normatively Shocking Landscape They Now Inhabit. Finally, Wolf Looks At The Popular Culture Of The Recent Past, As Well As At The History And Mythology Of Female Desire, To Show How Our Liberated Culture Still Fears And Distorts Female Passion. Bold And Candid, Funny And Revelatory, Wolf's Stories Illustrate The Fear And Excitement, The Fantasies And Sometimes Crippling Realities, That Make Up A Young Contemporary Woman's Journey Of Erotic And Emotional Discovery. Introduction: First Person Sexual -- 1. The Time And The Place: 1968-1971 -- 2. The Facts Of Life -- 3. Activity Into Passivity: Blanking Out -- 4. Free Flight To House Arrest: Slowing Down -- 5. Nakedness: Pride And Shame -- 6. Girlfriends -- 7. Sluts -- 8. First Base: Hierarchy -- 9. Second Base: Love And Control -- 10. Crash Course: Their Bodies -- 11. Third Base: Identity -- 12. Fourth Base: How To Make A Woman -- 13. Skipped Homework: Our Bodies -- 14. More Skipped Homework: Our Pleasure -- 15. Babies -- 16. Cheap Or Precious? -- 17. Adults -- 18. A Virus -- 19. An Hypocrisy -- 20. The Technically White Dress -- 21. The Time And The Place: 1996. Naomi Wolf. Includes Bibliographical References (p. [263]-271) And Index.",en,First Edition,"Height: 10 Inches, Length: 6.5 Inches, Weight: 1.3 Pounds, Width: 1.25 Inches",0,https://images.isbndb.com/covers/60/36/9780679416036.jpg,Success,132,20.2
1-890759-01-5,Homophobia: A Weapon of Sexism/Includes Afterword and Annotated Bibliography,"Pharr, Suzanne",Womens Project,128,1997,,Paperback,,en,Expanded,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.98 Pounds, Width: 0.5 Inches",0,https://images.isbndb.com/covers/90/18/9781890759018.jpg,Success,105,20.2
0-06-251516-0,"The Pagan Book of Living and Dying: Practical Rituals, Prayers, Blessings, and Meditations on Crossing Over","Starhawk,, NightMare, M. Macha",HarperOne,384,10/8/1997,"Death, Religious Aspects, Goddess Religion, Neopaganism, Witchcraft",Paperback,"<p>RITUALS AND RESOURCES FOR HONOURING DEATH IN THE CIRCLE OF LIFE</p>
<p>Birth,growth,death,and rebirth are a cycle that forms the underlying order of the universe. This is the core of Pagan belief – and the heart of this unique resource guide to de</p>",en,1,"Height: 9.25 Inches, Length: 6.12 Inches, Weight: 0.9479877266 Pounds, Width: 0.96 Inches",19.99,https://images.isbndb.com/covers/51/62/9780062515162.jpg,Success,131,20.2
0-9646511-3-0,How to Say Fabulous in 8 Different Languages: A Multilingual Phrasebook for Gay Men,"Mryglot, Gerard",Translator Network,,1995,,Paperback,,en,,,9.95,https://images.isbndb.com/covers/11/35/9780964651135.jpg,Success,98,20.2
