PageNumber,Text,ISBNs
1,"Feminist Bookstore News
Source: Reveal Digital, 03-01-1999
Contributed by: Teri Mae Rutledge; Carol Seajay; Adrienne Rich; Barbara Kingsolver; Tee
Corinne; Liz Wermcranz; Richard Labonte; Nan Cinnater; Susan Frazier; Chris Heeter;
Melinda Pierce; Linda Bubon; Mev Miller; Dianne Hales
Stable URL: https://www.jstor.org/stable/community.28036389
Licenses: Creative Commons: Attribution-NonCommercial
JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide
range of content in a trusted digital archive. We use information technology and tools to increase productivity and
facilitate new forms of scholarship. For more information about JSTOR, please contact support@jstor.org.
This item is openly available as part of an Open JSTOR Collection.
For terms of use, please refer to our Terms & Conditions at https://about.jstor.org/terms/#whats-in-jstor
Reveal Digital is collaborating with JSTOR to digitize, preserve and extend access to Reveal Digital
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"Feminist
Bookstore
News I:I
AV e
Spring Announcements 1
March/April 1999 E
Volume 21 Number 6 :
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"《 臣
歲 @ 空 空
勾 Z/77277/729 //7e ﹒ 穿 o
字 洪 e LJje B1js C//rAXy
by Stacy Kravetz
CFFICIAL Book OF
TAKE OUR DAUGHTERS TO WORKO DAY !s Now oNE oF THE MosT
CELEBRATED _EVENTS OF THE YEAR:
1/3 OF U.S.CCOMPANIES PARTICIPATE EVERY YEAR
马 IN | ﹁ ADULTS PARTICIPATE BY TAKING A GIRL TCO WORK
DoN T Mlss YOUR CHANCE TCO CAPITALIZE CON THIS DAYI
To PLAN YOUR G/RL BOSS EvyENT,CONTACT GIRL PRESS Ar 323-S5 1-0880
eASK FOR YOUR FREE _PROMOTIONAL MATERIALS，
INCLUDING TODTW DAY AND GIRL BOSS POsTERSI
GIRL BOSS
www.QIRLPRE55:com 丨 15.85
鷲 GIRL PREss Boo 口ks E rAAR43Ez7 Z GpZlsCTRIBUTED BY LPC GROUF ISBN Z - CC O- Le OS R5e754-2-8
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
Maybe it’s spring or maybe it’s the ludicrousness Bezos’ “We're a buying cooperative on behalf of our
of everything, but I'm having an odd moment of hope 6.2 million customers. If we can lower costs by
in these difficult times. Some of our stores (though cer- collecting co-op advertising money, that can lead to
tainly not all) are actually seeing sales growth (see much lower prices.” No, try that again, Jeff, but first
page 23). ABA is launching a national branding pro- look up the word “cooperative” in one of the
gram for independent bookstores that will serve us all dictionaries you sell. A cooperative’s goal is to benefit
very well (see “Book Sense,” page 28) and is develop- its members. Amazon.com's goal is to benefit Jeff
ing an e-commerce /Web-site program for members Bezos and Amazon.com's stockholders. We’ll believe
that could shift some of those Internet sales back to that Amazon.com is “a buying cooperative” as soon
independent bookstores (see page 25). And perhaps as we see Jeff and the stockholders disperse the
it’s a sign of shifting popular sentiment that even money they've made on Amazon.com's escalating
Barnes & Noble seems to be embarrassed to say its stock to the 6.2 million book buyers. Until then, this
own name (see “textbook.com,” page 9). B&N’s dis- line is just more corporate b.s. wrapped up on a pretty
gusting, greedy, gotta-have-it-all grab for Ingram and package — and an insult to intelligent readers.
its everywhere-on-the-Internet advertising may be
turning the tide against itself. Want more good news? But the important — and so far uncovered —
The Association of American Publishers is launching a story in the Amazon.com scandal is what they are
campaign to up reading’s profile as a trendy, fashion- refusing to promote. Amazon.com is insisting that
able thing to do. Coca Cola is on the bandwagon and taking the odd $10,000 for editorial placement does-
inserting book excerpts into cases of coke. n't really compromise their standards because they
do reject some of the money from time to time. But
The two big news stories as we go to press? 1. let's look at the books Amazon.com is refusing to
Jerry Falwell screaming about the possible homo- promote: Maybe it’s just coincidence that all five of
sexual tendencies of a teletubby. (Get a life, Jerry. Or, if the titles Amazon.com has admitted taking money
you must think about gay men al! the time, then get a for are by men, and two of the three books it rejected
boyfriend — but leave little teletubbies alone!) 2. The are by women. Or maybe that just reflects the tastes
dish about Amazon.com taking money — $10,000 a and, well, the values of the influential we’re-just-
shot — for books on its New and Notable and Destined folks-who-love-books editorial board. But we have
for Greatness pages, and other prime promo. a very hard time understanding why Ann Padgett’s
Magician's Assistant was turned down. Certainly not
People are shocked. Customers seem to think of because it’s not well written — and certainly not for
Amazon.com as a special kind a friend, a “big brother” lack of good character development, entertaining
of literature that just altruisticly recommends books narrative, unexpected plot, humor, or insight into
because, golly gee, the folks at Amazon.com just really like the American male psyche. Perhaps it was rejected
books. Sorry, Charley, but Amazon.com's raison d'être is because the all-wise editorial board disliked the
to make money by selling you books. Amazon.com's descriptions of Nebraskan snow storms? Or maybe
sterling image seems to be a bit tarnished. it was that the content was too gay, and too sympa-
thetic, and because it gave women too many
It's entertaining to watch Amazon.com's options. Maybe it was just too feminist, or too radi-
attempts at damage control. My favorite line so far is cal to warrant top-of-the-page placement? I don’t
March/April 1999
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"Feminist Bookstore News
hang out on Amazon.com so I don’t know what they Minneapolis), I got to see the Midwest right after the
do and don’t promote regularly. But it certainly big snow storms and to meet with — and ski with —
gives me the creeps when a “mainstream” favorite at feminist booksellers from Amazon, A Room of One’s
feminist bookstores for two years is deemed Own, and Women and Children First. ABA held its
“unadvertiseable.” It smacks of some kind of preju- January Board meetings in San Francisco — and
dice. And it provides a frightening perspective on invited Feminist Bookstore Network (and the Asso-
the future of literature if booksales are left to ciation of Booksellers for Children) to join ABA’s
supersites and monolithic chain stores. annual meetings with the regional associations’
executive directors and presidents. The meetings
I had a chance to address related issues on were as helpful and inspiring as I'd hoped.
national radio a few weeks before the Amazon.com Attending meetings in your own town is even more
story broke, on CounterSpin’s Fairness and Accuracy luxurious than traveling.
in Reporting program. It was exciting to have a
national radio program explore how the shift in where Next stop? BEA. I hope to see you there! Kristin,
and how books are sold affects the ideas and images Teri Mae, and I will be staffing the FBN booth —
that are — and aren't — circulated. (Check it out at #4710. Please stop by and say hello.
(www.webactive.com/cspin/cspin990115.html) if
your Web browser does audio.) Yours in spreading the words,
Carol Seajay
I seem to be back to traveling again. I'm off to
Boston tomorrow to see New Words and attend P.S. And this just in from Canada: The Supreme
OutWrite. And, thanks to a consulting gig (with The Court of Canada has agreed to hear Little Sisters’
Loft’s mid-career writer's promotion program in appeal in their suit against Canadian Customs!
Summer & Fall
Sidelines Announcements
May - June July - August Sept - Oct
Articles Mar. 5 May 7 July 2
Ad Reservations Mar. 12 May 14 July 9
Ad Mechanicals Mar. 19 May 21 July 16
News Column Items Mar. 19 May 21 July 16
Letters Mar. 24 May 26 July 21
FEMINIST BOOKSTORE NEWS is the communications vehicle for letters are the responsibility of the authors. FEMINIST BOOKSTORE
the informal network of feminist bookstores. FBN reaches 500 NEWS (ISSN: 0741-6555) is published bimonthly in January, March,
feminist and feminist-inclined bookstores in the U.S. and Canada as May, July, September, and November by FEMINIST BOOKSTORE
well as feminist booksellers in England, Europe, Australia, New NEWS at 2180 Bryant Street #207, San Francisco CA 94110.
Zealand, India, Japan and Kenya. Librarians, Women’s Studies Periodicals Postage paid at San Francisco CA. POSTMASTER:
teachers, book reviewers, publishers and feminist bibliophiles Please send address changes to FEMINIST BOOKSTORE NEWS,
comprise the remainder of the subscribers. Signed articles and PO Box 882554, San Francisco CA 94188-2554.
March/April 1999
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"FBN CONTENTS
EDITOR & PUBLISHER Carol Seajay
ARTICLES
ASSISTANT EDITOR Teri Mae Rutledge New ZealBand's Women’s Book Wee kend . . 7 . . . ..... 19
ADVERT. & PRODUCTION Kathryn Werhane H Ao Blid Aay IN S a le As, C I1 O99 N8 . Sa l =es : . e . s... .. . r... .. .. i. 2 23 5
CATALOG COORDINATOR Lisa McGowan Event Schedule for BEA/FB Days. . =... .... 35
OFFICE MANAGER kristin Redmon Canadian Customs Seizes Cleis Shipment • Legal Updates:
More Suits Against B&N • AAP/Coke Reading Campaigns •
COLUMNISTS B&N's textbook.com • FTC Investigates Ingram Sale to B&N
Art Books: Tee Corinne ° Lammy Finalists • Free ZIBF Passes to ALA Members »•
Canadian Books: Jacqueline Dumas Obituary: Izzie Harbaugh (1927-1999) » COPA Declared
Gay Men's Literature: Richard Labonté Unconstitutional • Fire at Lambda Rising • TLC Report
Kids’ Lit: Linda Bubon Feminist Publisher News... . ............... 39
Music: Susan Frazier & Barb Smalley BOOkstore News So e 41
Mysteries: Nan Cinnater
SciFi/Fantasy: Laura Quilter Commentary & Tiivia. 7%.. 0... r. 45
& Heather Whipple Independent Store Closings • Internet Customer
University Presses: Mev Miller Dissatisfaction • Global Business Dialogue on E-Commerce
Video: Liz Wermcrantz • Bertelsmann’s Nazi Past • Internet/Catalog Sales
PROOFREADERS TP hra rc et ai tc se s t o• IA nd dr ei pe en nn de e n R tsich & Barbara Kingsolver on
Sarah Fallon, Sarah Holmes,
Kirsten Janene-Nelson, Charlotte Mautner, DEPARTMENTS
Karen MckKevitt, Stephanie Provines, AG MAER: a a a s i E a a a 143
Kristin Redmon, Dena Taylor, Jenn Tust Back t0 Press.. e H se s 53
Julie Van Pelt, Susan Waller BSSİSSlErS . e v a e s 55
CIasSSiIed AdS. « . r A R 144
HOW TO REACH US Subscription information. .. 68
TELEPHONE 415-642-9993 T Whe ry it iW ngen t W T ah ea dt .- .A - .W a .y e . . E . e 0 e. . e9 - 2 5.. 1. 54
FAX 415-642-9995
U.S. POSTAL SERVICE T AHE r B O O BKS OOKS. . = ea i a 57
Feminist Bookstore News
SP aO n B Fo rx a n c8 i8 s2 c5 o5 4 CA 94188 CGanadAian Y Bo ok s.e. . . e.... .... (von v aceat ion s th is 6issu1e)
KidSIL. w. A A 75
DELIVERIES
2180 Bryant Street #207 MUSIS NEWS4 ef Hisl Mesih aiaia a na 71
San Francisco CA 94110 MYSİSHSS. ppke an tara aa n a 67
EMAIL OUr OWN Presses. . . = < n s s a 79
G Ede in te or ra l & I n Pf uo b: l iK shr eis rt :i n C@ aF re om l@B Fk eN me Bw ks N.c eo wm s.com PUBIIShers ROW. 4 e r e e e a 119
A As ds vi est ra tn ist i n gE :d i t Ko ar t: h rT ye nri @M Fa ee m@ BF kem NeB wk sN .ce ow ms.com ScSiemnce aFilctlio n &P rFanetassys. e . s. . . A .. l(o n vTaca ti onl e th is sis su e)s 95
Catalog: Lisa@FemBkNews.com University PIeSSe8 0f a i a l s 109
Printed in the USA VIdSƏIREVISWS . . a e e ea eoa aa ON WA ile ai 5 59
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"omen
THE CALLING
By Catherine Whitney
In the tradition of the bestselling The Cloister Walk, Catherine
Whitney's narrative of her personal journey inside a Dominican order
of nuns is a moving and revealing portrait of a contemporary
religious order.
X Crown • 0-517-70854-X • $23.00 hardcover (March '99) [enm
SHADOWS, FIRE, SNOW
By Patricia Albers
Revealing the flesh-and-blood woman behind the legend, here is the
definitive biography of Tina Modotti, whom art historians have dubbed
“the best-known unknown photographer of the 20th century” and “the
next cult female artist after Frida Kahlo.”
3 Clarkson Potter © 0-609-60069-9 • $30.00 hardcover (April 99)
SUMMONING THE FATES
By Z. Budapest | SUMMONING
. THE FATES
Finally in paperback—the first book for women looking to get in touch
with the inner workings of the Fates, by one of the founders of the
Goddess Movement. “This charming book shows readers how rituals
and faith can lead us inward to find the wisdom and goodness of the
Goddess in our own lives” (Publishers Weekly).
Three Rivers Press © 0-609-80277-1 • $12.00 paperback (April 99)
4 Volume 21 Number 6
March/April 1999
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-517-70854-X', '0-609-60069-9', '0-609-80277-1']"
8,"Feminist Bookstore News
GUENEVERE, QUEEN OF THE SUMMER COUNTRY
By Rosalind Miles
The Arthurian legends continue to enchant millions. Now readers will be
swept away by Guenevere, Queen of the Summer Country—a bold, magical
retelling of the ancient saga as seen through the eyes of Queen Guenevere.
By the best-selling author of /, Elizabeth and Return to Eden.
o Crown • 0-609-60362-0 • $24.00 hardcover (available now)
"" A GRACIOUS PLENTY
SIERI | By Sheri Reynolds
RESLO Now in paperback, this is a beautifully written tale of the redemptive
nature of the human soul by the hugely talented author of the New York
Times best-seller, The Rapture of Canaan. “Reynolds is a wonderful
storyteller” (The New York Times Book Review).
Three Rivers Press © 0-609-80387-5 • $12.00 paperback (April '99)
TbHEy SW JEEiTl lP O TCAToOn QnUEeErNS ’ BBOrOKo w OFn LeO V EE ;tse
Here is the anti-Southern Belle Primer—a droll and hilarious look at life
and love from Mississippi's own Sweet Potato Queens (the world's only
female drag queens), who seek to better the world with their brand of
sassy, shamelessly funny Southern-fried wisdom.
Three Rivers Press © 0-609-80413-8 • $12.00 paperback (available now)
To order, contact your Random House sales representative or call 1.800.733.3000.
fan He Cun Publishing Group
Volume 21 Number 6 5 March/April 1999
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-609-60362-0', '0-609-80387-5', '0-609-80413-8']"
9,"Feminist Bookstore News
om AThree Rivers Press,
Books for Health and Well- Being
THE COMPLETE BOOK OF FITNESS
By the Editors of Fitness Magazine with Karen Andes
From one of today's fastest-growing magazines comes the essential
reference for fitness, nutrition, and overall health. With line illustrations,
a straightforward, appealing design, and nearly 500 pages of solid
information, this is a virtual one-stop shop for people who want to get fit
or stay that way.
Three Rivers Press • 0-609-80155-4 • $24.95 paperback
(available now)
The | THE HORMONE OF DESIRE
By Susan Rako, M.D.
Hor mone
0 f 4 B aDseesdi r eo n i s a utthheo rf i rDsrt. bSuoosakn t Ro a kroe'vse abl r etahkatth rtoeustgohs t erreosneaer cihs, aT hkee y H ohromrmonoen a olf
Desire | element in every woman's body and that menopause-related deficiencies
ir ks r OoXs r AeIAnToxs | Can rob a woman of sexual desire and vitality.
s : <A Us r | Three Rivers Press © 0-609-80386-7 • $12.00 paperback (available now)
HOW TO MOTHER A SUCCESSFUL DAUGHTER L HON T0
By Nicky Marone MOTHER 1
From the author of How to Father a Successful Daughter comes a unique = | SUCCESSFUL
program to help all mothers, whether corporate executives or homemakers, DAUGHTER
to mentor their daughters and become the positive role models girls need in
order to grow into economically successful, self-assured, self-sufficient adults.
Three Rivers Press • 0-609-80276-3 • $14.00 paperback (April 99)
Three Rivers Press
The paperback imprint of the Crown Publishing Group
To order, contact your Random House sales representative or call 1.800.733.3000.
March/April 1999 6 Volume 21 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-609-80155-4', '0-609-80386-7', '0-609-80276-3']"
10,"Feminist Bookstore News
Taylors Sues B&N for $11M and Treble Damages
Canadian Customs Strikes Again Taylors Ltd., which filed for bankruptcy in Febru-
ary 1996, recently filed a complaint in the Bankruptcy
On January 3, a shipment of The Best of Gay Erotica Court for the Northern District of Texas charging B&N
1999 (edited by Richard Labonté, published by Cleis and a number of publishers with antitrust violations.
Press) was seized at the Canadian border. In their let- The complaint charges that Taylors is “no longer in
ter of January 28, customs officials at Sarnia said that business because of the illegal, deceptive and
the book contained “descriptions and/or depictions anticompetitive actions of national book publishers as
of sex with degradation and sex with bondage,” and well as Barnes & Noble.” It specifies that B&N con-
therefore ruled its contents obscene in accordance spired with publishers to obtain lower prices and to
with the Criminal Code. The companion volume, The monopolize the Dallas/Ft. Worth retail market.
Best of Lesbian Erotica 1999, also included in the Janu- Taylors is seeking $11 million in damages plus treble
ary 3 shipment, was deemed admissible and allowed damages, punitive damages, and attorney’s fees.
to enter Canada. All 48 copies will be destroyed in 90
days unless PGW/Cleis Press decides to appeal this ABA Lawsuit on Schedule
decision or chooses to ship the books back to the U.S. In a hearing in January, Judge Fern Smith of the
at their own expense. (The Canadian mail system U.S. District Court for the Northern District of Cali-
refuses to ship “obscene” materials, so PGW /Cleis fornia, the judge who has been assigned to ABA’s
would have to find alternate means of shipment.) case, reviewed and approved the progress of the dis-
Sarah MacLachlan, PGW’s director of sales and mar- covery process to date, including the chains’ “third
keting, told the Toronto Globe and Mail, “They only party” discovery of four independent bookstores in
stopped a small amount, and three weeks ago we California that are not parities to the litigation. The
shipped in 400.” Toshiya Kuwabara of Toronto's Glad next hearing is set for July. The trial remains sched-
Day Book Shop pondered, “This book is so widely uled for May, 2000.
available in Canada, it’s hard to imagine why Canada
Customs would sieze it.”
AAP and Coke
Launch Reading Programs
Legal Updates
The Association of American Publishers, headed
6 African American Bookstores Sue B&N/Borders by president and CEO Pat Schroeder, is launching a
Six African American bookstores — Marcus Books, national program promoting reading and book buy-
Native Son, Pyramid Books, Positive Vibes, Arkar’s ing, “Get Caught Reading.” The program includes a
Books & Things, and Tut-Ra-Ma — filed suit in Califor- print ad campaign featuring photos of Whoopi
nia against Barnes & Noble and Borders, charging the Goldberg and Rosie O'Donnell reading titles of their
companies with violations of the Robinson-Patman Act. choosing. Each ad will have the tag line, “Get Caught
The charges are similar to the charges made by ABA Reading.”
and 20 member stores against the superchains in the Schroeder said that, “Until now, publishing has
same court. done very little to promote reading. ‘Get Caught
March/April 1999
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:11:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
