PageNumber,Text,ISBNs
1,"Feminist Bookstore News
Source: Reveal Digital, 01-01-1997
Contributed by: Carol Seajay; Elaine Blake; Mary Daly; Carolyn C. Antonio; Carol Seajay;
Jean MacBae; Debbie Notkin; Liz Wermcrantz; Lee Anne Phillips; Dorothy Holland; Jenn
Tust; Tee A. Corinne; Linda Bubon; Dorothy Holland; Jennifer Hinchey; Richard Labonte;
Nan Cinnater; Julie Mitchell; Suzanne Buffam; Jennifer Einhorn; Lisa McGowan; Mev
Miller; Sandi Torkildson; Linda Bryant
Stable URL: https://www.jstor.org/stable/community.28036378
Licenses: Creative Commons: Attribution-NonCommercial
JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide
range of content in a trusted digital archive. We use information technology and tools to increase productivity and
facilitate new forms of scholarship. For more information about JSTOR, please contact support@jstor.org.
This item is openly available as part of an Open JSTOR Collection.
For terms of use, please refer to our Terms & Conditions at https://about.jstor.org/terms/#whats-in-jstor
Reveal Digital is collaborating with JSTOR to digitize, preserve and extend access to Reveal Digital
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"Feminist
Bookstore
d ATT
SL= .Q
News RINI;
Women in Cyberspace .
January/February 1997 A Volume 19 Number 5
Femina Serial am F3249738 fela S
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"ОУмЕВ 4, ООО СомғРИЫИТЕВ Воок5Ѕ —
АЦ ОҒ ТНЕ НОТТЕЗТ ТІТЕЕЗ
ТНАТ УУ ВЕАШ У ЗЕ.
СоуЅтоміхЕо ЗеВуУіСЕ ——
Коєм УШ ВЕ ҮОШВ РЕВЅОМА
СомРОТЕВ Воокѕ СОМЅШТАМТ!
АгУАҮ5 А 43% ОБіссошмт—
АМО РЕМАГТҮ-ҒВЕЕ ВЕТОВМ5 УИІТН. АМУ
ІМУЕМТОВҮУ МАМАСЕМЕМТ РвосвАМ.
Ғог Сотриѓег Воокѕ,
ће сһоісе іѕ сіеаг.
1-800-257-8481
Коеп.
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
© 000 0 oO:0 0 00
Many, many women pitched in to help us build space to put it up. We're very excited! Our goal is to
this Feminist Bookstores in Cyberspace Issue. Our have it up by National Feminist Bookstore Week,
thanks to everyone who helped, especially Liz May 10-18.
Wermcrantz, who traveled to Bloomington to inter- Another dream: We're looking for a library student
view Tana Meldrum about Once Upon a Time's new or other volunteer interested in indexing FBN’‘ first
cybercafe; Lee Anne Phillips for both her feminist twenty years. It’s not as big a project as it seems — all
bookstores Web page and her article about how it the books are indexed for the last ten years, but an index
came to be; Dorothy Holland (Amazon Support); of articles would be a wonderful resource.
e Lv ise tr ;y o an ne d w alh l o t hc eo n t fr ei mbu inte isd t t bo o o t kh se e ll eC ry sb e ar ng dr r pls u bB lio so hk ers It is with sadness that we announce that Cathleen
who responded to my query about running a Web site. Moore, FBN’s administrative assistant, will be leaving
This issue also features a profile of Ms. Crayon- in mid-January.
house, the feminist bookstore in Tokyo. It's the third Yours in spreading the words,
in our series on feminist bookstores “of the Carol Seajay
EuroAmerican track.” We're very pleased to have it
and are eager to see what will come next. Anyone
r ste oad rey s ? t o U pd do a t ea s p oi nec e t h o en f S eo mu it nh i s tA m boe or kic sa tn o r ef se m inin is Int d ib aook- FBN
and Bangladesh? Are there more stores out there that Articles Due
we don't yet know about?
After a great deal of soul searching and many,
many discussions with booksellers and publishers, Spring Announcements
FBN has decided not to exhibit on the main floor of March/April
ABA/BEA 97. BEA gave the Gay/Lesbian/Feminist
Aisle an absolutely back-of-the-bus location this year, January 3
despite all our years of seniority. Weighing the evi-
dence, we had to conclude that it was simply not ABA/BEA Special Issue
worth the $2,400 price tag. We’ll attend the show, we
may exhibit in the Small Press area, but we're not May/June
paying full price for a booth in the back shadows of March 7
the hall.
Summer/Sidelines Issue
We'll spend the money and energy on other pro-
jects: While we were working on this CyberlIssue, we July/August
received a call from a woman offering to coordinate
volunteers to put the Feminist Bookstores’ Catalog May 2
on the Internet if we can find someone to donate the
Volume 19 Number 5 January/February 1997
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"N aNv aN OTE
SN Š WOMEN'S LIVES
A BRIDE’S PASSAGE
Susan Hathorn's Year Under Sail
Catherine Petroski
Based on the diary of a 19th-century Maine seafaring
woman, A Bride's Passage recreates the drama of daily
life in the age of sail. Susan Hathorn (1830-1907)
kept a detailed journal during her first year of
marriage, which she spent aboard the bark of her
merchant captain husband. Here, Catherine Petroski
frames excerpts from Susan's diary with colorful and
insightful commentary on maritime history and the
social mores and folkways of the era. Chronicling
Susan's journey from somewhat giddy and pretentious
bride to seasoned seawoman and new mother, Petroski
creates a captivating portrait of a spirited, intelligent,
and dryly witty New England woman.
$42.50 cloth • $15.95 paper
“TO DO AND TO BE”
Portraits of Four Women
Activists, 1893-1986
Ann Schofield
Gertrude Barnum (1866-1948), Mary Dreier
(1876-1963), Pauline Newman (c. 1888-1986), and
Rose Pesotta (1896-1965) were social reformers who
worked in the settlement, suffrage, feminist, and
trade union movements in the early years of this
century. They helped to define a new model of
womanhood that incorporated waged labor into the
female life cycle, and made a profound contribution
tuo n tdhee r e li mwinhatiiconh o fw tohme ebrnu ta lw sowreaktsehdop. cAonndintio n sSchofields
fascinating comparative biography depicts the
reformers’ personal histories, work, and activist
strategies within the context of the ideologies,
organizations, and sexuality that framed their lives.
$42.50 cloth • $15.95 paper
NORTHEASTERN UNIVERSITY PRESS
360 Huntington Avenue, 416CP
Boston, MA 02115 Ba
January/February 1997 2 Volume 19 Number 5
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"FBN
Editor & Publisher
Carol Seajay
Assis Jt ea nn nt T uE stditor W Opom enen in gin aC y Cbe yr bsp ea rc ce afe! ..............-. 23
To Website or Not to Website . ........... 29
Adver t Kis ai tn hg r y & n P Wr eo rd hu ac nti eon The Birth of a Web Page “Empire” ......... 25
Columnists Cybergrrrls BoOk List . . . . . < <- -la 37
Canadian A r Bt o o kB so o k Ss u z aT ne ne e C Bo ur fin fn ame Articles
Gay Men's Lite r Ka it du sr ’ e L R iti c h La inrd d a L Bab uo bn ot ne T Tok ry io v’s i a F e m &i n is Ct o B moo mkst eo nre t: a M rs y. .C . r ay >o n h 2o su s e e . . 1. 7 19
Music News Jennifer Einhorn News/Short Stories . . . -0.9 -> 7
Mysteries Nan Cinnater ABA & Random House Reach Settlement • Publishers
New Media Dorothy Holland Abandon BEA • News From Kitchen Table: Women of
S c Si men ac lle PF ri ec st sio en s LJ iu sal ie M M cGit oc wh ae nll Color Press • Calyx Sells /nto the Forest for $350,000
University Presses Mev Miller e B o B rdoo erk sp e o Ep lel ce t ioL nau s n c • h e Ss a / òW O RR eD tuS r nD si s t tr oi b Cut inio cn in n© at iMore
Proofreading • Girlfriends Buys On Our Backs • Black Bookstore Week
Elaine Blake, Sarah Fallon, e Obituaries: Meridel Le Sueur, Winnie Wan-ru Pong
Sarah Holmes, Kirsten Janene-Nelson, Bookstore NeWs n. e r 15
Cathleen Moore, Stephanie Provines, Besisellers . . . N 43
Dena Taylor, Susan Waller, Kathleen Wilkinson
Cover Art DAepadrtm e nItsndex a a a a 103
Juliet Breese (Woman'space magazine)
Feminist Bookstore News B Cac lk a st so i fPr ie ess d & AOt dhe Sr . .G . o od i N aew s r . o . . e . i . F. A. T. . 4 f1 i 104
2358 Market Street Letters u. s e ee e R R 5
PO Box 882554
San Francisco CA 94188 Subscription Information . . ....... -> .. 84
415-626-1556, fax: 415-626-8970 They Went That-A-Way . . ............. 39
e-mail: FBN@ FemBkNews.com Writing Wanted . . . . . -e e R 42
Printed in USA
F vE ehM icIN leI S T f o rB O tO hK e S T inO fR oE r m N aE l W nS e t wis o rt kh e o fc o m fem mu inn ii sc ta t i bo on os kstores. T Ahe r B too k s BOOks .'. . -r e 45
sF tB oN re s r e ia nc h te hs e 5 0 U0 . S .f e am ndin is Ct a n a an dd a af se m win eli ls t - ai sn c fli en med in isb to o k bo- ok- Canadian Books . .. o. + e e s 59
Is ne dl ial ,e r Js ap a ni n a n dE n Keg nl ya an . d Li, b r aE riu anr s,o p we o, m e nA 's u ss tt udr ia eslia, New Zealand, GKayid Ms’e n 'Ls i Lti t Ts43 s atN e e S e A4 7 52
teachers, book reviewers, publishers and feminist biblio-
philes comprise the remainder of the subscribers. Mysteries . . -e e e e RERA 53
Letters, articles, and news items should be received the Music NEWS . . = + -a -Bege e o k e 61
f ai rr ts it c le F s r i ad na dy lo ef t t et rh se a m reo n tt hh e p rr ee sc pe od ni sn ig bi l ip tu yb li oc fa t i to hn e. aS uig tn he od rs. New Media =. = s. se i e 49
pF uE blM ishI eN d I bS i-T m o nB thO lyO K inS T JaO nR uaE ry , N ME arW ch,S M a( yIS , S JN ul: y , 0741-6555) is O Pu ur b O lw in s h P er res sse s R« o. w 1 . .2 . = . .- .e e - `K e 9 367
SNeEpWteSm baetr ,2 3a5n8d MNaorvkeemt b eSrtr ebeyt, FSEaMn I NFIrSaTn c iBsOcoO,K SCTAO R 9E4114. Science Fiction & Fantasy . . s -> 55
PMerAiodSicTalEs R P:o s taPglee apsaied ast e nSadn F raadndcisrceo,s sC A .c hPOaSnTg-es to FEMINIST Small Presses ..... e e > 73
BOOKSTORE NEWS, PO Box 882554, San Francisco, University Presses ......... ...-.-.-.. 87
CA 94188-2554.
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"Еетіпіѕі ВооКѕіоге Меууѕ
Ф) ІЛКЕ ТНЕВЕ$ Мо Томоввом ТнНімкімо; С1.А89
Мефіќаћопз Гог УУотеп ЅКексһез гот а Сшікига1 ҮГогКег
Іеаүіпе Раітіагсһу | Ьу Јоаппа Кафі
Ьу СагоІһуп Саге
А сотреїпо Іоок аї һом орргеѕіоп Бу сіазз
аїесі фиоїеѕ мії періге, іпігідие апа | Г гі оп тіе г Бзе ос їі ћє ам і ї р ео гр сор пге а!ѕ з і ао пп а Б апу а і уга ісс ае !, депаіег, апоі ѕехиаїйу,
іпуідогае апу отап іп ѕеагсћ ої гайіса! һеаїілд. регзресіуе,
у № АуаШае Магсһ 1997
СОММОМ СОЈВАСЕ РВЕЅ$ ЅО0ТН ЕМО РВЕ8$
$14.95 рарег ~ 1-56751-104-Х • $29.95 соќ ~ 1-56751-105-8 $14.00 рарег ~ 0-89608-547-3 • $40.00 сЇоіћ ~ 0-89608-548-1
Велт. МАЈОВІТУ, Мотнев Јоувмкуз
МЕША Міховітүу
Ретіпівкв Утіке Ароиі Мофегіпе
""| Т їпћ е В еС ро ов гв і л еоѓ Зійеіпіпе Уотеп ў МКі ае г і һЬ ау К М о а ш апг ае е п А тТ у. ЅВ һе ед Ід фу о, п
| Ьу Гашга ЕІапдегв
„| Ном аге отеп“ їмеѕ апаі іѕѕиеѕ роптауекі іп е пем? “ош Бе тапааїогу геайіпо Гог емегуопе мћо сате іпіо
-| аша Напаётз геуеаі маў голо мій е “орјесіуе ріс- Кћіѕ могі оћег пап іа (ће гоіп Біпіһ,”
-| шге’ раіпіей Бу е теі. —Јаупе Віапсһага, Ріолеег Ргезѕ, $. Раи, ММ
СОММОМ СОЈВАСЕ РВЕЅ6 ЅРІМ$ТЕВ$ ІМК
$17.95 рарег ~ 1-56751-090-6 • $29.95 сЇоіћ ~ 1-56751-091-4 $15.95 рарег ~ 1-883523-03-6 • $29.95 СЇоќћ ~ 1-883523-04-4
Ғов Свуче Орт Гош ҮЙкк (пВ18
( У2ч Г оЕ три ет пто 'вм) Роуегіу іп Ње Шпііей $іаіев УГотеп Утііїпе Етот
ап ІГгізһ Регвресііуе
Едіќей Бу Оіапе Оијоп
апа Апп УЊогп Ейіќе Бу Глг2 Мигрһу
Кемемз “гайїїїопа! зоїшіопѕ’ о мотеп' ромегіу ѕисћ аз А тоуіпд апа оћеп атиѕіпо соїесіїоп ої йсіїоп, роеїту апа
јођ ргодгатз, ећѓаге, апа еесђога! роїйісх, мій ап игде іо ашоіодгарћу Бу Кор-ѕеїїло апі амагд міппіпо ашћогз зис
ѕее Беуопаі ет іо тоге їипіатепіа! сһапое. ттн Наси аѕ Маеме Віпсһу, Магу Оаіу апі паа Сһепу.
ЅОЮТН ЕМО РВЕЅ$ УРІМІРЕХ РВЕ$8
$22.00 рарег ~ 0-89608-529-5 • $40.00 соќһ ~ 0-89608-530-9 $14.95 рарег ~ 1-875559-51-5
б.
Ш 1РС Огоџр
Јапиагу /РеЬгиагу 1997 УоІите 19 МитрЬег 5
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['1-56751-105-8', '0-89608-547-3', '0-89608-548-1', '1-56751-090-6', '1-56751-091-4', '1-883523-03-6', '1-883523-04-4', '0-89608-529-5', '0-89608-530-9', '1-875559-51-5']"
8,"Feminist Bookstore News
The Mulberry Company Intergalactic Wickedary of the English Language, and
PO Box 268 Outercourse: The Be-Dazzling Voyage.
Cotati CA 94931 RI
Dear FBN,
Great article on superstores and returns! Impor-
tant information — thanks for lifting the veil.
We've seen a parallel trend in the past few years These books, which represent half of my life’s
with the wholesale gift shows where we exhibit work, were “disappeared” from Harper San Fran-
(repping women artists): promoters opened more and cisco. That is, before I knew what was going on, the
more shows (“shelf space”), creating the illusion of paperbacks were remaindered. In late September
more sales. But buyers were simply spread thin, and 1996 I was informed that the copies still left of Pure
exhibitors had to choose between shows or Lust and of the Wickedary would be sold to the high-
double-show. As with the superstores, the promise of est bidder by October 18 if I did not purchase them
expanded market proved hollow — it took two shows before that date, and that the extant copies of Outer-
to make the sales we used to make at one, while booth course which were still possessed by the publisher
prices continued to rise. Resulting attrition of smaller would be...shredded after that time.
cottage-industry exhibitors deprived buyers access to As one who is somewhat sensitive to words, I
many unique products. In the end, no one benefited shuddered at the word shredded. Since Outercourse is
but the promoters selling booth space. my philosophical autobiography, it was difficult not
Lately, however, some shows are so seriously to take this, uh, personally, I envisioned myself in
undersold that promoters are making stunning long narrow strips laid out neatly on the floor. I
changes. The Los Angeles gift show (owned by a regretted that I had not added the word shredder to
large out-of-state promoter), for example, now my list of Wickedary words. But there was no time for
shares its Convention Center show site with a local such self-indulgent imaginings and regrets. Run,
competitor (whose show is also a fraction of its Mary, Run!
former size), and has shrunk to four exhibit days (at
no savings to exhibitors of course). Dare we hope
this is a sign?
Elaine Blake
I Wickedly managed to rescue the remaining
copies of the books. They are being distributed by:
55A Norwood Avenue Unitarian Universalist Association Bookstore, 25
Newton Centre MA 02159 Beacon Street, Boston MA 02108. The director of the
Dear FBN, UUA Bookstore is Steve More. Books can be ordered
I am writing to you to spread word about the by fax at 617-367-3237, or by phone 800-215-9076.
recent fate and current availability of my three most E-mail address is: (bookstore at uua.org).
recent books. These are Pure Lust, Websters’ First New They are selling the books (all paperbacks) at list
January/February 1997
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
price to individuals and at 40% discount to book- Future, will also be published Originally by Beacon
stores. The list price of Pure Lust is $16, Wickedary, $17; in 1998. This Future Feminist, a member of the
Outercourse, $13.
Anonyma Network of the twenty-first century, is
known informally as “Annie.”
ARA Annie Conjures me up for conversations all the
Time Now. She is a keen student of twentieth-century
Feminism. So who knows? Probably she will be
My earlier books (The Church and the Second Sex, interested in Be-Speaking with other participants in
Beyond God the Father, and Gyn/Ecology) are with the Women’s Movement, Past, Present, and Future.
Beacon Press. My forthcoming book is Quintessence: Many books are being destroyed. However, the
Re-Calling the Outrageous Contagious Courage of moronizing millennial megamonsters cannot stop the
Women. The 2048 AF (Anno Feminarum) Edition of flow of information and Original/Deviant/Feminist
this work, containing a Preface and Canny Com- Geniu s. MTake Haeartr! Asyk An nie !Daly o
ments on each chapter by an inhabitant of the
The Internet for Women
Dale Spender
Women, Power & by Rye S e In SBje Nn 1& - 8 J 75a 5n 5e 9 -G 52u -t 3hrey
Cyberspace Ige format paper $16.95
touring in March The best introduction to the
Tour details, contact Internet I have ever come
M. Karlsberg across . ..
- Harrison, Daily Post UK
Nattering on The Net
[Women, Power &
Cyberspace] is a book
you must read. Look out for more
- President, America cyberfiction . . . The
Online Enterprises Silicon Tongue
Ig eI S B fN or m1- a8 t7 5 p5 a5 p9 e- r0 9 - $4 19.95 OVAJ IA S B M N p m a e p1t 8 e r7ol 5a 5 $e 5 19 3- .4 99 5-3
January/February 1997 Volume 19 Number 5
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"Hugh Lauter Levin, and Rutledge Hill, the five pub-
ABA & Random House lishers named in the suit filed in May, 1994. The
Reach Agreement Random House settlement was filed in January, 1996.
One of the major victories of the lawsuits was the
— Last Antitrust Lawsuit Settled - — consent decree, which specifies how Robinson-
An out-of-court settlement between the Ameri- Patman and other anti-trust legislation must be
can Booksellers Association and Random House applied to the book industry. These guidelines have
resolved the last of the anti-trust lawsuits ABA filed as become particularly important in the wake of the Fed-
part of their effort to achieve a level playing field for eral Trade Commission’s failure to complete its
independent bookstores. investigation of illegal practices in the book industry,
Random House admitted no wrongdoing, but which put independent bookstores at a competitive
agreed to abide by the terms of a ten-year consent disadvantage with chain stores and warehouse clubs.O
decree, which will be administered by the U.S. District
Court for the Southern District of New York. These
guidelines require that the same discount terms and BDD, FS&G, and Hearst Group
promotional allowances be made available to inde- Abandon BEA
pendent bookstores, chain stores, warehouse clubs,
and other retail stores with general interest book
departments or specialty book sections.
Unlike settlements achieved previously, Random Bantam Doubleday Dell, one of the compara-
House will not reimburse ABA for legal fees. tively few remaining big houses that was expected to
With the Random House settlement, 30 to 40 exhibit at BookExpo America 97 in Chicago, sur-
percent of trade book sales are now operating under prised the industry on Halloween by announcing it
the consent decree, which guarantees fair and equita- will not exhibit at the show. BDD spokesman Stuart
ble treatment for independent bookstores that Applebaum described the decision as difficult
compete with chains and non-bookstore outlets. because BDD CEO Jack Hoeft has always been a
The consent decree also includes a procedure strong believer in the concept of a national book-
through which any bookseller can seek enforcement publishing convention. Nevertheless, BDD, when
of the order if the bookseller feels the publisher has faced with “an immutable deadline for committing to
violated the terms of the decree. Steps in the grievance the show” (i.e., the deadline for the second payment
procedure include written notice from the bookseller for exhibit space), concluded that BEA “was not yet
and ABA to the publisher and good faith, face-to-face coming together effectively enough to merit our full-
negotiations. If no resolution is reached, the book- scale participation” and that it was not clear to what
seller and ABA may then make a motion for contempt. extent booksellers would be supporting the conven-
The presiding judge will decide the validity of the tion. BDD will review their decision next year.
complaint and, if the judge finds for the bookseller, Farrar, Straus & Giroux also confirmed, in late
penalties may be assessed against the publisher. October, that it would send “a few people” to BEA 97
ABA had already reached settlements with but would not exhibit. FS&G president and CEO
Houghton Mifflin, Penguin USA, St. Martin’s Press, Roger Straus said, “At this stage of what's going on,
January/February 1997
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:47:33 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
