PageNumber,Text,ISBNs
1,"IN THIS ISSUE
ø Letters
g M Y.a Or .g Ua .r Re . t B R ooan kd cla ull b
ABA 1986 - News & Views 10
FBN Finances & Decisions 15
The 1986 Sidelines Catalog 19
Announcement s 33
Trivia 34
Writing Wanted 35
Our Own Presses 36
Science Fiction 40
Magazines 43
The Small Presses 44
University Presses 50
On Publishers Row 55
715-6
Volume 8 Number 6 July-August 1986
F32978
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"THE FEMINIST BOOKSTORE NEWS is published six times a year, layout and paste-up services available at a nominal fee,
on or about the first of January, March, May, July, Contact FBN at P.O. Box 882554, San Francisco, California
September, and November. Deadline for articles, copy, 94188 or (415) 431-2093 during regular office hours,
letters, ads, etc., is the fifteenth of the preceding month Pacific Standard Time.
unless other arrangements are made. Signed articles are BOOKSFOR REVIEW AND BOOK ANNOUNCEMENTS may be sent to FBN
the responsibility of the authors; no editing is done on at P.O. Box 882554, San Francisco, California 94188.
such work. FBN is compiled and published by Carol Seajay. Feminist publishers are invited to write their own (short!)
Subscriptions are $35.00 per year. (Sliding scale blurbs for listings. FBN believes that you know more
available to feminist bookstores.) Make checks payable to clearly than we do why you choose to publish a particular
FEMINIST BOOKSTORE NEWS. Send susbscriptions, book. Books published by the feminist press are listed in
correspondence, news, letters, ads and articles to FBN, FBN only when FBN hears about them, so DO remember to send
P.O. Box 882554, San Francisco, California 94188. may be announcements. Pre-publication announcements facilitate
reached by telephone during regular office hours (Pacific early orders. All publishers should include bookstore
Standard Time) at (415) 431-2093. terms. Please also include distributors who (will) carry
the title for the benefit of small stores that order
T tH hE e F E iM nIN fI oST r m BO aO lK ST nO eR tE w N oE rW kS i os f a c fom emmu in nic ia sti to n s b v oe oh kicl se t ofo rr es. It reaches op rr dim era r dil iy r e cf tr lo ym f rd oi mst r i yb ou ut ,o r s p. l e aIf se y io nu c l up dr ee f te hr a tt h ia nt f ob ro mok ats it oo nr e s as
110 stores in the U.S. and Canada, as well as a number of well.
libraries, women's studies departments, and feminist
bookstores in Great Britain, Europe, Australia, and New FBN welcomes letters, articles, announcements and trivia
Zealand. from publishers as well as bookstores. We are the left and
right hands of the same goal.
ADVERTISING RATES are $200 per full page, $125 per half c 1985 Feminist Bookstore News
page. Inside back cover is $225. Camera ready copy or ISSN No. 0741-6555
C AH NE DC K M AA IL LL T T OH E F B B NOXE BS O XYO U 88 2C 5A 54N I am / We are: D D O Cow -n owed n e a dn d a n o dp e rr ua nte d b yb y w ow mom ene n and men
Name S E: Writer D Librarian I D/ W Fe e m a ir ne i s te s p fe icc tia il ol ny interested in:
Address D D B Puoo bk lis se hl ele rr D D L Le es sb bi ia an n f ni oc nt -io fn iction
City/Zip D D P Oe tr hi eo rdical D[D W Fe om mi en ni ’s st st th ue do ier sy ta in tld e s politics
D One Year — $40. Check enclosed. D History
One Year — $45. Bill us. D D H We oa mlth en and work
HE Special Trial Offer Is your focus primarily: D Gay men’s literature
1/2 year — $20. Check enclosed. El Feminist D Peace and anti-nuke boks
D Please send a sample copy. $4 enclosed. D Gay D Children’s books
D + $13 for international postage. D Alternative/political D Other
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"o o
o o
o o
o o The Feminist Bookstore News
o o
NOTES R"" COMPUTER TABLE
: Welcome to the Second Annual FBN Sidelines placed at ABA solve over half of FBN's operating
Catalog. Women do not live by books alone --. deficit. It looks possible again! Thank you
There are hundreds of buttons, bumper stickers, Karyn London!
tee-shirts, cards, and other forms of essential Enormous thanks, too, to Ann Stokes, who
feminist paraphernalia in this issue, complete made it possible for FBN to go to ABA this year.
with ordering information and in plenty of time An excellent and timely investment in women's
to plan orders for the Big Holiday Season. Use energy!
this issue to write orders, then keep it on hand
` tahse a .w ormeseonu r cweh oaslel yweoarrk. Aisn df e wathuerned y ionu twhrisite to ` 2nd INTERNATIONAL
catalog, please. be sure. to., tell them. that you P E M l N ll sS T
sawit in FBN...It helps. them .to know. that..their
advertising dollars are effective.
Bi-Coastal chauvinism be gone! This year's
ABA was thick with feminist booksellers. I
counted. at least. 15 stores represented. Given
the overall low bookstore attendance, it gave us
a: strong: presence on the convention floor.
Executives in several of the major houses
commented that ""the market for women's books
goes on and on."" (They noticed! At last!) And,
for the first time, no one tried to explain to
me that women's books had been a fad whose time
was drawing to a close . . .. . lf I hadn't been
so busy selling ads, I'd have thrown a party!
It was also a very successful ABA for FBN's
finances. Karyn London came with all her O S L O / 1 9 8 6
experience. and. contacts from doing the
W ino sem rtan b to oo k hs e l pV i l sl ea lg le a V dso i c fe o r L i Fte Br Nar y a n dSu p bp el te wm ee en nt us the IU np tc eo rm nin ag t i ois nsu ae ls o Isf s uF eB ,N : fS uep lt le m ob fe r nw eil wl sb e of the
we doubled FBN's annual advertising income in
pfo ou ssr i b ld ea ,y s a! n dI iw t o u wld on ul't d n h 'ta v he a vt eh o bu eg eh nt wit i t hw oa us t Fi Cn e et me lr i enn bia s rt ti a o tn B ia o ol o nk f f e a m i or fi .n i T st Uh e n b o iN vo ok ev re ms sc ie b tn e yre f is ar s no um e d w t Ah ile l c abO des el o mA ic
Karyn's help. Early in the spring I had looked Publishing. January will be the big FBN Tenth
at FBN's finances and concluded that the Anniversary issue! Get ready and start writing
magazine had about a 20% chance of surviving up your favorite memories, scandals, great and
past October. (See FBN Finances.) By the time I lesser moments of feminist bookselling and
left ABA, I was able to make that an 80% chance publishing . . . I want to make the issue both a
of getting through the next year! The the ads historical document and a lot of fun.
Volume 8 Number 6 1 June/July 1986
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"The Feminist Bookstore News
oO0o0000 O00000
Å pioneer in women’s
studies radically Want to write for FBN? The best of
everything that appears in FBN is from the women
restructures Western who work in the bookstores. For the University
history mn terms Press issue in No varteicmle/cboluemrn onI ' mthe b elsto-soelklinig n bgook s ffroomr an
of gender “Fascinating ...com „ np- ifea ilc lainsunceg n f o rfi uv owlule r r toi mfes A ei slsti gly - u nc l ipa vasrs ei rsces s,s i s ta yends t , ph on r o e estnh s e e s .bu ed sn Wt i i rov sf ie t terth s i e ai n t n yo wvc e hl ts op lf err eo m as :rs t i cf lee m ori n aist
past.” comment on two or three of your favorites.
— Kathryn Kish Sklar Ann Dwyer is leaving A Room Of One's Own,
erda Lerner’s major new work “An important step’ and so the FBN Remainders column is open. Are
ranges over nearly 2,600 years of EUTIN you interested in doing 1P And most of all. I'm
hum aZn hSi st osr y a laln d o fde l vhesu minaton t hhei sctuol-r ym.”od e sA nofn iavnealryssaisr yfo r I slsouokei:n g f lfaosrh c-obnatcrikbsu ti otnos faonr y F B gNr's e a1t0t h or
tures of the ancient Near East, notably the —Alice Kessler-Harris crazy moment in feminist bookselling history,
Mesopotamian and ancient Hebrew i , great issues long forgotten, favorite
societies whence the major metaphors of W controversies. Suggestions for a new column on
Western civilization are largely derived. stuli fasi tuming (0 ""What did you do all day, dear?"" Suggestions for
The book provides authoritative and pro- the fore today.” a trivia quiz (i.e. ""What title had the greatest
vocative answers to two central questions: s backstock life?"") -- madcap realities are most
Wh a‘ t i :c o uMld aenxpdl a inst uthnen idnegla y i—nm oirtes Rimold- imcoingituessttie?. Wowee e nu s na vis a o "" Tr eta, e
than 3,500 Years- M WOmen S ComInsle Hai controversies of the future? We could save t lot
consciousness of their own subordinate —William H. Chafe of erIST if we. were ready for them ahsad of
position in society? And what could ex- time! lüsas, suggestions, artities, paragraphs,
plain women’s historical “complicity” in and Sletters wanted!
upholding the patriarchal system? Deadline for the next issue is August 20th.
And many thanks to the women who
SEE o co nstr i b ee u rt ee atd io n t bo oo k st elh leri ss a ni ds s pu ue bl: i sh ea rl sl a tt h ABe A , f Me am ry i Cn oi lls int s
OU who designed and laid-out the Sidelines Catalog,
A3 of b Paatcrikar-chu pKa,r en P Barutn g aKrdte lfsoro c onfsoultration apenrsdis te npt a ppreoorf-wreoadrinkg,
Susan Buie for pasting, gluing, stuffing and
Gerda Lerner sticking as needed, and Cheryl. Wilton for
dinners and sanity. I've rarely published FBN
$21.95 at bookstores or direct from against as rigid. a deadline as a flight out of
OXFORD UNIVERSITY PRESS the country, and all of these women together
Dept. HS, 200 Madison Ave., New York, NY 10016 made it possible. Karen will be tending the FBN
MasterCard & Visa accepted. office during the summer as well.
I'll be writing the next issue at the
Second International Feminist Bookfair in Oslo.
Look for it in September.
""Til then!
Carol Seajay
June/July 1986 2 Volume 8 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"Hi Carol & FBN, constructed all new book, record and periodical
We've moved from #5 to #12 (in the same shelves, purchased: a cash register (our first!)
plaza), for more space, more visibility, more and numerous other new fixtures.
natural light --and a drastic increase in rent Naturally, the move has been very
and utilities. expensive, very labour intensive, and impossible
The penny-pinching now is worth it. It without: a) $17,000 in private loans from
feels better in here, and people are making more individuals in the community; b) the volunteer
cu es ne t er o .f the space as an informal community lfabuounr c otf i oRn&Be dco ll eactsiv e a m emcobelrlse. c Rt&iBv eha s valowlayusnteer
You asked about experiences with videos. organization, with, at different times, one or
We've just started renting out VHS tapes ... too two paid workers to order books and manage the
recently for me to have a real system in gear store. Currently, two of us are paid, and the
you how I do it as soon as I figure it out. store is staffed by 30 volunteers.
Someone mentioned last year that being a This move is an enormous financial risk,
nongay owner of a feminist store is difficult at one we knew we had to make to survive. We are
times. I'd love to trade war stories with her, depending upon a significant increase in store
and. anyone. else, in. this situation.. 13100k traffic (sales have roughly tripled) and the
forward to learning from others and offering my continued support of our community to make this
support and įideas. move work.
Meg Umans This is our fourth location since R&B's
PH 2 64 0hu 0 2om 1 -e 9 na 5n iN 6xs -o p 6 ra A 3tc 3h Ze 6 . B 3 82 5o n 0o 0k d 8s St #12 b hFre i B ag v ri Nn e dn r s si )sn h, g i po vi sfn o l u o1 r9 n fe7 td3 e. ae nW i rn e k i b nh u a dv ( ra ee ns p os e u u ncr th dv ,i r e v n oe Rd n t e ie c av bl gi e oc adt oni o ko n si m, n to ic re s ea , , r l ti her e
harassment and political differences; we've
changed and grown. I believe we've been able to
R 4M 3ea 0dy 1 &1 5 5 t , hB l a1 Ac9 k v8 6 e nB uo eo k Es ast c od o uo m r m t ith hmi as e rn d tb e a wnc da o u rus kne ,i q u o e cf o t m alo e mu ntr us n of if tl e y ox ui rb s u i ml pi et pmy ob, re tr s ,t , h ae nd our
Seattle WA 98112 a mm aa inzi tn ag in c oo ull re c t si tv re o n s ge n fse e m o if n i sh tu m ano du r . h uW me a n p isl ta n f ot co us
D y aea e r a r wF sB N o , oO nfn d ee M x ri fa sy t ue n l1 c e a.R n e Od dn e & s w uB e cl ea ckc e k s b s eB ffo uoo rk le s , c c w oe el ne b cpr era rot de ts u c e b1 d3 y Sweet a ay an p ne pd da e ar t r o , a t n occ b e o s en mst bi in d y au k ee s A e dt o rS a i w e vp n ar e no ie e ld t au bRc e i lH c e h c o u n tl at n oeu dy r a , tl J h ue w n ev e e e n cJt os op mr r( dt o a mh ndi )s uu nce itd y
Honey in the Rock for an audience of 2300. Ten publications not readily available elsewhere.
d aaa c.y c s e s stb soe if r bo e lr ee w t ah h na it dc, h w ae l i t s om g o lv eae trd hg ei e rn rt ,o s wa b r en i le g lw .h t Wlo ec ra et , i o hn f, au vll ey see us C W fw oae m rh e i h n l tl ho e p ey e Bo R lu aa ' enrl dl e c h o aeif nn t t d ey S o e Bu a lt at cr l kee .a d Bi on og k s t h Ci os l l ew ci tl il v ecome
Volume 8 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"The Feminist Bookstore News
women, myth, imagination ...
Dear FBN,
Enclosed is $35 for a personal subscription PAGAN MEDITATIONS
to FBN.
After 12 years in feminist bookselling, I The Worlds of Aphrodite, Artemis, and Hestia
find myself working in a straight job in Ginette Paris
p sou mbl eis th imin eg s . with Crown Books. It's quite a shock In this moving and personal work, the author—a
m eyk .oee up 'l l g geI 'T et t itk l i n e ae tg np h e i nenm x , he ta Iahn u ei s rn t e g i mw v e a at y i o n. p , o w B liur titi ct ae lh, o mpb eu ift su s il vt lyh e i n fsg o rs m o m ea dlw ayays cF e g omr o n de o “n tdt A rc ei imh o s bsn ue a s tC l I i a o n a na asa n d d f ti l a i e o fn m i e n a it nnt e fh il o s le t irer m?c ca t ep a u s Y gi as ielt ni s n , a a ta p in fo vpd ou er rr e cs f c i sc eah uo mto rniol e ita nn ,er i m — s a mo npe f o dl . i r c t a Ei trht ahs y ce i h s a a wn n boc ori oe l kdn . t is my
Kiriyo goddess is an inspiration for a different feminism, and
collectively they teach us about the polytheistic
PS Please send sub, love letters, etc to: complexity we need ... more complexity and fewer
Kiriyo Sponner, 20 Harbor Avenue, Bridgeport CT complexes.”
06605, and publish this letter so other wimmin 204 pp. ISBN 0-88214-330-1 $13.50
will know what I'm up to. Thanks!
STARVING WOMEN
EPER A Psychology of Anorexia Nervosa
Angelyn Spignesi
By entering the anorexic’s deeply ritualistic and
Dear Carol/FBN, sacrificial inner world, and drawing upon medical
If there are any bookstores out there who research, psychiatric interpretations, and the
would like a copy of the Buckley-Little mythology of Demeter and Persephone, the author
Catalogue 1986, we would be willing to order arrives at the starving woman in each of us. The first
them from New York Zoetrope. If we can get four truly depth psychological account of this devastating
o dt ih se cr os u w nh to . w Wan et t whe im ll, cw he a rw gill e a l tl h g ee t c a o s4 t0 % of postage sy n “d ar o rm eme. arkable work ... radically feminist not
bf ar lo am nc e u s w it to h t Nh Ye Z b o wo hk is ct ho r e w. e W we o uh ldav e l i ka e l a tr og e u s c er e ud pit . o ann aly ly s i in s. i .t s . m . e Tt hh eo d s tb au rt v i na gls o w i on m at nh ’se ic mon at ge inn at t io of n its
Also this way we all get a discount. For anyone becomes alive.” Lyndy Pye
who doesn't know -- the Buckley-Little Catalogue
isa a. list). of +,o0ut. of; printy books which are SOJOURNER
available from the authors. It is a good tool in 140 pp. ISBN 0-88214-325-5 $12.00
helping customers find books they can't find
elsewhere. The cost is $12.50 retail. At 40% off
it would be $7.50 + about 69¢ shipping = $8.19.
The first four bookstores who send us $8.19 will
be given this one time offer. AN
AT S ah Rna odn omyk s O T f f o Oo r nr k e' si l l d Oe wst o nt nin g f o p reople know about this. Box 22 2S 0p 6ri 9n g D P au lb ll aic sa ,t i o 1n Xs . 735222
317 W. Johnson St.
Madison WI 53703
June/July 1986 Volume 8 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-88214-330-1', '0-88214-325-5']"
7,"The Feminist Bookstore News
|
MARGARET RANDALI:: still Fighting Back
""On October 2, 1985 -- after a 17-month wait sides. „lhe _ Center for Constitutional Rights is
= t'he Unite dS. tes Immigration and representing Randall in this long and costly
Naturalization Service denied my petition for deportation appeal process. CCR, with the
permanent residency. An INS district director in assistance of the ACLU, has also filed a federal
El Paso, Texas, gave me 28 days to leave the lawsuit on behalf of Randall, PEN, and a group
country. The reason: my writings had been found of well-known authors, challenging’. the
wanting. Evoking the 1958 McCarthy-era McCarran- constitutionality of both the INS decision and
‚| Walter Act, the Government decided to use its the McCarran-Walter statue.
discretion.. tos try. to keep. me. out, based, on
criticism of U.S. policy in Vietnam and Central Margaret Randall has always been at the
America, _an evident distaste of racism and forefront of efforts to create exchange and
sexism, opinions of aspects of this country that mutual understanding between all people of the
do not coincide with the official government Americas. The noted feminist, poet, writer and
line, and writing that was enthusiastic about
the processes of self-determination taking place
in Cuba and Nicaragua."" ""As INS's stand against me developed, as
Margaret Randall in The Coming Home Poems. people around the nation have rallied in my
defense, and as my own conviction has grown, I
have come to understand this battle as much
larger than myself. This was vividly confirmed
In March, 1986, Margaret Randall underwent for me in El Paso, where the red-baiting and
a deportation hearing in El Paso, Texas, to woman-baiting aspects of the Government's case
establish whether or not she was eligible for were reminiscent of the darkest days of the
permanent admission into the United States. fifties. To be asked: Is it true, Ms. Randall,
Randall appeared at the March hearing to show that you modeled nude in the fifties?....Don't
cause as to why she should not be deported. Over you mind publishing in a magazine where known
the course of four days, she was compelled to Communists have published?....Did you write
answer questions about her beliefs and opinions enthusiastically about Cuba and Nicaragua?....
on Vietnam, Nicaragua, Cuba, Mexico, communism, and then for the government to equate either my
Marxism, socialism, and contraception. The INS assent or its insinuation that any or all of
argued that Randall was excludable as a these things might be true with the assumption
communist for all or any of the following that I was therefore not well disposed to ""the
reasons: she published political cartoons well-being and happiness of the United States,""
critical of the U.S. in El Corno Emplumado, a stretched even the most flexible idea of what
poetry journal she edited in the 1960's; she justice and democracy should be! My books, my
permitted to be advertised in that journal a ideas, my opinions, were on trial in El Paso.
book by Karl Marx; she never published any pro- The Government is attempting to tear me from my
free-enterprise poetry in the journal; she family and my home, because I have been
exchanged that journal with U.S. underground outspoken, critical upon occasion, and will not
newspapers, some of which might have been now recant. El Paso taught us many lessons,
communist, she admitted to being a Marxist, she among them that we must take a firm stand for
wrote a poem called ""Che""; she wrote admiringly individual intellectual freedom -- or the time
of Fidel Castro, she interviewed communists for may come, more quickly than we imagine, in which
some of her many books of Latin American oral thought control and the rigid control of ideas
history; she is an atheist. is not something from the pages of science
A ruling is expected sometime late in July, fiction, but the sad reality of our lives!""
after. further. submission 0f.. briefs-by...both --Margaret Randall, March 1986
Volume 8 Number 6 5 June/July 1986
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"The Feminist Bookstore News
photographer was born in New York and raised in The Coming Home Poems are a collection of
Albuquerque, NM. In 1967 while married to a recent poems by Margaret Randall that have been
Mexican citizen and living in Mexico, Randall published as a fund-raising effort by a number
obtained Mexican citizenship in order to work of people and organizations including Inland
and better support her three young children. At Book Company. FBN urges bookstores to carry the
the same time, she gave up her U.S. citizenship book, to find a way to display it well (on the
under misleading and incomplete advice from her Counter? “in ‘the. midst of- a “table featuring
lawyer. She returned to the U.S. in 1984 after Margaret Randall's work? With perhaps some
spending 17 years in Latin America -- living in leaflets from the local Margaret Randall defense
Mexico, Cuba and Nicaragua. She currently lives committee? (Or write the Berkeley committee for
in Albuquerque and teaches both American and leaflets.) Margaret Randall has given us many
Women's Studies at the University of New Mexico. books and much insight into women's lives in
She is married to a U.S. citizen. One of her Cuba, Nicaragua, in revolution and in change.
children is a U.S. citizen.
In October, 1985, the Immigration and
Naturalization Service denied her application
for permanent residence solely on the basis of THE
political opinions she has expressed in her
writings. The decision cites the McCarran-Walter COMING
Act, a 1950's statute which allows the U.S. to
wde in thy ce on mtr my u nt io s t a n oy r ap ne ar rso chn i s tw h oo r g h anas i z ab te ioe nn s a os rso c hia at sed HOME
espoused those doctrines. She was told to
voluntarily leave the country. She didn't leave. POEMS
She stayed to fight for her right to remain in
her homeland.
The U.S. government shows no restraint in
waging its breathtakingly cold war. The logic of
the INS assault on Randall in March was applied
simultaneously and with equal ferocity by the
administration in its staging of the Nicaraguan
""invasion"" of Honduras. Public outcry is crucial
on all these fronts. Your support is needed to
publicize this case, to put pressure on Congress
to repeal the legislation and on INS to reverse
its stand, and to raise much needed funds for
this lengthy legal fight. [MARGARET RANDALL |
--The Margaret Randall Legal Defense Committee
struggle which belongs to us all.
June/July 1986
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"The Feminist Bookstore News
New from—
Advocacy Press
wO au yr s : o fs u tp hp ano kr int g, hc eo rn t for ri b hu et ri o wn os r, k - ob veo ro k th e st eables, are Father Gander Nursery Rhymes
many years. The Coming Home Poems are
distributed (gratis) by Inland. 28 pgs. $5. Father Gander has
Perlhet Ganıdet > re-written Mother
Goose rhymes
N R RSEBS with a sensitivity
‘WHAT YOU CAN DO TO SUPPORT THE MARGARET RANDALL and a social con-
CASE: sciousness for
modern times.
1. Sell and promote The Coming Home Poems.
2. Send contributions to the Margaret Randall In his new
Defense Committee. Make checks out- to ""CCR- rhymes, Father
Randall Case"". Contributions are tax deductible. Gander offers non-
Put a donation can on the bookstore counter for violent, non-racist,
contributions? Donate the proceeds from selling and non-sexist
The Coming Home Poems? Have a Margaret Randall alternatives.
wPR 3oo me .e a em nd ? Ti sn ag la kn i d .n e aa xb bcs e oe rn upt ttia s , t fr hre o ea md i n chg a e s rT e h d e i wf C f ieo trm heni n t g f b r H o ioo ekm ns e d o sn and JJJ aa ca kcc k k j u m b pea e dn n d oi vm e rbJ l tei h,l e l cJ anB a dce lk e s t ibN cke !i m 4q 8u b i icl llke us , t r H a1 ta ea dl r p ad S gO esV $E 1r 2.95
customers. Jill be nimble, jump it too
4. Write- letters to""protest INS""s decision: to If Jack can do it, so can you!
deny Margaret Randall permanent residence
status. Write to Allan C. Nelson, Commissioner,
INS, 425 ""I""""St., NW, Washington :DC 20536; Send
copies of letters and telegrams; to your local Best selling self-help books
2c 4o 6n 2 g Rr ae ys bs up re no p Hl oe u; s e t Oo f f iC ceo n Bg uir lde is ns gm , a Wn a s hP ine gt te or n Rodino, Chal lf eo nr g e st e e m pn rea ong de , tCw eh eo o nm i sce e n s t o a an nd d
DC 20515; to Congressman Barney Frank, 1030 face reality, engaging them
Longworth House Office Building, 20515 (Frank in thought provoking
h Mas c Cp aro rp ro ase nd - Wleg ai ls tla et rio n A w ch ti c h i d w eo ou ll od g ir ce ap le a l e xth ce lusion decision m a ne ax dke ir n cc g ai , rs e e s eb ru o d n rg ee stv eia anl rgu ce hs .,
provisions); and to the Defense Committee.
5. Write to your local congressperson urging an The ideal gift for young
investigation of and response to” Margaret people 13 to 20.
Randall's case. Send letters to New Mexico Each book 240 illustrated
Senator Jeff Bingaman, SH-502 Hart Senate Office pages 81⁄; x 11 softbound
Building, Washington, DC 20510, and Tom Farer, $12.95
P Hr ae lls i d -e -n t R, m U . n 1iv 6e 0r , s i `t y A lo bf u q N uee rw q u eM e Nxi Mco , 8 7S 1c 3h 1o ,les Father Gander Nursery Rhymes
congratulating them on their support of Margaret Choi c ae ns d: A Pe rT se oe nn a l W Plo am nnan in’s g Journal for Self-Awareness
R Da en fd eal n l T s ha en e rd e C u oar r mg ei n msg e v i tet rh ta ee li e r s M c a o r an g rt a oi rn ueu t ne d dR as n u tdp hap ll eo r Lt . e cg oa ul ntry. One Chal l ae ndn g Pe ers s: o n aA l P laY no niu nn g.g Man’s Journal for Self-Awareness
address is PO Box 65, Berkeley CA 94701. 415- Books available from all major distributors
648-3324/415-845-1504.
June/July 1986
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"The Feminist Bookstore News
Waabi No GoBAO WO PRE 5 35
THE MOTHERPEACE TAROT PLAYBOOK: Astrology and
the Tarot (Vicki Noble & Jonathan Tenney) Two ancient
sciences blend in the synthesis of “Sacred Play”: the journey
to self-understanding through guided exercises in astrology
and the Motherpeace system of Tarot. Vicki Noble’s many
readers are eagerly awaiting the Motherpeace Tarot Playbook,
THE a work sure to carry on the tradition of the Motherpeace Tarot
MOTHERPEACE Deck and Motherpeace: A Way to the Goddess in the rapidly
growing women’s spirituality market. 206 pages, illustrated,
TAROT plastic comb binding, 0-914728-53-9, $9.95. July.
PLAYBOOK
HEARTS OPEN WIDE (Pam Wellish & Susan Root, editors)
Mothers and midwives relate their experiences of pregnancy and giving birth: a
unique collection, and a must for every store’s Health /Childbirth section.
224 pages, illustrated, 0-914728-54-7, $9.95. September.
BOOKPEOPLE is the world’s leading distributor of women’s independent
publishing. We offer the books and services that provide a valuable resource
for women’s bookselling throughout North America — and we can help you!
For account information and catalogs, call Bookpeople’s order department:
(800) 624-4466 from California; (800) 227-1516 from the Continental U.S.;
(415) 549-3030 from Canada.
BOOKPEOPLE / 2929 Fifth Street / Berkeley, California 94710
June/July 1986 8 Volume 8 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:27 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-914728-53-9', '0-914728-54-7']"
