ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
,,,,,,,,,,,,,,Error,,11.4
0-312-02321-9,Women of Vision,,St Martins Pr,163.0,1988,,Hardcover,"Carrier-bag Theory Of Fiction / U. Le Guin -- Agent First, Anthologist Sometimes, Writer In The Cracks / V. Kidd -- Retrospection / A. Mccaffrey -- Questions, Questions / P.c. Hodgell -- Women Writing Science Fiction And Fantasy / A. Sheldon -- Interview / S.h. Elgin -- In The Country Of The Mind / L. Killough -- One Woman's Experience In Science Fiction /m.z. Bradley -- On Writing Science Fiction / E. Arnason -- Restless Urge To Write / J.d. Vinge -- Writer As Nomad / P. Sargent -- No Road / S. Mckee Charnas. Edited By Denise Du Pont. Includes Bibliographies.",en,First Edition,Weight: 1 Pounds,14.95,https://images.isbndb.com/covers/32/18/9780312023218.jpg,Success,94.0,11.4
0-86068-361-3,HEART OF THE RACE,Beverley Bryan and Stella Dadzie and Suzanne Scafe,Virago Pr,,1985,"Women, Black--History, Women, Black--Great Britain--History, Women, Black--Social life and customs, Women, Black--Great Britain--Social life and customs, Blacks, Blacks--Great Britain, DA125.N4 B78 1985, 305.4/8896041",Paperback,"Beverley Bryan, Stella Dadzie, And Suzanne Scafe. Bibliography: P. 240-243.",en,,Weight: 0.3968320716 Pounds,0.0,https://images.isbndb.com/covers/36/12/9780860683612.jpg,Success,51.0,11.4
0-939165-07-4,The New Americans: Immigrant Life in Southern California,"Steltzer, Ulli",Newsage Pr,175.0,1988,,Paperback,,en,First Edition,"Height: 11.5 Inches, Length: 9 Inches, Weight: 1 Pounds, Width: 0.5 Inches",24.95,https://images.isbndb.com/covers/50/70/9780939165070.jpg,Success,4.0,11.4
0-934578-17-0,,,,,,,,,,,,,,Error,68.0,11.4
0-86068-437-7,CHAOS OF NIGHT,Catherine W. Reilly,Virago Press Ltd,176.0,2000-01-01,,Hardcover,,en,,Weight: 0.59304348478 Pounds,7.95,https://images.isbndb.com/covers/43/74/9780860684374.jpg,Success,51.0,11.4
0-87663-540-0,Visibly Female: Feminism and Art : An Anthology (Women on Art),,St Martins Pr,317.0,1988,,Paperback,"Personal Statements -- Introduction: Raising Issues -- The Dancer And Heat / Zena Herbert -- Sex On Film -- Lesbians / Kate, Angie, Martine, Sandra, Caroline -- Statement From Pandora's Box Catalogue / Penny Woolcock -- Statement From Sense And Sensibility Catalogue / Marie Yates -- Interviews -- Introduction: The Shaped Voice -- Karen Alexander: Video Worker / Interviewed By Mica Nava -- Reworking Myths: Sutapa Biswas / Interviewed By Yasmin Kureishi -- Judy Chicago / Interviewed By Dinah Dossor -- Rose Garrard / Interviewed By Fiona Byrne-sutton And Julia James -- Something Omitted? / Rose Garrard -- Alexis Hunter / Interviewed By Caroline Osborne -- Mary Kelly / Interviewed By Terence Maloon -- Monica Sjoo / Interviewed By Moira Vincentelli -- Reviews And Overviews -- Introduction: Discussion And Re-evaluation -- Judy Chicago, The Dinner Party / Carrie Rickey -- The Inner Sanctum: The Dinner Party / Karin Woodley -- Post Partum Document By Mary Kelly / Laura Mulvey --^ Mystifiying Theory / Margot Waddell And Michelene Wandor -- Using Psychoanalytic Theory / Parveen Adams, Rosalind Delmar And Sue Lipshitz -- Textual Strategies: The Politics Of Art-making / Judith Barry And Sandy Flitterman-lewis -- Feminist Romantic Painting -- A Re-constellation / Anna Bonshek -- Striking Women / Beatrix Campbell And Gloria Chalmers -- Object Into Subject: Some Thoughts On The Work Of Black Women Artists / Michelle Cliff -- The Reemergence Of The Archetype Of The Great Goddess In Art By Contemporary Women / Gloria Feman Orenstein -- Theory -- Introduction: Tools For The Job -- Taking Art To The Revolution / May Stevens -- Some Propaganda For Propaganda / Lucy Lippard -- There Have Always Been Great Blackwomen Artists / Chila Burman -- Old Mistresses: Women Art And Ideology By Rozsika Parker And Griselda Pollock / Lawrence Alloway -- Women Art And Ideology: Questions For Feminist Art Historians / Griselda Pollock -- Letter To The Editor / Ann Sutherland Harris --^ Reply To Ann Sutherland Harris / Griselda Pollock -- Feminist Art And Avant-gardism / Angela Partington -- How Do Women Look? The Female Nude In The Work Of Suzanne Valadon / Rosemary Betterton -- Letter To The Editor / Carolee Schneemann -- Lesbians In Media Education / Sandra Lahire -- Towards A Feminist Erotica / Kathy Myers -- Behind The Fragments / Ros Coward, Yve Lomax And Kathy Myers. Edited And Introduced By Hilary Robinson. Bibliography: P. 312-317.",en,,Weight: 1.18 Pounds,16.95,https://images.isbndb.com/covers/54/07/9780876635407.jpg,Success,56.0,11.4
0-910383-19-7,"Esta Puente, Mi Espalda: Voces De Mujeres Tercermundistas En Los Estados Unidos","Morago, Cherrie, Castillo, Ana, Moraga, Cherrie",Ism Pr,281.0,1988,,Paperback,"The Spanish translation and adaptation of <i>This Bridge Called My Back: Writings by Radical Women of Color</i>, rendered by Norma Alarcon and Ana Castillo. Adapted for a Latina readership, <i>Esta puente, mi espalda</i> contains personal narratives, essays, and poems by radical women of color in the U.S. including Barbara Smith, Gloria Anzaldua, Chrystos, Nellie Wong, Aurora Levins Morales, and many more. 
<p>The term 'women of color' includes those of Asian, African, Latin American and Native American descent, who distinguish themselves politically from the dominant culture. They expose and analyze, from a feminist standpoint, the racism that exists in U.S. society, including feminist groups dominated by white women, and the sexism that pervades life..."" writes the Mexican women's monthly fem.</p>
<p>This is an enriching book. Through reading it, we Latin American feminist women can identify the racism pervading our societies as well, which try as we may to conceal it does affect our personal and political relationships. Likewise, classism... undermines our solidarity, as does homophobia which hurts lesbians, and sexism, from which many women have not yet freed themselves.</p>
<p>The Chicana editors of <i>Esta puente, mi espalda</i> have rekindled the feminine form of puente (bridge) that existed poetically in old Spanish.</p>",es,Revised,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.8 Pounds, Width: 1 Inches",10.0,https://images.isbndb.com/covers/31/96/9780910383196.jpg,Success,53.0,11.4
0-910383-19-7,"Esta Puente, Mi Espalda: Voces De Mujeres Tercermundistas En Los Estados Unidos","Morago, Cherrie, Castillo, Ana, Moraga, Cherrie",Ism Pr,281.0,1988,,Paperback,"The Spanish translation and adaptation of <i>This Bridge Called My Back: Writings by Radical Women of Color</i>, rendered by Norma Alarcon and Ana Castillo. Adapted for a Latina readership, <i>Esta puente, mi espalda</i> contains personal narratives, essays, and poems by radical women of color in the U.S. including Barbara Smith, Gloria Anzaldua, Chrystos, Nellie Wong, Aurora Levins Morales, and many more. 
<p>The term 'women of color' includes those of Asian, African, Latin American and Native American descent, who distinguish themselves politically from the dominant culture. They expose and analyze, from a feminist standpoint, the racism that exists in U.S. society, including feminist groups dominated by white women, and the sexism that pervades life..."" writes the Mexican women's monthly fem.</p>
<p>This is an enriching book. Through reading it, we Latin American feminist women can identify the racism pervading our societies as well, which try as we may to conceal it does affect our personal and political relationships. Likewise, classism... undermines our solidarity, as does homophobia which hurts lesbians, and sexism, from which many women have not yet freed themselves.</p>
<p>The Chicana editors of <i>Esta puente, mi espalda</i> have rekindled the feminine form of puente (bridge) that existed poetically in old Spanish.</p>",es,Revised,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.8 Pounds, Width: 1 Inches",10.0,https://images.isbndb.com/covers/31/96/9780910383196.jpg,Success,77.0,11.4
0-2268-5226-1,Mary Shelley and Frankenstein: The Fate of Androgyny,"Veeder, William",Univ of Chicago Pr,288.0,1986,,Paperback,,en,,"Height: 9.25 inches, Length: 6 inches, Weight: 0.75 Pounds, Width: 0.75 inches",0.0,https://images.isbndb.com/covers/22/63/9780226852263.jpg,Success,36.0,11.4
0-83232-595-1,,,,,,,,,,,,,,Error,79.0,11.4
0-933216-65-4,,,,,,,,,,,,,,Error,70.0,11.4
6 8 - 02 -3 8,,,,,,,,,,,,,,Error,51.0,11.4
941483-2-95-X,,,,,,,,,,,,,,Error,96.0,11.4
0-86068-506-3,JOURNEY FROM NORTH-V2,Storm Jameson,Virago,,1986,"Jameson, Storm , 1891-1986, Authors, English, Authors, English--20th century--Biography, Women authors, English, Women authors, English--20th century--Biography, PR6019.A67 Z52x 1984",Paperback,"Reprint. Originally Published: London : Collins & Harvill, 1969-1970.",en,First Edition,Weight: 0.7 Pounds,0.0,https://images.isbndb.com/covers/50/67/9780860685067.jpg,Success,51.0,11.4
0-86068-604-3,I'm Not A Feminist But. -,Christine Roche -,Virago Publishing -,96.0,1985,"Women--Caricatures and cartoons, Feminism--Caricatures and cartoons, English wit and humor, Pictorial, NC1479.R63 A4 1985, 741.5/942",Hardcover,Christine Roche.,en,,Weight: 0.39903669422 Pounds,133.99,https://images.isbndb.com/covers/60/40/9780860686040.jpg,Success,51.0,11.4
0-86068-287-0,BREAST CANCER,"Faulder, Carolyn",,,1982,,Paperback,,en,,"Height: 0.393700787 Inches, Length: 8.267716527 Inches, Weight: 0.49824471212 Pounds, Width: 5.905511805 Inches",0.0,https://images.isbndb.com/covers/28/75/9780860682875.jpg,Success,51.0,11.4
0-918949-04-1,The Tie That Binds,,Papier-Mache Press,,1989-04,,Paperback,,en,2nd,Weight: 0.86 Pounds,0.0,https://images.isbndb.com/covers/90/42/9780918949042.jpg,Success,66.0,11.4
0-86068-694-9,MOD LADIES COMPENDIUM,"NESBITT, JO",Virago Press,96.0,1986,"English wit and humor, Pictorial, Women--Caricatures and cartoons, NC1479, 741.5/942",Paperback,Jo Nesbitt.,en,,Weight: 0.330693393 Pounds,0.0,https://images.isbndb.com/covers/69/41/9780860686941.jpg,Success,51.0,11.4
