PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News IsI:
E— 3rd Annual ==
University Press
E [sSSue S 7
FeêminaSerral am F32478
November/December 1988 Volume 11 Number 4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"Waiting for Prime Time
The Women of Television News
Marlene Sanders and Marcia Rock
“This is a groundbreaking first history of the
‘underground’ women’s movement at the net-
works. It is told with no holds barred by a leader
of that struggle, which is still going on.” — Betty
Friedan. Illustrated. $19.95.
The Woman Detective
Gender and Genre
Kathleen Gregory Klein
Klein traces the appearance of female paid,
professional private investigators in nearly 300
British and American novels written since 1864,
comparing these characters with their male
counterparts. Includes an extensive bibliogra-
phy. $24.95.
In the Realm of Pleasure
Von Sternberg, Dietrich, and
the Masochistic Aesthetic Men, Women, and Work
Gaylyn Studlar Class, Gender, and Protest in the New
“An original, convincing, and well-researched England Shoe Industry, 1780-1910
case for the importance of a ‘masochistic aes- Mary H. Blewett
A unique study of the interrelationships of men
and women during the process of industrializa-
tion. “Represents the best of recent labor his-
tory.” — Alice Kessler-Harris, author of Out to
Work. Illustrated. $29.95.
Caring by the Hour
Women, Work, and Organizing at
Duke Medical Center
Karen Brodkin Sacks
“A case study that illuminates the larger pat-
terns of the industrialization of health care. ..….
A rich, multi-layered account.” — Evelyn Nakano
Glenn, Science. Illustrated. Cloth, $29.95;
paper, $11.95.
Order from your local bookstore, or from
University of Illinois Press
c/o CUP Services • P. O. Box 6525
Ithaca, NY 14851 • Order toll free 800/666-2211
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"The Feminist Bookstore News
FROM
NOTES THE
o
o
o
o
OoOo000 o
Welcome to FBN’s first Desktop-published issue! FBN’s important to you. Keeps it coming, in fact.
Doing production on this issue has been a real
pleasure. There's nothing like having the right tool for More good news! FBN received a grant from
the job! Even with learning to use Ventura (our desk- Janet Brown for the ""How to Open a Feminist Book-
top publishing program) layout took only two-thirds store"" book/let. We've now raised 80% of what we
as long a usual. And that includes the major glitches need todo it and will schedule to work over the next
(accidentally deleting two columns that had already year. Look for a late 1989 or early 1990 publication!
been entered and proofed...) and designing headers
for many of the regular columns that we'll be able to If you can get your contributions for the January
use again and again. issue in by December 15th, that will help a lot! We’ll
We did run into one major hassle toward the takea few days off around the holidays and then wrap
beginning of production — we found that the hy- the issue up about January 5th. If you need to get
phenation program that comes with Ventura is much something in after mid-December, please call and tell
less accurate than we expected. Rather than stop at us when it’s coming.
that point and check all the hyphenation for eighty-
some pages, we decided to let the hyphens go to print Last but not least, we want to welcome Deb Mor-
as they fel], trusting that you'd rather wade through ris, the manager of Lammas Bookstore #2, as FBN’s
some odd constructions than wait another week for newest columnist. She'll be doing a regular column on
the issue. The worst one we found was ""mole/sta- books by Women of Color. -Carol Seajay
tion."" (Pretty bad, eh?) Next issue we'll integrate the
hyphen-checking with the proofreading process and,
hopefully, be able to circumvent the problem.
FBN
Thanks and kudos to Lorena Boswell for always
being able to think of another way around every stum- Deadline
bling block we encountered, and to Jill Schettler,
FBN’s student intern, for straightening the graphics
this issue.
Next Issue:
""Between issues"" we wrote (and re-wrote and re-
wrote) the First-Ever FBN Economic Survey of Femi- ASAP or Jan. 5
nist Bookstores and sent them out. Thanks to all of you
who have already returned them! We should have March Issue:
some preliminary summaries for the next issue.
Thanks to all of you who called to see where the February 15
summer issue was. It’s always encouraging to hear the
November 1988
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"The Feminist Bookstore News
“NewSage Press: Photography Books with Vision”
Publishers Weekly
New Release
The New Americans
by Ulli Steltzer Intro by Peter Marin
$24.95 (Softcover) ISBN 0-939165-07-4 176 pp 9x12”
With photographs and personal stories, The New Americans
offers insight into the lives of millions of immigrants and
refugees who have come to the U.S. Their arrival brings cultural
changes, crises and possible futures that no one in North
America anticipated prior to their arrival.
A Portrait of American Mothers & Daughters
by Raisa Fastman
$24.95 (Softcover) ISBN 0-939165-04-x 128 pp 10x10”
“Each mother and daughter writes something of her feelings for
the other, and these make absorbing reading. But the words are
merely postscripts to the riveting photographs. Love spills from
many of Fastman’s remarkable pictures.” Gannett News Service
Award. Winner
Women & Work,
Photographs and Personal Writings
$22.95 (Softcover) ISBN 0-939165-01-5 180 pp 11x812”
“This album of excellent pictures, and 85 brief texts covers
women’s work in fields old and new ..….the women pictured here
often seem to merge both images of pioneers and role models
into one — courageous, versatile, persistent human beings of
whom society can be proud.” New York Times Book Review
Available directly from NewSage Press or through our distributors:
Ingram, Baker & Taylor, Bookpeople, Inland, The Distributors, Gordons.
P.O. Box 41029, Pasadena, California 91104 (818) 795-0266
November 1988 2 Volume 11 Number 4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-939165-07-4', '0-939165-04-x', '0-939165-01-5']"
5,"The Feminist Bookstore News
LEN CONTENTS
ditor & Publisher
Carol Seajay DEPARTMENTS
N A allin s Advertising Index... 95
: Announcements.. 9. N... 16
At Books sS ariane Backo Press ... r i 28
Canadian Content Donna Murray Bestsellers.. an sa. sai.. 93
Children's Books KT Homing ci
GInayt e Mrnenast itoincraalt u rBe o ""o©k sJ a nJeo nTri o xSele aCglaesrsi f iLedO HAedsr..s. EsR.. e kE a 9 6 5
Mainstream Publishers Sandi Torkildson
Mainstream Publishers Anita McClellan Notes From The Computer Table ......... 1
MScyisetenricees KFariecnt i oAnxn e sSs u Osautn nofa PSritnut r Bgoiosk s E WPaInNte d /:Offered ...... 46
Dniversiy Press Kris Hoover Subscription Information .......... 22,70
Young Adult Books Christine Jenkins They Went That-A-Way 2s.. .0. 2... 41
Office M Trivia t AR BIL BRG .. 25
Lorena Boswell Writing Wanted... 1997-as. o. - 39
Pat Kelso ARTICLES
ASIa Boswell Books by WomenofColor . . ......:.. 45
E eh s 'FFaenimnki n Biosotk s B looiSoNk sCtaonradei an N Ceowntse n ts/ E vÁerywomans Books ... 21
456 14th Street #6 News From The University Presses ...... 29
PO Box 882554 Seriti.sa Sachabi ......-....... t 11
San 4Fr1an5c-is6co2 6C-A1 59451868 SOh F SEto r iSLOTIeS: aieh er- 17
Take Our Word: For It! . r zei e -> 23
ISSN: 0741-6555
vTehH iccE hlee s fF o3Er5 0M t hfIeeN m iI innSfiT :o r im dB a lf O enmOetiK nwiosS trT ikn O d olR ifn eE df e mbN oinoEiksW stt t b S oi on k i ststho er et sUh. . SeF. B Ncommuncations THE BOOKS
a anade a Nahas RIISU BGGKESISS M England, Erap, Art Books NA eiet a eiela, 2e e eneee ite 53
Au isetSr a lIiSaA, R NISeIwS, Zbeoaolkan da, aIvnidsiv o dre J p: u b. l iLshiberrasr: i aannsd, yfe nOinist Own Presses * Veliiesiie tenteler eiretie e e e e ee 65
bibliophiles comprise the remainder of the subscribers. TheSmall Presses ............. 75
yTeHarE i nF EJManuINarIyS, T M aBrcOhO, KMSaTy,O RJuEly , N SEepWteSm b eirs, panudb lNisovheemdb e rs. i x: times a Gay Men's Literature ... . ... . 2... 55
rLeecetitveedr s t,h ea rftifitceleenst,h nofe w thse imtoenmths. parnecde e dainngn opuubnlicceatmione.n: t <s | s WhEo!u l>d U Tb e S IEnYtIReIr nPia t SiAo n KaNl A WARo mNre n L aAa 47
Signed articles and letters are the responsibility of the authors. Publishers’ Row NEUER 83
SNUaBnSnCResIP TmIOaNgS $a5a0 S/'asiyx iK r. $o9v5 a cfei : f i: s tsi g :o Science FICUON 59
University Presses: s.. a s.e 31
Volume 11 Number 4 3 November 1988
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"The Feminist Bookstore News
B@KPEOPLE;
your single source for
calendars this upcoming
holiday season. With over
500 calendars, there is
Special Holiday sure to be one to fill your
Ordering Hours every gift giving need. Of
course we have your
favorites:
Everywoman’s Almanac
We will have expanded
telephone hours for ordering Ever'woman’s Calendar
beginning November 14 Monday- Lunar Calendar
Friday, 8am-5pm (PST), and
Women Writers Desk Calendar
3,10 &8 17 10am-2pm. Woman's Daybook Engagement
Sara Steele Calendar
In Praise of Women Artists
Calendar
Toll-free ordering: continental Contempor a Dr ay t e bW oo om ken Artists
states (800) 227-1516; California
(800) 624-4466. Remember, UPS There’s no per title minimum
and orders of 10 or more
orders called in by noon (PST) are
calendars earn a 40% discount.
shipped the same day.
e
o |d o |2 . e 2 Book Trade orders only please.
Bookpeople, 2929 Fifth St., Berkeley,
CA. Call toll-free: in California, (800)
Bookpeople will be closed 624-4466; in the continental U.S.,
from December 23 at noon (PST) (800) 227-1516, to request our
through Jan 3. calendar checklist (extra copies
available for in store display).
l
November 1988 Volume 11 Number 4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"The Feminist Bookstore News
Lammas Book Store Pandora-Womyn’s Bookstore
1426 21st Street N.W. 226 W. Lovell Street
Washington DC 20036 Kalamazoo, MI 49007
Hi Carol/FBN! Dear FBN;
A customer came in today with this story: Would feminist publishers please let women’s
She'd just read reviews of the new Shirley Jack- bookstores know when they have authors who will be
son biography. After exhausting her favorite inde- touring?
pendent bookstores she called Crown Books. The I'd be glad to bring more authors to my store if I
person answering said, when asked if they had the knew when they were in my area.
Jackson bio, ""No, you'll have to call a bookstore... uh, Thanks!
uh, I mean, you'll have to call another bookstore."" River Artz
Deb Morris
Choices
""Your Alternative Bookshop""
FBN Moved! Gay Male/Lesbian Mail Order Books
PO Box 1344 Station A
Windsor, Ontario
Canada N9A 6R3
New Street Address: Dear FBN,
On the 24th of October we picked up our cata-
logue from our printer, and it was a very exciting mo-
456 14th St. #6 ment for the both of us. The many long hours of sitting
at the computer seemed worth it when we saw the
San Francisco, CA finished product. We have even had our first sale,
another exciting moment! So, we are basically in full
operation and we are just waiting for the orders to
94103 start rolling in.
I think in my previous letter to you, we men-
Mailing address remains the same: tioned a little about a legal problem that we were
PO Box 882554, San Francisco, CA 94188 having with a local newspaper refusing our ad be-
cause of its ""homosexual content."" They are still refus-
November 1988
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"The Feminist Bookstore News
ing to run our ad but the Human Rights Commission
is on our side and is going to force them to run it. The
Human Rights Code clearly states that you cannot dis-
criminate services based on sexual orientation, and
the newspapers refusal to print our ad places them in
contravention of the code. Our Human Rights Officer
Redressing the Balance tis o d a a y w Io m ha an v e a n nd o t s h he e a ri ds n anot y l met ot rin e g a bu op u t o n t h t ish i s a n don e i. t As of
American Women’s Literary Humor from could be a while before they actually print the ad. This
Colonial Times to the 1980s is very exciting for us and we feel proud that the whole
Edited by Nancy Walker and Zita Dresner community will benefit from this.
In this first comprehensive anthology of its kind Sincerely,
women from three centuries look at the female condi- Debra Dumouchelle
tion through the lens of wit and show major themes Alice Elliston
that are both age-old and brand-new. $35.00 cloth,
$17.95 paper
Conversations with Maya Angelou Back-to-Print
PO Box 606
E Td hite ed b cy o lJ leef cf tr eey d E l ili not terviews of this intensely admired Westford MA 01886
woman of many talents, a wonderful talker who shares Dear FBN,
here the facts of her remarkable history and conveys Since the first edition of The Coming Out Stories
h Ce or n v s ea rl su ab tr ioio nu s s S p erh ii el so .s o $p 2h 5y .9 5a n cd l o tz hes , t $ f 1o 2r .9 5 l i f pe a. p eL riterary w cee ivn et d o u nt u m o ef r o p ur s i n lt e t ti en r s 1 9 f8 r5 o, m S u wsa on u l dW -bo el f e r e aa dn ed r s I a nh dave re-
The Welty Collection have read the requests in FBN and other feminist
A Guide to the Eudora Welty Manuscripts media looking for used copies.
and Documents at the Mississippi Depart- Your readers will be happy to know that Susan
ment of Archives and History and I got together early in October to contact original
contributors and edit new contributions for a second
By Suzanne Marrs
An immensely valuable and extensive annotated edition to be published by Crossing Press in the Spring
bibliography of typescripts, photographic prints and of 1989. Those fortunate enough to still have a copy of
negatives, correspondence, printed volumes, and other the first edition and new readers alike will, I think, dis-
documents in this principal repository of Welty cover that there is still much to learn about the diver-
materials. $27.50 sity of our coming-out experiences and to celebrate
Morgana about the miracle of Lesbian existence.
Two Stories from ‘The Golden Apples’ Watch for the exciting second edition of The
Original Coming Out Stories.
By Eudora Welty In Sisterhood
Two masterpieces—‘June Recital” and “Moon Lake’ Julia Penelope
that reveal the essential beauty of Eudora Welty’s
g anr dea -t w hs it to er y dt re al wlin ing g sa r bt. y I l Mlu is ldtr ra et de d N uw nit gh es tt ew r e n Wty ol f b e.l a c $k 2- 5.00 NAL
1633 Broadway
4>4'A New York, NY 10019
v Dear Carol & FBN;
I was pleased to see the letter from Neil of Cate-
University Press of Mississippi gory Six in Denver about reprinting gay/lesbian /fem-
3825 Ridgewood Road / Jackson, MS 39211 / (601)982-6205 inist titles and his enthusiasm for our reprinting Fancy
Visa/MC • Shipping: $2.25 for first book, $1.00 for each additional book Dancer and Front Runner. Yes, a great idea and we
November 1988
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"The Feminist Bookstore News
are open to more suggestions of this sort. Your idea of very helpful! One anthology we have sold well is
running suggestions would be very helpful — I look Early Ripening edited by Marge Piercy, Routledge,
forward to it. $11.95. It is a good selection of contemporary Ameri-
One problem which we have in considering can Women’s poetry. We try to have readings by local
books for reprint is simply finding copies of the books. women poets as often as possible and, even though
If those who suggest titles would also offer to lend co- they don’t have books published, they often refer to
pies (with promise of return), this would make the re- other poetry books we have. This also focuses atten-
printing of more obscuretitles easier. In the meantime, tion on poetry.
I'm looking for a copy of The First Sex. Patty Callahan
Thanks for the ideas.
Sincerely,
Susan Rogers st
Associate Editor
Editor's Note: We sent off a copy forthwith!
Sidewalk Revolution Press
Naiad Press PO Box 9062
PO Box 10543 Pittsburgh, PA 15224
Tallahassee FL 32302 Dear Carol/FBN,
Dear Seajay/FBN, What really motivated me to write was Betsy
Though I pride myself on reading every inch of Nuse’s article on ""Selling Poetry in Feminist Book-
FBN the moment it appears, I seem somehow not to stores."" My deepest and most heart-felt thanks go to
have gotten the message in Neil and Dan's (Category Betsy and FBN for promoting poetry! Of course I'm
Six) letter on page 6 of September (V 11 #3) until now. biased, but so many feminist booksellers have smiled
One of the areas they asked about will be covered at me and said as though repeating a catechism,
by Naiad Press in 1989 when we publish There’s ""Poetry Doesn't Sell."" Ive been waiting so long for
Something I’ve Been Meaning to Tell You, edited by someone besides me to say, of course it doesn’t sell if
Loralee Macpike. It will cover all aspects of lesbians you don't stock it, don’t display it, don’t suggest it.
and gay men coming out to their children of all ages, Part of the blame should go to all the English teachers
under every imaginable circumstance, from all sorts who make poetry so mysterious and intimidating.
of backgrounds, and with miscellaneous considera- However, anyone who knows women’s (and lesbian)
tions as well. literature knows that dykes write and read poetry as
Barbara Grier well as mysteries, gothics, and love stories. For a
wonderful argument on poetry as a lesbian genre, see
Judy Grahn’s The Highest Apple.
Poetry One point where I did disagree with Betsy,
The Crazy Ladies Bookstore though, was in her suggestion for displaying poetry
4112 Hamiton Ave in an ""out of the way place."" Poetry fans will search,
Cincinnati, OH 45223 true, but the message of shelving anything but child-
Dear Carol/FBN, ren’s books on a bottom shelf is that the books are un-
Thanks for the article on selling poetry. It was important. But I'll stop ranting and just thank you
November 1988
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"The Feminist Bookstore News
again for printing the article. Pornography and the Sex Crisis (""Who is Doing What
So if you can renew my sub with the July/Aug to Whom"" was the working title) is due in February.
issue, I would really appreciate it. I'll look forward to We will be re-issuing A Reason to Kill, the first Helen
my second year of receiving the most informative Keremos thriller, at about the same time. That is all
journal of women’s writing and publishing I know. that’s new right now.
Best of luck to you, and thanks -- Next, I would like to raise a ""touchy"" issue —
Sincerely, overdue accounts. Could you deal with this sometime
Jan Hardy in FBN? The fact is that cash-short bookstores pay dis-
tributors and major publishers first and/or on time
and small feminist publishers late, sometimes very
late (or never). I know that some U.S. bookstores buy
Paying the Publishers direct from us because they don’t have credit with dis-
Amanita Enterprises tributors. That’s OK, I understand why that would be
PO Box 784 Station ""P"" the case, but we too have to be paid within some rea-
Toronto sonable period! Complete non-payment has not been
Canada M58S 2Z1 a big problem. But we do have two bookstores which
Dear Carol/FBN, owe us from September 1987. That’s more than a year
The September issue of FBN raised a lot of ques- and amounts to theft as far as I am concerned.
tions for me. I wish I could unburden myself in more
detail but I cannot so will confine myself to just a few
comments. <ZR|
First of all, thanks for your mention of Amanita’s
two new books on feminist issues. In the Name of the
Fathers should be available by the end of November. Now the issue of discounts. (You know what we
think of the Naiad ""No Frills"" so I won't comment.) I
do want to make the point that moves to higher dis-
Here’s to the Women: counts have a downside. Generally, booksellers must
be aware that pressure for higher discounts will inevi-
100 A S mon eg rs ic af no r W a on md e nabout t ca ab nl ny o t l e had el p t o b uh ti g hh ae vr e l i ts ht a tp r ei fce fs e. c t I t in m a ty h e t a lok ne g t i rm une, . b Itu ’st uit n-
Hilda E. Wenner & Elizabeth Freilicher reasonable to expect small publishers (any publishers
Foreword by Pete Seeger for that matter) to have their margin cut and be able to
""Such a treasure."" —Holly Near keep their prices down. Cannot be done.
352 pages, photos, music And then there is late payment — see above —
Paper $19.95 which also effects both prices and discount decisions.
What a complicated world we live in, eh?
Arab Women in the Field EB ves et Z R are eg mar bd as
Studying Your Own Society
S. Altorki & C. Fawzi, eds. Comment? Sure. Thanks for the invitation!
Middle East women research There was a workshop at the Washington, DC Women-
their own countries. In-Print Conference on bookstore finances that was quite
200 pages, index specific and to the point on bill-paying and priorities. The
Paper $14.95 women who led the workshop were from one of the larger
. . K SL NZVZ ta hn isd : very successful feminist bookstores. Basically they said
1S 6y 00 r Ja ac mu ess ve il le U Avn e.i v Sye rr acs ui st e,y N Y P 1r 32e 4s 4s -5 1 6S 0 U >N 1) You pay the feminist presses and the small
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:41:54 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
