PageNumber,Text,ISBNs
1,"eminist
Boo store
|
a s si ;
i
a Volume 9 N Fuenimn Tb eSerral T S6d asn ena Fsaten anu nea Pe
May-dune 1987 = Volume i0: N
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"THE FEMINIST BOOKSTORE NEWS is a communications for further information and for information
vehicle for the informal network of feminist regarding mailing list rental. Pre-publication
bookstores. It reaches 200+ feminist and ads are encouraged. Small press publishers are
` Cf ae nm adai n ai ns dt - ai n nc uli mn be ed r ob f o fo ek ms ie nl il se t r bs o o kin se l let rh s e i n US and encouraged to include distribution information.
| England, Europe, Australia, New Zealand, and
Asia. Librarians, women's studies teachers, book BOOKS FOR REVIEW and book announcements should be
reviewers and feminist magazine and book pub- sent as early as possible. Pre-publication
lishers make up the remainder of the subscribers. announcements and orders facilitate early orders.
Feminist publishers are invited to write their
| THE FEMINIST BOOKSTORE NEWS is published six own (short!) listings. Small press publishers
t ti em mes b a e r y , e ar a n i dn J Nan ou va ery m, b M ea rr .c h , L eM ta ty e, r sJ ,u l y a, r tS ie cp l- es, news s wh ho eu nld ev ei rn c l pu od se s i bb lo e o k ts ot o fr ae c ilt ie tr am tes o a rn dd e r sd i s ft rr oi mbu t o smrs all
i fte im fts e a en nd t han n oou fn c e tm he en t s m s oh nou tl hd b pe r r ee cc eei dv ie nd g t h e publication. booksellers order directly fr oIf m y o yu o p ur ,e f e pr l et ah sa et
Signed articles and letters are the responsibili- include that information as well.
ty of the authors and will not be edited. FBN is
compiled and published by Carol Seajay. AT THE RISK OF SOUNDING LUDICROUS, FBN can only
so make sure
' $S 7U 5B S fC oR r I P tT wIO o N yS e aa rr se . $ +4 0 $ 6 p e fr o r y e Ca ar n af do iar n s i px o s tis as gu ee ,s . and that FBN is on your book review and catalog
$12 for overseas postage per year.
FBN welcomes letters, articles, announcements and
ADVERTISING RATES are $300 per full page, $175
p Ce or n h ta rlf a c tpa g e d, i s$ c8 o5 u p ne tr s q u aa vrt ae ir l a bpa lg ee . . DAg ee an dc ly i n a en sd for ad are the left and right hands of the same goal.
r ae nse dr v a 2ti 5o tn hs a n rd e s c pa em ce tr ia v-r ee la ydy oc fop y D ear ce e mth be e rI5 ,t h February, THE FEMINIST BOOKSTORE NEWS, PO Box 882554, San
April, June, August,
the following month.
available at nominal fees. ISSN 0741-6555
ÉÉ A
E Owned and operated by women
D Co-owned and run by women and men
I/We are especially interested in:
| D Lesbian non-ficti E oFemininst fiction
D Lesbian fiction
D Feminist theory and politics
D Women’s studies titles
D One Year — $40. Check enclosed. E D History
E One Year — $45. Bill us. S alh
B '- Special Frisl Otter Publishers, and Periodicals — D Women and work
1⁄2 s20. Is your focus primarily: D Gay men’s literature
year — $20. Check enclosed. El Feminist E Peace and anti-nuke beks
| D Please send a sample copy. $4 enclosed.. D Gay D Children’s books
| D + $13 for international postage. D Alternative/political E Other E
D General independent bookstore
NSETERT aA m
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"The Feminist Bookstore News
NOTES e COMPUTER TABLE
O00000 O0Oo000
Happy Tenth Anniversary, FBN! Own over 12 years. Two publishers are profiled:
Planning, plotting, preparing this very The Womyn's Braille Press and Sister Vision
special issue has been a long and exciting pro- Press, a Black and Third World press in Canada.
cess. Sometime last spring I started thinking
about doing a special anniversary issue but it
really began to jell talking about it with Karyn This issue also announces The Third Inter-
London during the trainride to the Feminist national Feminist Bookfair -- to be held in
Bookfair in Oslo. We imagined articles (enough Montreal in 1988 -- and introduces a new column
to fill a book), invented trivia questions, made on women's art books by Tee Corinne. All in all,
lists of great scandals that should best be I think it's one of the best issues ever!
forgotten -- and basically conceptualized the
issue into a future existance. This mailing also includes fliers from the
My first idea was to put it out in October Womyn's Braille Press (please post or pass on),
-- sandwiched in between The International Issue a couple of FBN subscription forms (again --
and The University Press Issue. (""Two double please post) and Sidelines Catalog info fliers.
issues and an anniversary issue within three If you can take the time to pass them on to your
months! Why not?!"") -- but reality intervened favorite suppliers, it will benefit us all.
and I looked at the production schedule and Several stores have asked for an FBN subscrip-
decided that FBN gets all year to celebrate -- tion flier that they can photocopy and circu-
and that the Anniversary issue could come out late, so these are white for exactly that
more sanely -- and enjoyably -- in the spring. purpose. Thanks for your work and your help!
The point, after all, is to celebrate!
The next issue, (in addition to being the
So here's FBN's Tenth Anniversary Special! Third Annual Sidelines Catalog), will include
A double issue rich with articles, interviews, the first installment of an interview in which
reprints, and a wonderful diversity of celebra- Judy Grahn and I interview each other about the
tory ads from bookstores, magazines, and femi- history of the women-in-print movement --
nist and small press publishers. Pulling this inspired, of course, by working on this issue.
issue together, watching the wonderful ads come
in, and recalling the many connections and his- HAHH H HAHH HO HAA
toric moments over the years has been a very
moving experience. FBN just received an $8500 general support
In honor of work past, this issue reprints grant from the Chicago Resource Center -- and
FBN's most-often-requested article, ""Economics just in time for the anniversary issue. The
for Health and Survival"", and FBN's most- money will actually go to a number of FBN pro-
appreciated article, ""What Did You Do All Day, jects but it also guarantees that I'll get paid,
Dear"". In appreciation of the many years of on time, every week for the next six months. I
bookstore building, it includes a bookstore had no idea it would be such a relief until I
profile/interview with Sandi Torkildson about held the check in my hand! Thank you Chicago
the growth and development of A Room of One's Resource Center!
Tenth Anniversary Issue 1 May 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"O00000
o0o0000
I'm also looking for a small grant to fund Committing to doing nine issues a year is
writing and publishing a pamphlet on starting a still a while away -- but doing eight this year
women's bookstore. If you have any suggestions (even if three of them were double issues), has
for content or funding, please give me a call! taken me a lot further toward believing that
it's possible.
WHAHA HBR HBBRBR 34RRR 3RR
I particularly want to thank the crew of
This has been an outrageously successful women who've made this issue a reality: Karyn
and productive year for FBN -- 8 issues in 12 London for vision and encouragement; Polly Pag-
months. (!) Volume 8 Number 6, last summer's enhart, FBN's publishing intern, for hours of
sidelines issue came out in June between ABA and work each week; Karen Brungardt for computer
leaving for Oslo. The International Feminist work and taming the mail-bag on several oc-
Bookfair in Oslo inspired (demanded?) a double casions; Pat Kelso for proofreading every single
issue (Vol. 9 No. 1-2) and the extra length, word and for editing assistance; Mary Collins
which we thought, helped to make up for cancel- who designed FBN's format two years ago, for
ling the July/August to facilitate the trip to designing and laying out 80 pages in 3 1/2 days
Oslo. Publisher response to The University Press (Mary is currently hatching a plot to get a
issue was double what we had anticipated so it thousand library subscriptions.... Think what
became a double issue (Vol. 9 No.3-4) as well as that would do for FBN's budget!); Chris Kovacs
covering November/December and January/February. and Lisa Mishke for paste-up assistance; Cheryl
The March issue (which the post office seems to Wilton for the loan that paid rent and bought
have delivered with mule-speed) was 9#5, and groceries until the ads came in; and every woman
this double-issue celebration you hold in your whose work appears on these pages. When I first
hands is 9#6/10#1. -- So, eight issues in five looked at FBN's new office I thought ""Bigger
deliveries in twelve months -- Not bad for a bi- things can happen with a bigger office."" And
monthly! I think this year more than makes up sure enough, during paste-up, there were as many
tf io mr e st ,h e i n sy te ea ar ds ow fh e tn h e F B siN x c ita m ae s p io ru et s f ti ov .e or four a Is t f o lu itr e rof a l lu ys w wor ok uin ldg h ner oe t a t h at vhe e s bam ee e n t i m pe o.. s.. sible to
New subscribers may be a little confused: produce this issue in a smaller space.
FBN's policy is that you subscribe for a spe-
cific number of issues (i.e., 6 for a ""year"") And thanks to all of you for ten amazing
and that you get all six issues regardless of years. Here's to the future!
how long it takes us to get them out to you.
When you've received all six issues (or 3 if you
subscribed on the trial offer for new sub- Carol
scribers), your subscription has expired and
you're due for renewal. This seemed to be the
fairest way to handle subscriptions for a maga-
zine that started out as an ""after-hours"" pro-
ject for a busy feminist bookseller. This is the
first time ever that FBN has put out more than
the aspired-to six issues, but it seems appro-
priate to bill subscribers for renewal after six
issues, since that's the same policy in reverse.
It's also financially essential.
May 1987 Tenth Anniversary Issue
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"The Feminist Bookstore News
Last spring, (you may recall last spring
when FBN came into rude contact with financial
reality...) I went to Briarpatch for financial
consultation. Briarpatch is a network of
socially-responsible small business people. We Incame:
talked about a number of things -- many of which Subscriptions $ 6,936
seemed impossible and have since come true. One Advertising 11,198
suggestion was that each issue be ""a two Mailing Lists 1,066
thousand dollar book"" (advertising revenue) and Misc. (classified ads, postage, back
that that might be acheived by doing theme issues, consulting, etc.) 1,222
issues and hiring an ad sales rep. Another sug- $20,422
gestion was returning to the old movement
practice of keeping open books -- publishing
income and expenses. Expenses: Printing $ 4,651
All of which sounds great in the conference Postage 2,023
room, but implemention is more challenging. I Typesetting 365
hired the ad sales rep, did three theme İssues, Stats 106
and kept one of the consultant's closing remarks (7,145)
in my mind: ""If you can do your bookkeeping on
Perfect Calc (a rather pesky little program that
came free with my computer), you can certainly Advertising $ 740
cm oga mk meo e a n it smn a tg hagaz ti n .e m . aw.ko.er s k n of Bi n sa en nac si ean l l by u.k"" t O k n eee p soC f y Bothuh o s Aa oe d rA oSu agt leo ks e E Cx sosp me n mse i ss s 1 i2o1 n,11s05 9 22469
And sure enough, advertising rose to almost Dues & Publications 517
$2,000 per issue, the sales rep sold ads and Insurance s : 277
sin:c e a'll thMat waoirknedt seo nwelal, n it c seeem s (liCke o Lemgal p& uAcctouentrin)g S er2vi6ces8 200
otienmcxee patgoa ei nrne tpusurbnel i sstho i n ogp P eFnaB N rb'so to ka-ns n tausai l mw ienlcle.o m Seo aaI'nmRsd s O1i8fe€sfi t n aSPa nBItCGScrSa UpehD iPcI tI7CS1uSD , 5p17l,i0 71 6030
TTelerphaonie n & i Untilgitie s 78505
Travel & Entertainment 4,491
Goal for 1987: real salary. Living off (12,593)
one's auto-expenses and getting paid trips to
Europe (2nd International Feminist Bookfair) Total Expenses: $19,738
have certain charms -- like zero tax liability,
but 1987 is FBN's year of paying a living wage. Salary 7,727
Watch for that report in next spring's financial
statement.
Tenth Anniversary Issue May 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"""Oh,"" Linda answered. She thought a moment. ""And Ruth's a lesbian too,
isn't she?""
""No, she's not. She's straight."" Sylvia laughed. ""Linda, just because I'm a
lesbian doesn't mean everyone I know is. Most the women in NEWS are
straight, you know. At least 90 percent. Though, yeah, anyone who wants to
discredit us always calls us a mob of dykes, queers. You know. The usual.
Even in this town, we get that label."" She paused. ""Though in the San
Francisco chapter there are more lesbians, but that reflects the population.
NEWS does—it's surprising how it does—represent the general population of
women. All ages, religions, class backgrounds—and 'sexual orientations.""
She gave Linda a serious, teasing look.
NEWS a novel by Heather Conrad, 9.95 paperback
Author B. L. Holmes says, ""Married, with four teen-aged children, and
approaching my twentieth wedding anniversary, I was vaguely discontented,
wondering if this was it—if this was all life had to offer. And was I, then,
finished with my life's mission? Had I explored all my options? Had I
rowdy and fulfilled my dreams? My heart said, no. My talents lay virtually unrecognized,
laughing buried under twenty years of devotion to raising children and making a home
and marriage work. Twenty years of doing the ""right"" thing, doing what I was
by B. L. Holmes ""supposed"" to do.
""Then suddenly I fell in love—with another woman.
""These poems were written during the initial turbulence of that magnificent
experience.""
rowdy and laughing, poetry by B. L. Holmes, 4.95 paperback
Library Journal in its March 1, 1987 issue calls Fear or Freedom an
""important new approach to self-defense for women. Smith incorporates much
recent re-search that challenges old ideas about sexual assault. She points out,
for instance, that acquaintance rape is by far the most prevalent kind; it
survival & operates under different assumptions than stranger rape, and should be the
easiest type of assault to combat. However, women are too often prevented
from resisting strongly (although many do resist successfully) because of
conditioning that makes them feel responsible for men's behavior in social
situations. Smith demonstrates how female socialization works to women's
disadvantage and how assertive behaviors that communicate higher status and
self-esteem can discourage assault. . . Highly recommended.""
Fear or Freedom, a woman's options in social survival and
by Susan E. Smith
physical defense by Susan E. Smith, 11.95 paperback
Order from Bookpeople, Mother Courage Press
Inland, Baker & Taylor 1533 Illinois Street
or directly from Racine, Wisconsin 53405 (414) 634-1047
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"The Feminist Bookstore News
LEJ PERS
Clairelight Women's Books The Feminist Bookshop
]110 Petaluma Hill Road Suite 5 Orange Grove Plaza
Santa Rosa CA 95404 315 Balmain Road
Dear FBN: Australia Lilyfield 2040
We've been making computer-generated Best
Seller lists for four months now -- just never Dear Carol & FBN,
thought to send them to FBn before! (Sorry!) We can't afford to have an advertisement,
Copies enclosed. nor would there be much point in having one in
Can anybody recommend some (any) titles for the 10th Anniversary Issue -- but please, if
(lesbian?) partners of adult survivors of child there is space, put in a greeting from us in Oz
(sexual?) abuse? to women in the U.S. working with books. It's
How about books for parents who are abusive | great to feel in contact with them through the
and are trying to learn not to be? (How-to, | useful pages of FBN. And thank you especially
auto/biography, workbooks, etc.) for your hard work.
ord Aenrd : f i nWallyo, mdoees n an y bWodyh okn o wL owvheer e tTo o Boes t seMllerus c fhor/ uNs o rrecwentolyo dhave been:
1. Alida: An Erotic Novel by Edna Mac- Each Day a New Beginning
Brayne. Parkhurst Press. Last known and no Struggle for Intimacy/Woititz
longer valid address: PO Box 143, Laguna Beach Adult Children of Alcoholics/Woititz
CA 92652. Leave a Light on For Me/Swallow.
2. My Destiny by Gabor. Amen Publishing Co. So you can see what an`interest there is in
Last knTown h and a non longker vsalid! a ddr essG: 1320a S. i adldiction and co-addiction here at the moment.
Baldwin Ave., Arcadia CA 91006. Lots of love,
Moonyean
P.S. Articles wanted: We need an article on a Metis Press
plan for getting women's studies classes to P.O. Box 25187
order texts from our store. Also: How to get Chicago, IL 60625
specific authors to your store -- and where to April 11, 1987
find them! (Like, how to get their address so
yvoui aca n twhritee d irpecut, b inlsitesahd eofr w..r.it)i n g A toc tthiemv i Dsetar Waomnedn in a Prubclihshiinvg,ist Marie Kuda is col-
lecting pictures and historical documentation
for a slide show and archive on Lesbian pub-
lishing, past and present. We are interested in
all types of materials, especially pictures or
drawings that can be photographed and used as
slides. Please be creative, many materials can
Tenth Anniversary Issue n May 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"be used and will help to make the show more the books coming from the trade press.
interesting and fun. Some examples might be The result of this condition, insofar as
group photos, cover art, photos of women work- booksellers are concerned, is that you inevi-
ing, and interesting correspondence. Also, tably sell fewer copies of every undermentioned,
please include a description of each item sent, undernoticed title. Word of mouth, unques-
including names and activities where applicable. tionably, is the most important source of pub-
The deadline to be included in the show is May licity for the books, but it is not the only
15, but we will still accept material for the source and an almost desert of review attention
archive after this date. We appreciate the help for most books cannot help but hurt your busi-
and thank you for your time. ness.
Sincerely,
Chris Johnson The solutions to the problem are many.
Some of them are easy and inexpensive and re-
quire almost no energy and they are directly
Naiad Press able to provide immediate visible results. Al-
PO Box 10543 most without exception every women's and gay and
Tallahassee FL 32301 lesbian bookstore (and alternative store) is in
April 23, 1987 a town or city large enough to boast at least
one throw-away bar give-out-free rag, newspaper,
Dear . Carol: or magazine. Since these publications do not
mre ov vei me w eT nh i te n g pp u r bo o lb if cle a m t il o e ni ss s b t ai sh a ne f od le a lop n wlo d sr : a b wle o c mon ed nit 'i so n m of aterial in p rm ea vy a i et wf eo srr i o ac rlo n at a nr n nib odu t at tio w ion nes s l ct ooh fe m y c e u a rr re g e r n a tal w t beay of os u k l si l .n y T n h e s ee smd e ao lf l capsule
1. Most material is not reviewed at all. need not be done by the overworked and harassed
2. Many books are reviewed by reviewers who bookseller, since there is at least one faithful
are not qualified to undertake their tasks for reader-fan in every store's clientele who can be
the following A r . e a Ts hon eys: have an ax to grind with the p te rr is bua ud ted io nto tpr oo v i td he e t h gis o ose dr v ic ce a u a ss e ."" h e Tr"" h ec ron e - are varia-
author or the publisher (we are, for example, in tions on the theme of placing these ""reviews""
the unenviable position of having turned down but once they are in print they will be seen by
b ro enok tls y f wro rm it i nt gh e r ep ve in es w so f i n a t t h l ie sa s t c o us nix t r yw )o .men cur- y sb ho y eu lr v e c sl o l ic npa el p a ric no m tg hm e u t bn h oit oey km s a n ( ad a s n t mdh ai n s a y fc a f sn ti ox rb i ee n s g r a e li rn t ef ah do er yc med to the
B. They have neither the training nor do).
experience to warrant them being trusted with
the responsibility of reviewing a book.
C: They are friends of or related in Once a store demonstrates that this func-
some way to the publisher or the author. tion is going on and will continue to go on and
(Again, we are in the awkward position of having is willing to provide copies of the printed
as authors ourselves a couple of women who re- material to the publisher or have the publi-
view regularly in the press... and we are such a cation provide the extra review copies, most
small movement that this happens repeatedly.) publishers will gratefully and gladly provide
3: Our few major journals who undertake the extra review copies necessary to insure no
the duty of reviewing seriously devote the ma- stock book need be used for this purpose.
jority of their space and time and interest to Barbara Grier
May 1987 Tenth Amniversary Issue
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"The Feminist Bookstore News
Stepping Stones Earth provided more than books for our com-
621 Hawthorne Avenue munity! New Earth provided a central focus and
Palo Alto, CA 94301 a definite space, or turf, for many women and
April 3, 1987 lesbians. For many of us, finding New Earth and
her women in the early 70's felt like coming
Dear Carol, home. She went through many changes. And we
Stepping Stones is changing hands. I am did too. Many of us miss her presence in our
leaving Palo Alto to become owner of a full-size lives.
general bookstore on Bainbridge Island, Wash-
i pn ig nto gn . SM ta og ngi ee s .C o Tnr ho ey i ss t oth re e n rew em o aw in ne sr o if n S t te hp- e same Phoenix W ise n oa tr e N eg wl a Ed a r tt hh . a At n d P th ho e e n vii sx io n e ox fi x tt hs e. But
location (226 Hamilton in Palo Alto) but the women in the 80's is not the vision of the women
mailing address and business telephone have who created New Earth in the 70's. In community
changed: meetings with some of the owners of Phoenix, we
Maggie Conroy were told they sought a name that would not
Stepping Stones identify them as a ""women's bookstore"", because
646 E. Ranchito Way they did not want to exclude any one. Many of
Mountain View, CA 94043 us here were angered and pained by that de-
415-964-5423 cision. Two local dykes even sent them infor-
FBN has been a wonderful help to me in mation detailing the extensive male history of
starting Stepping Stones and building its stock. the proposed name ""phoenix"". As lesbians we
You are doing important work. Thanks for being were fearful of the lesbophobia in such a de-
there. cision--it felt that we were being excluded,
Sincerely, unless we minded our manners. So, to read your
Nancy Olsen comments about Phoenix being a dyke bookstore
was ironic!
March 11, 1987 Additionally, the KC Trivia information was
grossly inaccurate.** The Phoenix Society was a
Dear Women, male homosexual organization founded in the
In the early 70's New Earth Bookstore was early 60's. My information comes from Jim Daw-
one of several ""cornerstones"" of the feminist son who was a founding member and who indicated
and then the feminist lesbian communities here there may have been some lesbian members in the
in Kansas City, MO. At that time it was one of late 60's/early 70's when it died. The Phoenix
many ""collectives"" of the Women's Liberation Society was not a lesbian organization. Any
Union. When the WLU lost our ""women's center"" attempt by the owners of Phoenix to ""market""
New Earth became even more important. Later, this new bookstore to lesbians as our bookstore
after the demise of WLU many women saw New Earth is false. It is our impression that the pri-
as the cornerstone of feminist and lesbian- ority at Phoenix Books is to make the bookstore
feminist community. For a while one of the two ""safe"" for straight people. For example they
paid staff women at New Earth was paid as a may be willing to share the interesting infor-
community organizer. The pressures to be both mation about the Phoenix Society and what they
an operating bookstore and a community center thought indicated their lesbian roots with FBN,
were exhilarating and draining. Pressures to be but would they put it on their advertising or
all things to all women were very real. New use it in their communitcations with the general
Tenth Anniversary Issue
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"The Feminist Bookstore News
public. Toronto Women's Bookstore
73 Harbord Street
The owners of Phoenix have the right to Toronto, Ontario
make their choices regarding the focus of their M5S 1G4
bookstore. But attempts to market Phoenix as a April 20, 1987
women's bookstore with lesbian roots in the
feminist and lesbian communities and then to Hello FBN-
market it to other places as another thing is a Congratulations on your 10th Anniversary
d anec de p ot tio hn e. r I wt o s mee em n s t han at a Pt hte om enp it x t io s tt rel ul l y l e s ab ia ""n res - i ls osu ve e! W Fe B Nhe r e f oa rt t ih te s T o nr eon wt so W anom de n i's n fB ooo rk msto ar te ion. Our
incarnation"" of the early spirit of rebellious collective is thinking about making contri-
lesbians. Our preference is that the women of butions in forthcoming issues around new Cana-
Phoenix Books be clear about their priorities dian publications.
for the new bookstore. Marketing themselves as Best wishes
a chameleon to the various communities of Kansas Beth McAuley
City serves no one well.
Signed by 5 Kansas City women. April 12, 1987
Names withheld by request.
Dear Carol & FBN,
**In the January issue FBN reported that the We own a bookstore called ""Choices"" in
Phoenix Society was a lesbian organization in KC Santa Barbara, CA. We thought your readers may
from about 1968-1972 & commented ""yes Virginia, be interested to know of our existance.
Phoenixes and dyke bookstores rise from ""Choices"" began as a mail-order women's
ashes..."" book & music business. We just opened a book-
store and coffee house on Saturday April 11th.
We enjoy reading FBN and anxiously await
each new edition.
A Feminist cation. Thanks for all of your hard work & dedi-
Bookstore Dee & Rita
and more...
Jewelry * records * Lesbian Connection
children’s books PO Box 811
* cards * t-shirts * East Lansing MI 48823
journals * buttons
Dear Carol,
Open 7 days a week in Little Five Points Congrats on your upcoming anniversary. I'm
sure you hear it often but FBN's one of my
favorite pubs. I'm including our Directory of
(òngratulations Stores. It's from Volume 3 Issue 7, September
and Thank You! 1977. I thought you might like to use it somehow
-- maybe just the logos or whatever.
Do keep in touch -- have fun in DC
Margy
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:41 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
