ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-7206-1046-X,"Mirror, Mirror","Bergman, Margareta",Peter Owen Publishers,200,8/3/1997,,Paperback,,en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.05 Pounds, Width: 0.75 Inches",33,https://images.isbndb.com/covers/04/68/9780720610468.jpg,Success,74,21.4
0-7893-0138-5,Fun ? Game: Male Models Revealed,Lalli,Universe,128,6/15/1998,,Hardcover,,en,,"Height: 11.75 Inches, Length: 9 Inches, Weight: 2.1164377152 Pounds, Width: 0.5 Inches",35,https://images.isbndb.com/covers/13/83/9780789301383.jpg,Success,58,21.4
0-226-44955-6,Black and White Styles in Conflict,"Kochman, Thomas",University of Chicago Press,184,8/15/1983,,Paperback,"<p>""Goes a long way toward showing a lay audience the value, integrity, and aesthetic sensibility of black culture, and moreover the conflicts which arise when its values are treated as deviant version of majority ones.""—Marjorie Harness Goodwin, <i>American Ethnologist</i></p>",en,Reprint,"Height: 0.4 Inches, Length: 8.52 Inches, Weight: 0.50044933474 Pounds, Width: 5.39 Inches",12.5,https://images.isbndb.com/covers/95/55/9780226449555.jpg,Success,39,21.4
1-88068-440-3,América Is Her Name,Luis J. Rodríguez,Curbstone Books,32,4/1/1998,,Hardcover,"<p>Set in the Pilsen barrio of Chicago, this children's picture book gives a heartwarming message of hope. The heroine, América, is a primary school student who is unhappy in school until a poet visits the class and inspires the students to express themselves creatively-in Spanish or English. América Is Her Name emphasizes the power of individual creativity in overcoming a difficult environment and establishing self-worth and identity through the young girl América's desire and determination to be a writer. This story deals realistically with the problems in urban neighborhoods and has an upbeat theme: you can succeed in spite of the odds against you. Carlos Vázquez's inspired four-color illustrations give a vivid sense of the barrio, as well as the beauty and strength of the young girl América.</p>


                        <p>A Mixteca Indian from Oaxaca, Amâerica Soliz, suffers from the poverty and hopelessness of her Chicago ghetto, made more endurable by a desire and determination to be a poet.
</p>",en,1,"Height: 10.3 Inches, Length: 8.3 Inches, Weight: 0.7495716908 Pounds, Width: 0.5 Inches",16.95,https://images.isbndb.com/covers/44/05/9781880684405.jpg,Success,61,21.4
0-312-19336-X,"Some Men Are Lookers: A Continuation of the ""Buddies"" Cycle (Buddies, 4)","Mordden, Ethan",Stonewall Inn Editions,352,9/15/1998,,Paperback,"<p><P><i>Some Men Are Lookers</i>, Ethan Mordden's much lauded fourth volume in his Buddies cycle, follows the exploits of his best-loved characters-Dennis Savage, Little Kiwi, Carlo, the 'elf-child' Cosgrove, and narrator Bud. Mordden lays bare the emotional landscape of the city within a city that is Gay Manhattan. Blending the comic, the sexy, and the at once idealistic and realistic, these stories represent Ethan Mordden at his very best.</p><h3>Kirkus Reviews</h3><p>A fourth volume of 11 linked stories from the prolific author of the Buddies trilogy (Everybody Loves You, 1988, etc.), about urban gay men obsessed with friendship, food, the arts, sex, and growing old.<P>For the 20 recurring characters, the advent of AIDS has parsed life into segments&#58; Before, Very Before, and After. Most came of age (and came out) in the early '80s and now comprise a wisecracking, extended family that keeps itself entertained through incessant gab. The ground rules? Don't take yourself too seriously, and use a lacerating quip to deflate anyone who does. The stories, meanwhile, are contrived by incidents that function simply to provide scaffolding on which to hang dish. The rambling discourse is usually vague and pointless, sometimes involving ritualized adolescent parlor games along the lines of If you could sleep with any porn star, who would it be? The literature of repartee can be hilarious (Joe Orton and Ivy Compton-Burnett come to mind), but here the effect is fatally undermined by pages of numbingly unfunny dialogue, relieved by occasional apt one-liners (What's soliciting? Saying yes to someone over 50), while earnest but obvious generalizations about the gay condition often smother the laughs just as they're getting naughty. The more successful tales feature endearing, quirky characters, like the sassy drag queen in What a Difference Miss Faye Made, and Konstantin, the impossibly sweet Russian construction worker in Jeopardy. But the rest of the ensemble is nearly interchangeable.<P> Truly clever conversation can sometimes compensate for otherwise undeveloped characters, but in this case neither the glib pronouncements nor empty personalities give us much reason to care about these chatterboxes.<P></p>",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.89948602896 Pounds, Width: 0.79 Inches",15.45,https://images.isbndb.com/covers/33/62/9780312193362.jpg,Success,58,21.4
0-385-48989-7,Daughter of China: A True Story of Love and Betrayal,"Xu, Meihong; Engelmann, Larry","John Wiley & Sons, Inc.",320,1999,,Hardcover,,en,,,0,https://images.isbndb.com/covers/98/98/9780385489898.jpg,Success,93,21.4
1-56639-612-3,Silicone Survivors: Women's Experiences with Breast Implants,"Zimmermann, Susan",Temple University Press,225,3/26/1998,,Paperback,"Susan Zimmermann talked with forty women about one of the most sensitive issues of body image and health - their breasts, the chief attribute of femininity. In the aftermath of the early 1990s controversy over the use of silicone breast implants, how do women decide to undergo surgery to enhance or reconstruct their bodies? How does surgery alter a woman's self-image? How do they face the possibility of debilitating autoimmune disease from rupturing or leaking implants? Now, having faced years of medical and personal uncertainty, many have coped by reassessing their lives and their relationships, by sharing information and support with other women with implants, outreach that becomes a means for self-empowerment.

                        <p>This is an interview-based study of women's experiences with breast implants and with the medical profession.
</p>",en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 1.28 Pounds, Width: 0.7 Inches",33.95,https://images.isbndb.com/covers/61/27/9781566396127.jpg,Success,89,21.4
0-9661022-5-8,Token Woman: The One That Got Away,"Raichyk, J. H.",Dectire Pub,160,5/31/1998,,Paperback,,en,,"Height: 0.47244 Inches, Length: 8.50392 Inches, Weight: 0.47 Pounds, Width: 5.5118 Inches",13.79,https://images.isbndb.com/covers/22/53/9780966102253.jpg,Success,80,21.4
0-8112-1399-4,Trilogy (New Directions Classic),H.D.,New Directions,206,9/17/1998,,Paperback,"Written By Hilda Dolittle, This Set Of Three Poems--including The Walls Do Not Fall, Tribute To The Angels, And The Flowering Of The Rod--emphasizes The Horrors Of War And The Passion For Survival That It Inspires. Reprint.",en,Reprint,"Height: 8 Inches, Length: 5.3 Inches, Weight: 0.56 Pounds, Width: 0.7 Inches",15.95,https://images.isbndb.com/covers/39/98/9780811213998.jpg,Success,74,21.4
0-415-91673-9,"My Gender Workbook: How to Become a Real Man, a Real Woman, the Real You, or Something Else Entirely",Kate Bornstein,Routledge,304,12/20/1997,,Paperback,"Kate Bornstein brings theory down to Earth and provides a practical guide to living with or without a gender. The workbook includes quizzes and exercises that determine how much of a man or woman you are, and gives you the tools to reach whatever point you desire on the gender continuum. If you don't think you are transgendered when you sit down to read this book, you will be by the time you finish it!",en,1,"Height: 9.5 Inches, Length: 7 Inches, Weight: 1.04940036712 Pounds, Width: 0.75 Inches",41.95,https://images.isbndb.com/covers/67/38/9780415916738.jpg,Success,38,21.4
0-415-91673-9,"My Gender Workbook: How to Become a Real Man, a Real Woman, the Real You, or Something Else Entirely",Kate Bornstein,Routledge,304,12/20/1997,,Paperback,"Kate Bornstein brings theory down to Earth and provides a practical guide to living with or without a gender. The workbook includes quizzes and exercises that determine how much of a man or woman you are, and gives you the tools to reach whatever point you desire on the gender continuum. If you don't think you are transgendered when you sit down to read this book, you will be by the time you finish it!",en,1,"Height: 9.5 Inches, Length: 7 Inches, Weight: 1.04940036712 Pounds, Width: 0.75 Inches",41.95,https://images.isbndb.com/covers/67/38/9780415916738.jpg,Success,39,21.4
