PageNumber,Text,ISBNs
1,"Feminist Bookstore News
Source: Reveal Digital, 11-01-1998
Contributed by: Carol Seajay; Barbara Seyda; Patricia Nell Warren; Mev Miller; Jenn Tust;
Teri Mae Rutledge; Liz Wermcrantz; Susan Frazier; Tee A. Corinne; Nan Cinnater; Heather
Whipple; Laura Quilter; Richard Labonte; Linda Bubon
Stable URL: https://www.jstor.org/stable/community.28036387
Licenses: Creative Commons: Attribution-NonCommercial
JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide
range of content in a trusted digital archive. We use information technology and tools to increase productivity and
facilitate new forms of scholarship. For more information about JSTOR, please contact support@jstor.org.
This item is openly available as part of an Open JSTOR Collection.
For terms of use, please refer to our Terms & Conditions at https://about.jstor.org/terms/#whats-in-jstor
Reveal Digital is collaborating with JSTOR to digitize, preserve and extend access to Reveal Digital
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"“Мометібеиресәтбәг 1 1998.
_Ҹоһите 21 Митбег 4
с Есупі мА Сез Д үү ї #32 2%7% і к с
х Ж
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"Women
Pioneers
The Life of Sarah Alden Bradford Ripley
forthe Joan W. Goodwin
A contemporary of Emerson,
Environment Hawthorne, the Alcotts, and other
New England Ren: 1issance figures,
Sarah Alden Bradford Ripley
p “B rre oto fn i e lf efe sct i ve 4ly 2 19h- e 793- 1867) i gely unknown to
and 20th-centur) caders. In this first hiogr: aphy
Jiva C tro am die tn i, o n f ali o m s sa ur bo su i n d er vt ih ee n t w ro or ll ed s w ash o h ob ur s e wok ive e s t ih and lebrate o sc holar, n W
The Hew Generation a woman's lonely struggle! OT
the e a CI
that motivate dr a t t h d ee sesc r wib oe m et nh ,e se hc oo wlo g i hc oa wl p tr ho eb ylems e ditional domes ic
enged male-dominated Power structures pur suit of intellectuala attainme
and emphasize the special | insights they $35. .00 cloth
brought as women to the issues. They are
inspiratio yone bucking the odd: y to
protect the environment.
Publishers Weekly
$26.95 cloth
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
The entertaining news As We Go to
Press is that Wal-Mart is suing Amazon.com,
alleging that Amazon.com is stealing its
trade secrets by luring Wal-Mart employees
away from Wal-Mart and into the Ama-
zon.com fold.... In the suit Wal-Mart also
names Drugstore.com (a new online drug-
store) and Wal-Mart's own ex-vice president
of its information systems division, Richard
Dalzell. Wal-Mart's version of the story is
that shortly after Dalzell left Wal-Mart to
take a job as Amazon.com's chief informa-
tion officer last fall, he started recruiting
Wal-Mart employees to support an effort to
recreate, for Amazon.com, a number of the
systems that Wal-Mart had developed that
made the corporation so successful, includ-
ing inventory management systems,
ordering systems, and warehousing and
internal distribution systems. Wal-Mart
claims that Amazon.comis using Wal-Mart's
own technology against Wal-Mart, that this
is hurting Wal-Mart financially, and that, if K
Amazon.com is successful in duplicating its systems,
Amazon.com could become a category killer in a
number of fields in addition to books. Wal-Mart wants
injunctions to stop Amazon.com from utilizing any
Wal-Mart-based technology or trade secrets and to pre- out of business the same way Wal-Mart has driven
vent Amazon.com from selling or otherwise thousands of local, community-based businesses out
transferring this information to other companies. Ama- of business... Aw, gee whiz, golly, we feel bad for them!
zon.com, of course, denies all allegations and insists that On a cheerier note, maybe this is the wave of the future:
it's simply hiring the “brightest, hardest working, and big mega-corps suing each other to death.
most talented people.”
We, of course, find it humorous that the biggest Our local Northern California Independent
“category-killer” of all time and probably the most Booksellers Association trade show, on the other
hated big box company in the U.S. wants sympathy hand, was a model of what independent booksellers
from the courts and the public because someone might can do to shape a better future for books, publishing,
manage to compete with it — and maybe put Wal-Mart and bookselling. Branding is the issue, and NCIBA
November /December 1998
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"Feminist Bookstore News
has the idea, a plan, and money to finance it! (See communities without a feminist bookstore. If you're
“Commentary” on page 13). Barbara Seyda’s article an independent bookstore and are interested in
“On the Making of Women in Love” looks at what it distributing this gorgeous catalog to your customers,
took to get her vision — a beautiful book of portraits give Lisa a call at FBN for details.
of lesbian mothers and their families — into print
(page 19). And Patricia Nell Warren outlines another Our next project is our second annual Gearing Up
income stream for publishers (page 23). Our Univer- for Women’s History / Black History Months issue. The
sity Press section features a look at books on women’s issue we did last year was one of our best issues ever
literacy and education issues collected by Mev Miller and we're eager to see what we find for this issue. If
and a great collection of favorite University Press titles you have ideas for articles, news stories, a favorite
from over a dozen feminist bookstores. book to recommend for either month or a response to
last year’s issue, call Teri Mae or me. Did you do
Summer is always our most hectic season but cross-promotions with other stores in your community
early fall seemed just as busy as we worked on this for Black, Women’s, or Gay History months? We want
issue, wrapped up the Catalog, trained and integrated to know! We're also working on a collection of (short!)
two new staff members, added a new computer, up- vignettes about what makes community stores
dated software, and worked on a few other transitions (African American, women’s, or others) special and
and a couple of vacations as well. essential in our communities. Why did you start? What
have you achieved? What’s one moment when the
The Feminist Bookstore (Holiday) Catalog is just store made a crucial difference in someone's life? Give
off the press. Copies will be distributed through us a call and fill us in. We're waiting to hear from you!
national mailings, local feminist bookstores, and, for Yours in spreading the words,
the first time, through independent bookstores in Carol Seajay
Black & Women’s Spring
History Months Announcements
Jan - Feb March - April May - June
Articles Nov. 6 Jan. 4 Mar. 5
Ad Reservations Nov. 13 Jan. 8 Mar. 12
Ad Mechanicals Nov. 20 Jan. 15 Mar. 19
News Column Items Nov. 20 Jan. 15 Mar. 19
Letters Nov. 25 Jan. 20 Mar. 24
FEMINIST BOOKSTORE NEWS is the communications vehicle for letters are the responsibility of the authors. FEMINIST BOOKSTORE
the informal network of feminist bookstores. FBN reaches 500 NEWS (ISSN: 0741-6555) is published bimonthly in January,
feminist and feminist-inclined bookstores in the U.S. and Canada as March, May, July, September, and November by FEMINIST
well as feminist booksellers in England, Europe, Australia, New BOOKSTORE NEWS at 2180 Bryant Street #207, San Francisco
Zealand, India, Japan and Kenya. Librarians, Women’s Studies CA 94110. Periodicals Postage paid at San Francisco CA. POST-
teachers, book reviewers, publishers and feminist bibliophiles MASTER: Please send address changes to FEMINIST BOOKSTORE
comprise the remainder of the subscribers. Signed articles and NEWS, PO Box 882554, San Francisco CA 94188-2554.
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"Of all the 7 all fhe Summers
Summers Helen McLean
Of all the Summers is a lyrical novel focusing on the experiences of women
at different stages of their lives. It follows the journey of self-discovery of
Rachel, a woman in mid-life — her relationships, her work as an art histo-
rian, and the effects on a city dweller of being plunged into small-town life.
£ A. Rachel’s friendship with a very old woman who was once the lover of the
post-Impressionist painter Pierre Bonnard leads her to a deeper understand-
HELEN McLEAN by ain ng d o tf h e h ber os oe kl f . i s M ec nL he aa nn c eg di v e ws i t hus d e rl ae wga inn gt s w bo yr d - tp hi ec t u ar ue ts h o o rf . the rural landscape,
$14.95 pb 211 pages
fhe Furjace
Canadian Anti-Racist Feminist Thought
Edited by Enakshi Dua and Angela Robertson
Scratching the Surface brings together 14 anti-racist feminists who examine
ways in which race and gender interact to shape the lives of women of colour
in Canada. This collection of articles covers a broad range of topics such as
the impact of colonialism and its associated discourses on First Nations and
other groups of colonised women; the ways in which the institution of the
nuclear family shapes racism; sexism in communities of colour; and the
Enakshi ka E Angela R response of the Canadian women’s movement to creating an anti-racist
praxis. The book not only provides exciting new insights into how women of
colour experience Canadian society, but also provides instructors with a
textbook that integrates anti-racist and feminist approaches.
$24.95 pb 400 pages
Available in US from the LPC Group Available in Canada
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"Feminist Bookstore News
` Silicone Spills Murder Most Rare | :
m R Breast Implants on Trial The Female Serial Killer M
SSRIS By Mary White Stewart By Michael D. Kelleher |
on MIE The first broad-based presentation and C. L. Kelleher Serial Killer
of the silicone breast implant med- . [T]he common perception is that S
ical debacle, examining the women serial killers are invariably white, ===
who had implants, why they had male, sexual predators. But according to the fascinating
them, and what has happened to them socially, medically, (and quite unnerving) new book, Murder Most Rare, female
Pan rad e g l ee rg a l Tly ra d a es . a 1 9 9r 8e .s u 2lt 4. 0 pages. 0-275-96359-4. $26.95. smeriael n k.i”ll er sA mtalya n bet a e v enJ omuorre n leatlh-alC oannd s ctuintnuintg i othnan
Praeger Trade. 1998. 224 pages. 0-275-96003-X. $26.95.
Diary È
oj d
Diary of a Midwife
Breastfeeding The Power of Positive Midwi LIe
Reflections by Childbearing T e PoweF of
_ Contemporary Women By Juliana van Olphen-Fehr Positive
Edited by Amy Benson Brown “This is a beautiful book . ... Women in Chi ldbeari n3
and Kathryn Read McPherson the U.S. who are pregnant or want to be s Opisani
“[F]irst-time mothers have much to pregnant should read this book before
ole ga rr an p h f icr ao lm r et fh leis c t ii on nf so r Mom n ara t ilti yv h ne e c p Yo l al e ll a oe s mc ut r ,i o e n s A u ao tnf hd o rh p ,i g a ih Anl sy H o ir f se t a od n ra u yb r l se oi n f a g u . t”t ho eb i - Breast tt hh ie sy b c oh oo ko s e w i tt hh o e ui Fr t o m rre ma st ee r er vn rai t t iy on D c i a t rr oe e c ep v tr e oo rv ryi o d n e er o.. ” f . . W . MI o c a ma rn es d nre e c no am n m W den d a Cgn he ilr d, r eM n’D s , H M eaS lP tH h
A community of stories to help replace the wealth of knowledge World Health Organization
a Bn ed r g is nu p p &o r Gt a rl vos et y i Tn r as de ev . e r 1a 9l 9 8g . e n 2e 2r 4a t i po an gs e s .o f 0 -f 8o 9r 7m 89u -l 5a 7 7 f -0ee . d i $n 1g 6. .95. S bh yow s a h o w m iw do wme in f ew ,i t h a vlo ow i- dri is nk g p r e cg ona sn tc lie ys ca an n dbe c ta rre ad u mfor atic interventions of
Well Women drugs and surgery.
Bergin & Garvey Trade. 1998. 240 pages. 0-89789-588-6. $22.95.
Healing the Female Body
Through Traditional Chinese The Art of Midlife
Medicine
By Marie E. Cargill BC you r La ig ne d aa n Nd . C Er de ea lt si tv ee in Living for Women
A g y g nuid ee c ot lo o gtr ie cat ai ln g p t rhe o bm lo es mt c so m wmo in th traditional Examines the transformation of women’s experience at midlife-
Chinese medical practices. illuminating the journey for women who want to create inten-
tional, spririted lives.
e“ fA fol rt t h so eru vg esh a s n a o st o li da i ns tre ol df u- cth ioe nl p t o book, this Bergin & Garvey Trade. 1999. 288 pages. 0-89789-580-0. $24.95.
leses finvafsivee, acnd t lesss e. xm ”ped ei nca l s i a vl t ee ,r n B a wtiv ie ts oh t h a ft o e a wre e k rof t e ln ol nsa gife -r t, sermt side GPG GRE EN WONODgee
Bergin & Garvey Trade. 1998. 144 pages. 0-89789-543-6. $12.95. 88 Post Road West * P.O. Box 5007 • Westport, CT 06881-5007
PLACE YOUR ORDER TOLL-FREE, 24 HOURS-A-DAY: 1-800-225-5800 Telephone (203) 226-3571 * Office FAX (203) 222-1502
November /December1998
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-275-96359-4', '0-275-96003-X', '0-89789-588-6', '0-89789-580-0', '0-89789-543-6']"
8,"FBN CONTENTS
EDITOR & PUBLISHER Carol Seajay
ASSISTANT EDITOR Teri Mae Rutledge ARTICLES
ADVERT. & PRODUCTION Kathryn Werhane Booksellers’ Favorite University Press Books . .... 29
CATALOG COORDINATOR Lisa McGowan University Press Titles on Education and Literacy . . 27
OFFICE MANAGER Kristin Redmon Women in Love: Getting It into Print... ....... 19
COLUMNISTS Selling BOOKS at EVIS 4 u tai 23
Art Books: Tee Corinne Bookstore News . ....... (on vacation this issue)
Canadian Books: Jacqueline Dumas Feminist Publisher NEWS. . s r eer. 17
G Ka idy s ’ M Le in t:' s L L init de ar a t Bu ur be o: n Richard Labonté News/Short SIOries 5. r a ar 7
Music: Susan Frazier & Barb Smalley ZIBF focus “Women” in 1999 • The Cunt Coloring Book
SM Uc ny i F i&s vit / ee F rHr sai e ine tas t t y: a h s eN y Pr:a r n eWL s saC h eu si irn :p an p M la Q et eue vr i l t Mer iller G S bu &o pe nes . r c oct mho a i nC • so 'n H g G or lr te o s ws U t n• h c e S nSe l sl ol oi w rn esg d • S • t Bo Lec r ak wt, e s l uN sm io tt sa ! n nB • o o 2Bk nus dy s • A H na nl uf a lof
Video: Liz Wermcrantz TLC to Convene January • BEA Moves SP Booths
PR O SO arF aR hE A FD alE lR onS , Sarah Holmes, DAEPAdRITNMEdNTeSX 3.. e a 99
Kirsten Janene-Nelson, Charlotte Mautner,
Karen Mckevitt, Stephanie Provines, Announcements... A. A. V MAIRA 38
Kristin Redmon, Dena Taylor, Backo Press 1... N 37
Julie Van Pelt, Susan Waller
Bestsellers... ......... (will return next issue)
COVER ART Classified Ads . .... e e e 100
Ellen Forney, Rea/ Gir//Real World, Seal Press Subscription Infermation. 0... C2
They Went That-A-Way . = 52... 39
HOW TO REACH US Trivia. and:Commentary 9. u H. Li.. 13
Witing Wanted s. PUAA 37
TELEPHONE 415-642-9993
FAX 415-642-9995 THE BOOKS
U.S. POSTAL SERVICE Art BOOKS.. r n e as ait aie Felen s 45
Feminist Bookstore News
PO Box 882554 CaGnadiana ByOOKlS, . erot ret (wsill r etuern ne xt5 iss3ue)
San Francisco CA 94188 KIAS t t 57
DELIVERIES
2180 Bryant Street #207 Musie:Newss ess i S JPN SE 41
San Francisco CA 94110 MYSIBNeS"". . 1. P 47
EMAIL Our OWN Presses ........ :..-......-.. 61
General Info: Kristin@FemBkNews.com Publisher's ROW . ..... e se 89
Editor & Publisher: Carol@FemBkNews.com
Assistant Editor: TeriMae@FemBkNews.com Science Fiction & Fantasy. «> e ee s 49
Advertising: Kathryn@FemBkNews.com Smali P(8sS8588. 0 e k e e E 69
Catalog: Lisa@FemBkNews.com Universily,Presses:n e. e 0 s 81
Printed in the USA Video Reviews ..................... 40
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
GREAT LESBIAN BOOKS FRON NEW VICTORIA PUBLISHERS
THE LITTLE BUTCH BOOK
by Lesléa Newman With Art by Yohah Ralph
“Newman's provocative and well-crafted poetic voice is a delight.” —Pat Califia
Newman's enchanting verse sings the wonders of the butch, mixing the sparkle of romance with
the thrill of the erotic. The Little Butch Book is the perfect gift — and the perfect invitation.
ISBN 0-934678-96-0 $10.00
EEEE
4a Finally here — the 7th Stoner! In the sleepy town of Shelburne Falls, dark forces are afoot, hungry
da ghosts who have chosen Aunt Hermione as their prey. Stoner McTavish must stop these entities before
9 it’s too late. But who are they? What do they want and why? How can you stop an enemy you can’t
find? ISBN 0-934678-91-X $12.95
DEAD AND BLONDE A Meg Darcy Mystery by Marcy Jacobs
A blonde woman in your bed can be a disaster. In this second in the series, PI Meg Darcy rushes to jg
police detective Sarah Lindstrom’s side after Sarah finds her ex-lover beaten to death. Tension lasts §
until the final page with mystery, murder, love, and revenge. ISBN0-934678-98-7 $10.955
g K IL LKINGILLING AT THE CAT by Carlene Miller
IR THEAT A woman is murdered at The Cat, reporter Lexy Hyatt’s favorite lesbian bar. When her own ex-lover looks
: like a prime csounscpeeicvte,d L pexloyt . l o“sSetse e pheedr ionb j etchteiv idteyt.a iAls hofo t l ensebwia n lo cvuel t uinrtee r aenstd droommpanliceea.t”e-s Phuebrl i ssheearr’csh W ine e ktlhyis well-
“A brisk, sexy read with a large cast of characters.” —Foreword |ISBN 0-934678-95-2 $10.95
HOT TICKETS! Gift Tickets for Friends and Lovers by New Victoria
A bound collection of tickets suggesting gifts, treats, entertainment, special favors, or dates.
Each ticket has a delightful romantic or erotic quote on the back, selected from over 40 New
Victoria titles. Art by Yohah Ralph completes this treat. ISBN 0-934678-99-5 $5.95
QUEER i JanAd P tAraNns l aPteedr sboyn aBla r bSatrao r Siuems m oerfh a wJka,p aCnheeisroen LMecsMbaihainll,s , an Gd a Dyasr,r e nB iMsceDxounaallds. and Transsexuals Edited
The first in-depth view of queer life in Japan. Life stories from pre-World War II to newly out young
activists. With new courage and consciousness Japanese queers are beginning to speak out.
ISBN 0-934678-97-9 hardcover $22.95 • ISBN 1-892281-00-7 paper $16.95
CALL OR WRITE FOR FREE CATALOG OF GREAT LESBIAN BOOKS
from NEW VICTORIA PUBLISHERS PO Box 27, Norwich, VT 05055
1-800-326-5297 *• emailnewvic@aol.com
www.opendoor.com/NewvVic/
Distributed to the trade by LPC Group 800-243-0138
November /December1998 6 Volume 21 Number 4
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-934678-96-0', '0-934678-91-X', '0-934678-98-7', '0-934678-95-2', '0-934678-99-5', '0-934678-97-9', '1-892281-00-7']"
10,"Why does the TVC think that sending lesbian art
Zimbabwe International (or in the case of The Cunt Coloring Book, anatomically
_ BookFair 1999 correct drawings of not-necessarily-lesbian labias)
will discredit the gay (male) would-be ambassador,
The theme of next year’s Zimbabwe Interna- you might well ask. The connection is tenuous. It goes
tional Book Fair is Women. The Keynote Indaba like this: Hormel gave so much money to the Gay and
conference, “Women’s Voices — Gender, Books, and Lesbian Center at the San Francisco Public Library
Development” will be held from July 31 to August 1. that the center was named for Hormel. And now TVC
This year’s focus country is South Africa. The Book is holding Hormel (who doesn’t even work there)
Fair itself — Africa's premiere book festival — will personally accountable for every book and paper in
take place between July 31 and August 7. Publishers, the collection. (Once again giving a man credit for a
librarians, and booksellers from all over Africa will hell of a lot of women’s work!)
attend the fair. The Book Fair will be open to the Our only hope is that some good will come out of
trade from August 3 to August 5, and to the public this: the entire U.S. Senate now knows exactly what
f ur leo dm i nA cu lug du es t a 6 m t ao r k A etu ig nu gs t w 7 o. r k P sr ho og pr a fm os r a Alr fe ra id cy an sched- w ero sm oen f ’s a ll la b ti ha r elo e o k b o oli kk se w(! i) l l a n sud e, h To Vp Ce f u fl ol ry vt ih oe la tp iou nb l i osh f-
women in publishing, a seminar on women and copyright as well as for using the materials out of
information technology, and a women writers in context (defamation) and make a lot of money.
Africa panel.
For more information about the program, regis-
tration, or travel, contact David Brine, ZIBF (UK) Ltd., Size Queens
PO Box 21303, London UK WC2E 8PH; +44 (0) 171 836
8501, fax same, email: (zibf.kingstreet@dial.pipex It’s OK to lose money if your stock price goes up...
.com). To discuss programming, contact Margaret One of the major changes in the book industry in
Ling, Managing Director, ZIBF (UK) Ltd., email: the last five years has been the shift from selling books
(MARGARET.LING@GEO2.poptel.org.uk). to selling stock. Almost all of the major new players are
publicly held companies that sell stock (or find other
investors) to generate capital to launch businesses and
The Cunt Coloring Book open new branches. If there's enough hype and pub-
_ Goes to Congress licity, the price of the stock goes up. The people who
buy (and sell) the stock make money, and it doesn’t
As part of its efforts to kill Clinton's nomination matter in the least to them whether the company runs
of gay philanthropist James Hormel as the ambassa- in the black or not (as in the case of Amazon.com). As
dor to Luxembourg, the Traditional Values Coalition long as the price of the stock goes up, the stockholders
seems to have sent photocopies of The Cunt Coloring make money. Sometimes lots of it. They're happy. The
Book by FBN Art Book columnist Tee Corinne, Nothing Big Box retailer (or online bookseller) has ready access
But the Girl edited by Susie Bright and Jill Posener, and
Lesbian Art: An Encounter with Power by Liz Ashburn company comes out in the black on a regular basis, but
to all of the U.S. Senators. it isn't really necessary.
November /December 1998
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Wed, 27 Mar 2024 01:06:53 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
