PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News LINIhn
The Periodicals Issue
January/February 1990 Volume 12 Number 5
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"t
personal in the voices of 24 activist women ranging from world-
enowned leaders like Winnie Mandela and Helen Joseph toa 13-
yeIar-told ch ild 1 wh o h as S endaureld pol ice o harnassmetnt eall her litfe.soa
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"Feminist Bookstore News
FROM
NOTES THE
o
o
o
o
Ooo000 o
In the beginning of the women’s movement there the vision clear through changing editorships,
were the magazines and newspapers. They covered Sojourner staffers to write about planning for
all the current news of the women’s movement and economic viability and stability, and Off Our Backs to
the best of the analytical articles were reprinted as write about the importance of bookstore distribution
pamphlets that traveled the country and later were to periodical survival. Sojourner’s article on economic
collected into books. Even before we had printing planning had to be rescheduled for a later issue, due
presses and publishing houses and bookstores, we to a bad mix of auto-accident, flu, and their earlier-
were a movement of feminist newspapers and jour- than-usual December printing schedule. Look for it in
nals. Our vitality — our sense of ourselves as a move- an upcoming issue. Elsewhere in this issue Donna
ment that’s strong and kicking — is most vividly Murray surveys the Canadian magazine scene, Tee
reflected in our periodicals. The issues and debates Corinne looks at feminist art magazines, and Susanna
that take a year or two or three to make it into books Sturgis comments on the dearth of feminist fantasy
show up first in our periodicals. Many of our finest and science fiction periodicals.
books grew out of ideas that first saw print in feminist
journals and newspapers. Our periodicals are our The core of the issue, of course, is Laura Zimmer-
conversations. They give us a chance tò develop ideas man’s excellent article on the ins and outs of stocking
before committing them irrevocably to books that may
never be revised and updated. It’s in the magazines
that we argue with the books we publish and develop FBN
the critiques and ideas that will make it into the next
set of books. Where would we be without them? Deadlines
As we head into the 1990s, we have a wonderful
range of feminist periodicals: newsmagazines, literary
magazines, academic journals, issue-oriented news- Spring Announcements
l pe rt ot fe er ss s. i oP nr ae l,s e n et da it ti oo rn ia l s t cy ol ne ts e nr ta n rg ue n sf r io nm a lp lu n ck on ct eo i v au blt lera- March Issue
directions, style ranges from newsreporting to aca-
demic to irreverent. There’s no limit to what we'll February 11
discuss in print, (though sometimes it takes a consid-
erable amount of printer-shopping to get it into print) The ABA & International
and it still feels like we've only just begun to talk...
Feminist Bookfair
issues T mhi on sk ti n cg l e at rh lyat is no m soet mim eoe ns e w ee ls e c 'sa n m s iree r o ro ,u r I o aw skn ed Issue
magazine publishers to write about their experiences
with issues that booksellers face. I asked Elana April 10
Dykewomon (Sinister Wisdom) to write about keeping
January/February 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
and selling newspapers and journals and her anno- sip”, photos — whatever is new and exciting that’s
tated list of feminist periodicals. FBN will be reprint- happening in your store.
ing this article for years and passing it out to new We're looking for a coordinator for the feminist
booksellers as they open stores. We’ll take it to Bar- bookstore day at ABA this year. Mary Morell from Full
celona this spring, as well. Circle did it last year. Any volunteers for this year?
Special thanks to Laura for working on it up to FBN can arrange for the space and the food, but I think
and through the week before Christmas, to the book- it works much better when a bookseller (or book-
sellers around the country (see page 19) who sug- sellers) coordinate the program and discussions.
gested additions to the list, and to Inland for their Not having learned to time travel yet, FBN is
ever-expanding list of periodicals and for making it going to bypass NWSA and The 4th International
easy to stock a whole range of periodicals. With this Interdisciplinary Congress on Women (NYC, June 3-
kind of support perhaps more feminist periodicals 7) this year to attend ABA and The International Fem-
will achieve financial stability in the nineties. inist Bookfair in Barcelona. If you (or anyone you
The earthquake slowed us down in a way we know) would be willing to rent us a portion of your
hadn't anticipated as we went to press last issue. It table and display some copies of FBN and subscrip-
wasn't until we were ready to take the issue to our tion information at either event, please give us a call.
printer (Krishna Copy) that we learned that the build- FBN is celebrating the turn of the decade by
ing that houses their printing facility was so severely moving all of our databases from DataStar on our
damaged by the earthquake that they hadn't yet been workhorse (but out-dated) CPM system to an amazing
allowed in to remove any of their equipment. They — but easy to run — relational database called Para-
were up and printing, though, using the printing dox. Our heartfelt thanks to CompuMentor and their
presses in another location “after hours.” They de- volunteers Jeff Angus and Vic Pracki for all their help
finitely wanted the job but explained that it would in making this transition, and to Borland International
take “a little longer,” because of using the shared press for donating a copy of Paradox to FBN. We may even
and — because their only collating machine was still be printing out the labels for this issue using Paradox.
trapped in the damaged building — they would have
to collate the entire job by hand. Krishna, a South The turning of the decade has me thinking back
Asian owned and operated print and copy shop, has on the Women-In-Print movement I knew as the de-
been printing FBN for most of the last ten years (except cades turned into the seventies and the eighties. As we
for the copies printed by the Women’s Press Project.) turn to the nineties, it’s clear that we've realized things
They've been very helpful to us and supportive of our we couldn't have imagined at the beginning of the
work over the years, and, though we may have met seventies nor even at the beginning of the eighties.
with an occasional raised eyebrow, they've never May all of our ‘90s be full of successes wilder and more
given us flack for our content. We decided it was time wonderful than any we've yet dreamed.
to return some of that support and wait it out with Yours in spreading the words into the new
them. Meeting payroll was an issue for small busi- decade,
nesses throughout the quake area and we decided that Carol Seajay O
FBN readers would also be willing to live with the
delay. Thanks to all of you for your support and your
patience while we made our way through the post-
quake upheaval.
Next issue will see the return of the On Publish-
er's Row and Mysteries columns and our new “Book-
store News” column. “News of the other bookstores”
is the response we get most often on the “plus” side of
our evaluations, so we decided to make it a formal
section of its own. Please send news, printable “gos-
January/February 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"CONTENTS
FBN
Editor & Publisher DEPARTMENTS
. Carol Seajay Advertising:Index . . .. . s. e- 87
Art Books TCo elu em n i Csts orinne BBacke tso tPrseses l& l Oethrers G.o.o d N3ew s . s .. ... ... 6 524
Canadian Content Donna Murray But Can She:Iype?5 X... .. -> ... 37
Gay Men's Literature Jane Troxell Canadian:Content >. s. S e 23
International Books Joni Seager
Mainstream Publishers Sandi Torkildson CSlashsifioed r Adts/ O P R Booaksv Weanst.ed./ O ffAeredN ... .. 8853
Mysteries Mary Lowry
Poetry Betsy Nuse Subscription Information >. A. 3: is sess 48
S Uc nie ivn ec re s i tF yic t Pio rn e s sS eu s s a Kn rn ia s S Ht ou or vg ei rs TThery i Wveinat T hsat :A -aW ay .a = u . a u 0S10A 9- oi is n e5 649
Young Adult Books Christine Jenkins Writing Wanted: 2. 0N. N B A YR 38
Cover Art
Siné Anahita FEMINIST NEWSPAPERS & MAGAZINES
Proofreading The Travels of Sinister Wisdom..."" 1"" 17
Pat Kelso Stocking & Selling Periodicals... 2. 0. 19
Advertising Periodicals From Canada 00.00.. S.. 23
Brenda Cummings An Annotated List of Feminist Periodicals. .... 27.
Feminist Bookstore News ARTICLES
456 14th Street Suite 6 News/Short Stories. 0 >. Se 7
San F rP aO n c iB so cx o C88 A2 5 5 94 4188 4 Nt eh w I n Et d' :l YB oo uok f Ca ai nr - S Dil ov e r So mM eo to hn i n gB -o Po rk es s- sC a Gre ay n- gT -h FTom C-a Os u tA /w Wa rr id ts e
415-626-1556 Celebration '90/ Gay & Lesbian Literary Festival . .11
FEMINIST BOOKSTORE NEWS is the communications The Librarian/Bookseller Connection . ....... 13
vehicle for the informal network of feminist bookstores. Profile: Sisterspirit 0 A 36
FBN reaches 350 feminist and feminist-inclined book-
s st eor le ls e r in s th ine U . ES. n a gn ld a nC dan ,a d a E a us r w oe pll e ,a s Afe um sin ti rst a lb io ao ,k - New Zealand, Saga: The Argentine Women’s Bookstore ..... 39
India and Japan. Librarians, women's studies teachers, Herstory: Emily Faithful and Victoria Press . .... 46
cb oo mok p r ir se ev i e tw hee r s r, e m p au ib nl dis eh re r os f a n thd e f se um bsin cris it b e rb si .bliophiles Accessing Books: in.Print =. 2... e 47
Letters, articles, news items and announcements should
b Sie g n r ee dc e i av re td ic let sh e a nt den t leh t t eo rf s t ah re e m tho en t h re s p pr oe nc se id bi in lig ty p ou fb l i tc hat eion. TAHE BO OBKSOOkS ss e a 65
authors.
FEMINIST BOOKSTORE NEWS (ISSN: 0741-6555) is Our Own Presses =.. N NS N 57
published bi-monthly in January, March, May, July, The SmallPresses =. =... L 75
September, and November by FEMINIST BOOKSTORE
N9E4W1S0 3at. 4S56e c 1o4nthd -StCrleaets s S u iPteo s6,t a Sgane F rpaanicidsc o ,a tC A San Francisco, Gdy MEN'S LIIGFalUre . . n e 67
CA. POSTMASTER: Please send address changes to Poetry"" 0. ON MARJA . . . e 69
FEMINIST BOOKSTORE NEWS, PO Box 882554, San
Francisco, CA 94188-2554. Science Fiction
$S 6U /yB r S CC anR adIP ianT I pO oN staS g: e ; $ $15 30 /y/ ry fr o/ r 6 o v ei rs ss eau s e ps o, s t a$ ge9 .5/2 years. Plus University Presses
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['5 5 94 4188 4']
6,"Feminist Bookstore News
'T'he Sexual
Politics
A Fèmmist-Negetarian
Critical Lheory Mary E. Hawkesworth
Carol J a.! . Adams
Winner of the 1989 Continuum M.E. Hawkesworth
Women’s Studies Award BEYOND OPPRESSION
Feminist Theory and
C Tar Hol E J . SA Eda Xms UAL POLITICS Political Strategy
OF MEAT “This is a brilliant essay that should be
read by all concerned about women’s
A Feminist-Vegetarian
issues. Hawkesworth’s analysis of the
Critical Theory
need for new political solutions is clear,
“Adams’ observations are telling, most insightful, and penetrating.’—Rita Mae
seductively sprung, and overall, the Kelly, Editor, Women & Politics
argument is both thoughtful and “Hawkesworth accomplishes what every
thought-provoking—and not without theorist and activist advocates but few
elegance.”—Kirkus Reviews
rarely undertake. . . Beautifully written,
* Andrea Dworkin on 7%e Sexual persuasively argued, and thoroughly
Politics of Meat researched.” —Jean F. O’Barr, Editor, Signs
$22.95 hardcover $22.95 hardcover
January/February 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"Feminist Bookstore News
Seriti sa Sechaba here at the shop. As a result $75 have been sent to the
4th FI., Royal St. Mary’s Bldg. organizer for the IV International Feminist Bookfair.
Corner Pritchard & Joubert Sts. Not loads of money maybe but over there it translates
Johannesburg 2001 into thousands.
South Africa As of this letter (23 November 1989) Christmas
Dear Carol, sales are still not obvious and I'm trying hard to smile
Just a note to tell you and all our friends that we and relax as I look at all this gorgeous stock.
are okay and that “touch wood” we are still alive and To Canadian readers I'd like to say I've quit the
kicking. Canadian Booksellers Association. I've also returned
The interview in the newsletter was very good. paid-in-advance Booktokens which never took off and
We were very happy with it especially that it I've been told there is no refund for these, also they didn’t
generated great interest judging from the enquiries return the product so I'm out big bucks thanks to the
and subsequent orders from overseas. group who fight for fairness in the booktrade.
As you have read from the media there has been I was going to suggest a Feminist or Women’s
some very interesting developments here. The release Booktrade association but I'm so disappointed in the
of the political detainees, the allowing of protest meet- direction that the CBA has taken that I'm soured for
ings and marches fill us with hope for the future. I the time being. As an add on I would like to note that
attended the historic rally where the tfialists I do not consider myself to be confrontational as a rule
addressed the crowds. It was such an experience, with but I do need all the cards on the table and if the game
the crowds roaring in response and excitement. looks rigged, I tend to point that out.
Indeed, the process has begun. Renee Albrecht
We wish you all a happy Christmas and a fruitful LI
and exciting 1990.
Yours sincerely,
Mrs. Dinah P. Lefakane PO Box 39
Managing Director West Tisbury, MA 02575
Dear Carol, Brenda, and friends,
Women’s Bookstop Just reviewed Desert Years for the Martha's Vine-
333 Main St. West yard Times. Tee hee.
Hamilton, ONT Glad to hear you didn’t get too badly rattled. I
Canada agree with your decision to stand by your printer even
Dear FBN, if it meant coming out late. Sorta like buying a best-
Here is our membership renewal. Also an update: seller at a feminist store even if Clown Books has it for
We hosted a Women’s Art Exhibit in November and $2 less. Is access to all the other books worth two
featured local women’s creative genius. The event was bucks? You bet!
planned as a fund raiser and a silent auction was Love,
organized during the official opening of the exhibit Susanna J. Sturgis
January/February 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"Feminist Bookstore News
ACT UP NY Shivers down our backs are common now. Laughter
Women’s Action Committee has still not returned to our spirits. We find ourselves
496A Hudson $t. Ste. G4 searching for an answer or light.
New York, NY 10014
To whom it may concern:
Please be aware that a campaign has recently
been initiated to eliminate the availability of a highly
dangerous and insidious book: The Real Truth About Here's a bit of reflection from Women’s Bookstop.
Women And AIDS by Helen Singer Kaplan, published by This store is working closely and eagerly with the
Simon & Schuster. The book suggests, among an abun- women setting up the Women’s Studies program
dance of fallacies, that women should avoid “high risk which is to begin in September, 1990 at McMaster
men,” that a “decent” man will avoid homosexual con- University. Naturally we see this as a great opportu-
tact, that lesbians are immune to HIV regardless of their nity for growth and feel very enthusiastic toward the
sexual practices, and that there is no such thing as sex women who have plowed through the usual patri-
that is safe. That is, one must have sex exclusively with archal BS which is now allowing the Women’s Studies
men who have been “tested and cleared.” to begin.
Don’t stock the book. Tell Simon & Schuster why. Women’s Bookstop has definitely grown these
Don’t contribute to the opportunistic profiteering past five years. Every year we have counted more
around an issue already fraught with fear and anxiety sales and significantly more browsing individuals.
or to the callous and inexcusably misguided peddling Although business has continued to look good
of incorrect information. we are moving into 1990 with some preparation for
Sincerely, hard times. All the financial talk is about harder times
Monica Pearl for all and less money to spend. There may also finally
For the ACT UP NY Women’s Action Committee be more consideration given to the waste in our con-
sumer lifestyles. For whatever reason we are going to
GEA order very carefully and sparingly as we head into the
new year. Women’s Bookstop is lucky because the
location is owned by the owner and her partner-in-life
This letter was been sent to Canadian Content after the so we feel we will be able to weather some lean times
brutal murder of 14 women in Montreal on December 6, 1989: as long as bank loans can be avoided.
Women’s Bookstop Candace and my step daughter and myself are
333 Main St. West still hopeful that we will find ourselves in Barcelona
Hamilton, ONT Canada this June. I really would like to make a correction
Dear Donna/Canadian Content/FBN, here. The money this shop sent to Barcelona was not
This country is in pain. We have all been torn near $2500 as was reported in December FBN. To
open by the gun of a madman. Our communities are date this shop has sent $100 Cdn and the amount
on guard. I for one will no longer engage in crazy stated in the article is some misinterpretation by the
male/female philosophy where one side tries to dis- women in Spain or their financial institute. Wish I
prove the feminist view on inequality or women hat- could have said that I was behind such a large
ing. Analyses are history. Now we must stop the donation. We have been wishing them luck from the
ridiculous hatred. Hatred’s voice must be smothered. start though.
We are on guard to men who might be baiting us Our biggest seller is still Courage to Heal along
into discussions only to fight with us. And we know with other titles in the recovery books. Id like to
we have had men in this store who claimed to be comment on the book Sister from Cleis as a great
sympathetic to Women’s Liberation while later we collection of very readable stories reflecting the wide
discovered through their wives or partners that the spectrum of sisters on this continent.
men were actually involved in pornography or using ChReerse tno yeou e in t heA Newl b Yearr,echt O
pornography. We no longer trust the faces of men.
January/February 1990 Volume 12 Number 5
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
° Literary Creation in Feminist Writers.
o Popular Culture and Mass Media.
° Women and Psychology: What are we transmitting
to others?
° Politics, Peace and Ecology: A feminist strategy for
the 90s.
We are trying to bring to Barcelona all the
BARCELONA: The 4th International Feminist women who have written to us from Latin America,
Bookfair (June 19-23, 1990) announces the following the Mediterranean countries, and from Eastern
workshop schedule: Europe. But this creates a budget much larger than
Workshops during the professional days will | we can finance. We are looking for help from other
include: organizations. Perhaps some organizations or in-
e Women in International Publishing: The economics dividuals would find it easier to pay for an airline
of publishing in the Third World. ticket for a Brazilian woman writer or publisher (for
e Women with Successful Experience in Publishing: | example) than to just send money to a fair in Spain.
Representatives fromVirago, the Women’s Press, Or- I can send the names of 50 women who are asking
landa Verlag) will talk to us on their experiences. to come. If we don’t want this fair to become a First
° The Single Act 1992: Problems with multilingual- | World fair, we must all do as much as possible to
ism, the possibilities of co-publishingd. bring women from around the world.
e Computers and Self-Publishing: Attic Press, Mother We will have a more detailed schedule 35 well aS
Courage and a woman who will explain the advan- | C0ncrete offers for the cheap prices for the air ticket
tages and possibilities of self-publishing. and hotel accommodation packages by the end of
° Children’s and Young Adult Books: Vehicles of January. -María José Aubet O
values transmittance, consumerism, and other ele-
ments affecting text and illustrations.
Workshops for booksellers, translators and librar-
ians will also be held during the professional days.
Panels scheduled during the thematic days:
° Women and Religious Integrisms (especially in the
Mediterranean). Silver Moon bookstore owners Jane Cholmeley
° Thrillers and Women’s Influence on the Genre. and Sue Butterworth have decided to go into publish-
o Science Fiction: A new utopia? ing as well. Silver Moon Books will debut in the first
e Women’s Culture Critique: A new women’s culture? half of 1990 with British editions of An Emergence of
o Lesbian Writing in the 90s. Green by Katherine V. Forrest and Lessons in Murder by
o Gynocritics. Claire McNab. The new publishing company will ini-
tially specialize in repackaging U.S.-published lesbian
The following workshops will be held in the | novels for the British market. You can reach Silver
evweningas wnhent thse fa ir c is a clonsed so thaatt evteryeonne whdo |: M o on U Boonksat:i68t Chearding Cr ossK Roiad,n Logndond WoC2,m. O
Volume 12 Number 5 7 January/February 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"Feminist Bookstore News
fessionals and volunteers spearheaded by Sasha Aly-
son. It was subsidized entirely by donations from the
publishing and bookselling communities — an event The
Washington Post called “an extraordinary publishing en-
terprise.” Paper, printing, distribution, design, and help
with publicity were contributed by various individuals
and companies. The essays making up the book were
After five printings totaling over 1 million copies contributed by celebrities and AIDS activists. The first
You Can Do Something About AIDS will be re-released edition — cited by USA Today as “one of this summer's
in a new edition on Valentines Day with a mid- most-read books” — went through five printings for a
January ship-date. total of over one million copies, distributed at no charge
The new edition will carry a $1.00 jacket price. through bookstores across the country. O
While donations made it possible for the first million
copies to be printed and distributed free of charge, the
$1.00 jacket price will provide enough income to keep
the book in print for as long as necessary without
relying on future contributions.
The new edition will include a special Introduc-
tion by James A. Michener and three new chapters:
° “The Pet Pals Program” by Dallas teenager
Ryan James, about the program he helped develop to All four of this year’s Carey-Thomas awards
care for the pets of people with AIDS; went to “small” independent presses this year.
° “What a Caring City Can Do About AIDS” by The Carey-Thomas award, established in 1942 by
Boston Mayor Raymond L. Flynn; the late Frederic G. Melcher, president of R.R. Bowker
° “The Leadership Is You” by Ben Strohecker, and editor of Publishers Weekly, is given annually “for
who took a one year sabbatical from his position as a distinguished project of book publishing” carried
chief executive officer of a candy company to raise forward during the preceding year. The purpose of the
funds nationwide for the care of people with AIDS award is to “honor creative book publishing at its best
through events called Aid and Comfort. — not editorial judgment alone, but the exceptional
Paper for the second edition of You Can Do display of initiative, imagination, co-operation with
Something About AIDS has been donated by the author, appropriate manufacture, and successful pro-
Canadian Pacific Forest Products Company. Offset motion and marketing.”
Paperback Manufacturers will print the book at no In presenting this year’s awards PW's editor-
charge, and distribution will be handled — also for in-chief John F. Baker commented, “As larger pub-
free — by the Ingram Book Company. Ingram will lishers have become more generalized, more
ship the book post-free. focused on big budget bestsellers, we find more of
You Can Do Something About AIDS is a selection of the chance-taking, the really creative approaches
the Book-of-the-Month Club. that Carey-Thomas was designed to award, coming
The American Printing House for the Blind, from smaller publishers. We're delighted to have a
through arrangement with the Library of Congress and small press sweep.”
theStop AIDS Project, is preparing a Braille edition of You Thunders Mouth Press received the principal
Can Do Something About AIDS. Individual Braille books, award for its contributions in the publishing of alter-
once completed, can be purchased by APH at cost (to native fiction and non-fiction including reprinting
cover embossing and binding). Presumably they will neglected works by Black writers such as John Willi-
also be available to Braille readers through the Li- ams and Chester Himes. The press also focuses on the
brary of Congress’ lending program for blind readers. Beats and has forthcoming works on Black theatre, the
The first edition of the book, published in June rebuff of Supreme Court nominee Judge Bork, and
1988, was organized by a crew of publishing pro- film director Martin Scorsese.
January/February 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:05 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
