ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-553-57456-6,A Monstrous Regiment of Women,"King, Laurie R.",Bantam,336,1997-01,,Mass Market Paperback,"A Monstrous Regiment of Women continues Mary Russell's adventures as a worthy student of the famous detective Sherlock Holmes and as an ever more skilled sleuth in her own right. Looking for respite in London after a stupefying visit from relatives, Mary encounters a friend from Oxford. The young woman introduces Mary to her current enthusiasm, a strange and enigmatic woman named Margery Childe, who leads something called ""The New Temple of God."" It seems to be a charismatic sect involved in the post-World War I suffrage movement, with a feminist slant on Christianity. Mary is curious about the woman, and intrigued. Is the New Temple a front for something more sinister? When a series of murders claims members of the movement's wealthy young female volunteers and principal contributors, Mary, with Holmes in the background, begins to investigate. Things become more desperate than either of them expected as Mary's search plunges her into the worst danger she has yet faced.

                        <p>The eagerly awaited sequel to The Beekeeper's Apprentice. Bored with family celebrations, Mary Russell follows Sherlock Holmes to London, meets a former Oxford classmate who is doing good work for a charismatic woman--a quasi-religious leader, quasi-early feminist--and becomes involved in some mysterious doings behind the spiritual scenes.
</p>",en,,"Height: 6.87 Inches, Length: 4.16 Inches, Weight: 0.4 Pounds, Width: 1 Inches",7.99,https://images.isbndb.com/covers/45/62/9780553574562.jpg,Success,70,19.4
0-435-07005-3,THE LAST CLOSET: THE REAL LIVES OF LESBIAN AND GAY TEACHERS,"Kissen, Rita M.",Heinemann,198,6/17/1996,"Gay teachers, Gay teachers--United States, Lesbian teachers, Lesbian teachers--United States, LB2844.1.G39 K57 1996, 371.1/008/664",Hardcover,"The Last Closet Tells The Stories Of Lesbian And Gay Educators As They Struggle For Dignity In The Face Of Homophobia. These Stories Come From Over A Hundred Lesbian, Gay, And Bisexual Women And Men Who Are, Or Have Been, Teachers, Counselors, Librarians, And Administrators Across The Country. Rita Kissen, Who Began Her Research After Her Lesbian Daughter Became A Teacher, Uses Both Narration And Description To Capture The Texture And Tone Of These Teachers' Daily Lives. The Last Closet Describes The Struggles Of Educators Caught Between Their Desire For Authenticity And Their Need For Safety - A Need That Forces Most Of Them To Hide A Significant Part Of Their Identity. Kissen Also Suggests Survival Strategies For Lesbian And Gay Educators And Offers Advice For Heterosexual Parents, Teachers, And Administrators Who Want To Make Their Schools And Communities Inclusive And Safe For All. The Center Of Myself. Becoming A Teacher. Discovering A Gay Identity. Race And Culture. -hiding. -horror Stories. Teaching Under Siege. -reaching Out. Families. -for Survival To Empowerment. Rita M. Kissen.",en,,"Height: 9.31 Inches, Length: 6.22 Inches, Weight: 1.1 Pounds, Width: 0.7 Inches",0,https://images.isbndb.com/covers/00/52/9780435070052.jpg,Success,129,19.4
0-385-48645-6,Living It Up,"Finley, Karen",Doubleday,149,9/1/1996,"Business, Computers & Money - Humor, American Humor - Peoples & Cultures, General & Miscellaneous Humor",Hardcover,"In Enough Is Enough, Karen Finley lampooned the self-help genre with weekly meditations showing us how to make the most of our dysfunctionality. In Living It Up, she trains her blazing wit and insight on the tyrannical Myth of the Perfect Homemaker. With the indomitable ingenuity and can-do spirit of a manic Martha Stewart, Ms. Finley takes us month-by-month through a year of fabulous living - from dictating New Year's resolutions to friends and family, to growing marigolds in your armpit in June, to knitting sandwich bags for a back-to-school surprise, to getting a head start on the perfect Christmas by chopping down a forty-foot tree and saving it in your freezer. In addition to such seasonal delights, Living It Up offers resourceful everyday activities and crafts, like making bathmats and coasters from the hair that collects in the tub drain, and how to throw the perfect divorce party. Illustrated throughout with the author's own distinctive drawings, Living It Up offers hope to frustrated do-it-yourselfers everywhere in a screamingly funny addition to the literature of house and home.",en,First Edition,"Height: 8.75 Inches, Length: 6.5 Inches, Weight: 0.7 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/64/53/9780385486453.jpg,Success,81,19.4
0-304-33203-8,Amazon to Zami: Towards a Global Lesbian Feminism (Sexual Politics),"Reinfelder, Monika",Bloomsbury Academic,171,5/14/1998,"Lesbian feminism--Cross-cultural studies, Feminist theory--Cross-cultural studies, HQ75.5 .A48 1996, 306.76/63",Paperback,"Amazon To Zami Explores The Existence Of A Global Network Of Lesbian Feminist Activists In Latin America, Africa, Asia And The Pacific. The Contributors Challenge The Assumption That Lesbianism Is A Political Phenomenon Exclusive To The White Decadent West. They Explore The History, Myths And Oppression Of Lesbians In Their Respective Countries, And Place Lesbian Concerns In The Context Of The Pressing Political Issues Of Their Regions. Lesbian Involvement In The Abolition Of Apartheid In South Africa And The Implication Of Race And Class For Lesbian Politics; The Relationship Between Lesbians And Development In India; The Influence Of Fundamentalist Catholicism On The Lives Of Lesbians In The Philippines; And The History Of The Latin American And Caribbean Lesbian Movement Are Some Of The Themes Of This Anthology. Introduction: Weaving International Webs / Monika Reinfelder -- Persecution And Resistance / Monika Reinfelder -- Stolen Strands : The In And Out Lives Of Lesbians In The Philippines / Malu Marin -- Jami Or Lesbian? / Giti Thadani -- Queering The State : Towards A Lesbian Movement In Malaysia / Rais Nur And A.r. -- Indonesian Lesbians Writing Their Own Script : Issues Of Feminism And Sexuality / B.j.d. Gayatri -- Lesbian Lobby : Apartheid's Closet / Gertrude Fester -- Lesbians In Namibia / Liz Frank And Elizabeth Khaxas -- Sisters Of Mercy / Tina Machida -- Outraging Public Morality : The Experience Of A Lesbian Feminist Group In Costa Rica / Rose Mary Madden Arias -- 'todas Locas, Todas Vivas, Todas Libres' : Chilean Lesbians, 1980-95 / Consuelo Rivera Fuentes -- Las Lunas Y Las Otras / Claudia Csörnyei And Silvia Palumbo. Edited By Monika Reinfelder. Includes Bibliographical References And Index.",en,1,"Height: 8.49 Inches, Length: 6.07 Inches, Weight: 0.70327461578 Pounds, Width: 0.57 Inches",65,https://images.isbndb.com/covers/20/38/9780304332038.jpg,Success,106,19.4
0-88878-335-3,The Children of Atwar,"Spears, Heather",Tesseract Books,265,11/1/2002,"PR9199.3.S6314 C48 1993, 813/.54",Paperback,Heather Spears.,en,1,"Height: 7.16 Inches, Length: 4.14 Inches, Weight: 1 Pounds, Width: 0.64 Inches",7.95,https://images.isbndb.com/covers/33/56/9780888783356.jpg,Success,69,19.4
1-889594-01-6,Still Can't Keep a Straight Face,"Orleans, Ellen",Inland Womensource,109,10/1/1964,,Paperback,,en,,"Height: 7 Inches, Length: 5 Inches, Weight: 0.3 Pounds, Width: 0.5 Inches",0,https://images.isbndb.com/covers/40/19/9781889594019.jpg,Success,96,19.4
1-56338-167-2,She Can Read: Feminist Reading Strategies for Biblical Narrative,"Cheney, Emily",UNKNO,192,1996,"Feminist Criticism, Reading",Paperback,,en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.66 Pounds, Width: 0.75 Inches",18,https://images.isbndb.com/covers/16/76/9781563381676.jpg,Success,123,19.4
0-312-14563-2,Chain of Fools: A Donald Strachey Mystery,"Stevenson, Richard",St Martins Pr,185,1996,,Hardcover,,en,First Edition,"Height: 8.5 Inches, Length: 6 Inches, Width: 1 Inches",20.95,https://images.isbndb.com/covers/56/37/9780312145637.jpg,Success,83,19.4
0-385-47736-8,Original Color,"Kennedy, Hugh",Nan A. Talese,282,9/1/1996,,Hardcover,,en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 1.05 Pounds, Width: 1.25 Inches",21.95,https://images.isbndb.com/covers/73/69/9780385477369.jpg,Success,83,19.4
0-451-45397-2,The Beacon,"Freireich, Valerie J.",Roc,96,10/1/1996,,Paperback,"Award-winning author Valerie Freireich has the uncanny ability to create stories that are at once boldly imaginative and entertaining, yet masterfully portray the layered complexities of alien cultures. In The Beacon, on a future Earth, the arrival of a vast alien starship forces the entire world to confront a deadly virus.",en,,"Height: 7 Inches, Length: 4.5 Inches, Weight: 0.4 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/39/76/9780451453976.jpg,Success,67,19.4
