PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News Lis zhEL
May/June 1990 Volume 13 Number 1
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"For every woman searching for a real alternative to tradi-
tional patriarchal religion, for every woman who wants to
discover and empower her own feminine spirit, this book
is literally cause for celebration. Barbara Walker, author of
The Woman’ Encyclopedia of Myths and Secrets, offers a
wealth of techniques, procedures, and suggestions for both
individual and group ceremonies, including
@ Holidays for women to celebrate
@ Tools and rituals for invocations
@ Herbs and plants @ Chantmaking
@® Sewing a priestess robe @ Making mandalas
@ The laws of the Goddess @® The use of crystals
..and much more. Blending the time-honored rituals of
goddess- -worship with modern concern for healing the
wounds of Mother Earth and enhancing the sense of global
sisterhood, Barbara Walker points the way to a more mean-
ingful spiritual consciousness for every woman.
et
Z HSana rFrpanecisrco &@Row™
AHvAaRilPabElRe &in C COaLnLaIdNaS t hBrOoOuKgSh OF CANADA, Ltd.
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"Feminist Bookstore News
NOTES FROM
THE
o
o
o
o
O00000 o
I've seen a number of announcements heralding larly looking for an article on successfully selling
the 1990s as “The Decade of the Small Publisher.” For cards, good sources for card racks, and an article for
small press publishing, like most social phenomena, beginning booksellers on chooosing and stocking a
this recognition follows a long period of growth and mix of sidelines that enhances the store, increases
development. The 1990s will more likely be the de- traffic, and contributes to financial stability. If you
cade in which the corporate publishing community have an article or an idea for an article you'd like to
finally acknowledges that they co-exist with a strong see in this issue, give us a cal]. If you need information
and thriving small press publishing community that about advertising, call Brenda Cummings.
competes successfully with it for bookstore shelf space
and dollars, and review space as well as in the arenas I'm off to Barcelona for the Fourth International
of promotion, editorial quality, public recognition, Feminist Bookfair on June 16th and will be gone until
and author contracts. July 4 (Vacation!), so the summer issue of FBN won’t
But all this did not spring forth full blown from hit the mails until late July. We’ll be back on schedule
Zeus’ forehead any more than Athena did. Small press for the September issue.
publishing has a long and exciting history. This issue Yours in spreading the words,
recalls a bit of that history in the first part of a three
part interview with Judy Grahn. The interview offers
one woman's recollections of the early Women-In-
Print movement, the distribution systems we used, FBN
the founding of The Women’s Press Collective, A
Woman’s Place Bookstore, and the conditions that Deadlines
drew them into existence.
Other highlights in this issue include a profile of
Edmonton's Common Woman Bookstore, Renee
Albrecht’s column in Canadian Content about life in The Summer
a women’s bookstore, an article on the Women in Sidelines & Calendar
Publishing/U.K.’s study of sex discrimination in Brit-
ish publishing, details on Vancouver's Words Without Issue
Borders literary festival to be held in conjunction with
the Gay Games, and all kinds of awards.
July 5
FBN’s next issue will be our annual Calendar and
Bookstore Sidelines issue. Booksellers are invited to Fall Announcements/
send short descriptions (with terms, please) of your
favorite, best-selling, most profitable, most inspired, September Issue
exciting, politically correct — (you add the categories)
— sidelines you sell. And, as always, we are looking August 10
for exciting, useful articles for this issue. I'm particu-
May/June 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
With Women
In Mind. . .
May/June 1990 2 Volume 13 Number 1
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"CONTENTS
FBN
Editor & Publisher DEPARTMENTS
Carol Seajay Advertising:Index: . 0... 95
Columnists Announcements.. e.. e... 17
A Cr at n B ao dok ias n Content T De oe n n C a o r Min un re ray BBacke stot sPerelssl e &r Ost.h.e.r G.o.o d Nee.w s 5....3.. 55
G Inay t e M rnen a's t i oLi nte ar la t u Br oe o E kd s H Jer om na in c e Seager BútCan She Type? .............. 43
M Main yst sr tea em r iP eu sb li sh Mers a r S yan di L T oor wkil rds yon CCanaldaians sCoinfteinte: d Th e WAomdens’s. .B.o ok ssto p .> 3 1 96
Poetry Betsy Nuse OP Books Wanted/Offered .......... 96
S Uc nie ivn ec re s i tF yic t Pio rn e s sS eu s s a Kn rn ia s S Ht ou or vg ei rs SubTscripVtion InAforma.tio n . . 3 .. ..5. =.. 36
Young Adult Books Christine Jenkins They Went That-A-Way . . . .... =... 51
Cover Art Writing Wanted ... ............. 47
Green Book Fortnight, U.K.
Proofreading ARTICLES
Pat Kelso ABA/Las Vegas; . s a 15
Advertising Profile: Common Woman Books ....... 45
Brenda Cummings Lambda Literary Award Nominations ..... 14
Feminist Bookstore News News from the Bookstores ........... 9
456 14th Street Suite 6 Japanese Feminist Store Celebrates First Anniversary
PO Box 882554 Styrofoam Alert • On Our Backs Censured
San Francisco CA 94188 News/Short Stories. . . 9...0... 11
415-626-1556 Amora: A Mexican Lesbian Voice • You Can Do Something
About AIDS • News from Britain • Solediciones
v FF BehE NiM c l reI e aN f co hI r eS s T t h 3 5e 0B i nO ff eO o mrK im niaS sl tT n O ae ntR dw E o fr ek m N io nfE i sW tf -e imS nc i ln inii ss et d b t bo oh o ok ke s -t o rc eo s.mmunications Rec P yri cc le e o df S Palt a p- e A rL :A G Way h/L ees rb eia n tB ooo k FA iw nar dds It ...... 41
s st eor le ls e r in s th ine U . ES. n a gn ld a nC dan ,a d a E a us r w oe pll e ,a s Afe um sin ti rst a lb io ao ,k - New Zealand, Sex Discrimination in Publishing ....... 27
bIn od oi ka ra en vd i e wJ ea rp sa ,n . p uL bib lir sa hr ei ran s s , a n w d o m fee mn' is n iss tt u d bi ie bs l i ot pe hac ilh ee srs, Some Beginnings: An Inteiview with Judy Grahn . . 19
comprise the remainder of the subscribers. Vancouver Literary Festival.. ... .. .. 37
Letters, articles, news items and announcements should
ab Suie gt nh r eoe drc se .i av re td ic let sh e a nt den t leh t t eo rf s t ah re e m tho en t h re s p pr oe nc se id bi in lig ty p ou fb l i tc hat eion. TAHE r BtOO K SBOOKS. 0. 57
FEMINIST BOOKSTORE NEWS (ISSN: 0741-6555) is Gay Men's Literature . . . 65
p Seu pb tl eis mh bed er ,b i a- nm do n Nth ol vy e m i bn e r J a bn yu a r Fy E, M IM Na ISr Tch , B OM Oa Ky S, T OJ Ru Ely, On Publishers ROW... 2... 85
N 9E 4W 1S 0 3at . 4 S56 e c 1 o4 nth d -St Cr le aet s s S u i Pte o s6, t a S gan e F r pa an ici dsc o , a tC A San Francisco, Our. OWN Presses .. 3. 67
C FEA M. INPO ISS TT M BA OS OT KE SR T: O P Rl Ee a s Ne E Wsen S,d Pa Od d r Be os xs 8ch 82a 5n 5g 4e ,s St ao n Sciences Fiction =. 2u 61
Francisco, CA 94188-2554. The Small Presses .............. 73
$S 6U /yB r S CC anR adIP ianT I pO oN staS g: e ; $ $15 30 /y/ ry fr o/ r 6 o v ei rs ss eau s e ps o, s t a$ ge9 .5/2 years. Plus UNIVErSity PrGSS89 5. sisa 79
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"Feminist Bookstore News
HEATHER HAS TWO MOMMIES
And Now She Has a New Home — Alyson Publications
As the daughter of a lesbian
couple, three-year-old Heather
sees nothing unusual in having
two mommies. When she joins a
playgroup and discovers that
other children have “daddies,”
u her confusion is dispelled by an
C"" Se
adult instructor and the other
N children, who describe their own
v N c different families. Warmly il-
v À lustrated by Diana Souza, Heather
Written by Lesléa Newman, illustrated by Diana Souza.
ISBN 0-9622789-0-4, $6.95, 8 1/2"" x 11"", paperback.
To order: Place orders directly through the address below, by calling 617-542-5679, or FAX the
order to us at 617-542-9189. New accounts should prepay half the amount of their first order.
Our entire book list is also available from Inland and Bookpeople. Selected titles are available
from Ingram and Golden Lee.
ALYSON PUBLICATIONS * 40 PLYMPTON STREET * BOSTON, MA 02118
May/June 1990 4 Volume 13 Number 1
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-9622789-0-4']
7,"Feminist Bookstore News
Wild Seeds Bookstore Brigit Books
704 University Ave. 3434 4th St. N. Suite 5
Rochester NY 14607 St. Petersburg, FL 33704
Dear FBN, Dear FBN,
We celebrate our one year anniversary May 6 Brigit Books is nine months old now and doing
with food & friends & performances & books on well (in line with my projections). Tourists seem to be
sale — all our favorite stuff. Thanks for all your good finding out about the store although I'm not in the
work — it makes life a lot easier as we work and learn. national guides yet. One of my most effective and least
Here’s to softball season & crocuses! expensive national ads has been a classified in Lesbian
Marge & Lori Connection. I always ask women who are visiting if
they go to their own women’s bookstore or tell them
where the closest one is. They seem to appreciate the
information, or, if they already matronize the
Inklings women’s store, are pleased that someone far away has
1846 Richmond Ave. heard of “their” store.
Houston TX 77098 If any of you come to the Florida Suncoast, please
Dear FBN, stop in. Mary Ellen from My Sisters’ Words in Syra-
In answer to Cheryl Jardin’s question about re- cuse stopped in and we enjoyed talking and sharing
sources for non-sexist, non-racist children’s books, information.
here are two I’ve found: Sincerely,
1) Children’s Small Press Collection (719 N. Patty Callaghan
Fourth Ave, Ann Arbor MI 48104, 800-221-8056)
wholesales various small presses, including Advo-
cacy, Parenting and USE, at 40% for 5 or more. They
have a free catalog, decent service, and are very Women’s Bookstop
knowledgeable about their stock. They'll be at ABA. 333 Main St. West
2) Everyone's Kids Books (71 Elliot St., Hamilton, ONT
Brattleboro VT 05301, 802-254-8160) is a retail book- Canada
store and mail order company with an annotated Dear Carol/FBN,
list of kids’ books in categories such as: Strong If there is space I would like to add that
Women, World Awareness/Peace, Multi-Racial Hamilton's Women’s Bookstop is humbled and grate-
Awareness, Gay and Lesbian, Native American, ful to the Ottawa Women’s Bookstore for their contri-
and more. They are happy to share their catalog: bution toward our trip to Spain.
send an envelope with two stamps for onec copy, or Peggy, Laura, Suzanne, Kim, Julie and B.J. were
$5 to be on their mailing list for two years. inspired on International Women’s Day to send
Sincerely, $100.00 as their contribution to ensure Canadian
Pokey Anderson representatives in Barcelona.
May/June 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"Feminist Bookstore News
Thank you so much, and details of the conference Number 5 arrived. You cannot imagine my emotion
will be diligently recorded for all who were not able to and Nené’s and that of my family and friends when
attend. We had really hoped to see Peggy and Kim in we saw our ladybutterflies all over pages 39 to 45.
Barcelona and are sorry to hear that their plans have Really it was worth the delay. Thank you very much.
changed. Reading notes from the computer table I had the
Respectfully, feeling we were talking together, and I most warmly
Renee agree on the solidarity to your printer.
Nené and I are trying to get funds for going to
Barcelona, because as you may know, we are now living
in the middle of hyperinflation and this together with
recession makes you wonder if it is better “to sell or
not to sell.” Due to this we closed for holidays during
February and we reopened on March 1st. We hope to
Saga, Libreria de la Mujer survive to this situation due to the fact that we have
H. Yrigoyen 2296 esq. Pichincha Loc. 2 no debts and our expenses are not very high.
1089 Buenos Aires
Argentina 4/6/90
3/10/90 Good news! I am travelling to Barcelona because
the Instituto de la Mujer offered to pay the trip for one
Of us.
I am glad you received our first book, Salirse de
Madre. Croquiñol ediciones’ next project are essays,
two volumes written by different specialists. Intended
title: Feminismo, ciencia y cultura. After, we want to
publish short stories that won the National Award, by
a woman not published yet.
As to the book by the Japanese writer, it is called
Inventory Control Software Bajo el puente de Hiroshima (Under Hiroshima’s
Bridge). The author is Hisako Matsubara, she lives in
Designed by booksellers, programmed by professionals, Germany and her books are published there. Here it
S t ooY r dS eT s rmE iM nal g4 l , ab rnr edi tn u g rms n e sds , o i up rmh ei p-s ost i ri zc tea sdt , e d s a, t n o dra f e s sf . po e r A cd ila alb l l e t o h r ei dn e v rbe san ,s it co psr l uy a s r c e s o o n h mt er ero e l , great was p Wub el li ls h e td il l b By a r J cea lv oi ne ar . Ver Gara.
SYSTEM24 features like 315+ Help screens, a custom report Sincerely,
program, and unlimited titles, non-book & non-ISBN items, Susana E. Sommer.
Best of all, you only buy the modules you need. The basic
SYSTEMA, priced at $799, is multi-user ready and runs a Lambda Book Report
s Pt oo ir ne t - oo fn - S aa l e ,s t a Bn ad ra r Cd o dA e,T ac no dm p eu let ce tr r. o nW ich e on r d r ee ra indy g., upgrade to 1625 Connecticut Ave. N.W.
Washington, DC 20009
See for yourself why over 60 stores already use SYSTEM4 Dear FBN,
Receive a FREE ""System4 Junior"" program. Thanks for the nice review of the “new, im-
Visit ABA Booth #2327 proved” Lambda Book Report. It is nice to know that
Y aL iB people are noticing our efforts to make Book Report
SvZ DUN -Ti Ítl Taster- Tm heo r ee x p ag ndr ea dp h mi ac ga al zl iy ne fa op rp me aa tl i nn og t oa nn lyd a lr loe wa sd e ur s-friendly.
to publish more features, including interviews, es-
TitleMaster Systems Inc. says and excerpts, it also allows us to reach more
181 King St. W., Brockville Ont, K6V 3R6 bookstore customers through our distribution
( 613)342-5741 FAX (613)342-1732
agreements with Inland and Bookpeople. And, as
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
weall haveto be aware ofthe bottom line, subscribers
do get more for their money with the glossy mag.
The decision to revamp our format was not an WHITE SILK &
easy one to make considering our small staff and
limited (believe it or not) resources. I must point out,
however, that although Book Report may have ap- BLACK TAR
peared to be a “newsprint in-house book-review/mail
order sales vehicle” for Lambda Rising Bookstores, it
is not — and never was — intended to be such. Edito- A Journal of the Alaska Oil Spill
rially speaking, we have always had a great deal of
independence from Lambda Rising Bookstores, and
even moreso now that our name, in addition to our Page Spencer
format, has changed. In fact A Different Light's Rich- Introduction by Margaret E. Murie
ard Labonte is a contributing editor and, as such, is
listed in our masthead.
4, ‘
CIA 3-
LY
When planning an issue, Book Report staff mem-
bers (Rose Fennell, Buzz Bryan, Jackie Cooper, and Not only did the Exxon Valdez oil spill
myself) never, ever take — or ever took — into consid- tar hundreds of miles of one of Alaska's most
eration the sales that might be garnered by Lambda pristine environments, it also exacted a human
Rising. Our staff worries (and always has worried) toil from those who were there dealing with the
about which reviews will interest readers most, about sickening aftermath. Page Spencer, Ph.D.
the equal representation of gay men and lesbians (I ecologist and native Alaskan, spent two months
t alh l,in k B o ow ke Rd eo p oa r t f a hir as j o bb e e nin e sr se ep nr te is ae lln yt i n “g w o b mo at nh - r s ue nx ”e s ; f oa rfter working on the spill, and it broke her heart.
most of its existence despite the maleness of the pub- Hers is a very compelling story about caring
ļisher), and about the level of writing and reviewing deeply, human vulnerability and healing. And
we publish. With or without Book Report, we are sure in speaking for herself, she speaks eloquently
Lambda Rising will get along fine on its own. While for the earth.
we appreciate the opportunities our parent company ISBN 0-943127-04-1
has provided, we are not joined at the hip. $9.95
One last logistical item: booksellers should not
contact Lambda Rising Bookstores to set up a whole-
sale account. The only person who can set up that
account is Book Report staff member Rose Fennell at
202-462-7924. Rose cannot be reached through 3 ý:
Lambda Rising Mail Order’s 800 number, as pub-
lished in FBN. Thanks for printing this correction;
Lambda Rising’s mail order manager will be much Available from Inland Book Co., Bookpeople
happier. Better yet, booksellers can call up Inland or or order directly from the publisher.
Bookpeople in order to receive Book Report.
Thanks again for your continuing support of Book Bergamot Books
Report and its sister program, the Lambda Literary PO Box 7413
Awards. Minneapolis, MN 55407
BesJt, ane Troxell O (612) 722-6058
May/June 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-943127-04-1']
10,"Feminist Bookstore News
Symbols For Women
A Matrilineal Zodiac
Sheila Farrant
M19 a9 n0 d a l2 a56 pp. Paper $12.95 BLACK
“Doing It the Hard Way” FEMINIST
Investigations of Gender and Technology
Sally L. Hacker TH OB USANaGoHT
1990 272pp. Cloth $44.95 Paper $15.95 oeLnYnea aA
Everyday Violence
1 How Women and Men Experience Sexual and
Physical Danger
Elizabeth Stanko
May 1990 224pp. Paper $14.95 Back to Home and Duty
Pandora Press Women Between the Wars 1919-1939
Into the Mainstream Deirdre Beddoe
How Feminism Has Changed Women’s Writing 1990 250pp. Paper $17.95
Pandora Press
Nicci Gerrard
1990 224pp. Paper $12.95
Pandora Press Women, Knowledge, and Reality
The Women’s Movement Explorations in Feminist Philosophy
in Latin America Edited by Ann Garry and Marilyn Pearsall
Feminism and the Transition to Democracy 1989 384pp. Cloth $39.95 Paper $16.95
Edited by Jane S. Jaquette
1989 224pp. Cloth $39.95 Paper $14.95
Black Feminist Thought
Understanding Sexual Violence Knowledge, Consciousness, and
A Study of Convicted Rapists the Politics of Empowerment
Diana Scully Patricia Hill Collins
September 1990 208 pp. Cloth $34.95 Paper $12.95 SSpin 1990 z PP: Cei $39.95 Paper $13.95
955 Massachusetts Ave., Cambridge, MA 02139
May/June 1990 Volume 13 Number 1
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:12 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
