PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News
IN THIS ISSUE
From the Computer Table
Letters
D w
The Bookstore Meetings
and the ABA 13
N Pao zt e s P r eo sn s Marketing 25
27
Prison Reading Project 29
They Went That-A-Way 30
From Our Own Presses
More Books 33
Classified Ads 42
43
FØ SAR A
Femina SeRta | w
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"The Feminist Bookstore News
THE FEMINIST BOOKSTORE NEWS is published six times a year, on or about the
first of January, March, May, July, September, and November. Deadline for
articles, copy, letters, ads, etc., is the fifteenth of the preceding month
unless other arrangements arẹ made. Signed articles are the responsibilitiy
of the authors; no editing is done on such work. is compiled and
pscuableli s haveadi l abbyle Ctaor o fl e mSeianjaisyt. b_o o Skusbtoscrreisp.)t i oMnask ea r ceh e$c3k5s.0 0p a ypearb l ea tSolFidEiMnIgNIST
BOOKSTORE NEWS. Send susbscriptions, correspondence, news, letters, ads and
T E P.O. Box 882554, San Francisco, California 94118 or phone
THE FEMINIST BOOKSTORE NEWS is a communications vehicle for the informal
network of feminist bookstores. It reaches 110 stores in the U.S. and
Canada, as well as a number of libraries, women's studies departments, and
feminist bookstores in Great Britain, Europe, Australia, and New Zealand.
ADVERTISING RATES are $200 per full page, $125 per half page. Inside back
cover is $225. Camera ready copy or layout and PS services available
a9t4 1 a1 8 n oomr i nl1a5l j4e3f1 -C20o9n3t.act FBN at P.O. Box 882554, San Francisco, California
BOOKS FOR REVIEW AND BOOK ANNOUNCEMENTS may be sent to FBN at P.O. Box
882554, San Françisco, California 94118. Feminist publishers are invited to
wmroirtee ctlheearirly o wthna n ( s hwoer t !d) o b wluhrybs yfoour clhisotoinseg s .t o F BpNub lbisehli e va e sp a trhtiactu layro u b okonko. w Books
published by the feminist press are listed in FBN Sn when FBN hears about
them, so DO remember to send announcements. Pre-publication announcements
facilitate early orders, All publishers should include bookstore terms.
Pofle a ssem aallls o s t ionrcelsu d teh adti s torridbeurt o prsr i mwahroil y t w firilo m ca rdriyst rtihbue t otritsl. e I ff o ry o uth ep r befenere f itthat
bookstores order directly from you, please include that information as well.
FBN welcomes letters, articles, announcements and trivia from publishers as
well as bookstores. We are thè left and right hands of the same goal.
c 1984 FEMINIST BOOKSTORE NEWS
ISSN No. 0741-6555
July 1984 2 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"The Feminist Bookstore News
NOTES FROM THE COMPUTER TABLE
TADUM! (written opțtimistically, sometime in
early May.)
Oh, sweet success. What you hold in your hand is the first FBN
p rroadisuecse. d ir pste n io f ofn, iat wpuortsd dporioncge s sFoBrN/h obmacek C ionm pthutee rr. e aLlmet omfe p soisnsgib liet. 's This
ovely machine can handle the length that FBN has grown to with ease, lets
me type up material as it comes in, then lets me rearrange it a more
FS B Nor d ceorn, s iddoeersa b lay T m Sobrie vreerasdiaoþnl e o tfh atny p iets e thtaisn g b ewenh i cihn (tshheo u lpda)s t ,m afkineds and
corrects spelling errors I prefer to call that ""traditionalizing
spelling"") and a lot of typos, too. Best of all, usine a wordprocessor
means that I can SYRS R a draft with the information I haye at hand, then
winhtoen t hI e g eatp p rmooprreia tien f pol a cfei k ea n dth et h be_oomkascthorine e d miscoovuens t )a l ll a ttehre, Ir e scta n o fu e t hSei iltetters
around and makes it look fine. That same feature lets me change what I
wrote last week (now that I finally read the book in estion); iets me
rtoew sraiyte sfoomre tchlianrgit.y ,A nadn d I r ceawnr'ti ț eb efgoinr ttho e s apyle awsuhraẹt oaf rae l ibefet ttehr,a t c liesa. r eTrh, e way
pserleescstūrrice wofa s s yfae e ltino g w lrikitee sctaimckeirnag- r emadyy hceoapdy i no n a t hveis e f iervsetr yd r atfimt e o nI stahte dooldwn
to w oHrokw. eTvhera t g wetatsi n pgr otboa b tlyh ís t hises u sei n ghlaes bbiegegne s ta AlitEtSl e i ns l oSwc.t E yin d o r FigBiNn a lo uptl,an
had been to get the last issue out settle into my new part-time job
odurti v winhigch a k inFde d oefr a clo m Epxupterre s asn d t rsoufctkw)a,r e a ntod b utyh,e nt h esnp esnpedn d s ifxo u rw weeekekss oorr ssoo figuring
ẹarning how to use them and then whip out an issue a month or so late.
his was in Se tember.) It was a AS plan. But reality was more
sinoftetrweasrtein gt,h a At n wd o uclodm pdloic aatleld .t hIet otododk t hmine g sm otrhea t li kFeB N 4 amndo n tthhes troe s tf i nofd my life
wanted it to do that was also affordable. Learning to use it took more like
at hweee k fanildi na g h a lfa. n Tdha t 'sd aletaran-inbga steo wurist eag ug raenedd oppuratin r tft.a i srH loy p fe qfiuu il clykI ly I 'l lo r g ewton't
July 1984 3 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"The Feminist Bookstore News
have labels to mail this issue out on. Your reading this page is evidence
that I succeeded. For those of you who are looking into Computer Reality my
new computer (açtually I think of her as more of a roommate) is a KayPro 4
400K disc drives) Sns Wordstar and Mailmerge. Her name is Alice, as in
W lailckee rT. h Hroeurge'hs ttoh e w Lroitoi n ign g t ħGrloausgs h a ntdh e i nl o ohkoinnogr golfas s i!nspiration from Alice
July 10, 1984
Reality is SO much more interesting than fantasy. [ finslly understand
what peop!e mean when you call someone up (like your bank) to complain about
some gargantuan mistake on your statement and thêy respond blithely ""Oh yes,
well, we've been going on Fomputer. We'll get to that in six months or so.
Don't worry about a t ing. nd the worst part about it is their absolute
lack oWf h acto n cI'evren . c oLmikee ttoh erye'arlei z eo f ifs itnh a ta n otthheeyr arreea. ly "",Converting to Computer""
IS an altered state of consciousness. Like drugs and alcohol? Certainly
safer in the short run (but like other forms of workaholism, the long term
studies aren't in yet.) But, on the other hand, if you are looking for a 6
ctoom 9p u mteorn. t ohu F cuaun odrọ eistc a patin gh o mreea,l it pya y a n odn c tainm'te ,a fafnodr d d eHvaewloapii , s kciolnlss i dtehra t a might
lead to an even more intense and higher paying form of alienated labor.
classic S eerxiopuersliyen c(e?:) ttrhaocutgohr , f aeleld t hatetsaec h ""mlitetnlte hthasi n gtso"" bkee eapt t ahcahpepde r itnog .t hAe
rinter. he directions are in four languages, nọne of which can I read.
ventually I find an English translation in the bottom of the box. But
even aftér I find it, I can't make sense out of it. But it turns out that
you need a "" P to install the tractor. And you don't happen to HAVE a
w'nhiypp eirns "" .t h te hwaotr ladr e d o"" n Ii p pwearns""t ?a) t[rÁatc t otrh a tọ n p oai n çto: m Wpu tte r ?is TaA t r""atcrtaocrto? r a nfdeed"" i
the gismo that feeds computer paper into the printer and keeps it aligned,
WInhseartt's aa tNwiop p edra?y"" dAe.l a y""M teog fCihgruirset i aonu'st cwath.a""t) aan dID Pa S d Saay itso. (fBiandd Jao kpea:i r Q .to
borrow. peli I thought I was learning computer, not home tools and
sa aup ccbp esl sica srn i pc tet osi !o )n D aE tlT ai sCs tt. a s r N o o tnt h a M tt oa i ( slmm eeee mnrg et dieo ) n 4 t 0 oS a a hn doa o u ro a u l ltp r toh hjoe awc tt ? m)t,o u o c p hnu ly t m t oth ro e e s t emu fa fmi elb cin tle ig v e o lan ynt ,d o only
to get to the end of a three day marathon Datastar Study and find out that
the’ program has this one limitation--after the info is entered, you can't
rint mailing labels from it. ...But there is this OTHER program,
eportStar for only $495.00 [na will take the info from DataStar and do
gwrhouantd , s YI a dwmaint t t..h.)a t (#lea#rn1in@g@ #to1 *d o A DfattaeSrta r t hweas pa u llolet d m ooruet f uhna i rth anse tgteltetsin to the
profįcient at PacMan. It just didn't get me where I wanted to go. ut
didn't know how to ask the questions about would it do what I needed until I
knew how to run the program. And that's how it is in Elementary
ComputerLand.
has b eBeunt oI n w pilalr s awyi t ht h adti s ciotv ehrains g a lll if bee eonu t sfiadsec i noaft i ntgh.e FUESDAIa E a ncdo m wpiutthers
discovering sex.
All the hassles have nad off. (or will). Tractor feed paper means the
pfarrete.d o Tmh e t oe v ednoi n ogt h oefr tthhein gdsa y w hI i lteh rmewy tphoke e yD a t_aSlettatre r b-qouoakl i toyu t p rtihnet e rw i nddoeosw ,E's
picked up a job setting up the mailing list for the local women's craft
store on computer via--you guessed it--DataStar. _My own writing blooms
under the joys of word-processing. It's worth it, To me, and I hope, over
the next year, to you, as FBN comes out regularly and more fully than I
could do it without the computer.
July 1984 4 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"The Feminist Bookstore News
But going computer has lead to some compromises: This issue is out.
But is missing many book reviews, announcements, articles, that needed to be
in this issue. Learning the computer has been one thing. Getting out from
under the backlog of accumulated Sverjiuing else is something else. If your
letter/article/book isn't included in this issue, please be N a little
liossnugee r i s a nNdE A gRiyLeY iutp a t oc h adnatcee otno sthhoew f epm iìnni s tt-hper e nsse x tb o ockous,p l eb u its s uthese, sTmhaisli press
published feminist books and everything else has had to wait for time to
write them up and space to put them in. I haye a file of would-be articles
that is three inches deep. (And I decided that the only way to get this
issue out was to refrain from opening it all togother.) And there are
numerous events that have come and gone without even a mention in the FBN.
And to the women who had dẹpended on FBN for that publicity, I am sorry that
it didn't happen. Most of the time, though, FBN was able to provide mailing
labels for those women to do direct mailings to the bookstores.
that TKeheep in Wg oar dse n s(ae osfp ehlulimnogr : cLhooekc k finorg n epwr o agnrda m im) p rborveede z etsp o st hinr o FuBgNh. Naonwd catches the
simple ones (ie' hte"" For the), FBN and I have advanced to a new level: som
oanf d t hbeo o konsoer'se s I 'vfeo r .c..ayuoguh t g oatr e i t"".s l ( sb efdosro r e"" s aíys "" w (h""Ia'dt yjuosùt gliekte wtoh e nsl a yy.o..u"" sleep
with too many books in your bed?)
DEADLINE FOR NEXT ISSUE: August 20.
You don't believe that? I understand your doubts, but let's go for it
waait h . ) t hIe wbaacnklto g t oof ginefto r ma a tfioenw a nids s utoe s g eotu tin t oa s t hqeu iscwkinlyg taos t hpeo s nsiebwl e c o ltuom nCsatch up
that different people said they would do at the bookstore meetings, and then
settlę down to a regular two-month pattẹęrn again.
does tBaek e ass sluornegde: r y tohua n r e atlhlye owriilgli n Fael pthlaen . issues you paid for. Even if it
Keeping the faith,
Carol In Computerland
Correction:
In the article about Persephone Press in the last issue, I ran several
sentences together into one and in the process the ideas ran together and
lIodsetn t tithye i rT hcelyar i tTya.u g Ih tm meane t _tot o D besep iss e t haraitd M Siacllhye l lGe e aCrlhifafr'ts aCnl2de i mSuisnagn ARnennie's The
Finetmo in pisrtin tT""a) r otth a wt e rrees heaxpaemd p ltehse o vfi s itohne abnodo k sc o nSs cpiouubslnisehsesd o f("" e mthpeo wfeermedinist and
lesbian feminist communities. Because I ran several ideas into one sentence,
and then listed books that were examples of the different ideas without
clearly stating which titles were examples of which ideas, it was possible
to reád that section as Sns that Persephone conceived of the _ ideas and
dciodn ttehnintk ionf bColoakism tihnagt naened eIdd etno t ib e Y w raitntedn , T ahned tFheemn idniids t f i nTda r tohte. wWomheinle t oPersephone
p the books together, Claiming an Identity They Taught Me to Despise and
r ehceo g nFeizme i nai s tb o oTkar otth awt e rnee e dneodt taom obneg w trhiotstee n b oaonkds . p (uPbë r sisehpehdo n ew'sa s S DanTo tNheErY itdoea
that was crammed into that one sentence.) I didn't mean to imply that
either book was not the inspiration of its authors. Both books were offered
dtios t rSesEsR EthSa t a sr e sSuEltpedIe tfor o mm a mnuys clracikp t so.f Ic l aarpitoyl.o g-i-zCea r ofl o Sre a jcayonfusion and
July 1984 5 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"The Feminist Bookstore News
LETTERS To Us/From Us
3/30/84
Dear Carol:
To misquote a recent ad, ""WHERE'S THE F.B.N.?""
Those of us out in the backroads of America miss the contact with other
store owners we get with FBN. And you do such a great job telling us of
books, etc., we should get in our stores. So, I hope to see a FBN in my
mailbox soon and I then will be content until I see you and everyone in
Wash, DC on May 24. P.S. - I hope things are as good as B. Grier hints!
Love,
Joan -- Rubyfruit Books
(I have to add that this nọte came on a postcard--the picture on the front
being Gladys Roy and Iyan Unger playing tennis on the wings of a bi-plane in
flight. Circa 1925. Which íis quite close to how I felt learning to use a
ctohmatp ustaevre d a ntdh e t rwyeienkg! saonrka l y oouut! a-n-C aİrsosule 3k, the same tim He H. H H It was the laugh
Celebration!
P.O. Box 13504
Austin, TX 78711
29 Sept. 1983
Dear Carol and FBN,
that wI e a pwporuecldia t eh a vyeo u tro m been tdieosnc r iobfe d o uars satno r ael t einr n aMtiSv,e b sutto r et.o Wbee 'r he o nleessbt ia In s think
and our book focus iş feminist spirituality but we do carry some wicca,
tarot and herb books land others) which would not normally be found in a
strictly women's bookstore.
In April we moved from our tiny rooms upstairs to the street level space
in the same building. Besides being a larger store, the access and
visability are much improved.
Winifred Simon
HKHH
Dear FBN,
I just had a most unpleasant jolt from our friends at Ha and Woe --
Spiral Dance is OSI with no plans to reprint UNLESS THEY GET HOUNDED,
sel lOeOrDsE, D n WotIT H t o O R mDEeRnSt, i oCnO M PånLA INimTSp, o ErTtCa.n tn biso ookne! oAf r gouhr! best and steadiest
H u y Hsomine,t, hint, hint, if anyone has secretly warehoused 100 or so, we'll
Sanna S. (Lammas)
b coa mck ai(nT inht toe y p'l clr i mndto i. iB !t o t -eh -v e drc .ayutsiems e :f oTrI cjeulsetb r gateit eo n t.h eK eiesps u et h _os e o ugtr i panesd atnhde book goes
p l s o n g E
July 1984 6 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"The Feminist Bookstore News
AAt
HHHH
Gertrude Stein Memorial Bookshop c/o Anne Merrifield
1417 Monterey Street, Pitttsburgh, PA 15212
Dear FBN -
Enclosed is $30.00 for a subscription.
""float iWnge baroeo k as h onpe""w b basoiosk. s tOourre fanirds t a rteh r eSea r rseanle s o phearvaet i ugsõ ò onne av e rtyra vwelelliln. g O uorr
sisters at Wildsisters Restaurant and Coffeehouse have kindly let us use
some of their space on Tuesday evenings. The women's community here is
pSrEoSsOpe c trs.eading material and music. So we are very excited about our
Looking forward to being part of the Women's Bookstore Network.
Anne Merrifield, for the collective
: January 20, H1KHH984
Dear gr voel only been meaning to write since August. Better late than ... As
you can guess, I've been keeping busy. Yes, when I'm not busy with the
store a nice, sweet woman called Dana occupies my time (she also is great
with a hammer, good at making signs, reviews books and goes with me to
conferences and sells books!)
Anyway, as the article says, the store finally got open in late August.
In fact, just after the Ms. magazine article on bookstores. Thanks ever so
much for mentioning the store. I had out-of-town calls, travelers and
pCeitoipelse iht e rwea si n a tfoawnnta sStticO p bPoinosst b fyo.r A s t ogroeosd. Nreoswp o nifse . o nI l yc a nM si.m wagoiunled froerp e abtigger
the listing every year.
distri bIu'vteed goont ttehne FFSSUi craemsppuosn saen d f srtoamte qtfhfiicse ablu i ladrintgicsl, e M wanhyi c phe o pwlea s who
have come in have expected only a woman's store either becausè of the name
or reopening talk. So I've had to stress that the store carries man varied
topics. The store traffic is very connected to campus traffic and when FSU
is closed, I don't see a lot of people. So I'm trying to get work out in
the Tallahassee mainstream. I spent a small fortune on ads (radio,
newspapers) to little avail. So now I'm concentrating on the alternative
paper sI,' m f l ysteirlsl laenadr n ian gq u warhtaetr l yp e onpelwe s lwetatnetr.. Some books I was certain would
sell have sat. Also when it comes to feminist books many of the more
as I did last wecken), :
eua books don't sẹll that well except when I go` to a N.O.W. conference
I almost called you a couple of times to ask how did you ever manage to
vbeeegh i nunD i nwgit).h Iẹ v egreytt h ionvg e r(twhehne lIm reedm e manbder e df r tuhsattr attheedre awte r et i mtweos o fb u yto u I i nt r tyh e to keep it
Dibna la laRssS iP asOn ,d A lksIno ,o w ir t ee vhaeerllpylsoy n we h iesdn os tI r u ggeltgo l ivFnBgėN. A ontrd h J wjoshhn enc y w 'ist o ncreowmkseles.t t deor,w nfr otmo the
So, Barbara si you're a UN and liking that. And I'm excited to
[ eeaarjaty taghaaínt? ! AIF getting a computer/word processor! Will we ever see Carol
j We , İt's time to close _and I'm off to see Helen Caldicott. Oh, we're
postponing the trip to the Everglades due to lack of money. Maybe next
year. In the meanwhile, Dana and I go fishing on Sundays.
I'll write again in a few months probably. Keep ūp the good work on
Take care - Joan
July 1984 7 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"The Feminist Bookstore News
HKHK
New Words
186 Hampshire Street
Cambridge, Mass. 02139 (617) 8760-5310
Dear Carol and FBN,
Here's our sub $ plus some for the computer. I have recently been
hanodok ehda v ien tdoe c tidheed c tohmapt u taellr swofotrwlda r ein s asleeasrmchen o fa r ea n w hacictoe,u n mtinalge , s mofotrwea r teh aSne k hasalf
have beards, all wear suits and vests and are.ignorant. Well, stupid, I
uess,. We have access to a Victor 9000 and are contemplating a Solomon
accounts payable package. The future is OCG up tQ us.
invento rey h aandd a b o£o k e n cdl o soinf g .y eOarn e s eoafs o nt h e(a kma o rCeh r b osriginngs ) aasnpdec tasr eo f f inbuisshininegss up
surpass eIdn o nAlyp r bily wfieli'nrge. celèbrating our tenth anniv. and our heads are full of
part plans, nostalgia and, I think, relief that we really made it for a
whole decade.
real bI o othni.n k I a f GinOdm p Iu t emt afkore FfBeNw eisr a t ygrpaonsd ibdeeca.a u Wseo r dI ' mpr o cmessoirneg srteulfafx eids aabout errors
and the ease of correction of same. Good luck. small personal check is for
the computer fund-- a cushion for the chair? Anyhow, good luck -
Best wishes and hugs,
Mary New Words
HHHK
September 12, 1983
Feminist Bookstores News
PO Box 882554
San Francisco, CA 94118
Dear W Io m hena,ve closed Womankind Books & Records in Santa Barbara, so please
remove me from your mailing. It was sad to close the store, and the
community misses it, but it frees me to pursue other things right now -- one
of which is returning to graduate school. l I have always enjoyed and
OuTtRt i nfr Ooinu t .the FBN añnd I wish to thank you for all your effort in
P l"" do have some stock left that I would like to sell. I have books,
records, t-shirts, notecards, E and buttons. I will sell them at the
sctoasntsd.a rWd o u40ld% ydoiusc opulneats. e I r wunil l s urcehqu iar e n optriec e p ainy i mthnee n in,e xbtu ti s sIu ew iollf aF BsNh.i p pAinnygone
interested should write to me and I will send them a SS list_of my
Og e should be addressed to: Eva Anda, 487-D Whitman, Goleta,
Thank you.
In Sisterhood
Eva Anda for Womankind Books & Records
July 1984 8 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"The Feminist Bookstore News
HHHHH
1/12/84
Womanspirit (USPS 358-450)
2000 King Mountain Trail, S.V.
Wolf Creek, OR 97497
Dear Carol and FBN,
We can continue FBN this year. We always enjoy it.
In case you've misplaced it - here is a Son of the news I sent you in
Nlootvs e mofb e rg r aatnitdu dIe d foo rR odposi n gy o uit'l:l get it into N in the nearest issue. And
1. Woman Spirit will cease publication of new issues in Summer 1984. This
cboemenp l ewteeasr i1n0g yüesa r ds o wofn . T Asafat e rqu atrhtee r lJyu n peu bilsiscuaet i o(n# 4a0n) d o utrh e e mscphheadsuilse whialsl shift to
selling back issues.
e urge feminist bookstores to stock a selection of back issues. We
think they will sell for you as they do for us.
e will continue oùr policy of full credit for returns in ""new"" condi-
E rlo sh i 'Wa0 ius s .COUnE on retail price of $3.00 and 6 months to pay. Piease
y We also distribute the new and much more readable 1984 Wemoon's
Almanac. It has a lovely orange and silver cover, pocket size -- PaSed
Mwiotthh e rin fToornmgautei_on I nakn.d tS i sf o r$ 6 .e0n0t rrieets.a i lI.t 4 i0s% f edmisicnoiusnt,t / 3se0l f d apyusb l iosrh e d25 %by
o nogm a hnD ernitt.. Returns until August 1984 for credit if salable. rder from
Weare also the sole source of classic The Ancient Religion of the
oGurtesaitd e C oosfm Eicu r Mopoet.h eNro rowfe gei a na n dal t Meronra t i‘vine Epnregslsis hp u sbpleisahkeirn g i sc otuhnrteraiteesning to
raise the price (and break ọur contract), e havẹ a lot oL copies with very
slight damage to covers only -- and will SU ly these at $4.00 to bookstore
as OnE e a sh owpee ctahna.t Sfuegmgienstis t e db o roektsatiol r eiss $w7i.l0l 0 .not forget us and our ten year
ręlationship _- after June 1984 please order J back issues 2) almanacs and
3) Ancient Religion.
Ruth and Jean Mountain Grove
HHHK
Dear Carol, Dear FBN,
Thanks for your card - Coventry Books went out of business this summer.
Last year I opened up a second store on the west side of town. I thought it
would be a FEL venture and was until the shopping mall went bankrupt. So
oI t hcelors e dst o irte , t hsois ọSnp r iFnr.i d Tayh ẹ ętrhee woneree s stoomree clleogsaeld aatntadc h omne nMtso n fdrayom, t ohne e o ttoh e rt h ewas
told to close by the courts. Within a month, eleven years of work
disappe alerveedl a nvde_ry w qoumicekn, vareer y a lsleog ahl i ta n wd i tnho t thhine fleofldt.ing of What She Wants, our
hBeSaWr A 5P Wpeer . h Eavdes. nNoo t pe:l a cWe h taot bSuhye Wboaonktss awnads rbeecionrgd s ,r e oñrog atniiczkeedt, olausttl e tIs, no
central access to information. mmmm-scary.
Personally I'm going into my craft, bookbinding. I've been biñading for
several years in my spare Isuch as it was!) time. I loye the freedom from
bthooe k sw oar r lioets aonfd a m tahyeb es t soorme, e daaņyd lI'I l l ogveet dinoitnog t bhoato k basinpedcint g .o f I bloikoek s r afroẹr Í
honestly can't see me not in šome aspect of books. But not now: I
definitèly need some space.
th e ednds.e pass on my apology to the one or two people who got caught at
Ellen Strong
Strong Bindery
July 1984 9 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"The Feminist Bookstore News
HHHH
Dear FBN:
River and I are late with ed. II of the Amazon Tarot, about 2-3 months
bareeh i nhdo p isnchg e dfuolre . sWprei n gg o p utob l iEcaet ioinn Faenbdr u dairsyt r iabtu t Iioown.a _CTithye Wacçoommepna'sn y Pirness and
hfaonldlboowok. e(ä n h eaxdp a nhdoedp e rde v ifseodr v serimsiounl t oafn etohues 1 9p7u8 b Ali c aNteiwo n W, o bmuent 's t Thaarto t ) i sw ifinancially
and gynergetically impossible. Our news for the year is publication of
D ouo k sMtoirlel,er's Tahini cookbook and via our own máil order lesbian retail
We distributes Oriethyia's Lovesong for the Warriors, Jean Sirius'
little poot gembooks: _Everyone of Us a Witch, Lesbian Love Poems.
Millers -- The Magic of Tahini: Open Sesame, Potts -- Witches Heal: Lesbian
Herbal Self-Sufficiency. Bookstores may contact us at: Hecuba's Daughters,
Inc., P.O. Box 488, Beèarsville, NY 12409 and we'll be glad to send our terms
letter, credit application, etc, etc.
Winter warm wishes,
Billie
HHHK
Hi Carol and FBNers
Our holiday sales were good, up nearly 15% over last year, and we're in
t o ofdl e srt a nad i nhgi antouws _in w iDthe c epmubb e. r ') , W aen'vde stI'amrt e de nucpl o osuirn g w eaek lyco ppyro g rfaomrs yagoauinr information.
Here's _a quick list of our hottest sellers from the women's press:
The Winged Dancer. Blazon Books in Chicago. Stores who haven't ordered
this book should *gest on the stick. 1 It's well-written, fast-paced.
lesbian adventure növel with a gorgeous cover. We've sold 50 in two months.
The Price of Salt.
Against the Season. Naiad.
Lovers in the Present Afternoon.
For Nights Like This One -- Frog in the Well.
Nights in the Underground -- Beaufort (now distr. by Kampmann) not a women's
P aAwS S o f - -R e tbuurnt atnhde I rbiso- o kbo t his A aly srone p r(Cianrtri e ro f P i gae o nlesbian classic.
Look Me in the Eye and Out from Under -- Spinsters.
Burning -- JH Press (by lesbian playwright Jane Chambers).
Much love and sisterly wishes for a prosperous '84.
Linda
Women & Children First
922 W. Armitage, Chicago, IL 60614
je E art HHH HH
July 1984 10 Volume 7 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:36:16 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
