PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News H;I:
The
1989
Sidelines
Catatos
July/August 1989 1 ume 12 Number ?
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"BANNED Books Announces Newest Discount Schedule!
Ordering And Selling Our Books Just Got Easier And More Profitable!
Effective June 1, 1989, BANNED Books Newest Terms Offer 45% Discount
And Free Freight* On Orders Of 10 Or More Books!
Prepaid Orders (10 or fewer books) Shipped Postpaid At 40% Discount!
1 The [only] Catch =
Please Read Carefully And Save For Future Reference!
* Terms: Net 60 days firm with approved credit application on file. Without approved credit, prepaid orders required to receive 45% discount
and free freight. All accounts over 60 days will be placed on automatic hold and 11⁄2% interest will be charged. Accounts over 90 days will be
placed for collection with Dun & Bradstreet. Returns in saleable condition accepted for credit without prior authorization. Credit applications
available upon request. With approved credit application on file, free freight and discounts apply only to U.S. retailers. Books we distribute for
other publishers will be discounted at 40% with free freight. Case quantity discounts still apply with approved credit. Discount quantities based
on orders of books available at time of the order. Not-yet-published titles will be figured separately.
DISCOUNTS (to accredited retailers)
Without Approved Credit With Approved Credit
T (plUS freight)... A aaa 20% 1:109 (plus freight)... S e 40%
2109 (plUS freight)... e aaaea SO% HA0 & Up. aA a 45%
10'& Up (plusfreight). . s. a 40% Prepaid (Free freight)
TIO9 a Par e peai d a(Feraeee a f reeiagahat) T4009.% e a= .aha artera a 40%
10 8& Ups a eaa att sea a ee 45% All books distributed for other publishers... ........... 40%
Library diSoOUnt:. e i iare a A a aa 20%
How To Make This Deal Work For Both Of Us!
Since we give you 60 days to pay your invoices, it's easier to order an adequate quantity of books
without overdoing your budget. An account that's current costs us less to maintain so we can give
you more! We ship orders same or next day so the orders will be timely—even coming from Texas.
Order enough books to cover the month instead of doing weekly orders from the distributors. We're
trying to make it easier to control your inventory without feeling a need to over-order to take advantage
of bigger discounts, only to end up processing returns to contro! costs. That costs both of us too
much money. Keep the account current and we'll be happy to ship books in any quantity you feel you
need. There will be one more check to write, but we think you'll find it's worth it. If there’s ever a
problem with paying the account, please get in touch with us immediately. We'll try to work something
out. We're asking all our customers to have one of our credit applications on file—hnew customers
and old. We'll process the application and, with your approved credit, free freight and a 45% discount
will assture you hmore profitaeble sales with B Annep hBooks. lf ouor terms suound a îittrle tough, i.t's because
this plan will only work if our receivables stay current— otherwise, the financing costs make it impossi-
ble to offer these discounts. We're a small company, so please be patient with us. lf you get our
SSI machine, just leave your name and number and we'll get back to take your order within
BANNED BOOKS is an imprint of:
Edward-William Publishing Co., Number 292, P.O. Box 33280, Austin, Texas 78764
New phone numbers: (512) 282-8044 — Orders toll-free: 1-800-950-6071
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"Feminist Bookstore News
FROM
NOTES THE
o0o0000
Happy mid-summer. I hope you are either enjoy- long-time feminist booksellers Natalie Lando and
ing the quieter summer season, rather than worrying Alice Malloy), gay and lesbian families, the impact of
about summer's slower sales, or you're enjoying the AIDS, violence against lesbians and gay men, the
summer influx of tourists and good summer tourist special problems of gay teenagers and more. Sixty
sales. And that you're getting a bit of relaxation and journalists worked on the project and it was fun to
vacation in, too. come home every day and see what the paper had said
about the gay community that day. San Francisco's
Spring was pretty hectic here — getting ready for Domestic Partners bill passed (finally!) and rainbow
ABA, hiring and training a new Office colored gay pride flags flew from every lamp post for
Manager/ Advertising Manager/and Production As- the length of Market Street for the entire month. It was
sistant, getting the ABA issue of FBN out, learning the a good time to be gay in San Francisco and I wish you
ins and outs of Second Class Mail, ABA itself, catch- had all been here for the pleasure of it.
ing-up after a week and a half out of the office, and
getting the Sidelines issue to the printer.... Now Im
ready for a vacation — and am, in fact, off to Vancou-
ver for the Folk Festival and a week of camping in the
Gulf Islands. Then, in August, I'm off for another
week to do a writing workshop.
out w Y ito hu tm hi ag th t m uw ce hll tw imon e d e ar w a h yo . w S o w de' or e I ,g e bt uti tn g h e i rs es 'u s e s one D I edV i e 10 i F ai ir L a 23 l i I dbn e rt hee ar y n daF ec ie 1o 9mn 00a . li Bn ar©i ces lo t nIaV a B eFd i e 1er 0i i a a 2LI 3n i dtb ae r r pno ana ioc i F Go ane am 1l 000i . n Bai rs cet loa na
to show it can be done. But, then, I tell myself cheer-
fully, it’s much easier than doing the ABA convention,
the National Women’s Studies Conference and the THE 4TH INTERNATIONAL FEMINIST
American Library Association (all in June, every year) BOOK FAIR WILL BE HELD IN BARCE-
and getting the Sidelines Issue out in August, fol- LONA, SPAIN, AT “LES DRESSANES”
lowed immediately (more or less) by the September -a delightful renovated 14th century ship-
issue. It’s always good for FBN to go to the various yard in the heart of the old city centre-
large gatherings of bookish women, but this year, FROM THE 19th TO THE 23rd JUNE 1990.
being the 20th Anniversary of the Stonewall Riots, I
decided to stay home for the festivities here in Very FURTHER INFORMATION AND PUBLISHERS’ REGISTRATION
Gay by the Bay San Francisco. In addition to the (five DETAILS CAN BE OBTAINED FROM:
hour long!) parade, there was a gay history festival,
the San Francisco International Lesbian and Gay Film IV FIRA INTERNACIONAL
Festival, and more programs, events, concerts than DEL LLIBRE FEMINISTA
any three people could attend! The San Francisco Ex- LASAL-FIRA. CASA ELIZALDE
aminer ran a 16 part series called Gay In America in BARCEL OVa Nlèn Aci a , 0 3 80 02 09 - SPAIN
June that looked at the history of the gay movement, Telephone: (93) 487 28 94
gay history, gay culture (including interviews with
July/August 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
Things were so hectic in the office when we were the content. Many of you have already met Brenda via
getting our the ABA issue that we didn’t do a “From phone or mail. I hope you enjoy working with her as
the Computer Top” column, so I didn’t get a chance to much as I do.
introduce FBN’s new Office Manager/Advertising
Manager/Production Coordinator (and we call this a In order to make production time a bit more sane,
part-time job!), Brenda Cummings. Brenda has a long- we're moving deadlines back to the tenth of the month
standing interest in lesbian and feminist literature and preceding publication (i.e., August 10th for the Sep-
politics. She's been a part of the volunteer paste-up tember issue, October 10th for the November issue)
crew at Coming-Up, the Bay Area lesbian and gay and the ad copy deadline to the 20th of the month
paper, for the last two years, was the editor of her preceding publication. This will give us a couple more
college newspaper, The Antioch Record and did brief days to work and will facilitate our goal of getting the
stints doing paste-up with Off Our Backs and volun- magazine out at the beginning of the month.
teering at Charis Bookstore when her college work
placements sent her to Washington and Atlanta. She We're now mailing FBN Second Class. We started
has a seven-year-old son (who has been quite cheerful with the March issue (the special Recovery Issue with
about camping out in FBN’s loft while we do late night the green cover). Overal], it seems to be getting FBN
paste-up) and spends the weekends we're not doing to most subscribers about ten days faster than when
paste-up doing abortion clinic defense with Bay Area we mailed bulk rate — which is a great improvement.
Coalition Against “Operation Rescue”. She’s done an We're still experimenting with the international sub-
excellent job of integrating the complexities of her scriptions. We mailed the March issue Second Class-
office manager and advertising manager responsibili- International and the May issue International Priority
ties and learning our desktop publishing system. It’s Airmail. We'll use IPA again for this issue. We like the
a real pleasure to work with someone with expertise economics of mailing Second Class-International but
in magazine production and I'm looking forward to suspect that the post office is storing the mailbags in a
turning the major part of the production responsibili- cellar somewhere for two or three months before re-
ties over to Brenda over the next few issues and having leasing them for delivery and/or that a lot of copies
the freedom to spend more of my primary energy on are “getting lost” in the mail. Overseas subscribers: If
your March issue was very late in arriving, or if you've
not received either of the last two issues, please tell us.
FBN If Second Class - International is actually working and
reasonably efficient, we'll go back to it. If you tell us
it’s not working or it takes too long, we'll stay with the
Deadlines International Priority Airmail.
Another office change: After two years of pro-
Fall Announcements mises, I'm re-writing my work schedule to give myself
some quality time to pursue my own writing. Begin-
September Issue: pn .i mng ., i Mn o nA du ag yu s t t h rl' oll u g b he Tw ho ur rk si dn ag y . a t D u F riB nN g f tr ho em t w n ooon to 7
weeks of production, though, everything reverts to the
August 10 basic 50-60 hour production week schedule. This new
schedule will make scheduling phone calls across time
University Presses zones even more challenging, but I think it will be
November Issue: worth the hassle in the long run. Brenda will be in the
office every morning and all day on Friday.
October 10
Speaking of writing...l’ve been collecting a file of
See page 4
July/August 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"CONTENTS
FBN
Editor & Publis DEPARTMENTS
Carol Seajay Advertising Index =. 0. e a: 63
Columnists Back to Press.. =. . e.. e.. 30
Art Books Tee Corinne BSSISSl8rS. s r ei 35
Canadian Content Donna Murray Classified AdS . . .. -> 64
Children’s Books KT Horning
Gay Men’s Literature Jane Troxell Out-of-Print Books Wanted/Offered ..... 42
International Books Joni Seager Subscription Information ........... 52
Mainstream Publishers Sandi Torkildson They Went That-A-Way ............ 27
Mainstream Publishers Anita McClellan TIIVÍR o iare ae R nr ni A 25
Mysteries Mary Lowry
Poetry Betsy Nuse Writing:Wanted: =.= 0 -s u 31
Science Fiction Susanna Sturgis
University Presses Kris Hoover T IH nE t 1 r98 o9 d S uID cEL tIN ioES n C .A T A =L .O G 0 S .1 -S 2 S8 -1
Young Adult Books Christine Jenkins
Proofreading Video: A Producer’s Eye View ........ S-3
Pat Kelso Selling Sidelines/Canadian Content ..... S-5
Brenda Cummings ARTICLĘẸS
_ News/Short Stories... ........... 13
Feminist Bookstore News T989:BOOK AW2rOdS . . . -: -> 16
456 14th Street Suite 6 Second SIOry Press. > e s 21
PO Box 882554
San Francisco CA 94188 Censorship & Silence ............. 23
415-626-1556 Customs Hits West & Wilde. ........ 20
vF eE hM icIN leI S T fo rB O tO hK e S T inO fR oE r m N alE W nS e t wis o r t kh e o fc o m fem mu inn ii sc ta t i bo on os kstores. S Ota nff e A Tct ei eon n t o i n I m p Tr eo nve . . S a .l .e .s . >.. ... .. .. > 2 6 38
FBN reaches 350 feminist and feminist-inclined book-
stores in the U.S. and Canada as well as feminist book- Lollipop POWE.. 3- -oei ai is bas t 37
sellers in England, Europe, Australia, New Zealand,
India and Japan. Librarians, women's studies teachers,
book reviewers, publishers and feminist bibliophiles THE BOOKS
comprise the remainder of the subscribers. Art: BOOks 2. 9e S 43
L be et t re er cs e, i v a er dt i c tl hes e, tn ee nw ths i ot fe m ts h e a n md o nan thn o u pn rc ee cm ede inn gts ps uh bo lu icld ation. Our Own Presses... ....... a ia 49
aSuigtnheodr s .articles and letters are the responsibility of the The Small Presses ......... On Vacation
FEMINIST BOOKSTORE NEWS (ISSN: 0741-6555) is Gay Men's: Lerature. b. > -o ei 45
p Seu pb tl eis mh bed er ,b i a- nm do n Nth ol vy e m i bn e r J a bn yu a r Fy E, M IM Na ISr Tch , B OM Oa Ky S, T OJ Ru Ely, POBSIFY sassa 7e eei E G a AN 47
N 9E 4W 1S 0 3at . 4 S56 e c 1 o4 nth d -St Cr le aet s s S u i Pte o s6, t a S gan e F r pa an ici dsc o , a tC A San Francisco, Publishers ROW» e e A 59
C FEA M. INPO ISS TT M BA OS OT KE SR T: O P Rl Ee a s Ne E Wsen S,d Pa Od d r Be os xs 8ch 82a 5n 5g 4e ,s St ao n Science Fiction.. -= e esi ir 39
Francisco, CA 94188-2554. Shori RAVGS:.syre re r s vn seite 39
$S 6U /yB r S CC anR adIP ianT I pO oN staS g: e ; $ $15 30 /y/ ry fr o/ r 6 o v ei rs ss eau s e ps o, s t a$ ge9 .5/2 years. Plus University Presses == xei iialer 54
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"Feminist Bookstore News
articles that readers have requested. If you have exper- ° stocking and selling magazines profitably
tise to share and can write about any of the following ° a regular column for children’s and /or YA titles
topics, please give me a call. You'll be helping a lot of ° video reviews — occasionally or regularly
your co-workers and providing information that isn’t ° “our problem and how we solved it""-type
available anywhere else. articles about anything affecting bookstores
e buying vs. renting store space ° thoughtful articles on the state of feminist pub-
° strategies for buying a building lishing and/or bookselling, interviews with book-
° importing books sellers or publishers, opinion pieces.... and anything
e bookstore profiles else that you'd like to read in FBN.
ABAs in Washington, DC are always well at- Friday before ABA. This year’s ABA Day was organ-
tended and full of excitement and energy. This year’s ized by Mary Morrell and Ann Frost from Full Circle
ABA was no exception. Business on Gay, Feminist and (Albuquerque). As always, there were more things we
Lesbian Press Row was generally very good to excel- wanted to talk about than we had time for, so we
lent. The booths were busy with both old and new talked all day, and then continued discussions
customers. General independent bookstores in both through the weekend over meals and in whatever odd
large cities and smaller towns have discovered that moments we could find. This year the discussions
they all have a market for gay and lesbian books (they centered more on theory and practice than on nuts and
discovered the feminist book market years ago) and bolts. Sessions focused on marketing, selling sidelines,
made it a point to stop by to pick up catalogs and find staff turnover and keeping good staff, burn-out and
out what's new. We had banners stretching across the delegating responsibility, and inventory manage-
aisle the length of our section which made us more ment.
visible than previously and this year we had a good The late afternoon was given over to a challeng-
location in the first floor of the convention center, as ing and ultimately very useful discussion of competi-
Opposed to last year when we were at the very back of tion that, at different times, addressed both
the hall. For FBN it was a happy and hectic time. competition between feminist bookstores and be-
Traffic through the booth was as brisk as any one tween feminist and other bookstores. This conversa-
woman could handle. FBN columnists Susanna Stur- tion was especially useful in identifying the different
gis, Kris Hoover, and Sandi Torkildson were all at the forms that competition can take. Then we talked about
convention and brought in lunch or took shifts in the ethics and the additional challenges when feminist
booth to give me breaks. Several booksellers took stores operate with a non-competitive ethic and the
advertising information to various publishers. FBN other stores don’t. We also talked at length about the
had one of the most popular giveaways at the conven- situation where a second feminist bookstore opens up
tion — buttons that proclaimed “So many books, so in a community where there is already a feminist
little time” with FBN’s name and booth number. The bookstore, (a discussion inspired in part by the new
buttons brought a lot of traffic to the booth, including store opening in Boston) and the economic impact of
a number of people that I didn't have a chance to go both situations. Both conversations continued for the
Afi Bn Ad . bW ooi tt hh aa ln oy n e .luck, this will be the last year I work the duration of the weekend and were very productive.
ABA's Feminist Bookstore Roundtable
Feminist Bookstores Day ABA once again sponsored a “feminist bookstore
Twenty-six women from 18 stores attended the roundtable” as part of their series of specialty book-
sixth annual Feminist Bookstores Day (ABA Day) the See page S-28
July/August 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"Feminist Bookstore News
A Different World Everywomans Books
414 E. Grand Ave. 641 Johnson Street
Beloit, WI 53511 Victoria, B.C. V8W 1M7
Dear FBN, Canada
Dear FBN,
wome nA s a ny do u c h k iln do rw en, I i n j u Bst e l oo ip t,e n Wed i s ca o nn se inw cb ao llo ek ds t o “r Ae for script iE on nc l o ts oe d F Bp Nle . a s We ef i fn id n d p a wy em e nn et e d f o tr w oa ss ue bco s.n d O ns eu b f- or
Different World.” I thought I would share with you eager collective members to take home and read, and
the happenings of that day. one for the store.
We opened at 10 am, May 6, and were met with a Thanks,
demonstration of about 30 people from the Calvary Mary E Fain
Tabernacle Church from Beloit. They were objecting to
books on channeling, crystals, Lesbianism, feminism,
psychics, and power in self. They marched in front of
the store for two hours and increased my sales about
25 to 30% that day. People have been coming into the
store just to see the “awful” books. Ottawa Women’s Bookstore
Librairie des femmes d'Ottawa
The press coverage was great. It was picked up 380 Elgin
by the newspapers in Rockford, Illinois, Beloit and Ottawa, Ontario K29 1N1
Jonesville, Wisconsin, and also on the radio stations. Dear FBN,
The signs they carried ranged from, “New Age Enclosed is a cheque in payment of a gift sub-
Promotes Crime,” “New Age Promotes Lesbianism,” scription for Michelle Benjamin. Michelle's been
“Your Children May Come Up Missing,” “They Sell working with us for the last two years but has finally
Ikky Books” to “Save Beloit From The Witches.” After succumbed to the charms of the west coast and is
the demonstration they said a prayer for us. moving to Vancouver. We're going to miss her lots and
I should really send them a thank you card, as we know she's going to miss FBN even more so we
they certainly helped my business. decided that her very own sub would make a perfect
going-away present. This way, even though she is no
The overall response from this community and longer working in a women’s bookstore, she'll still be
area communities has been very supportive. up on all the gossip...
Oh yes I forgot, it snowed that day — I love snow The rest of us here at Ottawa Women’s Bookstore
— and on the way to the store I knew something also think FBN is the best thing (apart from cheques)
wonderful was going to happen. to arrive in our mail.
Judee Post-Woodman Sincerely,
for A Different World Kim Nash
July/ August 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"Feminist Bookstore News
Lizard Louise Reviews
712 M. Street
Eureka, CA 95501
Dear FBN,
I would like to hear from women’s bookstores in
small towns about the feasibility of supporting a store
with a population base of 40,000 (one university town
and one larger town six miles apart) with a small,
moderately active feminist community. Does it take
combining with another business, like food, or can
you make it on books alone?
Thanks for making this network possible,
Judith Louise
Wild Seeds Bookstore & Cafe
704 University Ave.
Rochester, NY 14607
Dear FBN,
We are off and running! (Or growing, or pollinat-
ing, whatever it is Wild Seeds do.) The opening on
April 30 was a dream come true for us — several
hundred people came to show their support and cele-
brate with us throughout the afternoon. It was a great
cross-section of the community — gay and straight,
young and old, deaf and hearing.
The cafe is going well — we serve organic coffee,
tea, and juices, soup and sandwiches, and desserts.
“The pleasures of the collection We'd like to connect with other women’s bookstores
are many. ...This anthology doing books and food.
fulfills Zahava’s claim that We'll be at ABA; it'll be nice to attach faces to the
‘stories about lesbian lives are voices of all the people we've talked to so far.
truly lesbian love stories.” Thank you all for a fabulous publication — I read
—Publishers Weekly FBN with intense interest and await its arrival in the
mail.
“This meaty, moving volume Sincerely,
of stories which evokes a myriad Marge Booker
of different moods and emotions,
effectively reflects the
complexity of lesbian lives.” MPr ativ akat ae w aB uag
—Time Out Magazine Waiuku, Aotearoa
New Zealand
ZS Dear FBN,
The Crossing Press A friend recently gave me a copy of your Decem-
Freedom, CA 95019 800/777-1048 ber ‘88 issue and I read, thinking “You mean it’s this
easy.” Though we have some reasonable bookstores in
New Zealand, I am always sleuthing after the latest
July/August 1989 Volume 12 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
and most interesting lesbian and feminist publica- Streelekha and found out how dire their need was for
tions. Your magazine will certainly cut down the hap- feminist literature and how much more fortunate fem-
hazard nature of my searches, and provide me with inist bookstores are in North America. Our complaints
lots of information that may otherwise not come my over the lack of availability of feminist and lesbian
way. I only wish I'd heard of you before. books and our financial struggles pale in comparison
Best wishes, to the situation in India. Books are so expensive in
Valerie Hazel s India, relative to the standard of living, that the aver-
age middle class person owns very few books. Very
few women can afford to buy books, so the store has
become more of a reading room and library. Donna
Books to Bangalore t eo vl ed n t m s, e t hth eyat h w avh ee n t ot h he iy r e d o a tb ao xo ik t t oa b tl res a n sa pt o rs tp e c ti ha el books
The Book Womb and the cost of this cancels out proceeds from any
524 Borebank St. sales.
Winnipeg, Manitoba R3N 1E9 In January of 1989 I ran into a friend, Val Paupe,
Canada who had recently been in India. She had visited
Dear FBN, Streelekha in the fall of ‘88 and talked with several
I'd like to join Renee Albrecht of Women’s Book- women of the Vimocha, the feminist collective that
stop in saying thank you for being there. FBN is an runs the bookstore and engages in feminist political
invaluable resource which makes international con- action. Val had been thinking about going through her
nections possible between feminists and feminist own personal library and donating some books to
bookstores. One such connection began back in July of Streelekha. I mentioned we might do this on a larger
1987 when Carol Seajay toured Western Canadian scale and organize a book benefit. So on March 28th,
feminist bookstores and wrote an article, beginning 1989 Books to Bangalore — a book benefit — took
with The Book Womb, Winnipeg's traveling feminist place at Ms. Purdy’s, our local women’s club.
book service.
In January of 1988 I was contacted by the Third
International Feminist Bookfair who had received a
letter from Streelekha, a feminist book-place in Ban-
galore, India expressing an interest in the concept of a The event was co-sponsored by The Book Womb,
“traveling book bus.” The Bookfair asked me if I Val Paupe and Bold Print. Admission was a donation
would provide a workshop on this topic, as well as of one or more books plus a dollar to cover shipping
asking me to do a promotional tour for the Bookfair as costs. The turn-out was great and we had a wonderful
I was planning on driving from Winnipeg to Montreal evening of multi-cultural entertainment, door prizes,
in my van (affectionately dubbed The Wombmobile). book raffles and book tables by Bold Print and The
How could a gal refuse such a great offer? And so I Book Womb. We collected over 250 new and used
spent 10 days on the road, stopping along the way at feminist, lesbian, and non-sexist children’s books as
six feminist bookstores to promote the Bookfair and well as sufficient funds to cover shipping costs. We
then six wonderfully hectic days and nights in Mon- were also able to do some educating on the oppression
treal participating in the Bookfair. of women in India and make a concrete connection
At the Bookfair I met with Donna Fernandez of between the women of Manitoba and the women of
July/August 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"Feminist Bookstore News
Bangalore, India. We are currently awaiting informa- sales. It worked last time, and we're betting on it to
tion from Streelekha regarding the best shipping pro- work again.
cedures. We managed to move most of the store in one day
In closing, thanks again, Carol and FBN, for pro- — we only had to be closed one day, that is. Of course,
viding the initial spark that made this endeavor an enormous amount of labor went into the move. The
possible. new space was designed by a committee of collec-
Jahnet Hewsick tivoes, and the move was organized precisely by a
subcommittee of that committee. They had everything
figured out before the first box was packed. We moved
the office the day before, and by the day following the
Big Move, we were open for business.
Red and Black Moves Again One of the less pleasant aspects of our new store
Red and Black Books is an immediate increase in theft. We lost about $80.00
432 15th Ave. East in tee shirts on the second day we were open. We've
Seattle, WA 98112 always had to deal with some theft, but it has gotten a
Dear Carol, whole lot worse. I don't think the people who are
Greetings! First, an apology for the delay in send- stealing are our regular customers (in fact, I'm sure
ing our subscription renewal to you. Things have been they’re not). They're people who know we're an easy
just a little nuts around here, with our move and all. target. We are undecided as to what to do, if we
Here it is — a check for $125.00. I'm betting we’ll do actually catch someone, since we're philosophically
enough business to boost us into the $300,000 a year opposed to calling the police. Maybe someday FBN
category (hoping, actually). could run an article on store security, and people could
Secondly, here's a notice for FBN about our move. share their experiences. I would find it extremely help-
Our new location is right next door to our previous ful.
location. The new store is larger (70% more space), The workload is already much greater in the new
well-lighted, located right on the corner, with plenty store. We were overworked already, so things could
of window-display space. We signed a 10- year lease get serious. Moving so much more stock means order-
and are paying essentially the same rent per square ing more, paying more bills, filling more special
foot as in the old space. This is our fifth location and orders, etc. The long-range planning committee has
we hope to stay here for the duration of the lease! been meeting for months, trying to find ways to re-
As you can imagine, moving again was quite an organize the work, to cut down the burden on the paid
ordeal. We borrowed $15,000 from our friends to fi- workers, but we haven't got a plan together, and the
nance the move. Most of the money went into renova- work is here now. I'm not sure what we're gonna do.
tion of the space (although the landlords also paid for (Except work. A lot.)
a lot of remodeling). We did not invest in much new R)
stock. One of our primary reasons for moving was the
simple fact that we had outgrown the other space —
we had too many books. We thought if we had more
display space — especially flat display space — we Jeanne has won a scholarship to the local ABA
could sell more books. One of the prominent features Booksellers school this August. We plan to sit down
of the new store is the number of display tables. No- and make up a list of stuff we want to find out from
thing fancy — George scrounged up a bunch of lunch- them, to maximize the experience. (I always feel like a
room tables, we covered them with cloth and then self-taught bookseller. I always think that those people
with books. So far, it (the strategy) seems to be work- must know something I don't know, since we made a
ing. Sales are up about $250/day over the old space lot of what we do up, as we went along.)
and a lot of what's selling is coming off those tables. I I'm enclosing a bunch of stuff with this. First, the
am ordering up, of course, to plug the holes. I think I Red & Black newsletter that is mailed to the public.
can build the inventory on the money we make from This will be the last newsletter we mail to our mailing
July/ August 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:07 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
