PageNumber,Text,ISBNs
1,"Feminist Bookstore News
Source: Reveal Digital, 07-01-1997
Contributed by: Carol Seajay; Susanna J. Sturgis; Jenn Tust; Carole Beu; Julie Mitchell;
Nan Cinnater; Linda Bubon; Roz Warren; Suzanne Buffam; Jenn Tust; Izzie Harbaugh; Leigh
Wall; Susan Graves; Linda Bubon; Laura Zimmerman; Jo den Boer; Kate Randall; Jeri Burns;
Simone Wallace; Sandi Torkildson; Jill Kurman; Audrey May; Kayla Rose; Jane Brooke;
Patty Callaghan; Kelly; Marsha Rummel; Bruce Ground; Susan Frazier; Jennifer Hinchey;
Mev Miller; Dorothy Holland; Liz Wermcrantz; Richard Labonte; Tee A. Corinne; Jane
Evershed; Lisa McGowan; Adrienne; Mev Miller
Stable URL: https://www.jstor.org/stable/community.28036381
Licenses: Creative Commons: Attribution-NonCommercial
JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide
range of content in a trusted digital archive. We use information technology and tools to increase productivity and
facilitate new forms of scholarship. For more information about JSTOR, please contact support@jstor.org.
This item is openly available as part of an Open JSTOR Collection.
For terms of use, please refer to our Terms & Conditions at https://about.jstor.org/terms/#whats-in-jstor
Reveal Digital is collaborating with JSTOR to digitize, preserve and extend access to Reveal Digital
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"Feminist
Bookstore
July/August 1997 Volume 20 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"Еета!Іе Сатеѕ Еац1є ГПіпезѕ Ѕууееі $Ѕесгеів ҮУһіќе №оіѕе Тһе УУотеп^“
УУотеп Агііѕі$ Ѕехиасу, псеѕі апа ТеШпр Ѕкогіеѕ оғ А Неіеп Кегетоѕ ОауЬооК 1998
апа Тһеіг Уогк Саођіс Еатііу Сићиге Мепѕігиаќіоп Оеѓесіїуе Моуе!
Ьу ЕІїгаЬегћ Магсіп Ьу Тіѕһ Гапдіоіх Еайеа Бу КагМесп О`Сгаду Ьу Еке 7агетЬа УУотеп Њгоиећои! Могіһ
апа Гігіап Меусг < Раша ИйапѕЬгоидћ Атегіса һауе етЬгасе
Њ ѕ ЊЧ хМ іо ги е а/ г ис ѓіко оге .т д е е і і пе еп Т х Пѕа һ р ие а е ау і ег гг пі піу і ае сѕ е п еіі а тѕ дс Њ а с р ,оһ е і еѓ е а з с іу і гі ѕсе гг ѕг е ц һе Пр а е і-йг $ео у с- іе ѕ Јт ЊГс о і ееа оі йп гтп па о п е е ц е” і а по е доё ћі Ё ѕ ѕ С е еа І а« ха аһ п Бе иіо зх аоао ем р Їгп н е і д у піһ аесѕ .с по г е һ і е ду ћдѕ іо е т 4 а г“ д о г і Г гуе іБ- і еп - іе 0Їп уећі с с ѕ еЕ т ие о хо г е П ррс п Іри п е аѕ Іѕ с і еѕі і п тп іа і ео ее п г 4п п а и і о е һа о 4п д еГ йи а е йЬЊ оѕ һ һуі пе оо і гп ,г іі сѕ п с Г с аѕ оа і го їБ го іѕп у тго- аіи е -і зи ,підие “а Ч уО һ М сга ееу е гау ѕ от ге се Ь ѕрг Нг ѕ а іа е Ьг уШ Іе Беег п г пе 4е е о І ђу с Ау уКІо е еіе т ! еем ѕ.а е ег Бог д п ео іѕ У т а д о/ п а Ш ѕг г е і һ у дку п а аеееі з ѕїге м ем с ае -гѕ р сІ р Њ ешп п аа і е гг і е е г іад іһ һ) гѕе е е и .п грі с еп Оһ о1 е іо п і9 Йтѓ а п9 о ѕх е8 а Г в сі ев г іе г іаО е еу оа ра п пѕ ћ у і р е г Ь а с хг іох ѕ ао і п о Йх Гкі Њс іо Ф, га м п тр ее . ‘ ѕо-а іі от- псп
уп го ек гсг оо е ггі п кіс ш і а т һЇ уа а г е ѕе а ! гт у ѕ Бо , е т ети пие п сп ! һ І оі ѕ. о ї,Г БЊ ие гіі ег дй і Њ С мг оаа а њ тс ќ ее о пѕ ћ е їтЊ с 5е г е р і а іе сеп іо и е ІБ аз о ! е р й уо еуг х у р аеи п ее гі пс і- о е р айпп агі п, р і аі һ са к шї (п е іі ѕпѕ а с . г и і ї у ѕо Ѕ з у і ог іг пдее е е ѕа ! аѕ !ѕ Б и Ѕ ег Ге бе с о уг г е еа і еп 5 і па п іїі і- Т “М Б Го оа от ог гі КІі оп ѕм Њ е а а е”п г еа оа п пР мд еоі - і г Її іѕ іі пһар еі й г г ѕ е Њ а ад Іе і оп пе е”” К Щ ЊИг Ь б ео тот со ип К ѕа е п ћУу а и у І Ва по ! а ет а у ѕе Ы зп ђ е’ о , о о Ј Ѓ ка Т а і һ с се- Бот иЬ зіі -пех
іЬ ќ гоу іБ и аѕ с йо к іс опі поа ѕ! м Ї еҒ од о р г оес т е еѕ Њ п .ем ћ сіс о п -айе е р аБп аїс иіе г ѕѕ і і а у г еа сп һ а а г еі Іа аг г іо е оц Ї піе ѕеѕ .і о п БЊ а а иГѓ /оѕ гїегѕ вр ќ геа ог г ме п іа пі Бѕ р о иа и п р а ѕ . е хе Тиіг һа іЇ ѕнЧ у а Б ц оо а оһ п ка- К У 11іо е 5т і , М Н а Јт ео ѓп ке а е п с аК і і уо Бп еае х Н ќ е1о І0 е п (һе вп аа е пѕ усѕ ее г р уоІ а к п а гп п ее а г ѕа о г пу і а һ М с а ее Ї с п рс а гі а іс сг- е .аі
Рста!е Саге ће|рз иѕ ќо Гіпс аѕК һоуу СаЊоћс Фіѕре!ѕ Іопр-һеІ9 туіһѕ Кегетоз іѕ іп Ње тідѕі оГ
Ьг ћ гАе оу ус т теІ а еГі Њт Ео г с п е іи гЊ с оѕ Каі ре п еі епег па п а ї П о ѕ оп ѕау апте п ѕѕ е с е М е пу а о еп їп гд оеі ау га -г іі іѕі$ у ѕ І р иеһ о ао п !і пт рр ее е іпп 4іо еѕ еГ ос і а І ћ о оп и ге р п уд “ а ,б еа т гік ік і ие іу” у п і д по г аем ао т пп ед се пс ог і һ- т аѕа !- е -! х- - е ќ рү іп т о ай рЃ ѕ һ ѕ оо с амг е стс ' І ееаи е .гі Бг іг о гуе п ап ѓоі еи а пі а р іп у д гус і і рог һте еа єѕ п о оп гед һ 0К -е е 9г г 2у 9т 0 о 0уѕ 5ї е -! 9с 7о і -пт Х р і Иех г е т у №ѕ- оіхе Ј 0 $ 1 и1- 9 і9 7 у22 . 9 9 50 р 1 0 а 9 р5 ѕ 9р- е 79 ѕіг ,6 а- !1 ІЗ Б і рп һд оіп ѓр оргарћ
Ње ргеѕепг. Іу сһапеіпр Саһоһсіѕт $9.95 рарег
0 $7-9 42 .99 50 0 5 р- а9 р9 е- г6 : 0ііѕ -е 9 Г 2. 9005-98-8 $0 19- 79 . 692 59 р0 р0 ар5 ар е- з3 е ,г3 - 3 5 х 7 А32 у0 а й р іаа Ыре еу, 4 #х 7 й
176 рае, 9 й х 10 й $16.95 рарег ЅерќетЬег 1997
75 Њи соог гергобисбіопх 224 рарез, 6 х 9
ОсёоБег 1997 ЅерќѓетЬег 1997
ІРС СВОШР
је
[ее В
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
Welcome to our annual Sidelines Issue. Turn to China where she adopted 14-month-old LiMin.
the sidelines section for Faves & Raves, the latest in River’s partner, Diana Ifland, hopes to travel to China
both zines and Xena paraphernalia, breast and men- later this year to adopt another child. LiMin, her
strual health-related products, calendars, music and mothers, and her older sister AnnaLaura are all
much, much more. Feminist booksellers (and others) pleased and doing well.
use this issue to stock their stores for the holidaze, and
we send copies of it to new bookstores as they open Please join me in welcoming Danielle Bauter to
during the year so they have ready access to a strong FBN’s staff. She'll be doing office support and comes
list of sidelines. to FBN with two years of experience as an FBN-user
at Page One, the Pasadena feminist bookstore. We're
There's been a lot of speculation about the long- thrilled to have her!
term impact of superstores and the increasing
corporatization of mainstream publishing, but Canadian booksellers: We can do many things
we've seen two frightening, concrete effects during down here but what we can’t do is write the Canadian
the past week: Books and the Canadian Content columns. If you're
1. Macmillan announced that it will no longer do interested in writing our regular column on new and
business with stores that do less than $25,000/year forthcoming Canadian titles or in writing the occa-
with Macmillan — which eliminates most inde- sional (or regular!) Canadian Content column, please
pendent bookstores in a single sweep. If stores need give me a ring!
books that aren't available from the wholesalers,
that’s just too bad. No exceptions for special orders. In Yours in spreading the words,
other words, independent stores be damned: Macmil- Carol Seajay
lan refuses to do business with you.
2. A front-page story in the NYTimes reported that
HarperCollins has dumped a hundred not-yet-pub- FBN Articles Due
lished titles from its forthcoming lists. Seventy books
were allegedly canceled for being “late” (a practice that Fall Announcements Issue
is generally tolerated by mainstream publishing), and
an additional 36 titles were canceled, it would seem, September/October
because Harper has upped the ante on how many Call now!
copies a book must sell to be worth publishing. Some
of the books, including Lambda Literary Award-
winning author Rebecca Brown’s The Dogs, had Late-Breaking
already been announced in Harper’s Fall 97 catalog. Fall Announcements Issue
But there's good news too: We finally discovered November/December
w coh my e R ti ov e r th eA r Ft ez m ( iP na in std o r Ba o o kB so to ok rs e, s ’ K Cal oa nm fa ez ro eo n) c ed i td hn i’ st year September 5
— she was just home from a very successful trip to
July/August 1997
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"Feminist Bookstore News
isul the ni
H AOLDFIELD s
$A u XCHANGE
LADIES OF THE GOLDFIELD
STOCK EXCHANGE
WOMEN OF THE WEST SERIES
Sybil Downing
Based on the real events of 1906, this captivating new novel
reveals the drama behind a little-known event—three women
who defied convention and, asserting their claim to wealth and
independence, established their own stock exchange.
“Alex MacFarlane is the sort of heroic heroine women writers
in the West have long wanted to portray.”
— The Denver Post on Fire in the Hole
0-312-86331-4 • $23.95 s
THE RANDOLPH LEGACY
Fileen Charbonneau
The magnificent saga of a relationship between a beautiful
and strong-minded Quaker woman and a plantation
owner in the early 1800s.
“Provocative historical romance . .….a well-told, extremely
entertaining tale.”
— Washington Post Book World
“The pace is fast ..…. Charbonneau has the strength of
sentimental involvement and worthy concerns.”
— Kirkus Reviews
0-312-86332-2 © $24.95
July/August 1997 2 Volume 20 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-312-86331-4', '0-312-86332-2']"
6,"FBN
Editor & Publisher
Carol Seajay
Assistant Editor Articles
Jenn Tust BEA 97: Take This Show On The Road! ...... 15
Advertising & Production Bookstore News .................. 11
Kathryn Werhane NEWS/SHOrt SIOKES wey s w ae s a r 5
Gay C Ma en na 'd s i a Ln iA t er B rt o a o H t kBC u uso ro m ol e u k oS m rs u R zn i aT c Ri n hs e ont e a zs e r d C W Bo u Lr arfi an b rfn o ea nm ne te O SF B ter i a-ma bcn o iig ln a ie s zi t s i t naP l g r Pi • z r We e I s n i s sA de Cs ew o p n a eFr no d &dre em d n T t h• M e BB a or& TokN ik pe st t ei rS n l eu lg e ee r ss s C ’ •A o M lm l Be a oa c r rz t ko i dv en ete r. c s o S©m h G a or K e• e* o s e nF U i n v G ie oo nes
Kids’ Lit Linda Bubon in NYC • American Book Awards • Lambda Literary
Mysteries Nan Cinnater Awards • FABs • Obituary: Ann Petry
New Media Dorothy Holland
Science Fiction Julie Mitchell Sidelines Supplement ............ 41
University Presses Mev Miller
Proofreading Departments
Danielle Bauter, Elaine Blake, A INdeX. . s s > i u s 131
Sar Jah en nH io fl em r e s P, a r K ki er rs ,t e Sn t e pJ han anen iee - N Pre ols vo in n, es, A Bn an cou knc oe m e Pnt rs e.. s . s .a . . S .e e rs e P e i ee e 2 2 27.
Julie Van P D ee ln ta , T a ay nlo dr, Susan Waller Classified Ads i e e 132
Cover Art Subscription Information... u2 26,52
Laura Shiber
They Went That-A-Way . . . =... .....> 23
Feminist Bookstore News TIVIa ""e (will return next issue)
2180 Bryant Street #207 Writing Wanted . . . PEN s e iea iie 25
PO Box 882554
San Francisco CA 94188
415-642-9993, fax: 415-642-9995 TAhe rBotok s BOOks . a A 99
email: FBN @ FemBkNews.com
Canadian Books . . l 37
Printed in USA
FEMINIST BOOKSTORE NEWS is the communications Gay Mers Lit . . . > sse a 8 ta 93
vehicle for the informal network of feminist bookstores. HUMOR, + s e o Riia e a 35
sF tB oN re s r e ia nc h te hs e 5 0 U0 . S .f e am ndin is Ct a n a an dd a af se m win eli ls t - ai sn c fli en med in isb to o k bo- ok- KidS' Lib... e S a a a 33
sellers in England, Europe, Australia, New Zealand, MUSİC -o sa e e a e 59
India, Japan and Kenya. Librarians, women’s studies
t pe ha ic lh ese r s c, o m b po rok is e r e tv hi ee w re er ms, a i np du eb rli s h ofer s t h a en d s u bfe scm ri in beis rt s . biblio- M Ny ewst e r Mies e d . i a . .. . . ..s ESE N S A t : 3 51 8
Letters, articles, and news items should be received the
first Friday of the month preceding publication. Signed Our Own Presses . . S a. 101
articles and letters are the responsibility of the authors.
FEMINIST BOOKSTORE NEWS (ISSN: 0741-6555) is Publishers Row. . . 2. sS is 123
p S Neu Epb Wtl eis Smh be ad e tr ,b 2 i 1am 8n 0o d n Bt Nh ro yly v a e n m tin b Se trJ r a en b eu y ta r #Fy E, 2 M 0 7M I ,N a r I SSc aTh n , B FM O rOa ay nK, cS iT sJ O cou R l E y C, A S Sc hie on rce t F i Rct ai von e s & S F a n et a s sy .. s u 3e 9 28
9P41O10S.T PMerAiodSicTalEs R P:o s taPglee apsaied ast e nSadn Faradndcirsceo s sC A .changes to Small Presses... L e S a 109
FEMINIST BOOKSTORE NEWS, PO Box 882554, San
Francisco CA 94188-2554. University Presses .. X. . = w.. 117%
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"SYNTHETIC VS. NATURAL
HORMONE REPLACEMENT
For the first time, women facing the dilemma of
whether to use synthetic hormone replacement
therapy have an alternative. Best-selling authors
Jonathan V. Wright,M.D. and John Morgenthaler
present compelling evidence that natural
replacement hormones have all the benefits of
standard hormone replacement therapy with
drastically lower risk. In nontechnical language
The safe and natural Wright and Morgenthaler explain a woman’s
hormone cycle, describe various natural
» » L EO nhO aK n c ean d Y o uF ree l S eY xe a Drs r i vY eounger hormones and show where to find pharmacies
» Achieve Vibrant Health that offer natural hormones and the physicians
° Live LONGer and naturopathic doctors who prescribe them.
e From writers Jonathan V. Wright, M.D. author of
Dr. Wright's Guide to Healing with Nutrition and
Jonathan V. Wright, M.D. & Dr. Wright's Book of Nutritional! Therapy (over
John Morgenthaler 600,000 copies sold of each) and John
Morgenthaler, author of Smart Drugs and
Nutrients and Smart Drugs !l: The Next
Generation (over 150,000 copies sold)
STe) nnal elg
NeT a ae s • Includes an appendix of all compounding
Jonathan V. Wright, pharmacies where natural hormones
V B are Ko) pla) are available
N ege aliat g • Buyers receive a free subscription
$9.95, Trade paper to Life Enhancement, the monthly
ISBN 0-9627418-0-9 health-science magazine
128pp, 5 3/8 x 8 3/8
Sparla ado o) Tef: Life)
Distributed by Publishers Group West
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-9627418-0-9']
8,"Anne Michaels for Fugitive Pieces, and E. Annie Proulx
£30,000 Orange Prize Awarded for Accordion Crimes.
More information about the Orange Prize,
to Anne Michaels
including a list of all the nominations, is available at
This year’s Orange Prize for fiction went to Anne (http:/ /orange-prize.guardian.co.uk).
Michaels for her extraordinary debut novel, Fugitive
Pieces. The Orange Prize carries a £30,000 award
(about $50,000 U.S.) and is the largest prize available Barnes & Noble Sues Amazon.com;
for fiction in the U.K. Books by women published in Sets off Price War on Internet
the U.K. between April 1 and March 31 are eligible. If
one of the goals of the Orange Prize is to heal the past Barnes & Noble filed suit against Amazon.com in
and to create a better present, then Fugitive Pieces is an May. B&N, which recently went online with its own
exceptionally apt recipient. Web site, BarnesandNoble.com, contends that
The Orange Prize was the brainchild of women Amazon.com -engages in false advertising when it
in the publishing industry — editors, journalists, claims to be “the world’s largest bookstore.”
booksellers, writers, librarians and teachers. Their Amazon.com, which does business primarily on the
catalyst for action was the 1991 Booker Prize Internet, does not stock most of the titles it offers at its
shortlist with “not a woman in sight!” Despite the
fact that the majority of novels are written — and of strongly selling books and orders all other titles
read — by women, a disproportionately small from wholesalers and publishers after the customer
number of them make it to prize shortlists and the orders them from Amazon.com. Amazon.com's
literary review pages. “Which matters,” the Orange advertising has aggravated any number of inde-
founders explain, “because press coverage and liter- pendent bookstores that actually stock the books they
ary prizes, alongside word of mouth, are crucial sell, but B&N is the first store to press charges. B&N,
ways of letting potential readers know what is out by its own statistics, stocks as many as 170,000 titles
there to buy or borrow. We were surprised by the in its nationwide chain of bookstores and claims to
level of controversy [the exclusion of men aroused], have 100,000 books instock at its distribution center.
until we began to suspect that it was fueled more by Meanwhile B&N has launched an Internet dis-
the amount of prize money than by any point of counting war by announcing that it will offer 30%
p ler si sn c oip fl e . a” g e ,T h ne a tP ior niz ae l i ti ys , o cp oe un n t t ro y a on fy r w eso im dea nn c, e , r e tg ra ar ckd- bd ais cc ko su n ot n o sn a l eh s a r fd rc oo mve r ts h ea in rd W 2 e0 b% sd itis ec . o u An mt a zo on n . cp oa mpe r h- as
record or chosen subject matter, whose novel is pub- matched B&N’s discount and upped the ante by offer-
lished in the U.K. between April 1 and March 31. ing 40% on “specially featured books.” B&N does not
Judges meet to determine the winner the day the discount paperbacks in its stores and discounts hard-
Prize is awarded. covers by only 10% in its stores, so its Web site is,
The 1997 shortlist: Manda Scott for Hen’s Teeth essentially, undercutting its own stores during this
(published by The Women’s Press), Margaret Atwood launch period. Industry watchers don’t expect the
for Alias Grace, Deirdre Madden for One by One in the steep discounts (nor the matching discounts offered
Darkness, Jane Mendelsohn for I Was Amelia Earhart, in response by other Internet book sales sites) to last
July/August 1997
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"American Book Awards Norton); Guillermo Gómez-Peña, The New World
The American Book Awards provide recogni- Border: Prophecies, Poems, and Loqueras for the End of
tion for outstanding literary achievement from the the Century (City Lights Books); Noel Ignatiev and
entire spectrum of America’s diverse literary com- John Garvey, Race Traitor (Routledge); Brenda
munity. The awards recognize literary excellence Knight, Women of the Beat Generation (Conari
without limitation to categories, quotas, or other Press); Shirley Geok-lin Lim, Among the White
restrictions. Before Columbus Foundation, which Moon Faces: An Asian American Memoir of Home-
sponsors the awards, views American culture as lands (The Feminist Press); Sunaina Maira and
inclusive and has always considered the term “mul- Rajini Srikanth, Contours of the Heart: South Asians
ticultural” to be not a description of various Map North America (Asian American Writers
categories, groups, or “special interests” but rather Workshop); Louis Owens, Nightland (Dutton);
the definition of all of American literature. Children’s Book Award: Michele Wood and
1997 winners: Alurista, Et Tí...Raza (Bilingual Toyomi Igus, Going Back Home: An Artist Returns to
Press); Dorothy Barresi, The Post-Rapture Diner the South (Children’s Book Press).
(University of Pittsburgh Press); William M. Awards were also given in the following cate-
Banks, Black Intellectuals: Race and Responsibility in gories: the Editor/Publisher Award to Allan
American Life (W.W. Norton); Derrick Bell, Gospel Kornblum; the Journalism Award to Bruce Ander-
Choirs (Basic Books); Thulani Davis, Maker of son, Anderson Valley Advertiser; the Special
Saints (Scribner); Tom De Haven, Derby Dugan's Publishing Award to Old School Books, W.W.
Depression Funnies (Metropolitan Books); Martín Norton, Marc Gerald and Samuel Blumenfeld,
Espada, Imagine the Angels of Bread (W.W. Norton); series editors; and the Lifetime Achievement
Montserrat Fontes, Dreams of the Centaur (W.W. Award to Jack Forbes.
SECOND SIGHT DETAILS OF FLESH
A NOVEL BY RICKEY GARD DIAMOND POEMS BY CORTNEY DAVIS
A chilling family portrait. Two women struggle to In Details of Flesh, poet and nurse Cortney Davis
maintain their relationships to a violent man. They conducts a frank exploration of caregiving in its
discover a unique and necessary intimacy in their many guises.
friendship as he becomes more and more unstable. [Davis's] poetry gleams with clear-eyed compassion, the
Invites comparison to Margaret Atwood’s Surfacing. unflinching courage to confront the suffering that few of us
— Molly Gloss, author of Jump-Off Creek and are willing to face. — Martin Espada, author of
The Dazzle of Day Imagine the Angels of Bread
256 pages, August 1997; ISBN: 0-934971-55-2 paper, $14.95; 96 pages, July 1997; ISBN: 0-934971-57-9 paper, $11.95;
ISBN: 0-934971-56-0 cloth, $28.95 ISBN: 0-934971-58-7 cloth, $23.95
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-934971-55-2', '0-934971-57-9', '0-934971-56-0', '0-934971-58-7']"
10,"Feminist Bookstore News
any longer than the extreme discounts offered at the Seattle-based Moving Books, primarily known as
beginning of the chain store expansion. a New Age distributor, has also been expanding into
In another competitive move, B&N has announced more general titles and bestsellers to help fill the void
that it will offer next-day delivery in the fall. created by Pacific Pipeline’s demise. Michigan-based
Partners Book Distributing has also announced that it
will open a warehouse in Seattle.
Joint Marketing Collective
_ Formed by Five Feminist Presses
Independent Bookstores”
Five feminist presses have decided to confront the Market Share Is Stabilizing |
small press/independent bookstore crisis by joining
together to form a marketing collective to share their The Book Industry Study Group’s (BISG) 1996
strengths and resources. Founding collective members Consumer Research Study reveals that the inde-
are: Ash Grove (South Deerfield, MA); Astarte Shell pendent bookstores’ market share declined by only
Press (Portland, ME); Knowledge, Ideas, and Trends 1.9% during 1996, compared to 8% in 1995 and 8.6%
(KIT) (Manchester, CT); Third Side Press (Chicago, IL); in 1994. Chainstores also saw their market share slip
and New Victoria Publishers (Norwich, VT). in 1996 by 1% despite the number of new superstores
The Collective’s first project was to issue a joint opened. According to the new figures, only mass-
catalog featuring 25 frontlist and recent titles as well market outlets (price clubs, discount stores and food
as 80+ backlist titles on the themes of social justice, and drug stores) increased their market share.
maturity, and inspiration. The catalog will be sent to According to BISG, independent and small chain
bookstores as well as to various mailing lists for direct bookstores sell 18% of the books sold in retail outlets.
customer sales. All titles featured in the catalog will be Large chain stores sell 25%, bookclubs 18%, discount
available from a central location (New Victoria stores 9%, warehouse clubs 6%, food and drug stores 5%,
Publishers), which saves paperwork and encourages mail order 5%, used bookstores 4%, and all others 10%.
orders from both bookstores and individuals. Book- As recently as 1991, just prior to the superstore
store discount is 46%.
Future plans include expanding the number of 32.5% of books purchased in the U.S.
feminist publishing companies in the collective, joint BISG also reported that the number of adult
advertising, representing the collective at academic books purchased by consumers increased by 3%
and literary conferences and organizing events for during 1996, a growth rate significantly higher than
regional authors. the 1% rate reported for 1995.
For a copy of the collective’s first catalog, call
New Victoria Publishers, 800-326-5297.
WisCon & The Tiptrees
Koen Goes Bi-coastal The 1996 James Tiptree Jr. Memorial Award, hon-
oring fantasy and science fiction (f/sf) that explores
New Jersey-based Koen Book Distributors will be and/or expands gender roles, has been given to two
opening a West Coast distribution company in Seattle works: “Mountain Ways” by Ursula K. Le Guin, and
later this summer. The West Coast facility will be a The Sparrow by Mary Doria Russell (Villard). Le Guin
separate legal entity and will be run by Vito Perrillo, is one of the field's best-known and most accom-
former president of Pacific Pipeline, and previously of plished authors; The Sparrow is a first novel.
Gordon’s in Colorado (both of which have closed). The award was presented in March at the Interna-
Koen-2 will start out as a general wholesaler and is tional Conference on the Fantastic (ICOF), then the
expected to grow to 20,000 titles. Like the original Koen, ceremony was reenacted at WisCon 21 over Memorial
it will specialize in areas such as gay/lesbian, comput- Day weekend. The Tiptree was founded at WisCon, the
ers, Generation X, and regional and small press titles. world’s only feminist science fiction convention, in
July/August 1997
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 00:44:19 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
