PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News IsIvilzhh
Recovery Books
March/April 1989 r “Volume 11 Numbëer 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"MAPPING THE PERSUASIONS SEXUAL SCIENCE
MORAL DOMAIN OF THE WITCH'S The Victorian Construction `
A Contribution of Women’s CRAFT of Womanhood
T Th hin ek oi rn yg t o a n P dsy c Eho dl uog ci aca tl ion R Ci otu na tl e M ma pgi oc r i an ry England Cynthia Eagle Russett
Edited by Carol Gilligan, Janie T.M. Luhrmann
Victoria Ward, and Jill Taylor, To discover why intelligent, middle-
with Betty Bardige class people are increasingly drawn
to the practices of magic and witch-
craft, ethnographer T.M. Luhrmann
penetrated that arcane world her-
self in London. Her vivid eye-
witness account reveals much
about our fascination with the
black arts.
“Brilliant... would expect this
work to be received with critical
acclaim from professionals and
to reach a wide audience of
cultivated general readers.”
a — U $2 n 5G i .e v 0of e 0f r r sey cit l oyL tl o h y od, f Cambridge cC le hy a arn pnt th e ed ria a iR nnu d s ts hie m et t m a nh en nas s a e l slp y r oo fed n u j hc oe uyd ma b aa l ne
In this collection of fourteen folly: that of nineteenth-century
articles, Carol Gilligan and her male scientists and thinkers trying
colleagues expand the theoretical to prove women inferior to men.
base of her acclaimed work In No other work has treated this
a Different Voice. By examining provocative topic so completely.
the moral dilemmas and self- “This is a solid and necessary
descriptions of a variety of men, contribution to the history of
women, and children, the authors science, intellectual history, and
chart a new terrain: a mapping of women’s history: scientifically
the moral domain that includes literate lay readers will be amused
the voice of women. and aghast. Kirkus Reviews
$30.00 cloth FASTING GIRLS $25.00 cloth
IN A DIFFERENT The Emergence of Anorexia
VOICE DN ie sr ev aso esa as a Modern
Psychological Theory and Joan Jacob Brumberg
Women’s Development “A fascinating and meticulously
Carol Gilligan researched history of a puzzling
“Gilligan's book will change your disease...Brumberg’s precision,
thinking not only about moral coupled with her perceptive Harvard
d ne av tuel ro ep m anen dt m b eu at n inal gso o a fb o ru et l a tt ih one - oin fs ig thh et s d a isb eo au st e , t mhe a k h e i s hto er ri c bal o o r ko o at ns University
ships for men and women...|It is] impressive piece of medical detec- Press
tive work-and an absorbing read/ 79 Garden Street
> Harvard Educational Review — Kirkus Reviews Cambridge, MA 02138
$20.00 cloth/$6.95 paper $25.00 cloth (617) 495-2480
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"The Feminist Bookstore News
NOTES FROM
THE
Oo0000 O00000
This has been a particularly trying time for book- organizing committee, has concluded that it is, in the
sellers worldwide, with Khomeini using death threats long run, more efficient and more useful to schedule
against writers as a bid for publicity. As we were the conference for a later date than to try to organize
preparing this issue for press, Cody’s Books and the a(nother) major conference that is not inclusive of
Telegraph Avenue Waldenbooks were both fire- Women of Color from the start. To that end, the com-
bombed. Perhaps the most amazing aspect of this mittee is expanding to a regional base for organizing,
whole ordeal has been the various chains’ recon- and will move to a national committee structure if the
sideration and decisions to stock Rushdie’s Satanic needed energy isn’t available in the upper midwest
Verses. The silver lining, if there is one, is the inter- area. More news as it develops!
national attention to the necessity of freedom to write
and to publish and the drawing of public conscious- This issue welcomes two new columnists. Mary
ness to the ability of chain bookstores to limit the Lowry, one of the founders of New Words in Cam-
distribution of ideas and literature and thus to im- bridge, has taken on the Mysteries column. Nett Hart,
pinge on the public's right-to-know (and con- of Word Weavers, is initiating a column, tentatively
sequently the need to support independent called “But Can She Type?” dedicated to stirring up
bookstores). Each and every bookseller who has stood discussion about issues in the Women in Print move-
behind this book should be commended for this nec- ment. Many thanks to Karen Axness who has done the
essary act of courage. One hopes that some way will Mysteries column for the past couple of years. Karen
be found to do so at this year’s ABA. Kudos as well to will continue with the Mass Market column and will
Viking for keeping the book in print and to the many, contribute other occasional columns and articles.
many people inside and outside the trade who have
spoken in support of this book and its author. Appre- FBN has an opening for a three-quarter time Pro-
ciation, also, to the people who have participated in duction Coordinator/Office Manager. Lorena Bos-
public readings of Satanic Verses and also to those who well, FBN’s current and first-ever office and
have included readings of Marianne Wiggins’ work at advertising manager is moving on to the next phase
the same time. Important as this global incident has
been, it is also important to remember that a more Office Manager/Production Coordinator
subtle suppression of the works of many women and
men occurs daily, as a matter of routine, around the Opening at FBN
world as well as at home. Must be computer literate, good with detail,
have experience or interest in lay-out, and care
The next Women-In-Print conference is still in the passionately about lesbian and feminist literature!
works but won't be scheduled for 1989. The Min- 3/4 time. Starts at $7/ hour. If interested, call ASAP
neapolis organizing committee, after many months of for job description. We expect to fill this position
trying to create a racially and culturally diverse core in early April. FBN: 415-626-1556
March/April 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"The Feminist Bookstore News
in her career. She's done an excellent job of taming the column, where stores can write in with a problem and
FBN office and helping FBN move into the new tech- other stores can offer suggestions. Sounds great to me!
nology of desk-top publishing and will be sorely Send in your favorite (or most interesting) problems,
missed! We'd like to fill this position by April 15th — and we'll get it started!
sooner if possible — so call immediately if you're
interested. We're looking for someone who is com- And an enormous thanks to Sadie and Marvin J.
puter literate, is good with detail, has some graphic Katz for hours and hours of work doing mailings for
experience (or a good eye and learns fast) and cares FBN’s spring subscription drive and our annual mail-
passionately about feminist books! ing to advertisers!
The women at Southern Wild Sisters wrote to And now on to FBN’s first-ever Recovery Books
suggest that FBN run a specific problem solving Issue.
Silly me, I thought that if FBN did a special re- Most feminist bookstores started stocking re-
covery issue, it would be about the books being sold covery books for the women who had traditionally
in the bookstores. But the first responses to the sugges- been our customers, often at the request of local femi-
tion for a recovery issue were requests for women’s nist therapists. Many feminist bookstores, once they
stories of dealing with addiction and recovery issues began to stock a range of recovery books, became the
in feminist bookstores, so that’s where this issue bookstore-of-choice for the recovery communities in
begins. Then we go on to a basic core list of recovery their areas. Recovery programs, anarchistic and de-
books by Mary Morrell and Anne Frost of Full Circle centralized as they are, all have active and vital word-
Books, a round-up of new and recent books in the of-mouth communications networks that know what
field, and an eclectic list of “recovery fiction,” a begin- books are available, what books are good for specific
ning toward a “recovery fiction” section for feminist situations, and where to get them; they pass that infor-
bookstores. Scan the regular columns, too, for addi- mation to newcomers with an efficiency that the news
tional titles dealing with these issues. media should envy.
Whether one likes the late-eighties focus on re- That there’s been a tremendous loss of lesbian
covery programs and on personal recovery from a and feminist energy to alcoholism and co-dependency
multitude of substance and process addictions or not, is no longer debated in most parts of our community.
the fact is that the recovery sections in feminist book- Women are getting sober, getting clean, getting their
stores are the best-selling sections since lesbian fiction focus on themselves and generally utilizing AA, Al-
hit the market. Anon, Co-Dependency Anon (CODA), Nar-Anon,
March/April 1989 Volume 11 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"The Feminist Bookstore News
Coke-Anon, OA, ACA groups, Incest Survivors Anon and global scale? Anne Wilson Schaef’s books hint at
or whatever it takes and whatever is available to the beginning of this theory, but only the beginning.
address the issues in our lives. When do we get the rest?
When feminists (and/or the news media) decry Thereis an addiction-based analysis of pornogra-
the lack of visible feminist organizing in this day and phy and its role and function in society. How does that
age, this urge toward sobriety (in all its forms) is analysis conflict with the legislate-it-out-of-existence
generally overlooked. Feminists and lesbians are or- approach to pornography? Can it be any more effec-
ganizing support groups in all the recovery programs tive than prohibition?
— and indeed, are organizing entire programs (i.e.,
Incest Survivors Anonymous) with the same passion Social organizing generally follows conscious-
and, it seems to me, the same intentions that we were ness raising. If all the women currently in recovery
organizing and attending Consciousness Raising programs move into increased personal empower-
groups twenty years ago. When we fail to recognize ment, one of two things is going to happen — either
this activity as an extension of feminist organizing and all this energy will go into realizing individual goals
expression, we are selling ourselves and our move- or, more likely, there will be another wave of social
ment short. Consciousness Raising was an initial ex- and political organizing centered on changing the
pression of the feminist movement. Later the focus structures that allow and create such intense dysfunc-
shifted to theory and organizing, and the CR groups tion in society: a wave of attention to creating and
faded into the past. But I think that we lost something enforcing prohibitions against incest and other child
crucial in that shift — theory heals the mind, but it abuse laws and sanctions. We're already seeing
takes immediate and focused attention to one’s emo- demand for increased sanctions against drunk driv-
tions to heal the guts. Women are now using 12-step ing. How will these demands, coming from groups
programs to address feminist issues such as self- with limited political experience and an individual-
esteem, co-dependency, incest, addictions to prescrip- based social analysis be manifest? Will they be co-
tion drugs and other debilitating substances, and opted by the right's reactionary “pro-family”
many of the multitudinous results of living under the platforms? Will there be a feminist analysis to move
daily terrorism of patriarchy.
What we don't have yet is the theory. I'm looking
for a good solid feminist analysis of the ways that FBN
addiction and co-dependency keep women and par-
ticular racial and ethnic groups oppressed.
Deadlines
How about a feminist analysis of burnout? Of
co-dependency in the movement? What are the long-
term effects of “co-ing” the movement, both for the
individual and the movement and how does a move- May/ABA Issue:
ment “recover?” How about an addiction-to-violence
analysis of war? (As I'm writing this, Tower is promis- April 15
ing that he'll quit drinking “tomorrow” if approved
for Secretary of Defense. I keep having visions of Summer Sidelines Issue:
Tower waking up the morning after blowing up the
world saying “Christ! Was I drunk last night!”) Where June 15
is a feminist analysis of denial as a force against social
change? How do we break denial on a governmental
March/April 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"Rebirth of Power
Overcoming the Effects of Warning! Dating may be
Sexual Abuse through the hazardous to your health!
Experiences of Others by Claudette McShane
edited by Pamela Portwood, eD va et re y r a cp oe r e ra n d o f d oat ui rn g s o a cb ieu ts ye , o wcc iu thr o uin t
M A i c Ph oe wle e r G fuo lr c ae ny d a n emd p P oe wg eg ry in gS a n ande tr hs ol- r deg ia cr ad t eto fra uce t, u c rla es s sor p o a uge s e a n d a bm uay s e .in - This book
os Ige Syx B uof Na l p o e atb 0ryu - s 9aen 4.d 1 pr 3os 0e 0 b -y 0 s 7ur -vi 2vo rs $of 9.95 we fim oth r p a h n bya e s ii k nz ine gds o aft b h a uba sut es e d , w a ro ae nm n de o tn c t aon n be l e am rd ee g n aio nt p u ct ou np trol
of their lives.
Why Me? ISBN 0-941300-08-0 $9.95
Help for victims of child sexual Fear or Freedom
abuse, evenif they are adults now. a Woman's Options in Social
by Lynn B. Daugherty, Ph.D. Survival
Sensitive, frank, important and infor- and Physical Defense
m hea at li iv ne g b to ho ek p t so y c hb oeg loi gn i c at lh e w op ur noc de ss s o fof by Susan Smith
sexual abuse. This book realistically offers op-
tions to fear of social intimidation
SBN0.941500,013 $7.95 and fear of violent crime with an
: important new approach to self-
Something Happened defense for women.
to Me ty Sosan £. Smith ISBN 0-941300-03-X $11.95
by Phyllis E. Sweet, M.S.
A sensitive, straightforward e é
bvo sok ei cd xetsi uginme ad l it oz heaeldp b ch uilbd srye en .— ani dnT cc h OemseInt g I n W o Jr u o ly motahne r I n:side
ISBN 0-941300-00-5 $4.95 from Incest Victim to Survivor
by Patty Derosier Barnes
e RSGALN © I Couldn't Cry A workbook designed to help an in-
TEGYECAS N When Daddy Died cest victim work through pain, confu-
by Iris Galey sion and hurt. Practical mental lists,
First published in aNe w iZesalaends, th ifs eomortio n alrheciepeas, l aictnivitgies. and exer-
courageous and sensitive personal ac- C1865 8
count of an incest survivor is not just ISBN 0-941300-13-7 $11.95
one of despair, it is a story of inspira-
tIioSnB aNnd h o0pe-.941300-10-2 $9.95
Order directly from Mother Courage Press
or bookstores and libraries may order from—Inland, Bookpeople and Baker & Taylor
March/April 1989 Volume 11 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['0-941300-08-0', '0-941300-03-X', '0-941300-00-5', '0-941300-13-7']"
7,"Application for second-class postage
pending at San Francisco, CA.
The Feminist Bookstore News
POSTMASTER: Send address changes to
THE FEMINIST BOOKSTORE NEWS, PO Box
882554, San Francisco, CA 94188-2554. LONTENTS
Editor & Publisher
SISS DEPARTMENTS
Cover Graphic AdVenliSingindex:. SN 95
Sine Anahita AnngUNCEMeNÍS.,. . s u N 42
Columnists Back to Press... . e... 38
Art Books Tee Corinne Sanadian CONN mnie 49
Canadian Content Donna Murray Classified AdS. u a a 96
Children’s Books KT Horning LeHers o a i E 6
S Men's SISS a oel Out-of-Print Books Wanted/Offered ........ 67
n ernatlona GOKS onESeager They Went That:A-Way............... 51
MMaaiinnstsrteraemam P u Pbluisbhleisrhs e Srasn d Ai nTiotrak i lMdscoCnl e Wllarnit i nMg I NWGan tWed A :N 6O2
Mysteries Mary Lowry
Poetry Betsy Nuse ARTICLES
Science Fiction Susanna Sturgis News/Short Stories 11
YUonuinvge rAsdituylt BPoroeksss e Cs h rKisrtiisn e H Joeonvkeinrs , S |N= A ~H NeNV d NInEgV E NA B NAe, S Eia a eti a t3 9aeaa
s : Is This a Business or a Political Organization? . ..43
Proofreading On the Economics of Publishing .......... 45
Pat Kelso
Advertising
An (Ex-)Bookseller’s Slory... saras es Hadr 17
The Feminist Bookstore News Recovery Among the Booksellers. ........ 19
456 14th Street Suite 6 Addiction and Recovery in Fiction ......... 21
PO Box 882554 _ New and Recent Recovery Titles .......... 29
San Francisco CA 94188 A Core List: Recovery Books ............ 33
415-626-1556
ISSN: 0741-6555 ; THE BOOKS
TtHioE n FsE M IvNeIShT i cBlOeO K SfToOrRE tNhEWe S iins fthoer mcomalm u nniceat-work of feminist bookstores. Art BOOkS= n w aa 93 A i an Wonn 53
FlBhN e r ea chUes S 3.5 0 afenmidnis t Sanud rfeamtinais t- inacslin e dw boaolkasts foranet begiaaiarein | Gi QGWIPPIGSSES, S) AB d, RER SIA 69
England, Europe, Australia, New Zealand, India and Japan. The SmallPresses 3 7. ASN u B 75
Librarians, women's studies teachers, book reviewers, pub- y :
l1ish1eers asnUd DfeSmCiniUst D bSibrlioSp.h il eMs caomsspriiMse atrhek reetm ai nTdeirl eosf "" G. ay 8 M. en 'ss L iAferNatuNre 3R%., N9, 5 65
THE FEMINIST BOOKSTORE NEWS is published six ti :
a year in January, March, May, July, S epiarmber, nd Noven Myste ER 58
sb phe uorubl. ld i c Lbaeet t i otree ncre. isv ,eS d i ga rtnht eei d c fl e ifastr,e te nin cthe le w so sf a ti nht dee m mls eo nt ttahen r dps r e acaen rdenin og u t hn: ec: e m ree sn pt os n sP ibo ie lt ir tyy Pas ua b l iN shat e r sa Rea Ot W S . R = . R E ar a a at a 8 7aaa 55
Sítheauhors. Science FICHON: s5 t i t w 59
SUBSCRIPTIONS are $50 six issues, $95 for t
ypearos.s tI$6a/gyte .f ot UCannadiiavn e srlagsa i tanyd iy iP frr e ovsasrseams : Sh o5rt R5av es 2EIsM E HsOaPeEEv OaP OAa C S8EP1E 63
Volume 11 Number 5 5 January 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"The Feminist Bookstore News
Why Aren't All the Bookstores seldom both, is once a year at the A.B.A. convention.
Offered the Same Terms? Never do we receive the generous terms Naiad got.
(Ironically, Naiad Press gives 50% five to six times a
year on their new titles and their backlist.) We've
666-4 W R .u b Ty ef nr nu ei st s e eB o So tk .s heard about this deal with Naiad, but are there also
Tallahassee, FL 32304 w“s ep e c di oa nl” 't d he ea als r b ae bi on ug t ? made with the chain stores that
Dear FBN,
In the last issue, Carroll Leslie of a Different Publishers can sell to anyone they like, be it the
Drummer wrote an excellent letter on book distribu- chain stores or other publishers. We may not agree or
tion to chain stores and the preferential treatment that like their decisions, but as long as they treat everyone
some publishers have given Naiad Press. I'm writing equally, what they do is not illegal.
to show my support for Carroll's statements. I know I SIEA
am not alone in my support though other stores may
not feel able or choose not to publicly express their
support and concerns. Thus, I see the question not so much as why
I, too, was at the meeting last May (1988) when Naiad, a publisher, is going into competition with
m senan ty i no sf i s tt eh de tf he em y i n ci os ut ld a nn 'td / o hr e l pl e s ub si a n in p au nb yli s h we ar ys p onre - our b bo oo ok ks st to or re es s, ob fu ft e r em d o r te h e t h se a m q eu e tst ei ro mn s . o f W hw eh ty he ra r e on r 't n oa tll wth ee
escalating freight costs. Many of these publishers can meet them is not the point. What’s important is
bemoaned their financial status, and some claimed that everyone is offered the same terms and that no
oth rdey er c to ou l d hn e' lt p e uv se n s e a llf f to hrd ei r t o b o s oe kn sd . Aus s - br oe ov kie stw o r ec o p oi wes n e i rn s, “speci a Wl” e d he aa vls e b ae sm ituad ate i o nw i t hh e r a en y wo in the. secret deals and
we know how it is to struggle with high overhead, special terms. Carroll already mentioned how the
increasing rent and freight costs, competition for courts found such deals and terms to be illegal, let
skilled staff in a low-paying, low-profit profession, alone unethical. Why do these feminist or lesbian/gay
etc., etc. So we conceded that their position was tough publishers have to be reminded of that? Publishers
and that many were already giving us all they could seem to have forgotten that we are all in this together
afford. and that independent bookstores are the backbone of
Then we receive word that many of these same the industry.
publishers and some others are offering Naiad a 55% So, I'm proposing that we all write to the publish-
discount, free freight and an extra 30 days to pay, ers involved and express our displeasure and con-
when bookstores can't get anything near these same cerns. Then if changes aren't made, we can discuss the
terms! For some of these publishers the only time we situation at our meeting at the A.B.A. this June. I wish
receive any extra percentage points off or free freight, Please see page XX for Banned Books new terms!
March/April 1989 Volume 11 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"The Feminist Bookstore News
we hadn't been placed in this position, but consider- (like so many of our little enterprises) is sneaking
ing our meeting last May we shouldn't have been! towards strength. We hang in there with the idea that
I'm listing the publishers for your reference: Aly- has nagged us and which we brought forth. We
son, Banned Books, Calyx Books, Cleis, Firebrand, struggle to manage. We think we might not make it.
New Victoria and Seal. And then we are running with the baby. There're
I hope we all can resolve these issues quickly. always pit stops and flats we don’t need but isn't it
Sincerely, good to watch the seed blossom into a being in her
Joan Denman own right. So far $250.00 toward Barcelona!
Renee Albrecht
More News From Bookstores Visions & Voices
Crazy Ladies Bookstore 255 Harris Avenue
4039 Hamilton Ave. Providence, RI 02909
Cincinnati, OH 45223 Dear FBN,
Dear Carol/FBN, Please continue our subscription. We couldn't
Crazy Ladies moved to our new building (bought possibly live without it.
with donations and loans from our customers) on Best Regards,
January 19th. We moved everything by a Lynn & Carolyn
human/woman chain down the block and across the P.S. Visions & Voices is four months old & grow-
street in 1 1/2 hours! We had over 150 women here at ing, things are going great!
7:00 a.m. on a Sunday morning. it was sort of like being
at Michigan. Our new space is twice the size, and
already our business has increased. We have 900
square feet for the store and about 500 for the meeting
room. We will begin to renovate the 2nd & 3rd floors Bold Print
in March to rent out as office spaces to women and 478A River Avenue
women’s groups. The community spirit has been ter- Winnipeg, Manitoba
rific. What a way to start our second decade! Canada R3L 0C8
Patty Callaghan Dear Carol/FBN,
Our new address is 4039 Hamilton Ave. All else Over and over I marvel about the quantity and
is the same. quality of information in Feminist Bookstore News. I
appreciate that we now have “Canadian Content” and
Women’s Bookstop that Donna Murray took on the task. I anticipate Bold
333 Main Street West Print taking a turn since there are writers among us.
Hamilton, Ontario I'll write to Donna.
Canada L8P 1K1 Bold Print had its best season ever this Fall so
Dear FBN, we're feeling optimistic about 1989. May 1989 be a
Thank goodness you're there. I swear I depend good year for you, too.
on your publication above the catalogues I wade Sincerely,
through. It seems to me that Feminist Bookstore News Joan Turner
March/April 1989
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"The Feminist Bookstore News
Grand Books funded. SBA has also indicated that it would find a Black
970 West Broadway bookstore in Harlem not representative of the “general pub-
PO Box 7424 lic” and so would not guarantee a loan to such a store. All
Jackson, WY 83001 in all, Grand Books’ success in getting a SBA loan repre-
Dear FBN, sents a step forward on a long journey. -CS
I was just sitting here going through September’s
FBN and decided to send you a copy of our first
newsletter —. Whew, what a lot of work to put out!
If you remember, our bookstore is owned by four No Frills Fading
lesbians — we have a general bookstore — here in Naiad Press
Jackson, with a large selection of lesbian books — in PO Box 10543
the “Closet.” The gay men’s books don’t sell real well Tallahassee, FL 32302
— so we're putting all of those out with the other Dear Carol/FBN,
t wb D oo e eoo c l, lek m s b t. TA b he he g nW er ai dn n, e bn k o wa i sd on n !ei kd gd s t d w i o5 on r0 e e % ' el Jl n i u jsa ob n h y e ee d .a o d a FiWb n B l g No e e . f ' .r t e o o u r r p e aa lyp ly r o D j eoe xc rt coi ito thn ey ds f af buo or ll u- tt i m he ow e lt l oe nh s soe s s ue , r gp h bT a us rh t ta ne t o e s tt “ e h N v t ee tho yr o a a n F l d b r oei m N l l aos nci” n oa o d nt t h b s iso P td o ur ek p re rs s nr e s do v w o te i ve id nt e l r h e u asa n n.v f i y ae f T s o th b r s e eme y ene n ln s y oe d u i c gd ata h or r fw y s a tee i oi l lln l ul g r b ea e t f o o w r ra orth
Jackie Sparks t th he ei rr e f osp rea ,c e t oin l eo tu r t h c er o sw tod ce kd of fli e r t. h eW me r h ua nv e o ud te c i ad ne dd , not
Dorothy Holland
Pat McCloskey r tie tp ll ea sc e s ot ldh e m fo. r W ue s n ato t e ad m th ida -t l i se tv e rn a t et .h ..e apparently “hot”
P.S. S oB met et e o nM eo r fg ra on m the Small Business Administra- On a more delighted note, the project to list the
at nio n e x o af mf pic le e h ine r e t h ein ir W ney xo tm i nn eg w si ls e t tu es rin !g our bookstore as b wo oo mks et no ’sr e s a n w d i t gh a y g o to id tl e so ,r tc ho am t p wle et ne t s t oo uc tk s t oo f t h l ee s b ei nan ti, re
mailing list (U.S. only) in our January, 1989 mailing
Ed. note: Grand Books is a general bookstore in Wy- has been incredibly successful. More than 45 stores
oming that assumes that feminists and lesbians are a part of have already bothered to tell us on the phone or to
the general reading public — and so includes a good selec- send little notes with orders or payments about their
tion of feminist and lesbian titles in their stock. When they experiences as a result of the listing. Our own custom-
applied to the Small Business Administration for a loan, ers have thanked us, pointed out a couple of “sinners”
they were turned down on the grounds that they were a to us, and asked for extra copies of the list. We will
specialty bookstore and hence not serving the general pub- continue to send the list out to women who request
lic. They appealed the decision and submitted a proposed information about their area during this year and we
stock list arranged by section of the store with women’s will revise and update it sometime in 1990... probably
history books integrated into the history section, etc., and early in the year. In the meantime, if you are a store
received the loan. This was about the same time that Judith’s carrying more than 75% of Naiad Press titles at all
Room in New York was turned down by the SBA, also on times (right now that means about 80-84 titles of ours)
the grounds of being a specialty store. Grand Books’ success and you were not in the list let us know please...
in getting a SBA loan is a huge step in the right direction During 1989 we will double the size of our ware-
— getting the SBA out of the McCarthy Era and into house, from the present 2808 square feet (a building
funding such racy and “subversive” and “ideologically” 70’ long by 39’ wide) to exactly twice that, and we will
oriented businesses such as bookstores. (They still do not, as have 5616 square feet of book storage space. Its amaz-
far as I know, allow loans to any kind of publishing enter- ing that we are doing this, but even more amazing that
prises.) But the SBA still, as far as I know, maintains its we need to do it.
position that women’s bookstores are “too specialized” to be Barbara Grier
March/April 1989 Volume 11 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:42:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
