ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-921881-14-2,The Montreal Massacre,,Gynergy Books/Ragweed Pr,181.0,1991-06,,Paperback,"Responses To Marc Lepine's Killing Of 14 Women Students At The University Of Montreal's School Of Engineering On December 6, 1989. Includes Text Of His Suicide Letter. Edited By Louise Malette And Marie Chalouh ; Translated By Marlene Wildeman. Includes Bibliographical References.",en,,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/11/48/9780921881148.jpg,Success,13.0,14.1
0-941483-89-4,Murder by Tradition,"Forrest, Katherine V.",Naiad Pr,272.0,1991-08-01,"Detective and mystery stories, Lesbians, Lesbians--Fiction, Delafield, Kate (Fictitious character)--Fiction, Police, Police--California--Los Angeles--Fiction, Restaurateurs--Crimes against--Fiction, Policewomen--Fiction, Fiction, PS3556.O737 M84 1991, 813/.54",Hardcover,Katherine V. Forrest.,en,First Edition,"Height: 9 Inches, Length: 5.75 Inches, Weight: 1.1 Pounds, Width: 0.75 Inches",18.95,https://images.isbndb.com/covers/38/96/9780941483896.jpg,Success,14.0,14.1
0-941483-89-4,Murder by Tradition,"Forrest, Katherine V.",Naiad Pr,272.0,1991-08-01,"Detective and mystery stories, Lesbians, Lesbians--Fiction, Delafield, Kate (Fictitious character)--Fiction, Police, Police--California--Los Angeles--Fiction, Restaurateurs--Crimes against--Fiction, Policewomen--Fiction, Fiction, PS3556.O737 M84 1991, 813/.54",Hardcover,Katherine V. Forrest.,en,First Edition,"Height: 9 Inches, Length: 5.75 Inches, Weight: 1.1 Pounds, Width: 0.75 Inches",18.95,https://images.isbndb.com/covers/38/96/9780941483896.jpg,Success,69.0,14.1
1-872124-45-3,,,,,,,,,,,,,,Error,59.0,14.1
1-882098-23-4,,,,,,,,,,,,,,Error,22.0,14.1
0-9627972-1-9,Hell Under God's Orders: Hurricane Hugo In St. Croix--disaster And Survival,"Joseph, Gloria R.",Winds Of Change Press,391.0,1990,"Hurricane Hugo, 1989, Hurricanes, Hurricanes--United States Virgin Islands--Saint Croix, History, F2096 .H45 1990",Paperback,"Written And Edited By Gloria I. Joseph And Hortense M. Rowe, With Audre Lorde ; [photographs By Gloria I. Joseph, Audre Lorde, And Kenneth Christopher].",en,1,"xix, 391 p. : ill., maps ; 24 cm.",0.0,https://images.isbndb.com/covers/72/17/9780962797217.jpg,Success,78.0,14.1
0-88961-157-2,,,,,,,,,,,,,,Error,66.0,14.1
0-89381-461-X,"Aperture: The Idealizing Vision, Issue 122",,Aperture,127.0,1991,,Paperback,"[contributors, William Ewing ... Et Al. ; Photographers, Josef Astor ... Et Al.]. Cover Title. Winter 1991--p. [2] Of Cover.",en,,Weight: 1.45 Pounds,0.0,https://images.isbndb.com/covers/46/18/9780893814618.jpg,Success,62.0,14.1
0-525-24955-9,Cures: A Gay Man's Odyssey,"Duberman, Martin Bauml",Dutton Adult,336.0,1991-04-01,"Duberman, Martin B, Homosexuality, Gay men, Gay men--United States--Biography, Homosexuality--Psychological aspects, Male homosexuality--Psychological aspects, Psychoanalysis and homosexuality, Psychoanalytic Therapy, HQ75.8.D82 A3 1991, HQ 76 D814 1991, 305.38/9664/092",Hardcover,Martin Duberman. Includes Bibliographical References (p. [303]-305).,en,,"Height: 20 Inches, Length: 20 Inches, Weight: 1 Pounds, Width: 20 Inches",19.95,https://images.isbndb.com/covers/95/59/9780525249559.jpg,Success,60.0,14.1
0-300-05025-9,"No Man's Land: The Place of the Woman Writer in the Twentieth Century, Volume 2: Sexchanges","Gilbert, Sandra M., Gubar, Susan",Yale University Press,483.0,1991-01-23,,Paperback,,en,American First,"Height: 9 Inches, Length: 6 Inches, Weight: 1.66008083286 Pounds, Width: 1.06 Inches",30.0,https://images.isbndb.com/covers/02/57/9780300050257.jpg,Success,93.0,14.1
0-932323-01-4,"Woman Sitting at the Machine, Thinking","Brodine, Karen",Red Letter Press,104.0,1990-12-01,"Poetry, General",Paperback,,en,First Edition,"Height: 8.75 Inches, Length: 7.25 Inches, Weight: 0.65 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/30/19/9780932323019.jpg,Success,77.0,14.1
0-933271-05-0,How I Learned to Ride the Bicycle: Reflections of an Influential 19th Century Woman,"Willard, Frances Elizabeth",Fair Oaks Pub Co,104.0,1991,,Paperback,,en,New edition,"Height: 7 Inches, Length: 5 Inches, Weight: 1.2 Pounds, Width: 0.5 Inches",8.95,https://images.isbndb.com/covers/10/50/9780933271050.jpg,Success,78.0,14.1
0-920953-33-6,From the Foot of the Mountain,"Morrison, Claudia",Cormorant Books,173.0,1990,,Paperback,,en,First Edition,Weight: 1.11 Pounds,12.95,https://images.isbndb.com/covers/33/34/9780920953334.jpg,Success,49.0,14.1
0-86358-264-8,Emmeline: The Orphan of the Castle (Mothers of the Novel),"Smith, Charlotte Turner",Pandora Pr,553.0,1988,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/26/46/9780863582646.jpg,Success,97.0,14.1
0-04-440429-8,Test Tube Women: What Future for Motherhood,"Arditti, Rita, Duelli-Klein, Renate, Minden, Shelley",Pandora Pr,460.0,1989,"Human reproduction--Social aspects, Medical innovations--Social aspects, Human reproductive technology--Social aspects, Motherhood, Pregnancy--Social aspects, Pro-choice movement, QP251, 306/.46",Paperback,"Edited By Rita Arditti, Renata Duelli Klein And Shelley Minden. Includes Bibliography And Index.",en,Subsequent,Weight: 0.75 Pounds,0.0,https://images.isbndb.com/covers/42/93/9780044404293.jpg,Success,97.0,14.1
0-446-39261-8,Small Town,"Hearon, Shelby",Grand Central Pub,335.0,1991,,Paperback,,en,Reprint,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.65 Pounds, Width: 1.25 Inches",0.0,https://images.isbndb.com/covers/26/17/9780446392617.jpg,Success,104.0,14.1
0-86241-186-6,Jemima: The Paintings and Memoirs of a Victorian Lady,"Blackburn, Jemima",Trafalgar Square Publishing,192.0,1988,"Blackburn, Jemima , 1823-1909, Painters, Painters--Great Britain--Biography, Social life and customs, Great BritainBlackburn, Jemima, 1823-1909, ND1942.B53 A2 1988, 941.081/092/4",Hardcover,Edited With An Introduction By Robert Fairley. Includes Bibliography.,en,First Edition,Weight: 1 Pounds,0.0,https://images.isbndb.com/covers/18/62/9780862411862.jpg,Success,62.0,14.1
0-919591-53-1,Disturbing the Peace: A Collection,"Woodward, Caroline",Polestar Press Ltd.,,1990,,Paperback,,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Width: 0.5 inches",12.95,https://images.isbndb.com/covers/15/30/9780919591530.jpg,Success,48.0,14.1
0-441-71843-4,Blind Justice,"Lewitt, S. N.",Ace,265.0,1991-04-01,,Paperback,,en,,"Height: 5 Inches, Length: 7 Inches, Width: 1 Inches",4.5,https://images.isbndb.com/covers/84/36/9780441718436.jpg,Success,51.0,14.1
0-812-51336-3,Tales of the Witch World 3,,Tom Doherty Assoc Llc,467.0,1991,,Paperback,,en,Reprint,"Height: 6.75 Inches, Length: 4.2 Inches, Weight: 0.55 Pounds, Width: 0.9 Inches",3.95,https://images.isbndb.com/covers/33/63/9780812513363.jpg,Success,53.0,14.1
0-8133-0747-3,"Sexual Democracy: Women, Oppression, And Revolution (Feminist Theory and Politics)","Ferguson, Ann",Westview Press,293.0,1991-06-02,"Sex role, Sex role--United States, Feminism, Feminism--United States, HQ1075.5.U6 F47 1991, 305.42/0973",Paperback,"Pt. 1. The Theory Of Sex/affective Production / Sex And Work: Women As A New Revolutionary Class In The United States -- Patriarchy, Sexual Identity, And The Sexual Revolution -- On Conceiving Motherhood And Sexuality: A Feminist-materialist Approach -- A Feminist Aspect Theory Of The Self -- Racial Formation, Gender And Class In U.s. Welfare State Capitalism -- Pt. 2. Feminist Politics And Visions -- Is There A Lesbian Culture? -- Why Feminism And Socialism Need Each Other -- Androgeny As An Ideal For Human Development -- Addendum: Why Gyandry Is A Better Name -- A Feminist Democratic Socialism -- Socialist-feminist And Antiracist Politics: Toward Sexual Democracy. Ann Ferguson. Includes Bibliographical References (p. 255-274) And Index.",en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 0.92 Pounds, Width: 0.75 Inches",16.81,https://images.isbndb.com/covers/74/73/9780813307473.jpg,Success,81.0,14.1
0-945575-33-5,A Cure for Dreams,"Gibbons, Kaye",Algonquin Books,182.0,1991-01-03,,Hardcover,"Like Her First Two Award-winning Novels (ellen Foster And A Virtuous Woman), A Cure For Dreams Is Set In The Rural And Small-town South And Draws Richly Upon The Author's Ear For Comic Turns Of Phrase And Her Sure Grasp Of The Humor, Pathos, And Dignity Of Supposedly Ordinary People. The Determination Of The Women Of The Story To Assert Themselves In Confining, Dependent Situations Makes For Uplifting, Enjoyable Reading. Kaye Gibbons.",en,First Edition,"Height: 7.25 Inches, Length: 5.36 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches",16.95,https://images.isbndb.com/covers/53/37/9780945575337.jpg,Success,96.0,14.1
0-8166-1912-3,"Close Encounters: Film, Feminism, and Science Fiction (Literary/Cultural Studies)","Penley, Constance",University Of Minnesota Press,298.0,1991-01-01,"Science fiction films--History and criticism, Sex role in motion pictures, Families in motion pictures, Women in motion pictures, PN1995.9.S26 C57 1990, 791.43/656",Paperback,"<p><i>Close Encounters</i> was first published in 1991. Minnesota Archive Editions uses digital technology to make long-unavailable books once again accessible, and are published unaltered from the original University of Minnesota Press editions.</p>
<p>Offers new critical approaches to science fiction as represented in film, television, fan culture, and other non-literary media. Addresses the way conventional notions of sexual difference are reworked by science fiction film. Includes the complete script of Peter Wollen's 1987 film <i>Friendship's Death</i>.</p>
<p>Contributors: Raymond Bellour, Janet Bergstrom, Roger Dadoun, Harvey R. Greenberg, M.D., Henry Jenkins III, Enno Patalas, Constance Penley, Vivian Sobchak, Lynn Spigel, and Peter Wollen.</p>",en,,"Height: 6 Inches, Length: 9 Inches, Weight: 0.91 Pounds, Width: 0.78 Inches",1.99,https://images.isbndb.com/covers/91/22/9780816619122.jpg,Success,53.0,14.1
0-87352-345-8,"Courage and Tools: The Florence Howe Award for Feminist Scholarship, 1974–1989",,Modern Language Association of America,275.0,1990-01-01,,Paperback,"Traditional Literary Study-in The Subjunctive Mood / Phyllis Franklin -- Isabel Archer: Resistance To The Patriarchal Order / Ellen Morgan -- What Can A Heroine Do? Or, Why Women Can't Write / Joanna Russ -- Sylvia Plath's Children's Poems / Mary Cohen -- Middlemarch, Daniel Deronda, And Hegel's Master-slave Relationship / Susan Peck Macdonald -- Psyche Reborn: Tradition, Re-vision, And The Goddess As Mother Symbol In H.d.'s Epic Poetry / Susan Stanford Friedman -- Dancing Through The Minefield: Some Observations On The Theory, Practice, And Politics Of A Feminist Literary Criticism / Annette Kolodny -- The Domestic Alternative: Beyond Feminist Criticism / Corinne Dale -- Archetype And Structure: On Feminist Myth Criticism / Cynthia A. Davis -- Pope And Sexual Difference: Woman As Part And Counterpart In The Epistle To A Lady / Ellen Pollak -- The Virgin Shapeshifter: Melville's Quarrel With Maids / Faye M. Lenarcic. Reading Ourselves: Toward A Feminist Theory Of Reading / Patrocinio P. Schweickart -- Milton's Daughters: The Education Of Eighteenth-century Women Writers / Beth Kowaleski-wallace -- Feminism And Deconstruction: Reconstructing The Elegy / Celeste M. Schenck -- Combating An Alien Tyranny: Elizabeth Barrett Browning's Evolution As A Feminist Poet / Deborah Byrd -- Special Delivery: Twenty-first-century Epistolarity In The Handmaid's Tale / Linda Kauffman -- Speaking About The Unspeakable: The Representation Of Disability As Stigma In Toni Morrison's Novels / Rosmarie Garland Thomson. Edited By Joanne Glasgow And Angela Ingram. Spine Title: Courage & Tools. Includes Bibliographical References (p. [253]-268) And Index.",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 1.1574268755 Pounds, Width: 0.8 Inches",19.75,https://images.isbndb.com/covers/34/55/9780873523455.jpg,Success,83.0,14.1
0-80501-576-0,Three Times Table,"Maitland, Sara",Henry Holt & Co,216.0,1991,"PR6063.A355 T47 1991, 823/.914",Hardcover,Sara Maitland. A John Macrae Book.,en,First Edition,Weight: 1.2 Pounds,18.95,https://images.isbndb.com/covers/57/68/9780805015768.jpg,Success,101.0,14.1
0-13-615600-2,Never Too Thin: Why Women Are at War With Their Bodies,"Seid, Roberta Pollack",Prentice Hall Direct,,1991,,Paperback,,en,Reprint,"Height: 1 Inches, Length: 8.9 Inches, Weight: 1.15 Pounds, Width: 5.7 Inches",11.95,https://images.isbndb.com/covers/60/00/9780136156000.jpg,Success,103.0,14.1
0-345-36098-2,The Dollars and Sense of Divorce: The Financial Guide for Women,"Briles, Judith",Ballantine Books,,1991-05-13,,Paperback,,en,,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.44 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/09/84/9780345360984.jpg,Success,104.0,14.1
0-8021-1398-2,"Pizza Face Or, the Hero of Suburbia","Siman, Ken",Grove Pr,179.0,1991,,Hardcover,,en,First Edition,Weight: 0.85 Pounds,17.95,https://images.isbndb.com/covers/39/86/9780802113986.jpg,Success,59.0,14.1
0-04-440367-4,Infertility: Women Speak Out About Their Experiences of Reproductive Medicine,,Pandora Pr,272.0,1763,"Infertility, Female, Surrogate Mothers, Human reproductive technology--Social aspects, RG201, WP 570 I43874 1989, 618.1/78",Paperback,Edited By Renate D. Klein. Includes Bibliographical References.,en,,Weight: 0.59083886216 Pounds,0.0,https://images.isbndb.com/covers/36/78/9780044403678.jpg,Success,97.0,14.1
0-918393-79-5,"Growing Up Gay in the South: Race, Gender, and Journeys of the Spirit (Gay & Lesbian Studies)","Sears, James",Routledge,550.0,1991-01-15,"Homosexuality, Gay teenagers, Gay teenagers--Southern States, Homosexuality--Case studies, Homosexuality--Southern States--Case studies, Homosexuality--Religious aspects--Christianity, HomosexualsSocial conditions, United States, HQ76.3.U5 S43 1990b, 305.9/0664",Paperback,"Growing Up Gay In The South Gives Voice To The Extraordinary Struggle Of Lesbian And Gay Adolescents As They Try To Define Themselves In A Homophobic Society. Through The Lives Of These Sexual Rebels, Sears Tells Stories Of Courage And Triumph In The Face Of Defeat. Growing Up Gay In The South Artfully Blends The Distinctive Features Of Southern Life Into The Biographies Of Young People Who Must Make Sense Of Their Sexual Identities And Struggle In A Hostile World. Sears Gives Visibility To A Largely Invisible Population And In Doing So He Has Made A Wonderful Contribution To The Body Of Information On Gay And Lesbian Youth. - Foreword. Foreword / Virginia Uribe -- Preface / Jonathan Kozol -- Introduction / Walter L. Williams -- Peering Through Prisms Of Sexual Rebels -- Vantage Point One : Homosexuality And The Religious South -- White Churches : The Southern Baptists And The Fundamentalists -- Vince And The True Tones -- Black Churches And Sects : The African Methodists And The Jehovah's Witnesses -- Malcolm And The Young Pioneers -- Vantage Point Two : Homosexuality And Southern Communities -- White Trash And Female In A Southern Community -- Norma Jean, Rotc, And The Live Oak Tree -- A Gentle-man In A Southern Community -- Royce And The Rockview Country Club -- Black Or Gay In A Southern Community -- Jacob And The Bus Boycott -- Vantage Point Three : Homosexuality And Southern Families -- Questioning Authority In A Southern Black Family -- Obie And The Breaking Of Ties -- Honoring And Carrying On The Family Name -- Terry And The Two Tux Prom -- Vantage Point Four : Gender And Sexuality : Being And Behaving Queer In The South -- The Kids -- Cory And The Little Redneck Hell-raisers -- The Outcasts -- Alston And The Rocky Horror Picture Show -- The Tomboys -- Everetta And The Cinderella Complex -- Vantage Point Five : Sexuality And Adolescence : Peers, Queers, And Tears -- Relationships -- Olivia And The Silenced Relationships -- Peers -- Phillip, Edith, And The Three Musketeers -- Educators -- Brett And The Baseball Bat -- On Homosexual Communities, Identities, And Culture : Journeys Of The Spirit -- Appendix : Research Methods, Methodological Issues, And Participant Data. James T. Sears. Includes Bibliographical References (p. 465-524) And Indexes.",en,1,"Height: 9.02 Inches, Length: 5.98 Inches, Weight: 1.5983513995 Pounds, Width: 1.24 Inches",49.66,https://images.isbndb.com/covers/37/91/9780918393791.jpg,Success,78.0,14.1
1-85381-104-1,"Ida Kar: Photographer, 1908-1974","Williams, Val",Virago Pr,160.0,1990,"Kar, Ida , 1908-1974, Portrait photography, 770/.92/4",Paperback,Val Williams.,en,,"159 p. : ill., ports. ; 28 cm.",61.41,https://images.isbndb.com/covers/10/43/9781853811043.jpg,Success,62.0,14.1
0-919591-52-3,Being on the Moon,"Baker, Marie Annharte","Raincoast Books, Polestar",80.0,2000-01-01,,Paperback,"An activist and poet, Marie Annharte Baker celebrates and critiques the lives of today's urban Native people. These powerful and articulate poems are humorous and fierce-a testament to survival.",en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.3 Pounds, Width: 0.25 Inches",8.95,https://images.isbndb.com/covers/15/23/9780919591523.jpg,Success,77.0,14.1
1-878980-01-7,Loving the Goddess Within: Sex Magick for Women,"Hawthorne, Nan",Delphi Pr,184.0,1991,,Paperback,,en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 0.5 Inches",13.95,https://images.isbndb.com/covers/00/14/9781878980014.jpg,Success,19.0,14.1
0-85561-363-7,My lady tongue & other tales,"Sussex, Lucy",W. Heinemann Australia,280.0,1990,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/36/31/9780855613631.jpg,Success,53.0,14.1
0-921881-12-6,Somebody Should Kiss You,Brenda. Brooks,Gynergy,,1990,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/11/24/9780921881124.jpg,Success,13.0,14.1
0-385-41530-3,Nothing Sacred,"Scarborough, Elizabeth Ann",Doubleday,342.0,1991-02-01,,Paperback,,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.05 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/53/09/9780385415309.jpg,Success,52.0,14.1
1-55885-033-3,From the Cables of Genocide: Poems on Love and Hunger,"Cervantes, Lorna Dee",Arte Publico Press,78.0,1991-05-01,"American poetry--Mexican American authors, American poetry--Women authors, Poesía estadounidense--Autores mexicano-americanos, Poesía estadounidense--Autoras, PS3553.E79 F7 1991, 811/.54",Paperback,Lorna Dee Cervantes.,en,First Edition,"Height: 8.45 Inches, Length: 5.49 Inches, Weight: 0.27 Pounds, Width: 0.25 Inches",7.0,https://images.isbndb.com/covers/03/30/9781558850330.jpg,Success,82.0,14.1
0-917510-06-2,"Small Time Operator: How to Start Your Own Business, Keep Your Books, Pay Your Taxes","Kamoroff, Bernard",Bell Springs Publishing,,1985-05,,Paperback,,en,revised Edition,"Height: 10.8 Inches, Length: 0.5 Inches, Weight: 1.25 Pounds, Width: 8.6 Inches",0.0,https://images.isbndb.com/covers/00/69/9780917510069.jpg,Success,23.0,14.1
0-04-440426-3,Everyday Violence: How Women and Men Experience Sexual and Physical Danger,"Stanko, Elizabeth",HarperCollins,176.0,1996,"Victims of crimes--Attitudes, Victims of crimes--United States--Attitudes, Victims of crimes--Great Britain--Attitudes, Violent crimes--Psychological aspects, Violent crimes--United States--Psychological aspects, Violent crimes--Great Britain--Psychological aspects, Fear of crime, Fear of crime--United States, Fear of crime--Great Britain, Violence--Psychological aspects, Violence--United States--Psychological aspects, Violence--Great Britain--Psychological aspects, Victims of crimes--Psychological aspects, HV6250.25 .S83 1990",Paperback,The Author Has Talked To Men And Women In Britain And The U.s. As They Share Their Experiences Of Personal Violence And The Precautions They Take To Protect Themselves. It Becomes Clear That Violence Is Part And Parcel Of Everyday Life For All Of Us. Elizabeth Stanko. Includes Bibliographical References (p. 161-164) And Index.,en,,"Height: 7.75 Inches, Length: 5.25 inches, Weight: 0.440924524 Pounds, Width: 0.5 inches",14.0,https://images.isbndb.com/covers/42/62/9780044404262.jpg,Success,97.0,14.1
0-8439-3043-8,Smart House: A Charlie and Constance Mystery,"Wilhelm, Kate",Leisure Books,,1991,,Mass Market Paperback,,en,,"Height: 8.11 Inches, Length: 6.11 Inches, Width: 1.11 Inches",3.95,https://images.isbndb.com/covers/04/36/9780843930436.jpg,Success,104.0,14.1
0-87332-801-9,"The Prison Memoirs of a Japanese Woman (Foremother Legacies : Autobiographies and Memoirs of Women from Asia, Africa, the Middle East, and Latin)","Fumiko, Kaneko, Hane, Mikiso, Inglis, Jean",Routledge,226.0,1991-08-31,"Kaneko, Fumiko , 1902-1926, CT1828.K32 A3 1991, 952.03/2/092",Hardcover,Author Kaneko Fumiko ; Translated By Jean Inglis ; Introduction By Mikiso Hane. Includes Index. Translation Of: Nani Ga Watakushi O Kō Saseta Ka.,en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 1.4550509292 Pounds, Width: 0.63 Inches",91.95,https://images.isbndb.com/covers/80/12/9780873328012.jpg,Success,100.0,14.1
0-04-440494-8,"Amazons and Military Maids: Women Who Dressed As Men in Pursuit of Life, Liberty and Happiness","Wheelwright, Julie",Pandora Pr,224.0,1990,,Paperback,,en,,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.47840310854 Pounds, Width: 0.75 Inches",13.0,https://images.isbndb.com/covers/49/41/9780044404941.jpg,Success,97.0,14.1
0-86358-211-7,Motherhood: What It Does to Your Mind (Issues in Women's Health Series),Jane Price,Pandora,155.0,1988-08-01,"Mothers, Women--Psychology, Motherhood--Psychological aspects, Women--psychology [MESH], Mothers [MESH], Pregnancy--psychology [MESH], Depression, Postpartum [MESH], MotherhoodPsychological aspects, RG103.5 .P75 1988, WQ241 PRI, WQ500 PRI, 155.6/463",Paperback,Jane Price. Includes Index. Bibliography: P. 151-154.,en,,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.33289801562 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/21/10/9780863582110.jpg,Success,97.0,14.1
0-670-82913-7,Talking at the Gates: A Life of James Baldwin,"Campbell, James",Viking,320.0,1991-05-21,,Hardcover,"""James Baldwin was one of America's finest and most influential writers. By the time he died in 1987, his books, such as The Fire Next Time, Go Tell It on the Mountain, and Giovanni's Room, had become modern classics."" ""James Campbell knew Baldwin for ten years before Baldwin's death. For this book, he interviewed many of Baldwin's friends and examined several hundred pages of correspondence. He quotes from the vast and disturbing file that the FBI compiled on Baldwin, and he discusses Baldwin's sometimes turbulent relationships with Norman Mailer, Richard Wright, and Marlon Brando, as well as his friendship with Martin Luther King, Jr."" This literary biography takes its title from a slave novel that Baldwin planned but never finished. Elegantly written, candid, and original, Talking at the Gates is a comprehensive account of the life and work of a writer who believed that ""the unexamined life is not worth living.""",en,First Edition,"Height: 1 Inches, Length: 1 Inches, Weight: 0.85 Pounds, Width: 1 Inches",21.95,https://images.isbndb.com/covers/91/32/9780670829132.jpg,Success,59.0,14.1
0-435-90668-2,Crimes of Conscience (African Writers Series),"Gordimer, Nadine",Heinemann,122.0,1991-06-03,"Short Story Collections, Politics & Social Issues - Fiction, African Fiction",Paperback,"This powerful collection of short stories, set in Gordimer's native South Africa, reveals her outstanding ability to pierce the core of the human condition.",en,0,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.25 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/66/89/9780435906689.jpg,Success,75.0,14.1
