ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
1-55553-303-5,Billie Holiday,"Nicholson, Stuart",Northeastern University Press,320,4/24/1997,"Holiday, Billie , 1915-1959, Singers, Singers--United States--Biography, ML420.H58 N53 1995, 782.42165/092 B",Paperback,"This compelling biography of Billie Holiday (1915-1959) provides a fresh and revealing portrait of one of the greatest jazz singers of all time. In the first work to separate fact from myth, Stuart Nicholson illuminates the complex details of Holiday's life, her artistry, and her musical legacy. Drawing on extensive interviews with those who knew and worked with Holiday, and on an exhaustive examination of newspaper accounts, court records, and FBI and police files, Nicholson uncovers a wealth of new information about Holiday's life and career. Included are her rape as an eleven-year-old, her battles with drug addiction and alcoholism, her arrest and imprisonment for heroin possession, her sex life, and her struggles against racial prejudice. Throughout his examination of Holiday's stormy life Nicholson weaves a revealing analysis of her performances and recordings. He traces the many strands of Holiday's career against the background of the mid-twentieth-century entertainment business and the day-to-day working environment of jazz musicians. The volume concludes with an authoritative discography by noted jazz historian Phil Schaap.",en,Reprint,"Height: 9.25 Inches, Length: 6 Inches, Weight: 1.10010668738 Pounds, Width: 1 Inches",0.04,https://images.isbndb.com/covers/30/38/9781555533038.jpg,Success,114,20.4
0-201-31144-5,East To The Dawn: The Life Of Amelia Earhart,"Butler, Susan",Da Capo Press,512,10/16/1997,Women Air Pilots,Hardcover,"Biography Of Disappeared Flier, Amelia Earhart, Discussing Her Childhood, Personal Success, Marriage To Publishing Giant George Palmer Putnam, Flying, And Disappearance In 1937 Over The Pacific. Colonial Heritage -- Kansas Girl -- The End Of Childhood -- Teenage Years -- A Life Of Purpose And Action -- California -- Breaking Through -- Dreams Of Glory -- Vortex -- Trepassey -- Golden Girl -- Dreams Come True -- Courtship And Marriage -- The Lindbergh Trail -- Having Her Cake -- Role Model -- New Records -- New Frontiers -- The Plan -- The Beginning -- The Flight -- Lost -- Later. Susan Butler. Includes Bibliographical References (p. [465]-472) And Index.",en,,"Height: 9.75 Inches, Length: 6.75 Inches, Weight: 1.95 Pounds, Width: 1.75 Inches",27.5,https://images.isbndb.com/covers/14/40/9780201311440.jpg,Success,120,20.4
0-646-28692-7,Success With Soul: New Insights to Achieving Success With Real Meaning,"Pozzi, Doris, Williams, Stephen",Seven Hills Books,282,1997,,Paperback,,en,,"Height: 9.25 Inches, Length: 6 Inches, Weight: 1.25 Pounds, Width: 1 Inches",14.95,https://images.isbndb.com/covers/69/21/9780646286921.jpg,Success,102,20.4
0-253-21108-5,To the Glory of Her Sex: Women’s Roles in the Composition of Medieval Texts (Women of Letters),"Ferrante, Joan M.",Indiana University Press,312,6/22/1997,"Literature, Medieval--History and criticism, Literature, Medieval--Women authors--History and criticism, Women and literature, Women and literature--Europe, Authors and patrons, Authors and patrons--Europe, Women and literature--History, Women and literature--Europe--History--To 1500, Authors and patrons--History, Authors and patrons--Europe--History--To 1500, Literary patrons, Literary patrons--Europe, PN682.W6 F39 1997, 809/.89287/0902",Paperback,"To The Glory Of Her Sex Presents An Account Of Medieval Women's Activities As Correspondents, Readers, Writers, And Literary Patrons From Antiquity Through The Fourteenth Century. The Writings Explored Here Represent A Cross-section Of Virtually Every Field In Historical And Literary Studies, Including Latin Literature, Romance Literature In French, Political And Religious Correspondence, Theological And Moral Treatises Written For Women, And Histories And Biographies Commissioned By Or Addressed To Women. Reading In The Public And Private Correspondence Of Medieval Women, For Example, Ferrante Discovered To What Degree Their Involvement In Affairs Of The World And Their Role In The Work Of Prominent Men Have Been Underestimated. Among The Major Figures In This Panorama Are Elisabeth Schonau, Hildegard Of Bingen, Hrotsvit, Marie De France, And Christine De Pizan. Women In Correspondence. --religious Texts. --women And The Writing Of History. --courtly Literature. --women's Visions Of Women. --women Representing Women. Joan M. Ferrante. Includes Bibliographical References (p. [270]-282) And Index.",en,,"Height: 9.25 Inches, Length: 6.12 Inches, Weight: 1.23679328982 Pounds, Width: 0.93 Inches",0,https://images.isbndb.com/covers/10/88/9780253211088.jpg,Success,112,20.4
0-553-57489-2,Jane and the Man of the Cloth: Being the Second Jane Austen Mystery (Being A Jane Austen Mystery),"Barron, Stephanie",Crimeline,368,12/1/1997,"Fiction, Mystery & Crime",Paperback,"<p><P>For everyone who loves Jane Austen...the second tantalizing mystery in a new series that transforms the beloved author into a dazzling sleuth!<P>Jane and her family are looking forward to a peaceful holiday in the seaside village of Lyme Regis. Yet on the outskirts of town an overturned carriage forces the shaken travelers to take refuge at a nearby manor house. And it is there that Jane meets the darkly forbidding yet strangely attractive Mr. Geoffrey Sidmouth. What murky secrets does the brooding Mr. Sidmouth seek to hide? Jane suspects the worst&#8212;but her attention is swiftly diverted when a man is discovered hanged from a makeshift gibbet by the sea. The worthies of Lyme are certain his death is the work of &quot;the Reverend,&quot; the ringleader of the midnight smuggling trade whose identity is the town's paramount mystery. Now, it falls to Jane to entrap and expose the notorious Reverend...even if the evidence points to the last person on earth she wants to suspect...a man who already may have won her heart.</p><h3>Publishers Weekly</h3><p>Nearly as wry as Jane Austen herself, Barron delivers pleasure and amusement in her second delicious Jane Austen mystery (Jane and the Unpleasantness of Scargave Manor, 1996). While headed to Lyme Regis for a seaside holiday in 1804, the Austen carriage overturns and Jane's sister Cassandra is injured. The family finds shelter at High Down Grange, home of sardonic Geoffrey Sidmouth and his beautiful cousin Seraphine LeFevre. The narrative is structured as a journal in which Barron's Jane notes her distress at finding herself attracted to the sensuous Sidmouth. The Austens' trip is historically accurate but sparsely enough documented to allow Barron great latitude in creating a tale that makes the most of the period when the Napoleonic Wars raged and the coast was rife with smugglers. At the local Assembly dance, Jane gathers gossip from the Crawfords, Barnewalls, Lucy Armstrong and Captain Percival Fielding, an injured naval officer, who hints that Sidmouth is the Reverend, a notorious smuggler. When Fielding is murdered and Sidmouth arrested, a customs agent asks Jane to conduct an undercover investigation. She eagerly agrees. With indefatigable daring and intelligence, Jane discovers the true natures of her new acquaintances and the meaning of heroism. While Austen denied that her characters were based on real people, Barron cleverly turns to characters from Austen novels as models for her own: Mrs. Bennet for Mrs. Austen, Willoughby for Sidmouth, Elizabeth's relationship with Darcy for Jane's with Sidmouth. Worthy of its origins, this book is a delight. (Jan.)</p>",en,First Edition,"Height: 6.73 Inches, Length: 4.2 Inches, Weight: 0.42549216566 Pounds, Width: 1 Inches",7.99,https://images.isbndb.com/covers/48/90/9780553574890.jpg,Success,138,20.4
0-7679-0011-1,Release 2.0,"Dyson, Esther",Broadway,320,10/13/1997,"Computer networks--Social aspects, Internet--Social aspects, Computer Communication Networks, Information Systems, ZA4150 .D97 1997, 305.48/33",Hardcover,"In Release 2.0, Dyson Charts The Implications Of The Internet For Business, Government, Education, Communities, And Individuals, And Illuminates The Fundamental Conflicts In The Spread Of Digital Communication: Conflicts Between Personal Privacy And Society's Interest In Openness Between Security And Freedom, Between Commerce And Community, Between Government Oversight And Personal Autonomy, Between Flourishing Creativity And The Protection Of Intellectual Property. As Dyson Makes Clear, The Digital Society Will Bring Profound Shifts In The Balance Of Power Between Producers And Consumers, Governments And Citizens, The Mass Media And Their Audiences. Now The Challenge, And The Opportunity, Is For Citizens To Resolve These Conflicts And Trade-offs In Their Own Public And Private Communities.--book Jacket. How I Got The Story And Learned To Love Markets -- Communities -- Work -- Education -- Governance -- Intellectual Property -- Content Control -- Privacy -- Anonymity -- Security -- A Design For Living. Esther Dyson. Includes Index.",en,1,"Height: 9.52 Inches, Length: 6.37 Inches, Weight: 1.25002102554 Pounds, Width: 1.03 Inches",25,https://images.isbndb.com/covers/01/19/9780767900119.jpg,Success,122,20.4
1-55643-245-3,Tree: Essays and Pieces,"Metzger, Deena",North Atlantic Books,296,7/8/1997,,Paperback,,en,"Reissue, Subsequent","Height: 9 Inches, Length: 5.8 Inches, Weight: 1.04940036712 Pounds, Width: 0.7 Inches",15.95,https://images.isbndb.com/covers/24/53/9781556432453.jpg,Success,101,20.4
0-8070-7074-2,Cravings: A Sensual Memoir,"Felman, Jyl Lynn",Beacon Pr,160,1997,"Felman, Jyl Lynn , 1954-, Women authors, American, Women authors, American--20th century--Biography, Jewish women, Jewish women--United States--Biography, Authors, American--Biography, Authors, American--20th century--Biography, PS3556.E47255 Z465 1997, 813/.54 B",Hardcover,"In Cravings Jyl Lynn Felman, Acclaimed Writer And Performance Artist, Offers Us Her Family Stories. But They're Not The Stories You Might Expect From A Midwestern Jewish Family. The Youngest Of Three Sisters In A Jewish American Family In Dayton, Ohio, Jyl Lynn Felman Understood Early In Life How To Get What She Needed In A Family That Couldn't Speak About Feelings. The Felman Sisters Expressed Their Longings In Dramatic Ways: One Sister Became Bulimic, And Jyl Learned At Age Fourteen That Hyperventilating Would Award Her A Special Relationship With Her Mother. As A Child Jyl Was Obsessed With The F Word. As An Adult She Shoplifted: Throwing Clothes Off The Rack Onto Her Wheelchair-bound Mother's Lap, She Ran Out Of A Department Store, Shouting, Out Of The Way, My Mother's Going To Be Sick! Later She Writes About How Her Mother's Enforced Silence From Parkinson's Disease Triggered Her Own Unspoken Needs. In This Memoir Filled With Extraordinarily Vivid Images Of Her Obsessive Love For Her Mother, Felman Writes Of Her Own Cravings In The Sensual Experience Of Her Childhood - The Taste Of Her Mother's Cooking, The Feel Of Her Touch. As An Adult, She Craves The Delicious And Forbidden Shrimp Cooked By Her Lesbian Lover. Through Her Family Stories Felman Offers A Fearless And Original Tale Of The Universal Desire For Love And Connection.--book Jacket. Inventory -- Cruising -- Lunch In Seattle -- Hyperventilation -- White Spots -- Public Exposure -- Foreign Matter -- Unnatural Cravings -- Private Rituals. Jyl Lynn Felman.",en,,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.75 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/07/41/9780807070741.jpg,Success,124,20.4
1-885030-24-X,Oriental Girls Desire Romance,"Liu, Catherine",Kaya/Muae,200,11/2/1997,"Fiction, General",Paperback,,en,Uncorrected proof.,"Height: 7.5 Inches, Length: 5.25 Inches, Weight: 0.89948602896 Pounds, Width: 1 Inches",13.95,https://images.isbndb.com/covers/02/45/9781885030245.jpg,Success,105,20.4
0-316-24608-5,Where She Came from: A Daughter's Search for Her Mother's History,"Epstein, Helen",Little Brown & Co,322,11/1/1997,"Family, Jews, Genealogy, Children Of Holocaust Survivors, Biography",Hardcover,,en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.35 Pounds, Width: 1 Inches",24.95,https://images.isbndb.com/covers/60/88/9780316246088.jpg,Success,130,20.4
