PageNumber,Text,ISBNs
1,"ГҒетіпіхі
ВоокКѕїоге
“Мем МИН
Мау/Јипе 1993 Уоіите 16 Митрег 1
/ ј
+ ^ р Г й 1. к.с, Р Ј ВУ Эб уГ і КГсО""ОО
РРүіпа. б0к10.1 Айуу ЕЗ7 2/1412
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"Claire of the Moon
A NOVEL BY
NICOLE CONN
One woman's journey into her sexual identity.
“...graceful, sensual and persuasive..a growing
passion between two very different women...is erotic
and beautiful.” Los Angeles Times
“(The film is)...a heartfelt lesbian love story... Noel’s
pBasosisont o isn m oGrel othbane c o:nvincing, it’s touching” 7%e
“...a warming, genuine old-fashioned love story...”
Provincetown Paper
“The first major lesbian movie since Desert Hearts...
: a a film with depth, plot and spirit...and a pretty hot
N iOd ]: lÈove scene, too.” Bay Windows
N01 CONN “..highly erotic, perhaps even graphic, the intensity
UaU ea aeaa Ba portrayed in the love-making possesses a strong sense
of dignity merged with love.”
Daily Vanguard, Portland
NOw, from writer-director Nicole Conn, creator of the film which has captured lesbian
hearts everywhere...the whole story.
Every detail of the beautifully erotic, haunting tale of one woman’s journey to herself.
And of another woman’s journey through fear to intimacy.
Claire Jabrowski, weary of wandering through a maze of one-night stands...
Dr. Noel Benedict, the therapist who cannot heal her own loss and despair...
Two women who have paid a great price for their place in the world meet at a writers
colony on the brooding coast of Oregon.
Follow their journey through strife and denial to heated courtship...to self-discovery...to
intimacy...to 10ve.
See the complete film...by reading the DOOR. ISBN 1-56280-038-8 $9.95
The Naiad Press, Inc.
P.O. Box 10543 • Tallahassee, Florida 32302
(904) 539-5965 • Fax (904) 539-9731 e 1-800-533-1973
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['1-56280-038-8']
3,"Feminist Bookstore News
0..0 10 0 ;O 0.0..0...0..0.
Ah, it's ABA Convention time! Miles of ocean great roundup of all the latest feminist and lesbian
beach and miles of aisles and booths await us. Femi- humor books. Nett takes on another kind of cultural
nist Bookstores will be meeting for two full days this appropriation in her column: story-theft.
year, and there are more gatherings, meetings, and We're in an activist era again — and it certainly
meals planned than ever before. Perhaps it’s the lure feels great! In this issue you'll also find everything
of the ocean (or more likely the excellent company) — from organizing to support our elders (see Letters) to
but I'm really looking forward to this one. organizing to fight Canada Customs and government
censorship to a new approach to getting books to the
Greetings to all of you who are picking up FBN women who want them.
for the first time at ABA. FBN is the trade magazine And, as always, the issue presents a wonderful
for the Women-In-Print movement. It’s read by book- roundup of feminist, other independent press, univer-
sellers, publishers, and everyone who cares passion- sity press and mainstream press titles.
ately about books that tell the truth about women’s
lives. Please see page 126 for subscription informa- This issue we welcome Jana Williams and Doro-
tion. Publishers, please call or write for advertising thy Seaton who have jointly taken on the Canadian
rates and mailing list rental information.
Turn to page 31 for Convention Watch 93, FBN’s
short-course in getting around the Convention floor
and all of the convention related events. Don’t miss
ABA's annual Membership Meeting on Sunday after-
noon at 4:00. ABA's fence-sitting position vis-a-vis the
war between independent bookstores and chain
stores has not done anything to cheer its (largely inde-
pendent) bookstore membership. Many see this year’s
meeting as a chance to knock ABA off that fence and
into action for independent bookstores.
This issue’s Trivia column asks a related question:
“Does ABA need bookstores — or might it function
perfectly well without them?”
Other issue highlights include an article on stra-
tegic planning — a useful tool for any bookstore facing
the challenges of the 90s; a set of suggestions for
feminist, gay/lesbian, and general independent book-
stores on using National Lesbian and Gay Book
Month to increase store visibility; a look at maintain-
ing staff and customer safety in the bookstore; and a
Volume 16 Number 1 May/June 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
ROUTLEDGE books column. Many thanks to Penny Goldsmith
(Lazara Press) who kept this column alive and thriv-
ing for the last two years despite many challenges and
also found a team of women to bring us a continuing
report on the best and most exciting feminist books
coming out of Canada.
Ann Christophersen is ready to pass the Univer-
sity Press column to its next writer. We're looking for
someone who loves the academic presses and the
challenge of keeping their titles in stock, and who
would like to do a little commentary on their books
and on trends in university publishing.
Our next issue will be the Summer Sidelines
Issue. We're working on our line-up of articles and are
looking for a piece on feminist, alternative press and
movement-based calendars, a good piece on renting
and selling videos in feminist bookstores, and, if any-
one has good success to report, an article on selling
and promoting audio books — or whatever else is
working well for you in the sidelines department.
The Sidelines Issue should arrive in mid-July. The
next regular issue will be out in August, followed by
the Fall Announcements issue in September. (Com-
EARTH FOLLIES plete deadline information is on page 127.)
C Wo im thin g t h et o G F loe bm ai ln i Es nt v iT re or nm ms ental Crisis Financial survey questionnaires are in the mail. If
Joni Seager everyone fills them out promptly, we'll have a report
288 pp illustrations $27.50/cloth in the August issue. Many thanks to Kath Sharp from
REPRODUCING THE Amazon for collecting all this information and turning
it into useful statistics.
FUTURE
Anthropology, Kinship, and This issue we also say farewell to Cill Janeway,
2t M 2h 4a e r p i p l N y $e 4n 9w .9 5 S / t cR lr oe ta hp t r h $o 1e 5d r .9u n 5c /pt ai pv ere Technologies F agB eN r’ s e xP tr ro ad ou rc dt ii no an i r eC o fo or rd i n ta ht eo r la a sn t d t wA od v yer et ai rs si .n g S h M e'sa n r- e-
structuring her work life to make more time for her
SECRETS OF LIFE, writing and this will be the last issue she produces for
SECRETS OF DEATH FBN. We will miss her design work, her everyday
Essays on Language, Gender and Science presence, and her success in finishing every project
Evelyn Fox Keller ahcad of deadline. We wish her all the best in her new
288 pp $49.957cloth $15.95/paper endeavors.
One of the New York Times Book Review’s
Notable Books of the Year 1992 We're off to Washington, DC for The March as
WAKE UP LITTLE SUSIE soon as we get this issue to the printer. Feminist book-
Single Pregnancy and Race stores and publishers will be marching as a contingent
Before Roe v Wade and many of us will gather for dinner as well. Photos
R 32i 8c k ppi e $ 2 5S .0o 0l /i cn log ther Available at better bo o39 k0J1 s1 tN0 o4 res next issue! See you in DC o Yr o u M rsi a m ini sB pe ra ec ah d! ing the words,
Carol Seajay O
May/June 1993 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"FBN CONTENTS
Editor & Publisher
Carol Seajay ARTICLES
Editorial Assistant ABA 1993:.Convention Watch... 9. a% .... 31
Karen Carnival National Lesbian & Gay Book Month . ...... 33
Advertising/Production Sitrategic:Planning. s.. te AN. 39
Cill Janeway TCB: Confronting Unsafe Situations ....... 43
Columnists Traveling Sales: The Bookmobile . . ....... 37
Art Books Tee Corinne Telling It::My.-Story:or Yours? Nett Hart... ... 45
Canadian Books Jana Williams Humor: Raves & Recommendations ....... 59
GCa an ya d Mia en n ’sB o Lo ik ts erature D Ro icr ho at rh dy LS ae ba ot non te B No Eok Wst Sor e W N .e .w . S . S. a V i a i .E 125 3
Mainstream Publishers Sandi Torkildson Lammas Bookstore Sold • Canadian Court Rules Bad Attitude
Science Fiction Susanna Sturgis “Obscene” • Feminist Anti-Censorship Group Organizing in Canada •
University Presses Ann Christophersen Book-of-the-Month Club Launches Lesbian & Gay Series •
Young Adult Books Christine Jenkins tIF hB e F Y S eat raf f • A Bon on ko su lin nc ge ed r • t oW e Cn lod sy e S • t r Co ht ih ldm ra en n ’s N a Bm ooe kd CW oo um nca in l of
Proofreading Creates Introductory Membership
Pat Kelso DEPARTMENTS
Cover Art Advertising Index... t 127
Siné Anahita ARNOUNSEMSN IS sa betr Ale sataa ta a 21
F e 4m 56in i 1s 4t hB o So tk rs et eo tr e uN ite ew s BBacke tsot Psreessl l&e Orthser G=oo=d N ew0s . .i... ... 5513
t S 6
PO Box 882554 CanadianiContent: =.. 1N M i. 49
San Francisco CA 94188 CIasSSsIfied AdS SN. 128
415-626-1556 FAX: 626-8970 UCE CI a S 127
FEMINIST BOOKSTORE NEWS is the communications Subscription Informations . 2.22.. .. 126
v Fe Bh Nic l re e af co hr e s t h 5e 0 0 i n ff eo mrm ina isl t n ae nt dw o r fk em o inf i s tf -e im nci ln ii ns et d b bo oo ok kst -ores. TTheFy I VWeÍnGt .T h aVtA- W eayn. . .N > -sE r i4 7d 57
stores in the U.S. and Canada as well as feminist book-
Is ne dl ial e ar ns d Jin ap an E . n Lig brl aa rn iad ns, , wE ou mr eno ’sp e st, u d iA esu ts et acr ha el ri sa ,, New Zealand, Writing Wanted. os Aiu r Mui s t a 55
book reviewers, publishers and feminist bibliophiles
comprise the remainder of the subscribers. THE BOOKS
Letters, articles, news items and announcements should Art Books Si S S 73
ab Suie gt nh r eoe drc se .i av re td ic let sh e a nt den t leh t t eo rf s t ah re e m tho en t h re s p pr oe nc se id bi in lig ty p ou fb l i tc hat eion. Canadian: Books sS cS s, 61
FEMINIST BOOKSTORE NEWS (ISSN: 0741-6555) is Gay Men's Literature t. EN, 75
published bi-monthly in January, March, May, July, MYSİIGIİSS e:o na NEESS Sae AAE RSEN 67
September, and November by FEMINIST BOOKSTORE OUr OWn Presses... N.. S. 79
N 9E 4W 1S 0 3at . 4 S56 e c 1 o4 nth d -St Cr le aet s s S u i Pte o s6, t a S gan e F r pa an ici dsc o , a tC A San Francisco, Publishers RoW. a. 111
CA. POSTMASTER: Please send address changes to Science RICIlon 69
FEMINIST BOOKSTORE NEWS, PO Box 882554, San
Francisco, CA 94188-2554. The SmallRresses 4... 95
$S 9U /yB r S CC anR adIP ianT I pO osN taS g: e ; $$ 16 9/5 y/ ry fr o/ r 6 o v ei rs ses au s e ps o, s t ag$ e1 .20/2 years. Plus University Presses- =.. a.. 107
Volume 16 Number 1
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"Feminist Bookstore News
2y
as Asia BLACK A
feminist Native japanes” =
chicana
American
We are on the cutting edge. ................
Come visit us at our Booth No: 0618A, browse and take
advantage of our special ABA discounts.
For more information or to receive our catalog, please write or call:
Sister Vision Press
May/June 1993 Volume 16 Number 1
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"Feminist Bookstore News
S
An open letter to our community, can't afford to donate money, let Valerie know what
Valerie Taylor is one of our oldest living national her books have meant to you!
treasures. Whether you bought Whisper Their Love Thank you for your generosity,
from a drugstore rack in 1957 or Prism in a women’s Lee Lynch, Tee Corinne, Jean Sirius, Cara Louise
bookstore in 1981, or have just heard her name, the fact Vaughn, Barbara Grier, Carol Seajay
is, she has made a difference in your life. RA
Valerie, now 79, was creating lesbian literature
before most of us came out. She writes with humor,
hope and triumph about the struggle of old lesbians, Antigone Books
poor lesbians, disabled lesbians and all gay people. 600 N. 4th Avenue
Even in the early 1960s her Erica Fromm series dared Tucson, AZ 85705
happy endings. Hi FBN,
When Jeannette Foster, ground-breaking author We read your article on textbook sales with great
of Sex Variant Women In Literature (1956), was in a interest, having never really compared notes with
nursing home, Valerie was instrumental in creating other stores before. We have a question: Can anyone
the lesbian-supported fund which helped pay for tell us where we can buy used texts from a wholesaler?
Jeannette’s care until her death. We've had a hard time finding access to this informa-
Today, Valerie Taylor needs us to return some of tion as it seems well-guarded in the interests of Uni-
the support and love she has given. She lives with a versity bookstores.
variety of medical problems. Because of nerve dam- Also, if anyone needs used copies of The Second
age in a leg she uses her arms and a cane for balance. Shift by Hochschild, or Households, Employment & Gen-
Now she has fractured a shoulder and cannot walk, der, by England, we have 30 and 50 copies respectively
write or care for herself. (that we got stuck with!), so give us a call. Does
Immediate special care is needed for about six anybody else have used texts they don’t want that
weeks. Although Medicare and basic donated health another store might need? Maybe we could let each
insurance cover a portion of her needs, she has only a other know through FBN??
social security check to pay for the rest. Arizona has We also enjoyed the Kids’ Books issue and
no Medicaid and, low-income as Valerie is, she doesn’t wanted to add one fascinating title that a customer
qualify for the state program. With your help we can brought to our attention. The Piggybook, by Anthony
insure that a pioneering lesbian writer gets the care Browne, (Knopf, $5.99) is a 100% feminist picture book
she needs. about a supermom who gets sick of doing it all for her
Please mail contributions to: piggish sons & husband and leaves them to fend for
Valerie Taylor Fund themselves. After they turn into actual pigs, they see
c/o Antigone Books the error of their ways, leading to a happy and egali-
600 N. 4th Avenue tarian ending. It’s a great book!
Tucson, AZ 85705. Cheers!
Make checks payable to Valerie Taylor. If you Kate Randall
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"Feminist Bookstore News
And from Meristem to Little Brown:
Rachel Rader
Publicity Department
Little, Brown & Co.
1271 Avenue of the Americas
New York, NY 10020
Dear Ms. Rader,
Wu GESTAPO Thank you for speaking with me last month con-
RAZAO cerning Gloria Steinem’s tour to promote the paper-
j back edition of Revolution From Within. While I
recognize that authors often have tight schedules and
publishers do not have unlimited promotion dollars,
I strongly suggest that you add Meristem and other
feminist bookstores, particularly in the South, to your
future tour list for feminist authors.
While many feminist bookstores are small, inde-
pendent stores, we work very hard to promote the
writers whose works we sell, largely because we be-
lieve in the importance of those works. Many authors
prefer to read and sign at Meristem and other feminist
bookstores precisely because of the personal attention
which we provide to the authors, their books and our
customers. And, we know how to sell feminist books.
As an example, Meristem sold over 200 copies of Alice
“ Aa s b rmeatuhctahk in ags a cicto u nsta ttihsafti efse e dts h teh e a psopule t Witaelk efr'os r H era p Bpleuae r Banodcye i ni n h ar1d9c9ov1e.r in a two hour
vicarious danger.”
Kirkus Reviews LER
ah E Snn u Other feminist authors such as Gloria ‘Steinem
months when, pregnant with her secon dchild, have had large audiences at previous events in Mem-
she planned and took part in rai ds to ires phis because we havea devoted audience which reads
captive comrades—including her own hus- and genuinely cares about feminist books. Customers
band, under Nazi death sentence—from the drive in to Meristem from north Mississippi, east Ar-
prisons of Klaus Barbie. $25.00 kansas and west Tennessee to hear/see feminist au-
thors. Even though Memphis is not a large urban
metropolis, our customers are sophisticated and loyal.
A Book-of-the-Month The Meristem mailing list reaches 1200 women and
and History Book Club men throughout our area on a monthly basis. Often,
selection our customers will go out of their way to order and buy
J) books from d iMsceoruinstte mat tah a lta r tghe e yc h acionu l dw aproeshsoibulsye sbtuoyr e .a tT haey do that
University of Nebraska Press because they understand the importance of women’s
901 N 17th St, Lincoln, NE 6 88 05 08 -78 5-0 55 -12 10 05 b tuo rok e,s t o anre ds bin ec a p ur seo m to ht ei yn g h a un nd g e rd e v fe ol ro p fin eg m inw io sm t e en v’s e n tc su l - such
as readings and signings by feminist authors.
May/June 1993 6 Volume 16 Number 1
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['6 88 05 08 -7', '0 55 -12 10 0']"
9,"Feminist Bookstore News
And even though many of us are small stores, we
generate big business. According to a survey by Fem-
inist Bookstore News, nineteen of the feminist book- EGYPTOLOGIST
stores in this country together generated over five
million dollars in sales in 1991 and that’s accounting
for less than a quarter of the feminist bookstores in the
US! Feminist bookstores also bring a broader vision to P Casass,c a dInec.
their communities. Author readings/ signings help us
to do that, and help us to support the authors whose
work we need. Your role as publisher in that chain of
vision is significant. Work with the independent fem-
inist bookstores, especially in the South. Help us con-
tinue to sell our books.
We look forward to working with you.
Audrey May
Co-owner, Meristem EMER RT EERO TA RN
930 S. Cooper *A unique career series for children*
Memphis, TN 38104 Other titles: You Can Be A Woman Engineer,
LE ... Architect ;...Marine Biologist ...Zoologist
ISBNs -01-5, -04-X, -06-6, -08-2
Available in Spanish-03-1, -05-8, -07-4; -09-0
71 G O rn el ay t RW uo sm see lln SP tr re es es t Distributed by Bookpeople and by Inland
London, England
WC1B 3BN was killed in a road accident last May) and also forge
Dear FBN, links between movement writers and the mainstream
Firstly, thanks for stating so succinctly why we poetry establishment in Britain. The final deadline for
work in the feminist book world (Carol's introductory submissions to this year’s prize is past (30 December,
article, Volume 15 Number 5). I'm writing to apolo- 1992). We're hoping to set up a range of readings and
gize for not sending FBN our news since last autumn workshops following from presentation of the first
and, of course, to try and do so now. award (1 June, 1993 in London). With “out” lesbian
After 14 years at the premises where we were poets as prestigious as Marilyn Hacker and U.A.
jobbing printers (until 84) as well as publishers, Fanthorpe as the prize’s first judges, we're confident
Onlywomen Press has moved to the greater comfort of the sort of media notice lesbian feminist poetry
and convenience of 71 Great Russell Street, London ought to have. A memorial book of Margot’s work is
WCI1B 3BN. Britain's oldest “out” lesbian and “out” underway for sale at the award ceremony and we're
feminist press now actually enjoys: functional central currently finalising both plans for that event and also
heating for the first time, local good food, the London details of next year’s.
women’s centre around the corner and the British As we rev up to our 20th anniversary (1994),
museum across the road. we're planning more poetry and more non-fiction (to
We're pleased that you chose to mention the Mar- complement the ongoing fiction) and a new series in
got Jane Memorial Poetry Prize (a few months back). lesbian feminist theatre. That series will span time
However, details were incorrectly listed in FBN (we're (15th century to the present) and genre (playscripts,
still fielding inappropriate enquiries) and there’s fur- narratives of performers and/or theatre companies,
ther news to report. So, to bring readers up to date — academic prose).
the Margot Jane Memorial Poetry Prize, an annual Meanwhile, we've just published (and shipped to
award for feminist poetry by lesbians, is the first of its the USA) two new fiction titles: Mosaic of Air (short
kind in the UK. We want to celebrate Margot’s life (she stories) by Cherry Potts and Tough at the Top (novel) by
May/June 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"(which goes to press next) includes North American
authors and seems (to us) easier to sell because of
that. Do your customers want books labeled as Brit-
ish? Is there (renewed) interest in Feminism more
generally? We'd be very grateful for booksellers’
advice.
As always, there's a lot going on in lesbian femi-
nism and in the book trade on both sides of the Atlan-
tic. Thanks for keeping us up to date via FBN.
Lilian Mohin
CELS
Lavender Tapes
5121 Depot Street
Santa Maria CA 93454
Dear FBN and OtherAttendees of the Feminist Book-
sellers/ Publishers ABA ‘92 Dinner:
At the 1992 ABA Feminist Booksellers/Publish-
ers dinner in Anaheim, I announced that Lavender
536 BROADWAY • NEW YORK, NY 10012 Tapes would be releasing an unabridged book-on-
1 800 212 955 3686 FAX 212 226 0072 tape of Curious Wine “pending contract negotiations.”
I regret to report that this project is no longer a reality.
Let me stress that there were many factors that led to
Nicky Edwards. We're launching the latter with a dropping this project and that Lavender Tapes and
large women-only party in central London next week Naiad Press are on the best of terms.
and working on the production of our ‘93 anthology The financial investors of Lavender Tapes have
of short fiction, Unknown Territory, ed. by J.P. Hollerith put certain demands on the business and I would
and Fiona Essart. Life does seem to be possible despite like to explain what this means for feminist booksell-
horrendous international conflicts and a very deep eco- ers and publishers. Lavender Tapes is an imprint of
nomic recession. Feline Productions. The other two imprints are Ad-
On this side of the Atlantic, academia has made a venture Press and Biography as Legacy. Adventure
little bit of room for gay studies, as they did for Press specializes in premium sales, mostly in the
women’s studies, while remaining more or less imper- cookbook and travel fields. Biography as Legacy
vious to lesbian feminism. However, we're pleased specializes in publishing individual and corporate
that NYU has bought USA rights (from the authors) to biographies. Lavender Tapes produces books-on-
Changing Our Minds: Lesbian Feminism and Psychology tape for feminist, lesbian, and other small presses.
by Celia Kitzinger and Rachel Perkins. Our edition is Lavender Tapes does not buy audio rights and then
at the typesetters now and we're planning UK promo- publish books-on-tape. Lavender Tapes is, for lack of
tions in May and June. a better definition, a packager of books-on-tapes. A
LR publisher comes to us and we produce and package
her book into a book-on-tape and the publisher retains
the rights. Marketing and distribution are the respon-
Mid-March, another non-fiction, Volcanoes and sibility of the publisher. Lavender Tapes has exten-
Pearl Divers: Lesbian Feminist Studies ed. by Suzanne sive production and packaging experience in this
Raitt, began production, and now we're working on field and, as a feminist company, offers honest infor-
how to sell a UK-based anthology to North Amer- mation, financial flexibility, and good women with
ica(ns). An Intimacy of Equals: Lesbian Feminist Ethics whom to work.
May/June 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:00 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['800 212 955 3']
