ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-8032-7956-6,Tomorrow's Tomorrow: The Black Woman,"Ladner, Joyce A.",University of Nebraska Press,306,8/1/1995,,Paperback,"<i>Tomorrow’s Tomorrow</i> is a pioneering sociological study of black girls growing up in the city. The author, in a substantial new introduction, considers what has changed and what has remained constant for them since the book was first published in 1971.&nbsp;Joyce A. Ladner spent four years interviewing, observing, and socializing with more than a hundred girls living in the Pruitt-Igoe housing project in St. Louis. She was challenged by preconceived academic ideas and labels and by her own past as a black child in rural Mississippi. Rejecting the white middle-class perspective of “deviant” behavior, she examined the expectations and aspirations of these representative black girls and their feelings about parents and boyfriends, marriage, pregnancy, and child-rearing.&nbsp;Ladner asked what life was like in the urban black community for the “average” girl, how she defined her roles and behaviors, and where she found her role models. She was interested in any significant disparity between aspirations and the resources to achieve them. To what extent did the black teenager share the world of her white peers? If the questions were searching, the conclusions were provocative. According to Ladner, “The total misrepresentation of the Black community and the various myths which surround it can be seen in microcosm in the Black female adolescent.”",en,REPRINT,"Height: 8 Inches, Length: 5 Inches, Weight: 0.85098433132 Pounds, Width: 0.77 Inches",23.95,https://images.isbndb.com/covers/95/68/9780803279568.jpg,Success,98,18.5
0-06-092654-6,"Murder on a Kibbutz: A Communal Case (Michael Ohayon Series, 3)","Gur, Batya",Harper Paperbacks,368,7/28/2020,,Paperback,"<p><P>In Gur's third mystery, clever, charming Israeli investigator Michael Ohayon, whom readers fell in love with in Saturday Morning Murder and Literary Murder, must once again put his skills to work to solve a murder, this time within the complex, closed society of a kibbutz.</p>",en,First Edition,"Height: 8 Inches, Length: 5.31 inches, Weight: 0.6 pounds, Width: 0.83 inches",14.99,https://images.isbndb.com/covers/65/40/9780060926540.jpg,Success,60,18.5
0-918949-83-1,When I Am an Old Woman I Shall Wear Purple (Large Print Edition),,Papier Mache Pr,190,1996,,Paperback,"This remarkable bestseller that has sold 1.4 copies worldwide is an impressive collection of fiction, photographs and poetry that evokes the beauty, humor, and courage of mid-life and older women. Sharing the universal message of aging as a natural gift of life, When I Am an Old Woman I Shall Wear Purple is the winner of the Abby Honors Award (1991) and two Benjamin Franklin Awards: for design and content, literature (1988), and for excellence and innovation in marketing, literature (1992).

                        <p>This enchanting collection of writings and photographs evokes the beauty, humor and courage of women living in their later years and tells of the endearing moments of joy--and passion--to be found in the rich and varied world of midlife and beyond. An award-winning anthology that takes a refreshing look at issues of aging in a society that glorifies youth.
</p>",en,,"Height: 9.25 Inches, Length: 7.75 Inches, Weight: 1.05 Pounds, Width: 0.5 Inches",17,https://images.isbndb.com/covers/98/37/9780918949837.jpg,Success,5,18.5
0-918949-83-1,When I Am an Old Woman I Shall Wear Purple (Large Print Edition),,Papier Mache Pr,190,1996,,Paperback,"This remarkable bestseller that has sold 1.4 copies worldwide is an impressive collection of fiction, photographs and poetry that evokes the beauty, humor, and courage of mid-life and older women. Sharing the universal message of aging as a natural gift of life, When I Am an Old Woman I Shall Wear Purple is the winner of the Abby Honors Award (1991) and two Benjamin Franklin Awards: for design and content, literature (1988), and for excellence and innovation in marketing, literature (1992).

                        <p>This enchanting collection of writings and photographs evokes the beauty, humor and courage of women living in their later years and tells of the endearing moments of joy--and passion--to be found in the rich and varied world of midlife and beyond. An award-winning anthology that takes a refreshing look at issues of aging in a society that glorifies youth.
</p>",en,,"Height: 9.25 Inches, Length: 7.75 Inches, Weight: 1.05 Pounds, Width: 0.5 Inches",17,https://images.isbndb.com/covers/98/37/9780918949837.jpg,Success,76,18.5
0-87805-799-4,Deaf Maggie Lee Sayre: Photographs of a River Life,"Sayre, Maggie Lee, Rankin, Tom",Univ Pr of Mississippi,96,1995,"Pictorial worksSayre, Maggie Lee , 1920-, River life--Pictorial works, River life--Ohio River--Pictorial works, River life--Tennessee River--Pictorial works, River boats--Pictorial works, River boats--Ohio River--Pictorial works, River boats--Tennessee River--Pictorial works, Deaf--Pictorial works, Deaf--Ohio River--Pictorial works, Deaf--Tennessee River--Pictorial works, Social life and customs--Pictorial works, F457.O3 S29 1995, 976.8/052/092 B",Paperback,"<p>A stunning life story of a deaf woman whose photographs document how her camera gave her a voice<br>
</p>


                        <p>Maggie Lee Sayre was born deaf near Paducah, Kentucky, in 1920. She lived 51 years of her life on a river houseboat as her family made a living fishing throughout Kentucky and Tennessee. This collection of her photos, accompanied by descriptive captions from Sayre, reveals a traditional river culture that is rooted in subsistence living.
</p>",en,First Edition,"Height: 9.25 Inches, Length: 9 Inches, Weight: 0.80027801106 Pounds, Width: 0.5 Inches",20,https://images.isbndb.com/covers/79/93/9780878057993.jpg,Success,66,18.5
0-88730-691-8,"Cracking the Corporate Closet: The 200 Best (And Worst Companies to Work For, Buy From, and Invest in If You're Gay or Lesbian - And Even If You Ar)","Baker, Daniel B., Strub, Sean O'Brien, Henning, Bill, Bill Henning, Daniel B. Baker, Sean O'Brien Strub,",Harpercollins,256,1995,"Gays--Vocational guidance, Gays--Vocational guidance--United States, Corporations, Corporations--United States, Job hunting, Job hunting--United States, Gays--Employment, Gays--Employment--United States, Corporate culture, Corporate culture--United States, HF5382.685 .B35 1995, 338.7/025/73",Hardcover,"Corporate America is in the throes of a major upheaval more radical than reengineering, more powerful and pervasive than reorganization. The issue is gay and lesbian rights, and its effects extend to every area of modern-day business, including corporate marketing, advertising, hiring, promotion, benefits, and political and charitable giving. The New York Times called gay issues in corporate environments ""the workplace issue of the '90s."" Cracking the Corporate Closet provides the first comprehensive examination of 240 major corporations' track records on these issues. From the reception desk to the highest executive suites, from lobbying activities on Capitol Hill to advertising strategies in mainstream media, it exposes the attitudes, policies, and behaviors that reflect the greater changes of the current movement for social justice.",en,First Edition,"Height: 9.5 inches, Length: 6.5 inches, Weight: 1.4 Pounds, Width: 1.25 Inches",1.99,https://images.isbndb.com/covers/69/14/9780887306914.jpg,Success,71,18.5
0-440-22082-3,Revolutionary Tales,"Mullen, Bill",Laurel,544,11/5/1995,,Mass Market Paperback,,en,,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.65 Pounds, Width: 1.5 Inches",6.99,https://images.isbndb.com/covers/08/24/9780440220824.jpg,Success,103,18.5
0-440-21223-5,Hardware: A Carlotta Carlyle Mystery,"Barnes, Linda",Dell,400,2/5/1996,"Fiction, Mystery & Detective",Paperback,,en,Reprint,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.45 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/22/32/9780440212232.jpg,Success,61,18.5
0-06-092680-5,Passions Between Women: British Lesbian Culture 1668-1801,"Donoghue, Emma, Donoghue, Emma",Perennial,320,1996-03,,Paperback,An Examination Of Eighteenth-century Lesbian Culture Reveals Previously Overlooked Lesbian Identities In Britain And Covers Such Topics As Group Sex And Sadomasochism,en,,"Height: 8.25 Inches, Length: 5.25 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches",13,https://images.isbndb.com/covers/68/09/9780060926809.jpg,Success,107,18.5
1-56455-323-X,Myths for the Future,"Houston, Jean","Sounds True, Incorporated",,3/1/1995,Literary Collections,Audio Cassette,,en,abridged edition,"Height: 7.1 Inches, Length: 4.5 Inches, Weight: 3.00049138582 Pounds, Width: 0.75 Inches",16.95,https://images.isbndb.com/covers/32/32/9781564553232.jpg,Success,54,18.5
1-879198-17-7,Breaking the Patriarchal Code: The Linguistic Basis of Sexual Bias,"Goueffic, Louise",Knowledge Ideas & Trends,228,1996,,Paperback,"Brings the techniques of linguistics, quantitative and comparative analysis to bear ob 10,000 words that contain hidden male bias and offers positive alternatives.",en,,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.75 Pounds, Width: 0.5 Inches",18.19,https://images.isbndb.com/covers/81/73/9781879198173.jpg,Success,75,18.5
0-385-31025-0,Sudden Exposure (Jill Smith Mystery),"Dunlap, Susan",Delacorte Press,280,2/1/1996,,Hardcover,"Stripped of her rank as a police detective by a higher-up in the department, Jill is back on the beat again, working patrol. Her most recent assignment? Trying to stop the naked protesters running through the Berkeley hills, decrying the recent city ordinance against nudity. Flagging one of them down, she runs smack into Bryn Wiley - ex-Olympic diver, owner of a thriving neighborhood health club, and local legend. Bryn knows a cop when she sees one, and she distracts Jill from the matter at hand by immediately issuing a vandalism complaint. The likely suspect? Hostile sixties radical Sam Johnson. Along with his old grudges, Sam now has a competing gym of his own. And a $400,000 house in the hills next door to Bryn's that he's noisily renovating. But fellow neighbor Karl Pironnen - a reclusive loner with a passion for chess and large dogs - is not exactly a friend to the cops either. And there are all those angry nudists, streaking around au naturel. The stakes turn unexpectedly serious when someone is shot at close range. On the heels of her unearned demotion, Jill now must seek a murderer as bitter and burned out as she sometimes feels herself.

                        <p>Where else but in Berkeley, California, could naked protesters, competing health clubs, and ex-sixties radicals add up to murder? When Detective Jill Smith is called upon to put a stop to a slew of naked protesters, she soon finds herself halted by a much larger crime: the founder of a local gym is shot at close range, and Jill must find out why.
</p>",en,First Edition,"Height: 10 Inches, Length: 6.5 Inches, Weight: 1.15081300764 Pounds, Width: 1.25 Inches",1.99,https://images.isbndb.com/covers/02/53/9780385310253.jpg,Success,102,18.5
1-55152-026-5,Queer View Mirror: Lesbian and Gay Short Short Fiction,,Arsenal Pulp Press,320,7/1/2002,,Paperback,"Edited By James C. Johnstone, Karen X. Tulchinsky. Lesbian And Gay Short Short Fiction--cover.",en,,"Height: 8.8 Inches, Length: 6 Inches, Weight: 1.1904962148 Pounds, Width: 0.9 Inches",17.95,https://images.isbndb.com/covers/02/61/9781551520261.jpg,Success,92,18.5
0-939165-26-0,"One Woman, One Vote: Rediscovering the Women's Suffrage Movement",,NewSage Press,388,8/15/1995,"Women--Suffrage--History, Women--Suffrage--United States--History, JK1896 .O54 1995, 324.6/23/0973",Paperback,"The Companion Book To The Pbs Documentary By The Same Name, This Anthology Is The Most Comprehensive Collection Of Writings--contemporary And Historical--on The Woman Suffrage Movement In America. It Includes Essays By The Most Prominent Contemporary Historians Who Write On The Topic, As Well As Some Fascinating Historical Pieces Written By Women In The Suffrage Movement During The 19th Century. Ourselves And Our Daughters Forever: Women And The Constitution, 1787-1876 / Linda K. Kerber -- The Seneca Falls Convention From The History Of Woman Suffrage, 1881 / Elizabeth Cady Stanton, Susan B. Anthony, And Matilda Gage, Eds. -- A Feminist Friendship : Elizabeth Cady Stanton And Susan B. Anthony / Alice S. Rossi -- White Women's Rights, Black Men's Wrongs, Free Love, Blackmail, And The Formation Of The American Woman Suffrage Association / Andrea Moore Kerr -- Taking The Law Into Our Own Hands : Bradwell, Minor, And Suffrage Militance In The 1870s / Ellen Carol Dubois -- How The West Was Won For Woman Suffrage / Beverly Beeton -- Frances Willard And The Woman's Christian Temperance Union's Conversion To Woman Suffrage / Carolyn Deswarte Gifford -- African American Women And The Woman Suffrage Movement / Rosalyn Terborg-penn -- The Suffrage Renaissance : A New Image For A New Century, 1896-1910 / Sara Hunter Graham -- Jane Addams, Progressivism, And Woman Suffrage : An Introduction To Why Women Should Vote / Victoria Bissell Brown -- Why Women Should Vote / Jane Addams -- Better Citizens Without The Ballot : American Anti-suffrage Women And Their Rationale During The Progressive Era / Manuela Thurner -- Working Women, Class Relations, And Suffrage Militance : Harriot Stanton Blatch And The New York Woman Suffrage Movement, 1894-1909 / Ellen Carol Dubois -- A Politics Of Coalition : Socialist Women And The California Suffrage Movement, 1900-1911 / Sherry J. Katz -- Ida B. Wells-barnett And The Alpha Suffrage Club Of Chicago / Wanda A. Hendricks -- Alice Paul And The Triumph Of Militance / Linda G. Ford -- Carrie Chapman Catt, Strategist / Robert Booth Fowler -- Minnie Fisher Cunningham's Back Door Lobby In Texas : Political Maneuvering In A One-party State / Judith N. Mcarthur -- Armageddon In Tennessee : The Final Battle Over The Nineteenth Amendment / Anastatia Sims -- Across The Great Divide : Women In Politics Before And After 1920 / Nancy F. Cott. Edited By Marjorie Spruill Wheeler. Includes Bibliographical References And Index.",en,Illustrated,"Height: 9 Inches, Length: 5.9 Inches, Weight: 1.2 Pounds, Width: 0.9 Inches",28,https://images.isbndb.com/covers/52/61/9780939165261.jpg,Success,75,18.5
0-670-86039-5,Nice Girls Finish Last,"Hayter, Sparkle",The Viking Press,256,3/1/1996,"Women journalists, Women journalists--New York (State)--New York--Fiction, PR9199.3.H39 N53 1996, 813/.54",Hardcover,Sparkle Hayter.,en,First Edition,"Height: 9 Inches, Length: 5.75 Inches, Weight: 1 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/03/95/9780670860395.jpg,Success,114,18.5
0-89594-748-X,Men Are from Detroit Women Are from Paris: Cartoons by Women,,Crossing Pr,111,1995,Art,Paperback,,en,,"Height: 7 Inches, Length: 6 Inches, Weight: 0.33730726086 Pounds, Width: 0.5 Inches",6.95,https://images.isbndb.com/covers/74/82/9780895947482.jpg,Success,85,18.5
0-14-025138-3,Murder in a Hot Flash: A Charlie Greene Mystery,"Millhiser, Marlys",Penguin Books,256,3/1/1996,,Paperback,"Charlie Greene is back. Still a Hollywood literary agent and still a beleaguered single mom, she's also still at war with her own mother, Edwina, who just happens to be an already volatile personality made even more so by the onset of her ""change of life."" But are Edwina's hormonal fluctuations enough to make her homicidal? Exasperated but loyal, Charlie's sure the answer is no - yet out on a remote stretch of Utah desert, where the two women find themselves in the middle of warring film crews, such truths aren't as clear as they might be closer to civilization and such things as hot baths and working telephones. A biologist whose area of specialization is rats, Edwina has no patience whatsoever with the two-legged variety. And schlock horror film director Gordon Cabot, with his brutal disregard for the plants and creatures currently serving as background for his costly special effects, certainly fulfills her definition. So when he turns up quite seriously dead, the local sheriff is more than willing to take Edwina at her word: the delicate desert ecosystem is far more valuable than any single human life. Thus, Charlie's problem is how to get her mother out of jail...and herself out of Utah and back to work negotiating deals that don't involve capital crimes. But at the same time Romance, in the person of swoon-making movie star Mitch Hilsten, long one of Charlie's fantasy heros, offers unusual opportunities for diversion from daughterly duty.

                        <p>Charlie Greene, last seen in Death of the Office Witch matching disembodied voices to discarded corpses, is back! In Murder in a Hot Flash, Charlie's mother, Edwina, has been accused of murder. And Charlie is off to Utah to help clear her name.
</p>",en,,"Height: 7.25 Inches, Length: 4.25 Inches, Weight: 0.25 Pounds, Width: 0.5 Inches",5.95,https://images.isbndb.com/covers/13/88/9780140251388.jpg,Success,61,18.5
0-440-21233-2,The Shortest Way to Hades,"Caudwell, Sarah",Dell,320,11/5/1995,,Mass Market Paperback,"<p><p>it Seemed The Perfect Way To Avoid Three Million In Taxes On A Five-million-pound Estate&#58; Change The Trust Arrangement. Everyone In The Family Agreed To Support The Heiress, Ravishing Raven-haired Camilla Galloway, In Her Court Petition &#151; Except Dreary Cousin Deirdre, Who Suddenly Demanded A Small Fortune For Her Signature. Then Deirdre Had A Terrible Accident. That Was When The Young London Barristers Handling The Trust &#151; Cantrip, Selena, Timothy, Ragwort, And Julia &#151; Summoned Their Oxford Friend Professor Hilary Tamar To Lincoln's Inn. Julia Thinks It's Murder. Hilary Demurs. Why Didn't The Heiress Die? But When The Accidents Escalate And They Learn Of The Naked Lunch At Uncle Rupert's, Hilary The Scholar Embarks On The Most Perilous Quest Of All&#58; The Truth....</p>",en,Reprint,"Height: 6.82 Inches, Length: 4.2 Inches, Weight: 0.33 Pounds, Width: 0.7 Inches",27.58,https://images.isbndb.com/covers/23/31/9780440212331.jpg,Success,61,18.5
0-939165-27-9,Animals As Teachers & Healers: True Stories & Reflections,,Newsage Pr,178,1996,,Paperback,,en,,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.7 Pounds, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/52/78/9780939165278.jpg,Success,75,18.5
0-684-81153-7,Yellow Woman and a Beauty of the Spirit: Essays on Native American Life Today,"Silko, Leslie Marmon",Simon & Schuster,208,3/7/1996,"Indian Philosophy, Indians, Folklore, Social Conditions",Hardcover,"Collection Of Essays On Native American Life In Contemporary America, Exploring Issues Such As Pueblo Language And Literature, The Importance Of The Land To The Indian People, And The Unfair Treatment Native Americans Receive From The U.s. Legal System. Introduction -- Interior And Exterior Landscapes : The Pueblo Migration Stories -- Language And Literature From A Pueblo Indian Perspective -- Yellow Woman And A Beauty Of The Spirit -- America's Debt To The Indian Nations : Atoning For A Sordid Past -- Auntie Kie Talks About U.s. Presidents And U.s. Indian Policy -- The People And The Land Are Inseparable -- Tribal Councils : Puppets Of The U.s. Government -- Hunger Stalked The Tribal People -- Fences Against Freedom -- The Border Patrol State -- Fifth World : The Return Of Ma Ah Shra True Ee, The Giant Serpent -- Notes On Almanac Of The Dead -- Tribal Prophecies -- Stone Avenue Mural -- An Expression Of Profound Gratitude To The Maya Zapatistas, January 1, 1994 -- Books : Notes On Mixtec And Maya Screenfolds, Picture Books Of Preconquest Mexico -- As A Child I Loved To Draw And Cut Paper -- The Indian With A Camera -- On Photography -- An Essay On Rocks -- On Nonfiction Prose -- Old And New Autobiographical Notes. Leslie Marmon Silko. Includes Bibliographical References.",en,F First Edition,"Height: 9 Inches, Length: 5.5 Inches, Weight: 0.85 Pounds, Width: 1 Inches",23,https://images.isbndb.com/covers/15/36/9780684811536.jpg,Success,112,18.5
0-06-017338-6,"If You Can Raise Kids, You Can Get a Good Job","Goldman, Katherine Wyse, Goldman, Katherine Wyse",Harpercollins,167,1996,"Women, Vocational Guidance, Mothers, Employment, Job Hunting",Hardcover,,en,First Edition,"Height: 7.5 Inches, Length: 5.25 Inches, Weight: 0.51 Pounds, Width: 0.75 Inches",17.5,https://images.isbndb.com/covers/33/88/9780060173388.jpg,Success,105,18.5
0-7871-0578-3,Newt Gingrich's Bedtime Stories for Orphans,"Crimmins, C. E., Maeder, Tom",Newstar Pr,95,1995,"HumorGingrich, Newt, Politics and government--Humor, E840.8.G5 C75 1995, 328.73/092",Hardcover,As Overheard By Cathy Crimmins And Tom Maeder.,en,First Edition,"Height: 7.25 Inches, Length: 5.25 Inches, Weight: 0.5 Pounds, Width: 0.55 Inches",0,https://images.isbndb.com/covers/57/85/9780787105785.jpg,Success,57,18.5
1-885171-08-0,"Girlfriends: Invisible Bonds, Enduring Ties","Berry, Carmen Renee, Traeder, Tamara",Council Oak Books,240,6/1/2003,,Paperback,"Ask any woman and she will tell you that her friendships with other women are among the most important relationships in her life. In ""Girlfriends"", real-life girlfriends Carmen Renee Berry and Tamara Traeder explore women's friendships and the joy and sustenance they give. Size A. 224 pp.

                        <p>Ask any woman and she will tell you that her friendships with other women are among the most important relationships in her life. In <i>Girlfriends</i>, Berry and Traeder explore the depths and complexities of women's relationships and the joy and sustenance they engender. Part inspiration and part storytelling, this is the ideal gift for a new friend, lifelong friend, special friend or best friend.
</p>",en,1st ed,"Height: 7.25 Inches, Length: 5.25 Inches, Weight: 0.55 Pounds, Width: 0.75 Inches",12.95,https://images.isbndb.com/covers/10/85/9781885171085.jpg,Success,87,18.5
92-1-100567-1,"United Nations and the Advancement of Women 1945-1995 (The United Nations Blue Books Series, V.6)","Department of Public Information, United Nations",United Nations Department of Public Information,689,1995,"United Nations., Women's rights--International cooperation--History, Women's rights--International cooperation--History--Sources, Women in development--International cooperation--History, Women in development--International cooperation--History--Sources, HQ1236 .U5 1995, 305.42/09",Paperback,Contains Texts Of Relevant Un Documents. With An Introduction By Boutros Boutros-ghali. Includes Bibliographical References And Indexes.,en,First Edition,"Height: 10.02 Inches, Length: 1.69 Inches, Width: 7.36 Inches",39.5,https://images.isbndb.com/covers/56/77/9789211005677.jpg,Success,83,18.5
0-15-600202-7,Last Watch of the Night: Essays Too Personal and Otherwise,"Monette, Paul",Harper Perennial,320,4/15/1995,,Paperback,"<p>With Borrowed Time and Becoming a Man-the 1992 National Book Award winner for nonfiction-this collection completes Paul Monette’s autobiographical writing. Brimming with outrage yet tender, this is a “remarkable book” (Philadelphia Inquirer).</p>


                        <p>This collection of essays constitutes the third volume of National Book Award winner Paul Monette's autobiographical writings. Among the pieces featured are Monette's portrait of his dog as they endure loss together, an atheist's appreciation of the saintliness of a priest, and a rumination on what it's like to be gay and lesbian today.
</p>",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.01 Pounds, Width: 0.81 Inches",23.95,https://images.isbndb.com/covers/20/28/9780156002028.jpg,Success,73,18.5
1-881052-69-9,On Our Own Terms: Portraits of Women Business Leaders,"Enkelis, Liane, Olsen, Karen, Lewenstein, Marion",Berrett-Koehler Publishers,168,9/1/1995,"Businesspersons & Entrepreneurs - Biography, Businesswomen & Professional Women - Biography",Paperback,"<p>The press-dubbed Decade of the Woman has concentrated on political and social achievements of American women. In a quieter, but equally vital arena, women have been wielding their influence in the business world for some time. Yet, their accomplishments go largely unnoticed by the press, robbing the public in general - and aspiring women in particular - of much needed role-models. On Our Own Terms fills the information vacuum by providing a look into the lives of fifteen highly successful business women. The women selected represent a cross-section of American women in ethnicity, age, geography, and business experience. All of these women have had to make sacrifices to meet the challenges along their diverse routes to leadership. Rather than relying on the traditional business school model of how to succeed in the workplace, each of these women has invented her own path to success by drawing on the unique resources available to her - from her natural talents, instincts, and passions, to family values, ethnic heritage, and distinctive approaches to business and life.</p> <h3>Library Journal</h3> <p>The 15 women executives profiled here are intended as role models, so they are seen primarily through their own eyes. About half of each entry consists of direct quotes from the profilee. These are interspersed with comments by the authors (Enkelis is a photographer, Olsen an art director, Lewenstein an editor), with flattering photographs taken by Enkelis. Some names, such as Wilma Mankiller, principal chief of the Cherokee Nation, may be familiar from the news, but most will not. These women have encountered problems such as divorce, difficulty in obtaining financing, or being discounted due to their gender, but the emphasis is on success and what they have done right. Coverage spans a variety of industries, including nonprofit. The graphics quality is noteworthy. Recommended to fill a gap in business collections because there is a relative dearth of literature providing positive portraits of women business leaders.-Sue McKimm, Cuyahoga Cty. P.L., Parma, Ohio</p>",en,First Edition,"Height: 8.74 Inches, Length: 7.97 Inches, Weight: 1.11112980048 Pounds, Width: 0.5 Inches",14.32,https://images.isbndb.com/covers/26/92/9781881052692.jpg,Success,86,18.5
0-8135-2259-5,Black London: Life Before Emancipation,"Gerzina, Gretchen",Rutgers University Press,244,9/1/1995,"Blacks--History, Blacks--England--London--History--18th century, Africans--History, Africans--England--London--History--18th century, History, DA676.9.B55 G47 1995, 305.896/0421/09033",Hardcover,"In Black London, Gretchen Gerzina Shows How By The Eighteenth Century The Work Of All Kinds Of Artists - Hogarth, Reynolds, Gillray, Rowlandson - As Well As Work By Poets, Playwrights And Novelists, Reveals To Sharp Eyes That Not Everyone In That Elegant, Vigorous, Earthy World Was White. In Fact There Were Black Pubs And Clubs, Balls For Blacks Only, Black Churches, And Organizations For Helping Blacks Out Of Work Or In Trouble. Many Blacks Were Prosperous And Respected: George Bridgtower Was A Concert Violinist Who Knew Beethoven; Ignatius Sancho Corresponded With Laurence Sterne; Francis Williams Studied At Cambridge. Others, Like Jack Beef, Were Successful Stewards Or Men Of Business. But Many More Were Servants Or Beggars, Some Turning To Prostitution Or Theft. Alongside The Free Black World Was Slavery, From Which Many Of These People Escaped. In Particular, It Was The Business Of Kidnapping Blacks For Export To The West Indies That Made Granville Sharp An Abolitionist And Brought The Celebrated Somerset Case Before Lord Justice Mansfield. Those Men Are Now Heroes Of Human Rights, Yet Sharp Probably Did Not Believe In Racial Equality; And Mansfield, Whose Own Much-loved Great-niece Was Black, Was So Worried About Property Rights That He Did All He Could To Avoid A Judgment That Would Set Blacks Free. The Ties And Conflicts Of Black And White In England, Often Cruel, Often Moving, Were Also Complex And Surprising. This Book Presents A Fascinating Chapter Of History And One Long In Need Of Exploration.--jacket. Paupers And Princes : Repainting The Picture Of Eighteenth-century England -- High Life Below Stairs -- What About Women -- Sharp And Mansfield : Slavery In The Courts -- Black Poor -- End Of English Slavery. Gretchen Gerzina. Includes Bibliographical References (p. 227-233) And Index.",en,First Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.25 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/25/93/9780813522593.jpg,Success,96,18.5
0-312-14001-0,The Letters of Dorothy L. Sayers: 1899-1936: The Making of a Detective Novelist,"Sayers, Dorothy L.",St. Martin's Press,421,3/15/1996,,Hardcover,"This second volume of Dorothy L. Sayers' letters covers the seven years in which the greatest detective novelist of the golden age turns away from mystery writing to become a playwright and, in turn, a controversial figure.

                        <p>As P. D. James writes in her preface to The Letters of Dorothy L. Sayers: 1899- 1936: The Making of a Detective Novelist, 'Dorothy L. Sayers, novelist, poet, dramatist, amateur theologian and Christian apologist, is one of the most versatile writers of her generation; she is also one of the most controversial."" The letters, edited by her biographer, Barbara Reynolds, end during the year she gave up writing mysteries-featuring detective Lord Peter Whimsey-to concentrate on writing religious plays and her translation of Dante. Born in 1893, Sayers died in 1957.
</p>",en,First Edition,"Height: 9.26 Inches, Length: 6.36 Inches, Weight: 1.75 Pounds, Width: 1.24 Inches",26.95,https://images.isbndb.com/covers/00/14/9780312140014.jpg,Success,111,18.5
