PageNumber,Text,ISBNs
1,"Feminist
Bookstore
News Hsin
NA f 1Ainia ia
3132S zE
331E3 2 J= ! )
o1 © |e lole le e 1ejela
= z
n:S |; N
v `
Y
August 1992 Volume 15 Number 2
Femina Serral am F32973
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
2,"MORTON RIVER VALLEY
BY LEE LYNCH
From Toothpick House to Dusty’s Queen of
Hearts Diner . . . Lee Lynch has given us our
most heart-touching stories of lesbian life.
Join her now in Morton River Valley . . . and
meet new friends (and a few familiar ones)
in a story sure to win your heart all over again.
Paris Collins — named for the city where she was conceived — changes teaching jobs every
two years. Invariably she leaves behind an astonished lover who simply couldn’t believe Paris’s
warnings that she would move on.
Now Paris is in the troubled New England hamlet of Morton River Valley. Here she meets
Peg — whose sexy butch ways captivate her.
Paris finds herself embroiled in Morton River controversies — an environmentally destructive
real estate proposal, and drastic budget cuts in the Valley’s social programs. And she becomes
entangled in the Scala family: with stubborn matriarch Sophia; with Maddie, Sophia’s young
lesbian daughter, whose sexual naivete awakens old pain and new protectiveness in Paris; and
with Giulia, Maddie’s fiery sister . . . so alluring, so contradictory . .….
b Ceomle i weitvh Pear is Cionllins toa Mnortdon R ivlero Vvalleey . . . I. SandB inNto th e 1 liv-es5 o6f w2om8en0 y-ou0 w1ill6-7 $9.95
The Naiad Press, Inc.
P.O. Box 10543 e Tallahassee, Florida 32302
(904) 539-5965 e FAX (904) 539-9731 e 1-800-533-1973
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
3,"Feminist Bookstore News
NOTES
O00000
In this envelope you will find both the annual We're also looking for “a few good feminists” to take
FBN Summer Sidelines Catalog and the Summer Issue on annotating titles from two or three mainstream
of FBN. We intended to squeeze them both into one publishers. Call me if you're interested in any of these
cover, but the idea of setting the Sidelines Issue off in projects. It's much more fun (for me) if you call me,
its own (bright purple!) cover was entirely too tempt- instead of waiting for me to call you.
i hn og p e a n yd o u w fe in g da v ie t i tn o t bo e t bh ee a u p til fea us lu , r e u. s e W fue l , l i ak ne d i at wa o l no dt e ra -nd Men's W Lie tl c o fm ore Fto em R inic ish ta r Bd o oL ka sb to on rt ee s w coh luo’ ms n f i r rs ut n sG a iny this
ful r e Ts ho iu sr c he a sf o br e eb no t ah wh oo nli dd ea ry f u a ln lyd hy ee ca tr i c a r so uu mn md e ro .r d Ber e-ing. i ts os u Fe. B NW e r'r ee g u lv ae rr lyy . pleased that he will be contributing
tween ABA and Feminist Bookstores Days (two of Oops! In a recent issue I described Mother Kali’s
them!) in Anaheim and the V International Feminist (Eugene) as the only women’s bookstore in the North-
Book Fair in Amsterdam, I've been in the office four west, forgetting, for the moment at least, about Im-
fw re oe mks io nf t e rt nh i s T ap nr yo ad u Gct ai ro in g , c hy ac vle e. hA an dn t han ed ir C hi al] n, d sw i ft uh l l help Ip r ain mt s , t o t th ale l y f e cm hain gris it n e db o o ak ns dt o r ape o li on g i zT ea c fom roa m, W tha es h i bn og tt to on m.
holding down the office, keeping up with all the home- of my feminist bookstore loving heart.
front news, designing ads, and producing both the Yours in spreading the words,
Sidelines Issue and the regular Summer Issue. They've Carol Seajay
done an awesome job of holding it all together. As soon
as we get this issue in the mail, we're all off for various
vacations, so the FBN office will be closed Aug. 7-17.
It’s also been a time of great publicity for feminist
bookstores. Publishers Weekly ran an excellent article
called “Women’s Bookstores: 20 Years and Thriving”
two weeks before ABA, Ms. Magazine asked me to
write an article on the history of feminist bookstores
for their 20th anniversary issue (on your magazine
stand now), and there's also a piece on feminist book-
stores scheduled to run in Small Press. Send us a SASE Fall Announcements Is ue
if you missed the PW article and would like a COPY. September/October
More good news: The new list of feminist book-
stores features 105 feminist bookstores in the U.S. and Augustia
Canada, up from 96 last year! On the San Francisco
front, the San Francisco Bookfair will boast a 10-booth
feminist, lesbian and gay aisle this year. University Press ssue
Projects: Inspired by Blackboard, FBN is putting November/December
together national feminist, lesbian, and gay bestsellers
lists. FBN has also been asked to update the core list September 30
of feminist titles we did for the ABA four years ago.
July/August 1992
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
4,"Feminist Bookstore News
The controversial New York Times bestseller, now in paperback
NAOMI WOLF
Is what you see in the mirror...really you?
ANCHOR BOOKS Available wherever books are sold
A division of Bantam Doubleday Dell Publishing Group, Inc.
AS E A T EE S A
July/August 1992 Volume 15 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
5,"Feminist Bookstore News
FBN CONTENTS
Editor & Publisher
Carol Seajay ARTICLES
Assistant Editor ABA 1992: 0. u e, 13
Ann Morse
The Feminist Publishers’ Meeting . ...17
Advert i Cs ii ln lg / JP ar no ed wu ac ytion F Fin ea mnci ia nl iS su tr v e By o of F se tm oi rni est B o Dok as yto sre s ..1 ..8
o k s ’ . ... 19
Columnists Success Sores . . . . S 23
Art Books Tee Corinne
Canadian Books NEC Penny Goldsmith The Lambda Literary Awards ...... 26
Gay Men’s Literature Richard Labonte The 5th International Feminist Book Fair .27
Mainstream Publishers Sandi Torkildson Responses to the Book Fair . . ..... 35
Science Fiction Susanna Sturgis NSWS/Short Stories =... s 9
YU on ui nve gr s Ait dy u ltP r e Bs os oe ks s A Chn rn i s tC inh er i s Jto ep nh ke inrs son G Gr lai der / DM aycB r Fi id ge h t C s o l Ule .Sct . i o Cn u s tt oo m G s o • t Wo NS BF A L i Mbr aa rr ky s 7• 5 tIn hl a n Yd e a rat NWSA
Pr Poo atf r e Ka ed li sn og CSR med Ba l l a n Pd r e sB sl oa c A lk c lt eiW on cin s F iu P n va dn n •e l l O CbA itw hua ar r ad y : • N C a enro c ss i s i Sn tg e r nP .r .e .s .s .T .u r n 3s 920
T : C t e n g . . .
Cover Art The Selected Twenty: U.K. ........ 41
Siné Anahita Books on-AIDS for Kids and YAs ..... 43
Feminist Bookstore News
456 14th Street Suite 6 DEPARTMENTS
PO Box 882554
San Francisco CA 94188 Advertising Index. ... 0... .... 87
415-626-1556 FAX: 626-8970 Announcements . ..... =... >.. 52
Back to Press & Other Good News . ...51
vF ehE iM cle I N foI rS T th e B inO fO orK maS l T nO etR wE or k N ofE W femS in ii ss t bt ooh ke st o rc eo s.mmunications Classified Ads . ..... =... 88
sF tB oN re s r e ia nc h te hs e 3 5 U0 . S .f e am ndin is Ct a n a an dd a af se m win eli ls t - ai sn c fli en med in isb to o k bo- ok- Subscription Information . =. ........ 86
Is ne dl ial e ar ns d Ji an p an .E n Lig brl aa rn iand s, , wE ou mr eno 'sp e st, u d iA es u ts et acr ha el ri s,a, New Zealand, They Went That-A-Way .......... 53
book reviewers, publishers and feminist bibliophiles Writing Wanted 3.1... .. 55
comprise the remainder of the subscribers.
Letters, articles, news items and announcements should
be received the tenth of the month preceding publication. THE BOOKS
aSuigtnheodr s .articles and letters are the responsibility of the Art BOOKS =. s s 63
pF uE blM ishI eN d I bS iT -m o nB tO hlyO K inS T JO anR uaE ry , N ME arW ch,S M a( yIS , S JN ul: y , 0741-6555) is Border Crossing: Books in Canada ....59
September, and November by FEMINIST BOOKSTORE Gay Men’s Literature . .. >. >. 57
NEWS at 456 14th Street Suite 6, San Francisco, CA
94103. Second-Class Postage paid at San Francisco, OUr Own.Presses .. . e A 65
C FEA M. INPO ISS TT M BA OS OT KE SR T: O P Rl Ee a s Ne E Wsen S,d Pa Od d r Be os xs 8ch 82a 5n 5g 4e ,s St ao n Publishers Row.. 59 v. 79
Francisco, CA 94188-2554. Sciences Fielion. `. 00N, 61
SUBSCRIPTIONS: $60/yr/6 issues, $115/2 years. Plus
$9/yr Canadian postage; $19/yr for overseas postage. The Small P(8SS88 . . u 73
3 July/August 1992
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
6,"To the Ends of
the Earth
Women's Search for
Education in Medicine
Thomas Neville Bonner
27 halftones, $34.95 cloth
Counteriraditions
in the Bible
A Feminist Approach
Ilana Pardes
$29.95 cloth
Men looking at Women
Sex and Reason
through Art
Richard A. Posner Wendy lesser
$29.95 cloth 11 halftones
$12.95
The Passion of
Subversive Intent
E udm ithi l Fy ar r Dickinson A W oH mis Li t eo nry i nof the West G the en d Aer v, a n P to -l Git ai rc ds e, and
8 color illus., 10 halftones Susan Rubin Suleiman
$29.95 cloth GG ene eo rr alg Ee ds i to rD suby and Michelle Perrot, 15 halftones $12.95
Volume |: From Ancient
Goddesses to Christian Saints
Edited by Pauline Schmitt Pantel M Baodky i anndg G e nSdeer x from the
Translated by Arthur Goldhammer Greeksto Freud
T sh ee r iin ea su g u or fal f v eo rlu sm e a f pth ai ns o f riv ae m-vo il cum e chronicle of Thomas Laqueur
twenty centuries of Greek and Roman 66 halftones $12.95
history presenting one of the most vivid
portraits ever assembled of the woman of
antiquity The Alchemy of
Belknap Race and Rights
62 halftones, 12 line`illus. $29.95 cloth Patricia |. Williams
$10.95
The Haunting of
Sylvia Plath
H anrrvvaerrsd
acqueline Rose
Convergences: Inventories Press ""y
of the Present Cambridge, MA 02138
$24.95 cloth 6 halftones $39.95 cloth (617) 495-2480
July/August 1992
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
7,"Feminist Bookstore News
ClaireLight Women’s Books taking steps to broaden our market to feminists and
1110 Petaluma Hill Rd., Suite 5 other women.
Santa Rosa CA 95404 I know you know the political and social impor-
Hi everyone! tance of maintaining women’s space and how pre-
To all Suzette Haden Elgin fans: Do you know cious it is. Not having a women’s bookstore here for a
about her every other month newsletter The Lonesome decade has left a generation of young women without
Node? It’s a wonderful collection of her opinions, com- resources and knowledge for the kind of awareness,
ments and questions about a variety of subjects in- networking and political organizing that women con-
cluding: religious language, verbal self-defense, tinually need to do.
women and language, linguistics/science fic- With the recent upsurge of awareness and out-
tion/music interface, and more! Regular subscrip- rage as a result of the Thomas hearings, and the con-
tions are $10/year, sample issues are $2.50. Write to tinued looming threat to a woman's right to choose,
the Ozark Center for Language Studies, PO Box 1137, all women need access to the resources a women’s
Huntsville AR 72740. bookstore automatically provides. I am in the perfect
Moonyean Grosch position to provide that access.
(Editor's note: Suzette Haden Elgin is the author of The These last couple of years, during the “recession,”
Gentile Art of Verbal Self-Defense and Native Tongue.) have been very difficult for a new bookstore. I was
able to borrow part of the required capital by using the
LESSE equity in my house and it has been put to very good
use. I have good financial management in place, we
Paradigm Women’s Bookstore are working within a monthly budget, and we are
3343 Adams Ave. meeting our sales goals. We are poised on the thresh-
San Diego CA 92116 old of success.
Dear FBN and all, However, within the next six to eight weeks I
The purpose of this letter is to seek your assis- need to raise about $50,000 in loans/grants for opera-
tance by way of information, suggestions, contacts, tions and additional inventory to keep sales increas-
and perhaps financially. ing and bring us into the realm of success.
The situation is this: I have been a women’s music We have good staff in the bookstore and a large
distributor for eight years. In 1990 I took a leap of faith group of committed women who have come forth
and opened a women’s bookstore along with the from the community to volunteer their time, energy
music distribution business. San Diego had not had a and service to enable us to remain open longer hours.
women’s bookstore for 10 years. I am convinced San This along with increasing sales demonstrates the
Diego will be a successful market for the store. strong community support we have garnered.
San Diego has a population of 1.2 million and 2 I am networking by phone and letter throughout
million county-wide. It is the sixth largest city in the the country seeking a lesbian/feminist who is willing
country and there are many women here to serve. We to help me keep this beautiful and precious space
have strong support in the lesbian community and are available for women.
July/ August 1992
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
8,"Feminist Bookstore News
If you can offer assistance in any way I would be Michigan Womyn’s Music Festival
most grateful if you could contact me as soon as pos- Box 22
sible. The Paradigm Women’s Bookstore number is Walhalla MI 49458
619-563-1981 and my home telephone number is 619- Dear FBN Readers,
280-8288. We read the note published in the January /Feb-
I thank you for your consideration of this matter ruary Trivia section that discussed our letter to publi-
and look forward to hearing from you. cations regarding the Crafts Area at Michigan, and
In sisterhood, which requested readers to write to us in support of
Karen Merry, owner, Paradigm publishers having a booth at Michigan. We think that
the reference made in this article seems to have left
womyn with a misunderstanding of our process.
In November we wrote a letter to all of the pub-
Clothespin Fever Press lication booth holders from the 1991 Festival. In that
5529 N. Figueroa letter we said we were examining the apportionment
Dear FBN, Los Afngeiles CA 90042 of booths used for single publications or single au-
thors. We feel these periodicals and books definitely
I wish to inform readers of certain events here at have important value in our community. We also feel
Clothespin Fever Press because of the death of my it is important to offer space to as many different
father on May 26. The personal sadness and strain on crafts and craftswomyn as possible. Internally we
both of us has been difficult. My mother is in the were questioning providing space for publication
hospital and is terminally ill. Carolyn and I have been booths, often used for networking, over booth space
commuting to San Diego nearly every weekend. For for individual craftswomyn. Since we were in discus-
this reason we will not be accepting any new manu- sion about this and were considering ways to open
scripts and will refer writers to other feminist presses. up more booths for artisans in the Crafts Area, we
Those awaiting our announced books may see the wanted womyn who had previously sold a single
dates pushed from fall of this year to spring of next publication or book at Michigan to know ahead of
year. Our advertising and promotion plans will, how- time that we were considering a change. We also
ever, go forward. Loss of the Ground-Note: women writ- wanted to communicate this in time for dialogue with
ing about the loss of their mothers which made its debut these womyn, and in time for womyn to consider
at ABA is available through our distributors. Any other options.
publicity for that book which bookstores would like to
arrange should be made through the book's editor
Helen Vozenilek at 510-652-0715. This personal trag-
edy is a temporary phase for the company and will not
affect our long range goals which remain as strong if
not stronger than before. We have talked privately of
moving out of Los Angeles. The city has changed over
the years and we find it increasingly difficult to live
and work here. Therefore, do not be surprised if The considerations for us are not financial, nor are
Clothespin Fever changes its address. If we move to they a statement that we feel these publications and
San Diego or elsewhere (Austin, TX?) in the near fu- authors are not very important voices in our commu-
ture we will alert FBN of our new address. I wish to nity. We're examining space use in a Crafts Show, and
publicly thank all those present that last day of ABA brainstorming ways to best use this space. The letter
for comforting me when I learned of my father’s death was sent to include womyn in our process. We've had
and particularly both Ruth Gundel from Eighth some very important dialogue about this with womyn
Mountain Press and Margarite Donnally from Calyx. who participate in the crafts area as both booth hold-
In Sisterhood, ers and staff. After receiving the 1992 craft applica-
Jenny Wrenn tions, we found that this year, we were able to offer
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
9,"Feminist Bookstore News
booths to some of the publishers who have previously respite from the frenetic and noisy pace of the shop-
been in the show. For future years we will be working ping malls, freeways and chain stores. We have re-
on possible alternatives when we may fall short of ceived many much-appreciated compliments over the
booths requested. We thank those readers who have years about how pleasant it is to shop at Page One.
written with their input, and hope this sheds a little Owner Nancy Alexander has found this a reward-
more light as to what this discussion is about. ing and satisfying endeavor. She had little idea when
Womankindly, she began 18 years ago in 500 square feet, her first of
Boo Price and Lisa Vogel four Pasadena locations, that the store would develop
Michigan Womyn’s Music Festival so much, last so long or become such an information
and resource center for the women’s community.
However, the time has come for her to move on to
other projects, other goals that had to be set aside while
Page One she focused her efforts and energy on the bookstore.
966 North Lake Ave. Manager Karen Mateer, who has been a mainstay and
Pasadena CA 91104 an instrumental force in the growth of the business
Dear FBN and all, since 1984, also has other endeavors (namely teaching
For almost 18 years Page One bookstore has been and counseling at the college level and conducting a
serving the women’s community in the San Gabriel thriving tax and financial consulting business, to name
Valley and throughout Southern California. As wit- a few) which need more time and attention.
nessed by the growing and changing inventory of With all this in mind, we take great pleasure in a
books in the store, those years have encompassed job we believe has been well done and in announcing
many changes. In the ‘70s, job equity, child care, and that we now hope to find a new owner who will carry
legal rights were at the forefront. These issues are still on the tradition of fine feminist/humanist books and
with us in the ‘90s, but others are on the agenda as well. resources in Pasadena. We know that it is of as much
We have all noticed the development of the concern to the women’s community as it is to us
women’s spirituality movement, now burgeoning and personally that Page One continue to thrive and grow
validated by the many books which had not yet been with the input of new ideas and new energy.
written when Page One opened in 1974. Issues of
women’s health and psychology are now well-
represented. Lesbian lives and the lives of women of
color are now recounted and celebrated in more than We have limitless thanks and appreciation for the
1,000 titles. The many books about abuse of children thousands of customers and friends who have sup-
and women reflect the way the women’s movement has ported and sustained us so loyally over the years. We
forced these heretofore ignored issues to be addressed. couldn't have done it without you. The women’s
Books about recovery from substance abuse and pro- movement is flourishing and will continue to flourish
cess addictions now command a whole wall of shelf in one form or another, in spite of political backlash
space. and economic recession. To this end we know that our
Page One Bookstore has become a valued infor- customers will continue to support the store, so that it
mation and referral service and resource center as well. can continue to support the women’s community as
Many women visit to scan our bulletin board and well as the positive growth of a more equitable, life-
choose from among our free publications for notices of sustaining society.
roommates, job listings, workshops, social events, ther- Specific details regarding the purchase of Page
apy groups and tennis partners. We sell tickets to One will be available for serious inquirers. Please
women’s concerts and cultural events. We have hosted contact Nancy Alexander or Karen Mateer at Page
dozens of authors and artists at publication parties and One, 966 North Lake Ave., Pasadena CA 91104; 818-
readings. The homey atmosphere imparted by our 798-8694.
70-year-old California bungalow location has wel- Sincerely,
comed thousands of women, children and men for a Nancy Alexander and Karen Mateer O
July/August 1992
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
10,"(
“The point of reference from which all
subsequent studies of twentieth-century
lesbian life in the United States will
begin.” —San Francisco Examiner Chronicle
“A joy to read... A kaleidoscope portrait “A moving narrative... Reverberates
of Lesbian accomplishment-heritage of with the powerful voices of people speaking
which all Lesbians can be proud.” for themselves.”—7he Village Voice
—*Flizabeth C. Donahoe, The Washington Blade
C PENGUIN • THE BEST IN PAPERBACKS
Lillian Faderman
AT BOOKSTORES NOW
8
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:00:59 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
